iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
22,22528,-9.5233,204.75,0.0,0.04167,2.096362,-0.0026,2.088481,0.000944,1705,0.14266,1.0,0.9375,-0.01,0.01056,-0.00082,-0.01245,-0.04469,-0.00225
23,23552,-6.09799,288.4,0.0,0.03896,2.029287,0.010182,1.244706,0.007935,1847,0.1498,0.6,0.92308,-0.01,0.01083,-0.00099,-0.01171,-0.03978,-0.00188
24,24576,-5.85322,195.0,0.0,0.0375,2.078412,-0.027946,0.793204,0.004418,1803,0.1504,0.66667,1.0,-0.01,0.01043,-0.00119,-0.01385,-0.02969,-0.00108
25,25600,-6.2398,229.75,0.0,0.03571,2.088813,0.011445,1.244755,0.004251,1905,0.15794,0.75,1.0,-0.01,0.00931,-0.00115,-0.01446,-0.04053,-0.00178
26,26624,-3.90388,375.0,0.0,0.03448,1.915177,0.034932,0.20645,0.007078,2406,0.18156,0.0,1.0,-0.01,0.00952,-0.00354,-0.00608,-0.02053,0.0
27,27648,-3.71529,375.0,0.0,0.03409,1.897543,-0.006089,0.212605,0.003993,2619,0.18262,0.0,1.0,-0.01,0.01154,-0.00164,-0.00916,-0.01321,0.0
28,28672,-0.63529,303.16667,0.16667,0.04255,2.016018,-0.000513,14.423683,0.006118,1656,0.15234,0.16667,1.0,-0.01,0.01322,5e-05,-0.01275,-0.02411,0.03884
29,29696,-2.2674,249.2,0.2,0.05051,2.054404,0.009384,10.942331,0.007069,2215,0.13667,0.4,1.0,-0.01,0.0148,-0.00058,-0.01342,-0.05659,0.02542
30,30720,-3.99177,193.33333,0.33333,0.06,2.051464,0.00165,4.960583,0.005752,1684,0.13862,1.0,1.0,-0.01,0.00812,-0.00048,-0.01532,-0.03022,0.01861
31,31744,-6.12786,228.66667,0.0,0.06,2.032247,-0.002492,1.534505,0.002133,2009,0.13497,0.66667,1.0,-0.01,0.00883,0.00027,-0.01662,-0.03381,-0.00138
32,32768,-3.52944,375.0,0.0,0.06,2.000888,-0.004382,0.198703,0.005719,2504,0.14418,0.0,1.0,-0.01,0.00993,-0.00164,-0.01239,-0.01187,0.0
33,33792,-6.99403,289.33333,0.0,0.06,2.101792,-0.005455,0.875209,0.007166,1696,0.14884,0.33333,1.0,-0.01,0.00934,-6e-05,-0.01393,-0.02584,-0.00055
34,34816,-3.89988,375.0,0.0,0.06,2.076706,-0.01108,0.130707,0.007184,1814,0.14786,0.0,1.0,-0.01,0.00827,-0.00094,-0.01472,-0.01029,0.0
35,35840,-4.07548,375.0,0.0,0.06,1.877051,-0.010886,0.101078,0.007294,2426,0.16853,0.0,1.0,-0.01,0.00358,-0.00208,-0.01291,-0.01115,0.0
36,36864,-4.81546,375.0,0.0,0.06,1.997086,0.076825,0.089824,0.008211,1446,0.13936,0.0,1.0,-0.01,0.00596,-0.00094,-0.01932,-0.00048,0.0
37,37888,-7.35615,288.25,0.0,0.06,2.061422,-0.003248,1.097764,0.004587,1348,0.14997,0.5,1.0,-0.01,0.00618,0.00011,-0.01863,-0.02305,-0.00082
38,38912,-6.77692,375.0,0.0,0.06,2.102444,-0.004997,0.1506,0.004693,1257,0.14381,0.0,0.0,-0.01,0.00773,1e-05,-0.02113,-0.00289,0.0
39,39936,-8.80527,375.0,0.0,0.06,2.098915,-0.001474,1.503454,0.004449,1376,0.14294,0.0,1.0,-0.01,0.00697,0.0005,-0.01607,-0.02493,0.0
40,40960,-7.23214,375.0,0.0,0.06,2.066753,-0.06377,0.146019,0.003453,1592,0.13615,0.0,1.0,-0.01,0.00862,0.00073,-0.01475,-0.01096,0.0
41,41984,-9.43222,375.0,0.0,0.06,2.026197,-0.006943,0.114946,0.0071,1763,0.13736,0.33333,1.0,-0.01,0.00975,-0.00046,-0.01416,-0.00866,0.0
42,43008,2.94423,304.66667,0.33333,0.07,2.050627,-0.000764,13.228235,0.003463,1758,0.13112,0.0,0.0,-0.01,0.01167,0.001,-0.01164,-0.01464,0.04043
43,44032,-4.25673,375.0,0.0,0.06,2.154262,0.07176,0.166325,0.005807,1611,0.13265,0.0,1.0,-0.01,0.00792,0.00035,-0.01354,-0.00915,0.0
44,45056,-4.02904,375.0,0.0,0.06,1.987331,-0.136911,0.147815,0.00629,2363,0.12945,0.0,1.0,-0.01,0.00752,-0.00039,-0.0091,-0.00922,0.0
45,46080,-3.93658,375.0,0.0,0.06,1.950815,-0.061337,0.072583,0.00672,2026,0.13351,0.0,1.0,-0.01,0.00538,-0.00057,-0.0118,-0.00568,0.0
46,47104,-6.55327,336.75,0.0,0.05,2.060746,-0.002928,1.309335,0.004598,1354,0.13466,0.25,1.0,-0.01,0.0089,0.00075,-0.01539,-0.02018,-0.00041
47,48128,-3.30506,375.0,0.0,0.05,1.975574,-0.059488,0.110598,0.007757,1867,0.14307,0.0,0.0,-0.01,0.00566,-0.00054,-0.01123,-0.01079,0.0
48,49152,-4.57012,375.0,0.0,0.05,1.857985,-0.006683,0.133392,0.003819,2011,0.14652,0.0,1.0,-0.01,0.0082,-0.00031,-0.01601,-0.00026,0.0
49,50176,-4.70904,375.0,0.0,0.05,2.022757,-0.005715,0.096566,0.005456,1320,0.1336,0.0,1.0,-0.01,0.00669,0.00071,-0.01591,-0.00712,0.0
50,51200,-5.39924,375.0,0.0,0.05,1.962873,-0.005144,0.118571,0.003698,1592,0.13018,0.0,1.0,-0.01,0.00766,0.00057,-0.01218,-0.0077,0.0
51,52224,-4.25768,375.0,0.0,0.04,1.897631,-0.006834,0.086499,0.006589,1807,0.11952,0.0,0.0,-0.01,0.00771,0.00023,-0.01224,-0.00855,0.0
52,53248,-6.49277,375.0,0.0,0.04,1.99601,-0.005203,0.099912,0.005237,1337,0.12469,0.0,0.0,-0.01,0.00757,0.00045,-0.01337,-0.00654,0.0
53,54272,-3.97017,375.0,0.0,0.04,1.947878,-0.155316,0.143652,0.007945,1418,0.13162,0.0,0.0,-0.01,0.00701,0.0005,-0.01312,-0.00407,0.0
54,55296,-4.59311,375.0,0.0,0.04,1.91153,-0.005843,0.102209,0.005574,1485,0.12328,0.0,1.0,-0.01,0.00788,0.00053,-0.01283,-0.00543,0.0
55,56320,-5.49425,375.0,0.0,0.04,1.969804,0.070334,0.100376,0.00521,1400,0.11748,0.0,0.0,-0.01,0.00899,0.00062,-0.0105,-0.01053,0.0
56,57344,21.49753,266.5,0.5,0.05,1.793327,0.040346,26.27431,0.005924,1999,0.117,0.0,0.0,-0.01,0.00733,-0.00019,-0.00943,-0.0085,0.10536
57,58368,-3.78119,375.0,0.0,0.05,1.811715,-0.014132,0.136795,0.00287,1997,0.10457,0.0,0.0,-0.01,0.00693,-0.00015,-0.01213,-0.00668,0.0
58,59392,9.99226,298.66667,0.33333,0.06,1.886316,-0.012373,21.404941,0.005304,1760,0.10917,0.0,0.0,-0.01,0.00858,0.00075,-0.01283,-0.01272,0.07838
59,60416,-4.15435,375.0,0.0,0.06,1.823182,-0.0043,0.198437,0.00383,2094,0.11128,0.0,0.0,-0.01,0.00912,0.00111,-0.00827,-0.01576,0.0
60,61440,-3.84643,375.0,0.0,0.06,1.803185,-0.024096,0.080426,0.006047,2211,0.09193,0.0,0.0,-0.01,0.01004,0.00082,-0.00997,-0.00526,0.0
61,62464,2.43135,292.4,0.2,0.06,1.958298,0.02236,12.712815,0.003134,1508,0.11637,0.2,1.0,-0.01,0.01271,0.00022,-0.01143,-0.01142,0.04967
62,63488,-3.1152,375.0,0.0,0.06,1.970363,-0.10505,0.188636,0.005001,1459,0.1243,0.0,0.0,-0.01,0.01091,0.00019,-0.01069,-0.00635,0.0
63,64512,16.98853,266.33333,0.66667,0.07,1.918974,0.024992,18.107374,0.002979,1593,0.12555,0.0,0.0,-0.01,0.01089,-5e-05,-0.0118,-0.0015,0.09843
64,65536,10.17115,339.0,0.4,0.08,2.05042,0.00044,10.204002,0.001965,1264,0.12453,0.0,1.0,-0.01,0.01096,-0.00012,-0.01409,-0.00222,0.0825
65,66560,33.13889,309.0,1.0,0.09,2.037983,-0.001239,12.765456,0.00137,1326,0.13111,0.0,0.0,-0.01,0.00981,0.00043,-0.01307,-0.0052,0.0484
66,67584,-4.29223,375.0,0.0,0.09,2.042504,-0.005196,0.346381,0.00471,1239,0.12976,0.0,0.0,-0.01,0.00785,-0.00044,-0.01687,-0.00049,0.0
67,68608,-7.45604,375.0,0.0,0.09,2.011597,-0.004925,0.403402,0.005787,1139,0.13217,0.0,0.5,-0.01,0.00794,0.00069,-0.0141,-0.00421,0.0
68,69632,13.70624,336.0,0.33333,0.1,1.965634,0.001175,18.3039,0.003802,1280,0.1404,0.0,1.0,-0.01,0.01087,-0.00012,-0.01072,-0.00224,0.07092
69,70656,31.75116,271.75,1.0,0.14,2.010197,0.036959,30.768148,0.006645,1304,0.12547,0.0,1.0,-0.01,0.01057,-0.00026,-0.02001,-0.00393,0.16761
70,71680,27.37058,274.0,1.0,0.16,1.961985,0.02017,22.364741,0.003666,1702,0.13078,0.0,1.0,-0.01,0.01454,-0.00026,-0.00947,-0.01504,0.12215
71,72704,-6.15051,366.33333,0.0,0.16,1.910018,0.001413,3.33429,0.007818,2250,0.11793,0.33333,1.0,-0.01,0.01183,-0.00071,-0.01211,-0.01733,-0.00069
72,73728,-3.78782,375.0,0.0,0.16,1.941166,-0.005038,0.662475,0.004365,1578,0.1168,0.0,1.0,-0.01,0.01179,0.00033,-0.01303,-0.00327,0.0
73,74752,25.73043,245.0,0.66667,0.2,1.925353,0.055619,42.261568,0.006223,1469,0.11032,0.0,0.85714,-0.01,0.01164,0.00072,-0.01419,-0.0028,0.22989
74,75776,24.55755,203.71429,0.71429,0.24,2.014627,0.001846,59.22408,0.007134,1406,0.1203,0.28571,0.8,-0.01,0.01396,0.00077,-0.01393,-0.01643,0.24679
75,76800,-2.43,189.0,0.5,0.25,2.028724,-0.005273,7.13138,0.007093,1473,0.14372,0.5,1.0,-0.01,0.01264,-0.00039,-0.01297,-0.02107,0.01381
76,77824,-2.16765,285.5,0.25,0.26,1.954186,0.021246,12.6995,0.008643,1763,0.14584,0.75,1.0,-0.01,0.01239,-0.00093,-0.01542,-0.04688,0.0334
77,78848,17.44275,287.4,0.6,0.29,2.0535,0.003271,31.270906,0.008187,1381,0.13217,0.2,0.94737,-0.01,0.01444,0.00057,-0.01433,-0.0022,0.14272
78,79872,nan,nan,0.0,0.29,1.981965,0.013674,6.391493,0.005676,1562,0.14802,0.0,0.0,-0.01,0.01291,-0.00169,-0.01767,-0.04631,0.0
79,80896,-6.00196,343.33333,0.0,0.29,1.947568,-0.003589,6.851032,0.007571,1968,0.146,0.33333,1.0,-0.01,0.01044,-0.00018,-0.01588,-0.05903,-0.00055
80,81920,-14.32191,369.6,0.0,0.29,1.980168,-0.005163,0.318578,0.005893,1458,0.13043,0.6,0.94737,-0.01,0.00953,-0.00049,-0.01473,-0.00627,-0.00044
81,82944,26.67441,192.0,1.0,0.31,1.962299,-0.000336,25.685784,0.008208,1594,0.12897,0.0,0.0,-0.01,0.01002,-0.0002,-0.01321,-0.01114,0.09757
82,83968,13.9905,298.75,0.5,0.33,1.971162,-0.332539,80.744671,0.006305,1835,0.1372,0.0,1.0,-0.01,0.01245,-0.00045,-0.01206,-0.0042,0.12984
83,84992,-4.80357,357.5,0.0,0.33,2.035576,-0.001209,1.862416,0.006218,1491,0.13311,0.25,1.0,-0.01,0.01056,0.00011,-0.01493,-0.00994,-0.00045
84,86016,6.41506,308.0,0.5,0.34,1.967296,-0.000979,8.176259,0.001071,1680,0.13591,0.0,1.0,-0.01,0.00954,-4e-05,-0.01435,-0.00537,0.03351
85,87040,9.1972,317.0,0.33333,0.35,2.019586,-0.068019,21.288273,0.003606,1518,0.14228,0.0,1.0,-0.01,0.01064,-0.001,-0.01372,-0.00616,0.06408
86,88064,5.03041,331.25,0.25,0.35,2.063802,-0.000832,12.69796,0.001515,1364,0.13928,0.0,0.91667,-0.01,0.0127,-0.00084,-0.01832,-0.00324,0.05402
87,89088,27.22199,271.5,0.5,0.36,2.00681,0.001704,27.866396,0.002153,1716,0.14469,0.0,1.0,-0.01,0.00999,-0.00122,-0.0138,-0.00922,0.11055
88,90112,-5.56857,326.0,0.0,0.35,2.012201,-0.002788,1.930013,0.005966,1493,0.12196,0.25,0.94118,-0.01,0.0084,-0.00028,-0.01551,-0.00691,-0.00045
89,91136,18.19807,293.5,0.5,0.37,1.978149,0.036973,22.412436,0.003983,1306,0.13439,0.0,0.85714,-0.01,0.0079,-2e-05,-0.01656,-0.00607,0.11657
90,92160,-5.14317,375.0,0.0,0.37,1.926098,-0.002244,1.864365,0.008321,1742,0.12867,0.0,1.0,-0.01,0.0068,-0.0006,-0.0131,-0.00697,0.0
91,93184,-5.38442,375.0,0.0,0.37,1.85725,-0.000696,0.716239,0.004293,1584,0.12488,0.0,1.0,-0.01,0.00521,-0.00074,-0.01388,-0.00383,0.0
92,94208,-5.83133,375.0,0.0,0.36,1.932443,0.00807,0.416757,0.005539,1279,0.1275,0.0,1.0,-0.01,0.00763,0.00063,-0.013,0.00034,0.0
93,95232,31.35326,290.25,0.75,0.36,1.929826,-0.162954,65.858219,0.007102,1396,0.13427,0.0,1.0,-0.01,0.00928,-0.00015,-0.01647,-0.00495,0.17913
94,96256,35.09402,272.0,1.0,0.39,1.868786,-0.210072,97.078916,0.006098,1627,0.14728,0.0,1.0,-0.01,0.01169,-0.00123,-0.01858,-0.00485,0.23157
95,97280,nan,nan,0.0,0.39,1.975754,0.001309,2.807866,0.003503,1656,0.17568,0.0,0.0,-0.01,0.00912,-0.00148,-0.01429,-0.00214,0.0
96,98304,16.82571,307.625,0.5,0.42,1.969322,0.029926,38.87527,0.005358,1311,0.13002,0.0,0.95833,-0.01,0.00893,-0.00104,-0.01972,0.00016,0.2121
97,99328,49.90374,186.33333,1.0,0.44,2.030275,0.097238,40.081751,0.005927,1396,0.15894,0.0,0.85714,-0.01,0.01324,-0.00076,-0.01481,-0.00288,0.19482
98,100352,36.75999,233.0,1.0,0.44,2.069063,0.028182,21.925546,0.002539,1285,0.14945,0.0,0.97619,-0.01,0.01105,-0.00432,-0.01993,-0.00433,0.16465
99,101376,7.56404,332.33333,0.33333,0.42,1.938858,0.022831,14.499537,0.004162,1828,0.17514,0.0,0.98077,-0.01,0.01067,-0.00983,-0.01242,-0.00853,0.07937
100,102400,-5.41043,375.0,0.0,0.42,1.974278,0.003474,2.791722,0.007111,2005,0.16342,0.0,0.85714,-0.01,0.01314,-0.00443,-0.01558,-0.00885,0.0
101,103424,17.40943,277.8,0.4,0.43,2.020459,0.001466,45.52239,0.004396,1562,0.12748,0.0,0.97143,-0.01,0.01258,0.00066,-0.01495,-0.00341,0.18466
102,104448,12.34207,318.25,0.25,0.42,2.071668,0.032274,15.53042,0.00271,1533,0.13311,0.0,1.0,-0.01,0.01285,-0.00053,-0.01727,-0.00074,0.10028
103,105472,20.0859,319.0,0.5,0.42,1.980698,-0.001065,19.749097,0.001482,1871,0.15662,0.0,1.0,-0.01,0.01258,-0.00357,-0.01406,-0.01149,0.09936
104,106496,-4.61389,375.0,0.0,0.41,1.949354,0.119093,4.003811,0.007764,1959,0.13679,0.0,1.0,-0.01,0.01082,-0.00118,-0.01507,-0.00472,0.0
105,107520,3.37309,336.8,0.2,0.38,1.90967,-0.003001,13.68793,0.002582,1512,0.13997,0.2,0.9,-0.01,0.00875,-0.00026,-0.01517,-0.01405,0.06213
106,108544,13.4815,267.5,0.5,0.38,1.913702,0.003785,26.852738,0.005984,1672,0.15974,0.0,1.0,-0.01,0.01078,-0.00582,-0.01212,-0.00539,0.12646
107,109568,14.35813,236.71429,0.71429,0.4,1.895719,0.013443,37.966014,0.004079,1374,0.15485,0.28571,0.95455,-0.01,0.01522,-0.00148,-0.0142,-0.02346,0.1938
108,110592,25.32675,155.71429,0.71429,0.45,1.968543,-0.000538,60.197827,0.004967,1395,0.14455,0.42857,0.83333,-0.01,0.01475,-6e-05,-0.01712,-0.03225,0.28576
109,111616,3.33667,142.25,0.25,0.43,2.01905,-0.136497,64.616978,0.005428,1283,0.15816,0.75,0.875,-0.01,0.01528,-0.00113,-0.01692,-0.06672,0.06378
110,112640,35.79945,167.5,1.0,0.48,1.981242,0.003497,61.239545,0.005706,1356,0.15868,0.16667,0.92,-0.01,0.01667,-0.00176,-0.01813,-0.00614,0.3342
111,113664,8.11094,143.375,0.375,0.48,2.001151,-0.036557,32.85004,0.004971,1148,0.15464,0.625,0.97674,-0.01,0.01439,-0.00205,-0.01958,-0.07931,0.15045
112,114688,6.48438,174.33333,0.66667,0.49,1.898016,0.000567,30.030143,0.008733,1650,0.18398,0.66667,0.85714,-0.01,0.01442,-0.00289,-0.02063,-0.07186,0.09603
113,115712,0.75411,199.75,0.5,0.51,1.883685,0.006915,17.75612,0.007414,1757,0.18588,0.5,0.96875,-0.01,0.01034,-0.00682,-0.01463,-0.066,0.05165
114,116736,21.31234,217.5,0.625,0.54,1.968032,0.084859,56.320725,0.004879,1226,0.14905,0.375,0.94,-0.01,0.01405,0.0007,-0.01678,-0.00183,0.30464
115,117760,22.75685,211.4,0.6,0.56,1.970471,0.010399,39.492031,0.009228,1566,0.16501,0.2,1.0,-0.01,0.0143,-0.00024,-0.01454,-0.02416,0.19499
116,118784,6.25121,172.5,0.33333,0.53,1.978615,0.001635,23.112534,0.004299,1244,0.154,0.83333,0.86667,-0.01,0.0144,0.00011,-0.01783,-0.04403,0.11443
117,119808,31.01058,156.25,0.75,0.54,1.95596,-0.001162,43.566463,0.002206,1335,0.1667,0.25,0.92857,-0.01,0.0129,-0.00097,-0.01518,-0.03088,0.19275
118,120832,-6.68809,246.8,0.4,0.53,1.965551,0.002467,18.465394,0.006694,1433,0.15963,0.8,0.81818,-0.01,0.01359,0.00057,-0.01637,-0.05926,0.04246
119,121856,15.94923,198.5,0.66667,0.51,1.959371,0.003053,41.735219,0.005507,1676,0.15795,0.33333,0.91667,-0.01,0.01651,-0.00063,-0.0182,-0.01803,0.20803
120,122880,36.17009,192.0,1.0,0.55,1.990576,0.062122,39.655834,0.007669,1255,0.1618,0.0,0.73684,-0.01,0.01489,0.00102,-0.0158,-0.0145,0.24733
121,123904,7.71679,179.6,0.4,0.55,1.953016,-0.069812,22.199481,0.01008,1343,0.16187,0.6,1.0,-0.01,0.0161,0.00116,-0.01657,-0.03096,0.09014
122,124928,33.85378,176.0,0.85714,0.59,2.018801,0.010889,45.884292,0.006595,1295,0.1597,0.14286,0.85714,-0.01,0.01629,-0.00048,-0.02047,-0.02561,0.32332
123,125952,6.14764,191.83333,0.5,0.61,1.944905,-0.121653,40.471031,0.005658,1300,0.1792,0.5,0.92105,-0.01,0.01409,-0.00243,-0.01964,-0.03388,0.13265
124,126976,31.48114,199.0,0.75,0.62,2.0394,-0.000836,33.085965,0.001445,1212,0.16379,0.25,0.875,-0.01,0.0155,-0.00109,-0.01852,-0.02545,0.17978
125,128000,32.2522,173.33333,1.0,0.64,2.01973,0.000491,40.688342,0.003835,1254,0.16551,0.33333,0.91429,-0.01,0.01655,-0.00091,-0.01948,-0.01604,0.29787
126,129024,43.37576,144.125,1.0,0.66,2.041544,0.003692,57.899319,0.006192,1199,0.15549,0.0,0.85714,-0.01,0.01707,-0.00029,-0.01853,-0.00308,0.41007
127,130048,20.95674,157.4,0.6,0.67,2.021312,-0.013968,30.925242,0.002495,1166,0.1655,0.4,0.85714,-0.01,0.01435,-0.00054,-0.01901,-0.02491,0.16291
128,131072,8.06511,180.66667,0.33333,0.65,1.927986,0.046484,26.762195,0.007787,1288,0.18303,0.66667,0.875,-0.01,0.01384,-0.00253,-0.02281,-0.04473,0.06805
129,132096,10.45805,225.375,0.625,0.66,2.005405,-0.001174,23.870528,0.001419,1233,0.16752,0.25,0.94366,-0.01,0.0152,-0.00116,-0.02159,-0.02647,0.19298
130,133120,34.52772,175.8,1.0,0.68,2.006627,-0.000194,35.935021,0.002562,1305,0.17707,0.0,0.95238,-0.01,0.01673,-0.00316,-0.02273,-0.02791,0.25681
131,134144,13.21331,179.25,1.0,0.7,1.993154,-0.012131,22.83597,0.001526,1219,0.1645,0.5,0.90476,-0.01,0.01505,-0.0005,-0.01914,-0.01383,0.11317
132,135168,34.50105,188.2,1.0,0.73,1.939723,0.00087,29.146944,0.002391,1274,0.17499,0.0,0.86,-0.01,0.01467,-0.0027,-0.02476,-0.01763,0.24202
133,136192,4.42943,209.0,0.6,0.72,1.888509,0.059987,24.617296,0.008172,1419,0.19026,0.6,0.9,-0.01,0.01147,-0.00187,-0.02174,-0.05835,0.12224
134,137216,26.71112,245.66667,0.66667,0.72,1.911102,0.001843,30.728084,0.002158,1481,0.17873,0.33333,1.0,-0.01,0.01385,-0.00224,-0.01863,-0.01785,0.15691
135,138240,-1.4129,216.0,0.2,0.72,1.966771,-0.013002,21.147751,0.008793,1447,0.16154,0.8,1.0,-0.01,0.01355,-0.0031,-0.01749,-0.06119,0.04325
136,139264,22.75118,212.375,0.875,0.73,1.955083,-0.000746,51.68533,0.005988,1492,0.16216,0.25,0.97333,-0.01,0.01626,-0.0013,-0.01897,-0.02178,0.34991
137,140288,21.138,187.4,1.0,0.76,2.027918,-0.094863,33.885801,0.002513,1334,0.17101,0.2,0.72222,-0.01,0.01543,-0.0004,-0.01902,-0.0041,0.17712
138,141312,9.49505,190.83333,0.5,0.74,2.020047,0.004136,28.906555,0.007186,1349,0.1686,0.66667,0.96154,-0.01,0.01438,-0.00124,-0.02236,-0.04949,0.15125
139,142336,17.83512,148.33333,0.66667,0.75,1.930937,0.025229,26.538484,0.003557,1241,0.15945,0.33333,0.9,-0.01,0.01884,0.00045,-0.01871,-0.0467,0.18306
140,143360,14.489,196.6,0.6,0.73,1.967059,0.000362,34.42069,0.003548,1456,0.17083,0.4,0.92308,-0.01,0.01784,2e-05,-0.01792,-0.0285,0.16252
141,144384,18.68434,156.8,0.8,0.75,1.999335,0.002005,31.622901,0.003134,1484,0.16196,0.6,0.875,-0.01,0.01673,-0.00227,-0.01766,-0.03526,0.19621
142,145408,16.69374,197.6,0.8,0.75,1.964644,-0.015763,31.794386,0.003551,1523,0.18231,0.2,0.92857,-0.01,0.01687,-0.00997,-0.02124,-0.02302,0.17807
143,146432,20.06171,217.0,0.57143,0.73,1.972189,0.037201,34.993618,0.003497,1313,0.17113,0.28571,0.98601,-0.01,0.01454,-0.00595,-0.02376,-0.01018,0.24723
144,147456,12.37951,159.83333,0.5,0.7,1.954856,0.049834,18.694805,0.001769,1173,0.15654,0.5,0.95,-0.01,0.0147,-0.00212,-0.02075,-0.03132,0.14177
145,148480,62.39723,119.0,1.0,0.71,1.980386,0.101039,49.577576,0.004596,1135,0.14995,0.0,0.85714,-0.01,0.01598,6e-05,-0.01764,-0.00055,0.33843
146,149504,7.462,272.75,0.25,0.69,1.958607,-0.021916,21.531329,0.005038,1432,0.16506,0.25,0.98148,-0.01,0.0116,-0.00566,-0.0188,-0.01119,0.08821
147,150528,5.12377,180.66667,0.33333,0.69,1.957098,0.000826,27.016158,0.008749,1469,0.16491,0.66667,1.0,-0.01,0.0123,-0.00429,-0.02118,-0.05735,0.06364
148,151552,3.88237,263.33333,0.33333,0.67,1.964615,-0.000373,24.265686,0.002086,1303,0.15731,0.33333,0.98077,-0.01,0.01331,-0.0046,-0.01985,-0.00979,0.09408
149,152576,33.97824,162.85714,0.85714,0.67,2.015747,0.011115,46.795529,0.00846,1312,0.14108,0.0,0.97222,-0.01,0.01785,-0.00032,-0.01822,-0.00393,0.31926
