iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-6.85337,204.4,0.0,0.0,1.280269,-0.003606,0.024391,0.002464,0.278737,0.019775,0.95986,-3.600801,4.345674,-3.680107,4.720328,4.0,0.00029898,5,910,0.27134,0.35552,0.15,nan,1.0,1.0,,,-0.01,0.00837,-0.00292,-0.02124,-0.01078,-0.01623
12,12288,-7.90002,262.5,0.0,0.0,1.379723,-0.005478,0.023194,0.004439,0.273685,0.053258,0.9615,-3.478248,4.307576,-3.586963,4.559071,4.0,0.00029887,4,911,0.26138,0.35018,0.15909,nan,0.75,1.0,,,-0.01,0.00918,-0.00364,-0.01948,-0.01095,-0.00873
13,13312,-7.34566,266.0,0.0,0.0,1.09559,-0.006109,0.021795,0.00381,0.272935,0.056955,0.958081,-3.309708,3.989361,-3.428894,4.343526,4.0,0.00029877,3,986,0.25094,0.33458,0.17021,nan,0.66667,1.0,,,-0.01,0.00726,-0.00249,-0.02302,-0.00642,-0.00699
14,14336,-7.26307,206.33333,0.0,0.0,0.958057,-0.00412,0.01728,0.001989,0.24694,0.02689,0.965604,-3.360493,3.989519,-3.517046,4.318046,4.0,0.00029867,3,1034,0.24339,0.32328,0.16,nan,1.0,1.0,,,-0.01,0.00697,-0.00328,-0.02465,-0.01211,-0.01207
15,15360,-7.05002,382.0,0.0,0.0,1.136114,-0.00532,0.020071,0.003217,0.275849,0.04534,0.965293,-3.880093,4.696881,-4.023015,5.296281,4.0,0.00029857,4,993,0.26223,0.33667,0.2037,nan,0.75,1.0,,,-0.01,0.00863,-0.00396,-0.02991,-0.00109,-0.00334
16,16384,-7.30591,346.5,0.0,0.0,1.264186,-0.005975,0.015292,0.004494,0.337198,0.077148,0.972926,-3.768359,5.14442,-4.018706,5.771044,4.0,0.00029846,2,975,0.24583,0.31472,0.21429,nan,1.0,1.0,,,-0.01,0.00589,-0.00196,-0.02953,-0.00509,-0.003
17,17408,-10.26951,322.0,0.0,0.0,1.184488,-0.004721,0.020127,0.003206,0.244556,0.03697,0.969276,-3.783272,5.160632,-3.963669,5.644521,4.0,0.00029836,3,983,0.26482,0.35176,0.22034,nan,0.66667,0.88235,,,-0.01,0.00733,-0.00244,-0.02904,-0.00575,-0.00624
18,18432,-10.6288,383.0,0.0,0.0,1.395154,-0.004558,0.018888,0.003451,0.289273,0.039446,0.971501,-4.064719,5.53362,-4.269436,6.142275,4.0,0.00029826,4,959,0.2577,0.33926,0.25397,nan,0.5,0.89474,,,-0.01,0.00713,-0.00189,-0.02408,-0.00029,-0.00276
19,19456,-8.65651,339.0,0.0,0.0,1.4446,-0.005063,0.01472,0.004502,0.256531,0.059222,0.97809,-4.220027,5.906107,-4.405682,6.47962,4.0,0.00029816,2,964,0.27141,0.34942,0.26154,nan,1.0,0.85714,,,-0.01,0.00803,-0.00156,-0.02562,-0.00333,-0.00267
20,20480,-10.40408,450.0,0.0,0.0,1.267929,-0.005582,0.014909,0.00318,0.303134,0.046073,0.974993,-4.203386,6.026761,-4.444903,6.785751,4.0,0.00029805,2,1018,0.26541,0.35388,0.28358,nan,0.0,0.83333,,,-0.01,0.00651,-0.00226,-0.03102,-0.00094,0.0
21,21504,-10.63584,377.33333,0.0,0.0,1.467393,-0.004139,0.016271,0.002688,0.265402,0.029227,0.981222,-4.977386,7.336301,-5.175648,7.977216,4.0,0.00029795,3,939,0.23732,0.32536,0.28571,nan,0.66667,0.92308,,,-0.01,0.00824,-0.00246,-0.02601,-0.00081,-0.00507
22,22528,-11.72657,450.0,0.0,0.0,1.351256,-0.006758,0.023568,0.005566,0.255826,0.078718,0.971715,-4.847517,7.120856,-5.123557,7.751782,4.0,0.00029785,1,974,0.25556,0.34747,0.29577,nan,0.0,1.0,,,-0.01,0.00647,-0.00167,-0.03155,-0.00198,0.0
23,23552,-11.16466,401.33333,0.0,0.0,1.293735,-0.003663,0.021126,0.002111,0.246283,0.019217,0.975262,-4.966426,7.258325,-5.1645,7.867278,4.0,0.00029775,3,993,0.25991,0.34363,0.31081,nan,0.33333,0.88889,,,-0.01,0.00747,-0.00064,-0.03103,-0.00149,-0.00284
24,24576,-10.42373,450.0,0.0,0.0,1.361875,-0.004116,0.009881,0.002449,0.257695,0.022984,0.986728,-5.261918,8.42388,-5.470349,9.109475,4.0,0.00029764,3,963,0.24568,0.33133,0.33766,nan,0.33333,0.75,,,-0.01,0.00709,-0.00061,-0.02562,-0.00091,0.0
25,25600,-11.75952,450.0,0.0,0.0,1.38377,-0.005249,0.014272,0.003002,0.28059,0.030239,0.983647,-5.242757,8.551882,-5.540373,9.268483,4.0,0.00029754,2,984,0.26538,0.3493,0.35443,nan,0.0,0.77778,,,-0.01,0.00525,-0.00155,-0.03023,-0.00212,0.0
26,26624,-10.32885,390.25,0.0,0.0,1.244391,-0.004086,0.018639,0.00449,0.231166,0.063372,0.982667,-5.577437,9.371579,-5.687039,9.927005,4.0,0.00029744,4,990,0.26751,0.35252,0.36145,nan,0.5,0.8,,,-0.01,0.00756,-0.00144,-0.03006,-0.00105,-0.00574
27,27648,-11.32393,415.5,0.0,0.0,1.447499,-0.00356,0.016845,0.003085,0.224662,0.029332,0.985988,-5.837535,10.052289,-5.978166,10.512918,4.0,0.00029734,2,949,0.25112,0.34081,0.36471,nan,1.0,0.9,,,-0.01,0.00782,-0.00062,-0.02425,-0.00135,-0.00251
28,28672,-10.62825,352.0,0.0,0.0,1.311764,-0.004636,0.016343,0.003711,0.261244,0.053711,0.984776,-5.764529,9.876831,-5.949628,10.327517,4.0,0.00029724,2,1003,0.25811,0.35122,0.36782,nan,0.5,0.88889,,,-0.01,0.00683,-0.00094,-0.03267,-0.00193,-0.0028
29,29696,-9.11877,330.5,0.0,0.0,1.395835,-0.004185,0.013597,0.002739,0.239277,0.023926,0.985836,-6.296271,10.540487,-6.542679,11.297936,4.0,0.00029713,2,975,0.25815,0.34911,0.37079,nan,0.5,0.33333,,,-0.01,0.0061,-0.00118,-0.03132,0.00041,-0.00258
30,30720,-10.34466,370.5,0.0,0.0,1.49455,-0.006075,0.014348,0.004854,0.277517,0.070557,0.986474,-6.596272,11.163215,-6.826338,11.851561,4.0,0.00029703,4,942,0.23678,0.3157,0.3871,nan,0.25,0.83333,,,-0.01,0.00602,-0.00038,-0.02782,0.00085,-0.00235
31,31744,-9.45573,303.5,0.0,0.0,1.346118,-0.004879,0.022824,0.003156,0.225836,0.0369,0.979979,-6.369267,11.043675,-6.56087,11.492452,4.0,0.00029693,2,831,0.24814,0.33035,0.38947,nan,0.5,0.90909,,,-0.01,0.00587,-0.00103,-0.02845,-0.00537,-0.00267
32,32768,-12.27109,450.0,0.0,0.0,1.150599,-0.00513,0.01316,0.003366,0.25527,0.050642,0.986475,-6.08728,10.818499,-6.317767,11.242459,4.0,0.00029683,3,1014,0.25412,0.33579,0.40816,nan,0.0,0.59091,,,-0.01,0.00696,-0.00098,-0.03042,-0.00114,0.0
33,33792,-9.84752,404.25,0.0,0.0,1.077813,-0.003731,0.01376,0.002134,0.21823,0.015241,0.985883,-6.278558,11.15939,-6.388093,11.637901,4.0,0.00029672,4,976,0.23703,0.31484,0.43,nan,0.25,0.91667,,,-0.01,0.00766,-0.00127,-0.02776,-0.00156,-0.00316
34,34816,-6.99896,450.0,0.0,0.0,1.222564,-0.005008,0.012213,0.003312,0.238041,0.043492,0.988932,-6.341061,12.054526,-6.558221,12.467736,4.0,0.00029662,1,916,0.22521,0.30785,0.43,nan,0.0,1.0,,,-0.01,0.00658,-0.00064,-0.02471,-0.00127,0.0
35,35840,-9.52378,450.0,0.0,0.0,1.068353,-0.003666,0.006659,0.001707,0.240808,0.013742,0.992487,-6.641902,12.005962,-6.909206,12.601649,4.0,0.00029652,2,1074,0.24523,0.31043,0.43,nan,0.0,0.2,,,-0.01,0.00714,6e-05,-0.03161,0.00114,0.0
36,36864,-11.0666,450.0,0.0,0.0,1.101069,-0.005264,0.004508,0.003316,0.227903,0.031599,0.994338,-7.114487,12.857235,-7.361774,13.512189,4.0,0.00029642,1,1057,0.25103,0.324,0.43,nan,0.0,0.625,,,-0.01,0.0064,-0.00218,-0.02958,0.003,0.0
37,37888,-9.431,450.0,0.0,0.0,1.449169,-0.00435,0.007132,0.003054,0.227293,0.031564,0.993223,-8.08192,14.275603,-8.334235,14.889269,4.0,0.00029631,4,937,0.23418,0.30782,0.45,nan,0.0,0.82143,,,-0.01,0.00647,-2e-05,-0.0246,-0.00107,0.0
38,38912,-11.18821,450.0,0.0,0.0,1.440604,-0.004449,0.006803,0.003297,0.228378,0.036795,0.993297,-8.757129,14.866445,-9.073749,15.632915,4.0,0.00029621,1,976,0.24764,0.32179,0.46,nan,0.0,0.5,,,-0.01,0.00638,-0.00093,-0.02843,0.00194,0.0
39,39936,-10.1678,450.0,0.0,0.0,1.293861,-0.004768,0.003997,0.002247,0.236455,0.020368,0.995415,-8.918525,15.555964,-9.175669,16.284187,4.0,0.00029611,3,959,0.24288,0.31613,0.49,nan,0.0,0.46667,,,-0.01,0.006,-0.00141,-0.02924,-0.00014,0.0
40,40960,-11.25633,450.0,0.0,0.0,1.121396,-0.005326,0.0041,0.002023,0.226577,0.022112,0.996303,-8.550882,16.253019,-8.737679,16.796719,4.0,0.00029601,4,997,0.22069,0.30136,0.53,nan,0.0,0.875,,,-0.01,0.00644,-0.00069,-0.02845,-0.00204,0.0
41,41984,-11.7997,450.0,0.0,0.0,1.067076,-0.00435,0.005615,0.003874,0.252319,0.046282,0.99534,-8.087215,15.761197,-8.277545,16.154011,4.0,0.0002959,1,1028,0.21905,0.29488,0.54,nan,0.0,0.66667,,,-0.01,0.00679,-0.00038,-0.02703,-0.0001,0.0
42,43008,-7.17644,450.0,0.0,0.0,0.952165,-0.004869,0.004376,0.002426,0.215522,0.024135,0.996221,-8.311502,15.616983,-8.490424,15.924762,4.0,0.0002958,2,1088,0.21807,0.28119,0.56,nan,0.0,0.75,,,-0.01,0.00532,-0.00095,-0.02837,-0.00015,0.0
43,44032,-10.83951,450.0,0.0,0.0,1.111409,-0.005012,0.003053,0.003494,0.235045,0.047433,0.996554,-8.941682,16.428965,-9.172256,17.015596,4.0,0.0002957,1,1052,0.22666,0.28311,0.57,nan,0.0,0.6,,,-0.01,0.00551,-0.00053,-0.02893,0.00251,0.0
44,45056,-8.92496,450.0,0.0,0.0,1.302764,-0.006376,0.005296,0.003208,0.226543,0.039411,0.995153,-9.056608,17.625759,-9.19032,18.17182,4.0,0.0002956,4,962,0.2146,0.27778,0.61,nan,0.0,0.63158,,,-0.01,0.00778,-0.00028,-0.02338,0.00141,0.0
45,46080,-11.28581,450.0,0.0,0.0,1.204861,-0.004356,0.017541,0.002384,0.222144,0.024519,0.985616,-9.116027,17.114702,-9.439728,17.48086,4.0,0.00029549,1,964,0.22863,0.2998,0.62,nan,0.0,0.5,,,-0.01,0.00437,2e-05,-0.02481,-0.00036,0.0
46,47104,-8.12946,450.0,0.0,0.0,1.263439,-0.006908,0.003936,0.002581,0.218231,0.02832,0.995741,-10.050135,17.594416,-10.23715,18.219788,4.0,0.00029539,3,984,0.22578,0.30726,0.65,nan,0.0,0.66667,,,-0.01,0.00653,-0.0016,-0.02552,0.0005,0.0
47,48128,-9.63684,450.0,0.0,0.0,1.21979,-0.007281,0.003099,0.003557,0.233757,0.045201,0.996504,-9.745948,18.055904,-10.02873,18.690609,4.0,0.00029529,4,983,0.22181,0.30077,0.69,nan,0.25,0.78261,,,-0.01,0.00524,-0.00053,-0.0268,0.00272,0.0
48,49152,-10.6293,450.0,0.0,0.0,1.454087,-0.00446,0.002673,0.003601,0.242619,0.046735,0.997561,-9.883165,19.723934,-10.159965,20.255522,4.0,0.00029519,1,945,0.21193,0.2756,0.7,nan,0.0,0.5,,,-0.01,0.00478,-0.00023,-0.02322,0.00209,0.0
49,50176,-10.40916,450.0,0.0,0.0,1.287458,-0.003068,0.002805,0.001374,0.215949,0.006941,0.99713,-10.432444,20.193254,-10.713889,20.815762,4.0,0.00029508,2,1022,0.23215,0.30966,0.72,nan,0.0,0.73333,,,-0.01,0.00573,-0.00019,-0.02894,-3e-05,0.0
50,51200,-9.72605,450.0,0.0,0.0,1.245223,-0.005412,0.00241,0.003886,0.23762,0.042969,0.997583,-10.552297,20.545,-10.833896,21.127342,4.0,0.00029498,1,1018,0.23795,0.30968,0.73,nan,0.0,0.76923,,,-0.01,0.00582,-0.00108,-0.0285,0.00045,0.0
51,52224,-10.9446,450.0,0.0,0.0,1.124842,-0.00589,0.002686,0.002405,0.227649,0.029925,0.99765,-10.258735,20.807905,-10.473599,21.24929,4.0,0.00029488,4,999,0.21135,0.28968,0.76,nan,0.0,0.56,,,-0.01,0.00611,-0.00078,-0.02935,-8e-05,0.0
52,53248,-7.48112,450.0,0.0,0.0,1.093845,-0.005726,0.002393,0.003515,0.226558,0.046073,0.997468,-10.911231,21.053555,-11.18527,21.674007,4.0,0.00029478,1,989,0.23183,0.31414,0.77,nan,0.0,0.66667,,,-0.01,0.0046,-0.00122,-0.0319,0.00268,0.0
53,54272,-11.3348,450.0,0.0,0.0,1.187344,-0.005872,0.002323,0.003443,0.24345,0.040946,0.997356,-11.221568,21.273323,-11.484926,21.942482,4.0,0.00029468,3,984,0.25099,0.32788,0.8,nan,0.0,0.82609,,,-0.01,0.00553,-0.00099,-0.02831,7e-05,0.0
54,55296,-10.16398,450.0,0.0,0.0,1.085514,-0.003364,0.005486,0.001942,0.253535,0.02274,0.995491,-11.003691,21.175621,-11.123518,21.223869,4.0,0.00029457,4,1011,0.23867,0.31225,0.83,nan,0.0,0.76471,,,-0.01,0.00717,-0.00073,-0.02733,-0.00164,0.0
55,56320,-8.59983,338.5,0.0,0.0,1.169083,-0.003292,0.005593,0.002822,0.254262,0.037458,0.995263,-10.710057,21.586002,-10.872569,21.964531,4.0,0.00029447,2,942,0.21778,0.2914,0.82,nan,0.5,0.58824,,,-0.01,0.00708,0.00018,-0.02327,6e-05,-0.00268
56,57344,-6.84391,450.0,0.0,0.0,0.899648,-0.00462,0.002025,0.002213,0.225293,0.023368,0.99786,-11.493347,22.38295,-11.794473,22.973362,4.0,0.00029437,1,1026,0.25561,0.34268,0.83,nan,0.0,0.88889,,,-0.01,0.00413,-0.00142,-0.03616,-0.00126,0.0
57,58368,-11.22046,450.0,0.0,0.0,0.938362,-0.004007,0.002905,0.002013,0.219139,0.016567,0.997248,-11.80885,23.159496,-12.025191,23.536383,4.0,0.00029427,1,1026,0.27081,0.34397,0.83,nan,0.0,0.83333,,,-0.01,0.00546,-0.00321,-0.03962,-0.00126,0.0
58,59392,-11.4758,450.0,0.0,0.0,1.022867,-0.004041,0.005074,0.002732,0.22774,0.035052,0.995821,-10.747841,22.261024,-10.845858,22.430691,4.0,0.00029416,5,961,0.23573,0.30768,0.86,nan,0.0,0.79167,,,-0.01,0.00648,-0.00129,-0.02828,-0.00091,0.0
59,60416,-8.30145,297.33333,0.0,0.0,1.05834,-0.003078,0.01201,0.002049,0.219883,0.019392,0.98704,-10.374389,21.052361,-10.305746,21.107996,4.0,0.00029406,3,979,0.23553,0.30544,0.85,nan,0.66667,0.6,,,-0.01,0.00755,-0.00079,-0.01968,-0.00263,-0.00612
60,61440,-3.80322,450.0,0.0,0.0,1.169004,-0.003272,0.008309,0.00158,0.204821,0.015206,0.991763,-11.208893,21.648304,-11.444489,22.024719,4.0,0.00029396,1,967,0.27402,0.34752,0.85,nan,0.0,1.0,,,-0.01,0.00669,-0.00086,-0.02605,0.00025,0.0
61,62464,-8.6643,407.75,0.0,0.0,1.069528,-0.003774,0.011203,0.001461,0.247358,0.015241,0.988407,-11.263698,20.982582,-11.227132,20.953913,4.0,0.00029386,4,1020,0.30439,0.37898,0.85,nan,0.5,0.72,,,-0.01,0.00665,-0.00214,-0.03155,-0.00155,-0.00323
62,63488,-10.48147,450.0,0.0,0.0,1.267736,-0.00607,0.00365,0.003763,0.251821,0.047991,0.99657,-10.908107,22.17378,-11.085168,22.217815,4.0,0.00029375,3,927,0.24374,0.32428,0.87,nan,0.0,0.7,,,-0.01,0.00703,-0.00164,-0.02267,-0.00452,0.0
63,64512,-7.30366,450.0,0.0,0.0,0.88357,-0.003883,0.01393,0.001746,0.247669,0.020054,0.983835,-10.335244,20.766848,-10.350034,20.398651,4.0,0.00029365,1,1017,0.25052,0.31733,0.87,nan,0.0,0.66667,,,-0.01,0.00812,-0.00154,-0.03466,-0.00275,0.0
64,65536,-8.1304,264.33333,0.0,0.0,1.021875,-0.003833,0.01472,0.003042,0.20433,0.045166,0.977339,-10.224143,18.822575,-10.124512,18.572458,4.0,0.00029355,3,995,0.22274,0.28816,0.85,nan,1.0,1.0,,,-0.01,0.00754,-0.002,-0.02363,-0.00359,-0.00985
65,66560,-9.2138,450.0,0.0,0.0,1.005322,-0.003825,0.006502,0.00212,0.22675,0.019392,0.990956,-10.634381,19.63748,-10.712839,19.431362,4.0,0.00029345,3,998,0.23431,0.30268,0.85,nan,0.66667,0.77273,,,-0.01,0.00638,-0.00169,-0.02456,0.0003,0.0
66,67584,-6.92695,353.0,0.0,0.0,1.103098,-0.003766,0.008698,0.00272,0.201864,0.032296,0.986405,-10.923671,19.443691,-10.865738,19.650604,4.0,0.00029334,2,984,0.25692,0.31788,0.84,nan,1.0,1.0,,,-0.01,0.00668,-0.00143,-0.02473,0.00129,-0.003
67,68608,-9.52046,450.0,0.0,0.0,1.353228,-0.005593,0.002995,0.003438,0.247405,0.037667,0.995652,-11.300409,21.208099,-11.475396,21.625906,4.0,0.00029324,3,933,0.26566,0.33611,0.85,nan,0.33333,0.73913,,,-0.01,0.00653,-0.00086,-0.02787,0.00048,0.0
68,69632,-11.12098,450.0,0.0,0.0,1.309374,-0.004658,0.01569,0.004043,0.228041,0.047398,0.978583,-10.732496,19.387611,-10.900045,19.384996,4.0,0.00029314,3,927,0.28204,0.3521,0.87,nan,0.0,0.89474,,,-0.01,0.00728,-0.00183,-0.0242,-0.00145,0.0
69,70656,-11.5505,412.0,0.0,0.0,1.218324,-0.005477,0.011055,0.003243,0.211934,0.030657,0.979614,-10.681639,16.91568,-10.707664,16.783247,4.0,0.00029304,1,951,0.26957,0.33807,0.87,nan,1.0,1.0,,,-0.01,0.00774,-0.00179,-0.02227,-0.00035,-0.00269
70,71680,-8.84503,450.0,0.0,0.0,1.200339,-0.006649,0.013217,0.003924,0.260307,0.044922,0.975968,-11.239141,16.825426,-11.45527,16.908371,4.0,0.00029293,2,964,0.29936,0.37352,0.88,nan,0.5,1.0,,,-0.01,0.00728,-0.00082,-0.02628,-0.00215,0.0
71,72704,-8.71743,371.75,0.0,0.0,1.12265,-0.004212,0.012208,0.002857,0.219803,0.034877,0.980468,-11.030716,18.575249,-10.809401,18.364223,4.0,0.00029283,4,938,0.29452,0.36746,0.87,nan,1.0,0.75,,,-0.01,0.00821,-0.00136,-0.02436,-0.00459,-0.00553
72,73728,-8.50872,354.25,0.0,0.0,1.052211,-0.00317,0.015146,0.00212,0.243984,0.017404,0.969298,-10.107216,17.222059,-9.698184,16.518539,4.0,0.00029273,4,947,0.25481,0.32643,0.86,nan,0.5,0.66667,,,-0.01,0.01086,-0.00068,-0.02165,-0.00419,-0.0058
73,74752,nan,nan,0.0,0.0,0.77603,-0.005349,0.008085,0.002176,0.230407,0.022426,0.972947,-8.191045,12.610273,-8.273787,12.779844,4.0,0.00029263,0,1080,0.29419,0.35204,0.86,nan,0.0,0.0,,,-0.01,0.00979,-0.00103,-0.02121,-0.00182,0.0
74,75776,-5.61526,375.33333,0.0,0.0,0.83255,-0.004402,0.005143,0.002819,0.261449,0.039167,0.988382,-10.001291,16.562759,-10.084169,16.889744,4.0,0.00029252,3,1057,0.29062,0.34949,0.85,nan,1.0,0.875,,,-0.01,0.00746,-0.00214,-0.02808,0.00013,-0.00373
75,76800,-7.6229,388.8,0.0,0.0,1.24739,-0.005503,0.006688,0.004567,0.245847,0.066546,0.989004,-10.82186,18.015787,-10.812166,18.128832,4.0,0.00029242,5,918,0.27227,0.33358,0.85,nan,0.4,0.76471,,,-0.01,0.00876,-0.00073,-0.02192,0.00027,-0.00254
76,77824,-9.58862,450.0,0.0,0.0,1.217813,-0.003642,0.01151,0.003522,0.240987,0.039551,0.980128,-10.535461,16.499355,-10.762166,16.925276,4.0,0.00029232,1,944,0.29023,0.3488,0.85,nan,0.0,1.0,,,-0.01,0.00814,-0.00143,-0.02295,-0.00122,0.0
77,78848,-6.81917,227.0,0.0,0.0,0.905467,-0.005072,0.013628,0.002587,0.224514,0.030727,0.977931,-10.838655,17.443665,-10.891481,17.871674,4.0,0.00029222,1,1048,0.34394,0.3993,0.84,nan,1.0,1.0,,,-0.01,0.00754,-0.00267,-0.03027,-0.00402,-0.00351
78,79872,-8.41006,450.0,0.0,0.0,1.097547,-0.007217,0.003553,0.00458,0.29761,0.067243,0.992889,-10.142401,16.845539,-10.216725,17.067114,4.0,0.00029212,5,958,0.26956,0.31713,0.84,nan,0.4,0.63636,,,-0.01,0.00838,-0.00168,-0.0228,0.00253,0.0
79,80896,-7.74351,450.0,0.0,0.0,1.141864,-0.004881,0.017472,0.003377,0.235294,0.042446,0.964205,-9.17894,15.932262,-9.286979,16.114952,4.0,0.00029201,2,963,0.30474,0.3521,0.84,nan,0.5,1.0,,,-0.01,0.00768,-0.00164,-0.02154,-0.00293,0.0
80,81920,-6.99724,266.0,0.0,0.0,1.158181,-0.003432,0.011105,0.00247,0.211746,0.022496,0.979194,-8.974067,16.65163,-9.011111,16.990564,4.0,0.00029191,4,946,0.28705,0.35169,0.8,nan,1.0,1.0,,,-0.01,0.00778,-0.00094,-0.02258,-0.00373,-0.01117
81,82944,-8.2368,357.0,0.0,0.0,1.234858,-0.003425,0.008107,0.002739,0.211044,0.023228,0.986934,-10.480928,17.715834,-10.574507,18.114862,4.0,0.00029181,2,939,0.30471,0.34985,0.79,nan,0.5,0.41176,,,-0.01,0.00815,-0.00172,-0.02567,-0.00029,-0.00268
82,83968,-11.14128,450.0,0.0,0.0,1.112534,-0.003559,0.008151,0.002162,0.272371,0.021066,0.986642,-10.88705,17.934458,-11.308947,18.808634,4.0,0.00029171,1,992,0.36198,0.40335,0.79,nan,0.0,0.83333,,,-0.01,0.00653,-0.00354,-0.03006,0.00112,0.0
83,84992,-9.69023,450.0,0.0,0.0,1.219315,-0.006969,0.002471,0.003702,0.302361,0.047224,0.995335,-12.314345,20.834982,-12.760134,21.768816,4.0,0.0002916,3,979,0.34662,0.40549,0.79,nan,0.33333,0.76923,,,-0.01,0.00559,-0.00224,-0.02858,0.00188,0.0
84,86016,-10.37737,450.0,0.0,0.0,1.436539,-0.006369,0.002361,0.004659,0.239779,0.070103,0.996793,-11.983354,21.301413,-12.150391,21.802803,4.0,0.0002915,3,888,0.31243,0.35828,0.79,nan,0.0,0.71429,,,-0.01,0.00715,-0.00136,-0.02205,0.00057,0.0
85,87040,-9.73085,378.0,0.0,0.0,1.238094,-0.002742,0.007158,0.002581,0.219723,0.0226,0.98956,-10.886917,18.733063,-11.022882,18.990103,4.0,0.0002914,3,940,0.36672,0.40672,0.78,nan,0.33333,0.75,,,-0.01,0.00931,-0.00245,-0.02698,-0.00289,-0.00272
86,88064,-10.26591,370.0,0.0,0.0,1.216042,-0.003777,0.010818,0.002746,0.244599,0.036237,0.979804,-10.314257,17.029181,-10.350037,17.260954,4.0,0.0002913,2,946,0.30261,0.35492,0.77,nan,0.5,0.58333,,,-0.01,0.00677,-0.00142,-0.0257,-0.00163,-0.00276
87,89088,-8.14798,374.25,0.0,0.0,1.267412,-0.005003,0.005229,0.003239,0.234806,0.035714,0.990554,-10.023592,17.68804,-10.082443,18.039948,4.0,0.00029119,4,927,0.29802,0.34983,0.75,nan,0.75,0.64286,,,-0.01,0.00685,-0.00255,-0.02133,-0.00092,-0.00543
