iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
33,33792,31.88749,288.0,0.5,0.22,1.06683,-0.002127,0.118551,0.002393,0.270113,0.022984,0.624505,21.26158,8.322162,21.77202,9.573671,4.0,0.00029672,2,1025,0.21113,0.31509,0.17,0.5,0.95122,,,-0.01,0.00708,-0.00059,-0.02605,-0.00075,0.11463
34,34816,44.04079,228.0,0.66667,0.24,1.185641,-0.002107,0.158406,0.002214,0.2613,0.017892,0.61085,21.155369,9.159098,22.621847,11.601043,4.0,0.00029662,3,991,0.2084,0.3232,0.18,0.66667,0.76404,,,-0.01,0.00691,-0.00065,-0.03109,-0.00071,0.21389
35,35840,5.16145,383.6,0.2,0.25,1.266846,-0.004961,0.071093,0.003978,0.334001,0.05821,0.839882,22.488819,10.268793,22.876295,11.888904,4.0,0.00029652,5,959,0.19861,0.30109,0.21,0.4,0.84013,,,-0.01,0.00727,-0.00061,-0.02944,0.00099,0.09916
36,36864,39.12305,168.2,0.6,0.28,1.095678,-0.002543,0.178875,0.002145,0.317805,0.026751,0.636525,23.486818,9.876236,25.355154,13.122287,4.0,0.00029642,5,956,0.1675,0.26654,0.21,0.2,0.7874,,,-0.01,0.00921,-0.00023,-0.01897,-0.00294,0.31043
37,37888,47.45179,178.25,0.75,0.29,0.879103,-0.003259,0.163905,0.002427,0.247183,0.029681,0.568836,24.77791,9.348045,26.274136,11.905168,4.0,0.00029631,4,1029,0.17577,0.26989,0.21,0.25,0.81159,,,-0.01,0.00885,-0.00042,-0.02228,-0.00276,0.36984
38,38912,20.63588,212.66667,0.33333,0.3,0.977268,-0.00177,0.157673,0.001028,0.285814,0.008196,0.537847,26.438356,9.256094,26.298025,11.515502,4.0,0.00029621,6,988,0.18927,0.28861,0.23,0.66667,0.864,,,-0.01,0.0106,-0.00076,-0.02004,-0.00609,0.23031
39,39936,33.0378,139.375,0.5,0.34,1.113943,-0.002565,0.20807,0.002055,0.231972,0.013881,0.527765,27.684378,8.597289,28.229116,13.625109,4.0,0.00029611,8,893,0.15993,0.26588,0.24,0.625,0.88194,,,-0.01,0.01033,-0.00059,-0.02129,-0.00556,0.39478
40,40960,52.21379,118.16667,0.75,0.42,1.26972,-0.004275,0.254725,0.005092,0.784946,0.05821,0.427252,31.40309,8.476269,36.364456,14.398865,4.0,0.00029601,12,866,0.15099,0.25293,0.24,0.41667,0.87755,,,-0.01,0.01109,-4e-05,-0.02,-0.00094,0.75691
41,41984,42.20883,126.125,0.625,0.42,1.281648,-0.003342,0.158321,0.003498,0.35823,0.030692,0.4975,36.649677,9.54574,39.365051,12.638998,4.0,0.0002959,8,845,0.14916,0.24919,0.24,0.375,0.88546,,,-0.01,0.01166,-0.00032,-0.02087,-0.00126,0.40446
42,43008,52.23601,86.0,0.75,0.45,1.162872,-0.003751,0.113787,0.004096,0.394719,0.049247,0.690873,38.097099,12.080119,38.071472,13.98205,4.0,0.0002958,4,926,0.20225,0.31818,0.23,0.75,0.92424,,,-0.01,0.00763,-0.00098,-0.02051,0.00117,0.28761
43,44032,71.76395,91.0,1.0,0.47,1.081982,-0.004887,0.033519,0.003936,0.398767,0.053711,0.908488,34.18914,13.334311,34.027164,14.659871,4.0,0.0002957,2,1007,0.23949,0.35057,0.23,0.0,0.89189,,,-0.01,0.00493,-0.001,-0.02965,0.00223,0.22782
44,45056,11.75272,356.0,0.25,0.46,1.190624,-0.00488,0.031272,0.003093,0.400355,0.042759,0.902932,33.166115,13.043614,32.843616,14.126618,4.0,0.0002956,4,968,0.25032,0.37157,0.25,0.0,0.80422,,,-0.01,0.00612,-0.00107,-0.02822,0.00138,0.10717
45,46080,20.22555,284.375,0.375,0.45,1.164594,-0.003345,0.084853,0.003491,0.242053,0.041225,0.740376,36.452309,12.501894,37.012875,14.564118,4.0,0.00029549,8,914,0.18703,0.28801,0.28,0.5,0.87908,,,-0.01,0.00847,-0.0006,-0.02426,-0.00313,0.27931
46,47104,60.65002,81.28571,0.85714,0.5,0.952532,-0.00268,0.137791,0.001562,0.214656,0.017125,0.587642,37.979088,11.460587,38.893074,14.692238,4.0,0.00029539,7,927,0.15519,0.25892,0.27,0.57143,0.8913,,,-0.01,0.01003,-0.00036,-0.0181,-0.0051,0.63767
47,48128,44.77693,140.33333,0.66667,0.53,0.784495,-0.00261,0.099799,0.001869,0.295955,0.023124,0.691607,37.465855,12.54228,37.700966,14.60689,4.0,0.00029529,6,982,0.13363,0.22264,0.26,0.66667,0.89,,,-0.01,0.01051,-0.0005,-0.01744,-0.00177,0.47423
48,49152,54.80756,109.55556,0.77778,0.59,0.801966,-0.002654,0.089399,0.002855,0.324622,0.030587,0.76069,38.14603,12.695827,39.517853,16.776211,4.0,0.00029519,9,982,0.1276,0.21384,0.22,0.44444,0.87912,,,-0.01,0.0105,-0.00058,-0.01748,0.00481,0.82482
49,50176,53.00175,172.25,0.75,0.61,0.901108,-0.001844,0.075482,0.002745,0.246429,0.015276,0.722733,43.333321,12.771534,44.410969,14.144362,4.0,0.00029508,8,930,0.13183,0.22509,0.22,0.375,0.84553,,,-0.01,0.01332,-1e-05,-0.01874,-0.00093,0.6289
50,51200,42.18962,174.6,0.6,0.61,0.865978,-0.002414,0.051086,0.002479,0.335387,0.035679,0.726974,45.840725,10.383229,45.434536,12.116819,4.0,0.00029498,5,984,0.15738,0.2564,0.21,0.4,0.84906,,,-0.01,0.00945,-6e-05,-0.0204,0.00299,0.36164
51,52224,70.60808,90.0,1.0,0.63,0.803365,-0.004498,0.031747,0.003531,0.395444,0.050223,0.75696,41.879967,9.770944,40.690392,10.171336,4.0,0.00029488,2,1067,0.2037,0.31453,0.19,0.0,0.81081,,,-0.01,0.00614,-0.00103,-0.02453,-0.00202,0.28877
52,53248,-5.75451,328.66667,0.0,0.63,0.855368,-0.004379,0.036381,0.003582,0.496454,0.04984,0.715974,36.235378,10.217072,33.969547,10.035135,4.0,0.00029478,3,1071,0.20744,0.30612,0.18,0.66667,0.88462,,,-0.01,0.00534,-0.00103,-0.02698,-0.00133,-0.00391
53,54272,18.70032,331.66667,0.33333,0.61,1.124313,-0.005535,0.020258,0.00359,0.38753,0.042829,0.86589,36.073128,10.10365,35.313522,10.737745,4.0,0.00029468,3,984,0.21322,0.31144,0.2,0.0,0.75362,,,-0.01,0.00493,-0.00089,-0.02739,0.00089,0.10611
54,55296,-4.55985,450.0,0.0,0.6,1.159449,-0.003932,0.016765,0.003467,0.453195,0.038749,0.869988,37.795784,9.964892,36.006435,9.698871,4.0,0.00029457,3,949,0.20135,0.29516,0.23,0.33333,0.81818,,,-0.01,0.00511,-0.00076,-0.02523,-0.00047,0.0
55,56320,-9.90145,450.0,0.0,0.59,1.020965,-0.004525,0.008012,0.002985,0.361635,0.043806,0.943502,32.429325,10.19733,30.878366,9.934844,4.0,0.00029447,1,1073,0.21446,0.3155,0.24,0.0,0.76667,,,-0.01,0.00294,-0.00104,-0.02335,-0.00051,0.0
56,57344,-9.88131,450.0,0.0,0.57,1.069871,-0.006386,0.005711,0.004373,0.38728,0.068394,0.964708,31.948942,10.574221,30.862478,10.52379,4.0,0.00029437,3,1014,0.17384,0.26771,0.26,0.33333,0.93585,,,-0.01,0.00444,-0.00052,-0.02092,0.00157,0.0
57,58368,-9.89909,448.25,0.0,0.56,1.163253,-0.003891,0.012077,0.003267,0.384251,0.043387,0.905229,34.132607,8.633621,32.515942,9.539738,4.0,0.00029427,4,1004,0.17548,0.26952,0.28,0.25,0.79012,,,-0.01,0.00631,-0.00027,-0.02573,-0.00046,-0.00294
58,59392,nan,nan,0.0,0.56,0.995977,-0.005706,0.00592,0.003249,0.36744,0.049142,0.951094,32.2584,8.452118,30.912226,8.724529,4.0,0.00029416,0,1100,0.1953,0.29412,0.28,0.0,0.0,,,-0.01,0.00415,-0.00059,-0.02908,-0.00048,0.0
59,60416,-8.74778,405.0,0.0,0.54,1.049899,-0.002079,0.008968,0.002635,0.368227,0.026681,0.942288,29.139387,9.256112,27.521301,9.975426,4.0,0.00029406,4,1059,0.18121,0.28107,0.3,0.25,0.85294,,,-0.01,0.00496,-0.00078,-0.0275,-0.00059,-0.00332
60,61440,24.51671,437.0,0.5,0.55,1.079053,-0.001409,0.026327,0.001292,0.266236,0.0113,0.76031,29.249365,8.930581,28.803572,9.288261,4.0,0.00029396,2,1022,0.18064,0.29606,0.31,0.0,0.86555,,,-0.01,0.00563,-0.00065,-0.02578,0.00026,0.09612
61,62464,-11.3291,450.0,0.0,0.53,1.100303,-0.006614,0.003941,0.005113,0.323295,0.063965,0.971197,29.504278,8.829352,28.551823,9.293279,4.0,0.00029386,2,1021,0.18771,0.29554,0.33,0.0,0.77436,,,-0.01,0.00468,-0.0007,-0.03042,0.00226,0.0
62,63488,62.07065,270.5,1.0,0.54,1.137529,-0.00221,0.038513,0.003612,0.220315,0.046038,0.749005,27.432615,9.460324,27.40156,10.843485,4.0,0.00029375,2,1047,0.18258,0.28937,0.33,0.0,0.81928,,,-0.01,0.00387,-0.00075,-0.03535,0.00233,0.20947
63,64512,-10.57627,450.0,0.0,0.51,1.389394,-0.004865,0.004527,0.003669,0.303408,0.039237,0.972826,28.805893,9.909639,27.723331,10.370583,4.0,0.00029365,4,956,0.18102,0.29681,0.36,0.0,0.77019,,,-0.01,0.00556,-0.00043,-0.02678,0.00064,0.0
64,65536,-11.23045,450.0,0.0,0.49,1.294161,-0.003975,0.003889,0.003069,0.278127,0.023961,0.978282,27.794415,10.586948,26.81204,11.021218,4.0,0.00029355,2,995,0.17498,0.28024,0.38,0.0,0.80788,,,-0.01,0.00548,-0.00033,-0.02423,0.0013,0.0
65,66560,24.7663,392.5,0.5,0.48,1.316061,-0.001107,0.031498,0.001653,0.18211,0.011196,0.806453,26.54285,10.826885,26.385386,11.471007,4.0,0.00029345,2,1014,0.18611,0.28502,0.39,0.0,0.79605,,,-0.01,0.00457,-0.00077,-0.0293,0.002,0.09029
66,67584,-10.9871,450.0,0.0,0.47,1.347955,-0.006217,0.006243,0.004951,0.289646,0.076102,0.967759,25.418539,10.852432,24.276342,11.342037,4.0,0.00029334,2,976,0.19927,0.31832,0.41,0.0,0.83598,,,-0.01,0.00565,-0.00065,-0.02632,-0.0006,0.0
67,68608,8.66589,382.0,0.25,0.47,1.309639,-0.003197,0.025139,0.002331,0.205056,0.023682,0.892704,24.143484,12.171292,23.826368,13.160724,4.0,0.00029324,4,926,0.18547,0.28902,0.43,0.0,0.76974,,,-0.01,0.00527,-0.0005,-0.02478,0.00254,0.09222
68,69632,-7.05335,305.33333,0.0,0.44,1.262857,-0.001778,0.01503,0.003262,0.32436,0.036691,0.936441,25.05859,12.366467,23.226145,12.965961,4.0,0.00029314,3,999,0.19062,0.29095,0.44,0.66667,0.86076,,,-0.01,0.00645,-0.00028,-0.02454,-0.0029,-0.00573
69,70656,-7.95519,278.0,0.0,0.43,1.28579,-0.00278,0.007761,0.002234,0.282958,0.013044,0.964002,22.490805,11.583443,21.315439,12.164593,4.0,0.00029304,2,1024,0.20136,0.30121,0.45,0.5,0.76364,,,-0.01,0.00571,-0.00086,-0.02659,-0.00059,-0.00288
70,71680,6.61579,438.5,0.25,0.4,1.293318,-0.001471,0.038216,0.00112,0.160075,0.00858,0.825894,21.743244,12.169987,21.922205,12.837431,4.0,0.00029293,4,974,0.19776,0.30166,0.48,0.0,0.76157,,,-0.01,0.00635,-0.00059,-0.02605,0.00012,0.08389
71,72704,23.67296,372.5,0.5,0.4,1.365287,-0.00508,0.031653,0.004452,0.217907,0.06236,0.860137,22.934032,11.985091,22.9498,12.860831,4.0,0.00029283,2,978,0.19142,0.29531,0.48,0.0,0.70253,,,-0.01,0.00664,-0.00043,-0.02592,0.00232,0.08639
72,73728,42.47115,328.0,0.75,0.42,1.44225,-0.003564,0.083893,0.002149,0.292852,0.019113,0.711116,22.156643,12.469962,23.52943,14.414553,4.0,0.00029273,4,948,0.19406,0.28625,0.46,0.0,0.82743,,,-0.01,0.0063,-0.00054,-0.02498,0.00068,0.24737
73,74752,39.6492,275.66667,0.66667,0.43,1.190646,-0.003962,0.059756,0.003839,0.220207,0.054967,0.762493,21.357336,11.636079,21.52562,13.309546,4.0,0.00029263,3,978,0.1942,0.2852,0.44,0.33333,0.81098,,,-0.01,0.00709,-0.0007,-0.02026,-0.0027,0.19734
74,75776,12.40182,230.75,0.25,0.42,1.211936,-0.002423,0.043346,0.002338,0.181721,0.02696,0.801513,21.957523,11.059474,21.875448,12.639977,4.0,0.00029252,4,959,0.18997,0.28414,0.44,0.75,0.83871,,,-0.01,0.00687,-0.00081,-0.02356,-0.00157,0.09663
75,76800,35.66942,295.0,0.6,0.41,1.009417,-0.002581,0.072982,0.001287,0.327802,0.006243,0.739991,21.29092,12.311172,22.733738,14.125295,4.0,0.00029242,5,972,0.18534,0.27824,0.46,0.0,0.7382,,,-0.01,0.00998,-0.00084,-0.02367,0.00019,0.32258
76,77824,59.59658,162.0,0.875,0.42,1.147867,-0.004123,0.159759,0.002872,0.740909,0.034773,0.616312,22.917776,12.817907,27.309628,16.902727,4.0,0.00029232,8,915,0.16473,0.25231,0.46,0.125,0.86939,,,-0.01,0.00845,-0.00035,-0.02094,-0.00104,0.68815
77,78848,68.92957,136.4,1.0,0.43,1.07649,-0.005288,0.089304,0.004643,0.760585,0.054025,0.752189,23.464621,12.677055,26.589174,16.080238,4.0,0.00029222,5,917,0.17198,0.25924,0.46,0.2,0.80916,,,-0.01,0.01059,-0.00049,-0.01721,0.00448,0.48502
78,79872,40.85896,225.4,0.6,0.42,0.942548,-0.004118,0.062304,0.003063,0.326707,0.035505,0.835333,25.558577,14.779227,26.780193,17.445662,4.0,0.00029212,5,915,0.22523,0.32161,0.47,0.4,0.92562,,,-0.01,0.00818,-0.00146,-0.02055,-0.0008,0.31071
79,80896,71.43318,86.8,1.0,0.44,0.927512,-0.002927,0.065888,0.00259,0.387091,0.024554,0.881606,27.103668,18.35265,29.025452,20.725878,4.0,0.00029201,5,884,0.22453,0.30588,0.45,0.2,0.91379,,,-0.01,0.00873,-0.00115,-0.02411,0.00122,0.52131
80,81920,50.30949,199.5,0.75,0.44,0.984527,-0.003814,0.073826,0.004496,0.661999,0.059012,0.885319,32.216877,19.373646,35.493813,21.59737,4.0,0.00029191,8,835,0.17671,0.25803,0.46,0.5,0.89643,,,-0.01,0.00869,-0.00049,-0.01991,0.00201,0.57063
81,82944,54.85513,166.5,0.8,0.5,1.094695,-0.002503,0.075051,0.002093,0.510092,0.01988,0.791091,45.878178,16.700064,49.711052,16.491484,4.0,0.00029181,10,815,0.13359,0.21498,0.41,0.5,0.97941,,,-0.01,0.00947,-5e-05,-0.01903,0.00415,0.71054
82,83968,72.29885,79.875,1.0,0.58,1.025956,-0.004538,0.029402,0.004269,0.518262,0.058908,0.877053,52.249043,13.529233,54.520245,14.259976,4.0,0.00029171,8,836,0.11545,0.18725,0.34,0.0,0.96154,,,-0.01,0.00977,0.0002,-0.01719,0.0096,0.74412
83,84992,59.01474,83.16667,0.83333,0.62,0.937045,-0.002625,0.074794,0.0031,0.254099,0.029332,0.734799,51.930889,14.302442,51.430683,15.315724,4.0,0.0002916,6,879,0.13528,0.21726,0.3,0.5,0.96226,,,-0.01,0.01,-0.00018,-0.01751,-0.00181,0.54465
84,86016,46.49465,216.33333,0.66667,0.64,0.992649,-0.004004,0.023238,0.001826,0.267145,0.016288,0.898532,52.051006,13.014021,51.79068,13.51117,4.0,0.0002915,6,886,0.14268,0.22471,0.28,0.5,0.98214,,,-0.01,0.00925,-0.00034,-0.01987,0.00056,0.41918
85,87040,31.50046,184.25,0.5,0.66,1.118813,-0.003113,0.056757,0.002964,0.521583,0.027204,0.782098,52.363483,12.98954,50.313099,14.124631,4.0,0.0002914,4,886,0.16308,0.24123,0.25,0.5,0.81333,,,-0.01,0.00797,-0.00043,-0.02113,-0.00018,0.19793
86,88064,33.45863,287.5,0.5,0.66,1.178602,-0.007108,0.010765,0.003168,0.360643,0.042097,0.94895,50.426979,12.688251,49.275539,12.870697,4.0,0.0002913,2,906,0.18498,0.2601,0.25,0.5,0.94444,,,-0.01,0.00552,-0.00043,-0.02399,0.0008,0.10385
87,89088,31.07281,271.5,0.5,0.68,1.255911,-0.002891,0.030081,0.002852,0.308889,0.024798,0.794138,51.762268,10.826041,51.042141,11.275119,4.0,0.00029119,6,854,0.15803,0.23767,0.23,0.66667,0.85161,,,-0.01,0.00734,-0.00047,-0.02723,0.00191,0.27213
88,90112,11.93285,273.0,0.25,0.69,1.335853,-0.002456,0.034538,0.003246,0.359892,0.032296,0.785922,52.69442,10.035922,51.304989,11.639719,4.0,0.00029109,4,852,0.15902,0.23086,0.24,0.75,0.82759,,,-0.01,0.0072,-0.00028,-0.0271,0.0035,0.08568
89,91136,50.75354,171.75,0.75,0.72,1.424625,-0.00493,0.019337,0.003323,0.34853,0.033552,0.838476,53.638111,9.313519,52.868832,10.136985,4.0,0.00029099,4,824,0.15811,0.2336,0.21,0.25,0.92929,,,-0.01,0.00778,-0.00033,-0.02305,0.00215,0.24755
