iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
32,32768,17.86547,118.2,0.3,0.15,0.920927,-0.003049,0.507496,0.003404,0.753334,0.031564,0.412342,11.590138,7.413918,11.953333,11.865925,4.0,0.00029683,10,955,0.20223,0.29333,0.01,0.1,0.8,1.0,,,-0.01,0.01422,-0.00076,-0.0164,-0.02863,0.35886
33,33792,20.15375,94.83333,0.33333,0.16,0.972551,-0.003261,0.371311,0.003235,0.328988,0.041016,0.568288,15.764766,9.885684,17.566412,12.909386,4.0,0.00029672,6,953,0.23014,0.31541,0.01,0.09524,0.83333,1.0,,,-0.01,0.01537,-0.00099,-0.01681,-0.02202,0.2296
34,34816,7.95023,130.83333,0.16667,0.17,1.059021,-0.004251,0.370629,0.004048,0.760391,0.048619,0.404532,15.809449,8.572839,15.642487,11.467005,4.0,0.00029662,12,916,0.18903,0.27414,0.02,0.08696,0.83333,0.90909,,,-0.01,0.01475,-0.00013,-0.01433,-0.02056,0.188
35,35840,19.67216,115.33333,0.33333,0.2,1.00952,-0.002487,0.468638,0.002094,0.508599,0.025077,0.381112,17.955509,8.250249,18.634186,12.998549,4.0,0.00029652,9,931,0.202,0.29334,0.02,0.11538,0.88889,0.57143,,,-0.01,0.01673,0.00018,-0.0136,-0.0239,0.31248
36,36864,12.3698,82.15385,0.23077,0.23,1.359522,-0.002764,0.438518,0.001574,0.869052,0.013602,0.333412,17.541719,8.434695,16.357513,12.528766,4.0,0.00029642,13,864,0.20112,0.28589,0.02,0.10714,1.0,1.0,,,-0.01,0.01211,0.00012,-0.01565,-0.02471,0.23556
37,37888,16.86029,82.71429,0.28571,0.24,1.291812,-0.003202,0.332192,0.002854,0.431414,0.026995,0.28749,15.423699,6.940071,15.611243,10.964027,4.0,0.00029631,7,882,0.24713,0.33226,0.02,0.13793,1.0,0.83333,,,-0.01,0.01335,-0.0006,-0.01752,-0.01887,0.16678
38,38912,10.58161,107.77778,0.22222,0.25,1.323098,-0.002274,0.21103,0.001741,0.407952,0.014335,0.549107,14.710732,6.541043,13.938713,11.163771,4.0,0.00029621,9,869,0.24865,0.34052,0.02,0.12903,0.77778,0.69231,,,-0.01,0.0146,-0.00097,-0.02022,-0.02193,0.15601
39,39936,12.24845,115.38462,0.23077,0.25,1.22708,-0.002315,0.426008,0.001939,0.462574,0.022042,0.484812,14.461393,9.27216,16.286383,14.775918,4.0,0.00029611,13,867,0.18645,0.2783,0.03,0.11765,0.84615,1.0,,,-0.01,0.01662,-0.00031,-0.01627,-0.02198,0.25562
40,40960,2.58941,86.0,0.1,0.24,1.273733,-0.0032,0.333134,0.003519,0.677975,0.036028,0.159824,18.88431,11.103121,17.604828,11.350647,4.0,0.00029601,10,858,0.19798,0.28918,0.02,0.11429,1.0,1.0,,,-0.01,0.01267,-0.001,-0.01619,-0.02008,0.06585
41,41984,44.86662,107.33333,0.66667,0.27,0.991034,-0.003074,0.296486,0.001844,0.32116,0.013846,0.559965,22.114307,10.432563,24.122158,14.503057,4.0,0.0002959,6,979,0.21635,0.29094,0.02,0.10256,1.0,1.0,,,-0.01,0.01443,-0.00225,-0.02136,-0.01357,0.45532
42,43008,32.15952,111.16667,0.5,0.27,0.90761,-0.002527,0.195676,0.0019,0.25206,0.017613,0.629514,22.363775,10.625303,23.743856,13.304012,4.0,0.0002958,6,989,0.21801,0.30093,0.02,0.09756,1.0,1.0,,,-0.01,0.01553,-0.00226,-0.02295,-0.0115,0.34445
43,44032,24.67458,174.6,0.4,0.29,1.146448,-0.002081,0.305503,0.0018,0.454869,0.017194,0.413467,22.220011,9.87656,24.642063,13.508602,4.0,0.0002957,10,904,0.20152,0.29147,0.05,0.08889,0.9,1.0,,,-0.01,0.01514,-0.00182,-0.01659,-0.01381,0.3826
44,45056,22.94408,106.75,0.375,0.29,1.123376,-0.003168,0.238806,0.002926,0.42501,0.037388,0.580679,26.314714,11.99658,25.868395,14.813773,4.0,0.0002956,8,931,0.23805,0.32077,0.05,0.08333,0.875,0.93333,,,-0.01,0.01151,-0.00176,-0.01985,-0.01508,0.27978
45,46080,5.70579,77.57143,0.14286,0.3,1.02762,-0.00323,0.186414,0.003301,0.541806,0.038993,0.473154,23.368944,9.692891,22.516485,11.797455,4.0,0.00029549,7,942,0.21934,0.30975,0.04,0.08163,0.85714,1.0,,,-0.01,0.01247,-0.00238,-0.01918,-0.01614,0.08452
46,47104,51.92212,181.33333,0.77778,0.34,1.143967,-0.003081,0.264644,0.002797,0.683062,0.031948,0.491738,26.566389,10.779918,31.025194,14.567641,4.0,0.00029539,9,936,0.23434,0.31305,0.06,0.08929,0.55556,0.96296,,,-0.01,0.01205,-0.00259,-0.02236,-0.00421,0.68427
47,48128,39.66977,99.2,0.6,0.35,0.973952,-0.002713,0.14566,0.002031,0.225439,0.016602,0.590995,30.556467,9.297163,31.840439,12.349384,4.0,0.00029529,5,975,0.22461,0.30067,0.06,0.08475,0.4,1.0,,,-0.01,0.01241,-0.00295,-0.02119,-0.00691,0.32698
48,49152,13.2467,170.75,0.25,0.35,0.99087,-0.001609,0.210037,0.001126,0.650812,0.01008,0.343067,30.955309,8.502329,29.025221,11.976968,4.0,0.00029519,8,960,0.19666,0.27942,0.07,0.08333,0.875,1.0,,,-0.01,0.01069,-0.00207,-0.01964,-0.01621,0.20768
49,50176,35.29232,138.77778,0.55556,0.38,1.019153,-0.002418,0.19623,0.002254,0.460144,0.026123,0.465706,29.119625,7.634057,32.002361,13.264009,4.0,0.00029508,9,922,0.1612,0.24965,0.08,0.09231,0.77778,0.91667,,,-0.01,0.01561,-0.00034,-0.01793,-0.00808,0.48128
50,51200,40.38664,93.8,0.6,0.42,1.210533,-0.002886,0.218652,0.002533,0.308683,0.028774,0.557997,32.660454,11.346361,33.14682,15.804642,4.0,0.00029498,10,888,0.20581,0.29152,0.08,0.08451,0.7,1.0,,,-0.01,0.01377,-0.00187,-0.01994,-0.01052,0.52298
51,52224,32.54119,96.66667,0.5,0.44,1.137109,-0.002759,0.147014,0.002356,0.409075,0.024484,0.603281,31.901234,10.450706,31.255747,13.715209,4.0,0.00029488,6,913,0.19206,0.27503,0.07,0.08108,0.83333,1.0,,,-0.01,0.01017,-0.00159,-0.02396,-0.0076,0.27206
52,53248,36.12722,183.71429,0.57143,0.45,1.131227,-0.002662,0.098859,0.002264,0.376115,0.024623,0.705981,34.237846,11.152826,36.549751,13.740033,4.0,0.00029478,7,921,0.19366,0.27409,0.09,0.07692,0.85714,1.0,,,-0.01,0.00905,-0.00189,-0.02395,-0.00331,0.37055
53,54272,47.20763,150.14286,0.71429,0.5,1.119105,-0.002788,0.140563,0.003374,0.381919,0.045864,0.508708,38.366199,12.282516,41.125156,13.658928,4.0,0.00029468,7,921,0.16387,0.24203,0.1,0.08434,0.42857,0.94118,,,-0.01,0.01201,-0.00095,-0.02153,-0.00238,0.45526
54,55296,45.64639,126.5,0.7,0.52,0.99603,-0.002924,0.157725,0.002363,0.292336,0.025565,0.510039,39.154396,10.321157,39.364616,13.952765,4.0,0.00029457,10,939,0.16182,0.24751,0.1,0.07778,0.8,1.0,,,-0.01,0.01431,-0.00125,-0.02055,-0.01355,0.68698
55,56320,51.09597,105.0,0.75,0.55,1.003593,-0.003482,0.120425,0.003217,0.243774,0.038749,0.622187,39.723782,10.524284,41.315002,14.312193,4.0,0.00029447,8,936,0.15231,0.23042,0.08,0.07292,0.5,1.0,,,-0.01,0.01164,-0.00146,-0.02023,-0.00415,0.5811
56,57344,31.6733,149.125,0.5,0.55,1.035211,-0.002472,0.133353,0.002142,0.577607,0.021694,0.528359,41.493782,10.634382,39.742428,13.724429,4.0,0.00029437,8,927,0.15351,0.23508,0.08,0.07,0.625,1.0,,,-0.01,0.00937,-0.00109,-0.0207,-0.00866,0.36628
57,58368,60.53458,102.375,0.875,0.6,1.143124,-0.002482,0.068454,0.002043,0.529817,0.025077,0.710536,40.610161,10.704631,44.376354,13.055366,4.0,0.00029427,8,915,0.1618,0.23465,0.08,0.06,0.5,0.88889,,,-0.01,0.01343,-0.00071,-0.02106,0.00132,0.62333
58,59392,46.28004,144.3,0.7,0.62,1.007342,-0.002575,0.105477,0.002213,0.252893,0.027274,0.587744,42.710747,10.113824,43.914593,13.590747,4.0,0.00029416,10,921,0.15257,0.22789,0.08,0.07,0.6,0.95,,,-0.01,0.01536,-0.00104,-0.02194,-0.00438,0.66115
59,60416,63.02628,94.9,0.9,0.65,1.168433,-0.002279,0.080093,0.002336,0.377199,0.031843,0.644301,47.481144,11.61089,50.817486,13.163131,4.0,0.00029406,10,883,0.13442,0.20196,0.07,0.07,0.7,1.0,,,-0.01,0.01625,-0.00056,-0.01883,-0.00179,0.73321
60,61440,45.20794,102.44444,0.66667,0.69,1.049308,-0.002748,0.155254,0.003051,0.452009,0.033517,0.316139,52.324734,10.987153,52.118679,13.90433,4.0,0.00029396,9,917,0.14969,0.22554,0.05,0.05,0.77778,1.0,,,-0.01,0.01439,-0.00092,-0.0206,-0.00306,0.53637
61,62464,46.47348,110.7,0.7,0.69,1.109824,-0.002271,0.109229,0.001938,0.410255,0.023403,0.422782,50.574348,7.987188,49.944256,12.804583,4.0,0.00029386,10,907,0.13919,0.21943,0.05,0.05,0.6,0.94444,,,-0.01,0.01304,-0.00084,-0.02203,-0.00753,0.59991
62,63488,54.69035,106.5,0.8,0.71,1.126028,-0.00392,0.101653,0.001879,0.23469,0.026646,0.458929,49.661037,9.259156,50.080189,12.891308,4.0,0.00029375,10,908,0.13939,0.20951,0.05,0.05,0.7,0.875,,,-0.01,0.01269,1e-05,-0.01884,-0.00538,0.67062
63,64512,69.4684,108.0,1.0,0.76,1.087827,-0.003657,0.039755,0.005471,0.368348,0.077218,0.622323,50.616192,10.127391,53.489071,10.418839,4.0,0.00029365,9,922,0.13674,0.20593,0.03,0.05,0.66667,0.90909,,,-0.01,0.01324,-0.00062,-0.02214,-0.00101,0.82055
64,65536,63.05807,92.0,0.9,0.77,1.141714,-0.003071,0.057241,0.003421,0.222695,0.040946,0.58502,51.928345,8.979254,53.627377,11.581491,4.0,0.00029355,10,894,0.15491,0.21744,0.02,0.05,0.2,0.90909,,,-0.01,0.01282,-0.00131,-0.02174,0.00193,0.75185
65,66560,53.78943,95.33333,0.77778,0.78,1.176994,-0.001813,0.079048,0.003186,0.257779,0.033308,0.399742,52.423618,7.434866,52.14024,11.437737,4.0,0.00029345,9,903,0.14879,0.21632,0.02,0.04,0.55556,0.9,,,-0.01,0.01244,-0.00087,-0.02151,-0.0035,0.61962
66,67584,52.4548,138.44444,0.77778,0.78,1.072639,-0.002274,0.047335,0.001748,0.174858,0.019043,0.609796,52.056927,8.248862,52.864372,11.157242,4.0,0.00029334,9,915,0.15905,0.22884,0.03,0.04,0.66667,1.0,,,-0.01,0.01337,-0.00158,-0.02124,-0.00304,0.67126
67,68608,62.34313,106.4,0.9,0.82,1.157808,-0.002512,0.053587,0.002638,0.21325,0.033622,0.411211,54.38628,8.067323,56.61697,9.787156,4.0,0.00029324,10,884,0.13635,0.18959,0.02,0.03,0.5,0.92308,,,-0.01,0.01486,-0.00104,-0.02086,0.00189,0.78041
68,69632,65.9825,83.21429,0.92857,0.84,1.242916,-0.003054,0.044144,0.003102,0.173571,0.031669,0.535917,57.073418,6.833059,58.544312,10.180885,4.0,0.00029314,14,866,0.12736,0.1862,0.01,0.03,0.21429,1.0,,,-0.01,0.01569,-0.00036,-0.01812,0.00069,1.0731
69,70656,64.41562,82.72727,0.90909,0.84,1.171168,-0.001594,0.055335,0.002197,0.18421,0.023507,0.381262,57.484924,7.364709,58.236118,9.979362,4.0,0.00029304,11,884,0.12576,0.19219,0.01,0.02,0.27273,1.0,,,-0.01,0.0142,-0.00054,-0.01897,-0.00334,0.87385
70,71680,63.91046,85.90909,0.90909,0.87,1.188343,-0.002223,0.041778,0.002432,0.211804,0.030866,0.525985,57.875977,6.934535,58.455303,10.129874,4.0,0.00029293,11,877,0.13564,0.1969,0.01,0.01,0.36364,1.0,,,-0.01,0.01351,-0.00048,-0.02253,-0.00313,0.85487
71,72704,57.056,107.09091,0.81818,0.88,1.091304,-0.000938,0.049977,0.001705,0.162478,0.010359,0.46508,57.443104,7.784081,58.240753,10.488467,4.0,0.00029283,11,893,0.13319,0.19492,0.02,0.01,0.36364,1.0,,,-0.01,0.01423,-0.00084,-0.02133,-0.00126,0.81702
72,73728,71.42838,80.8,1.0,0.89,1.181877,-0.002504,0.012484,0.002789,0.233594,0.035889,0.694677,60.175762,7.37934,62.067482,7.305241,4.0,0.00029273,10,880,0.12915,0.19121,0.02,0.01,0.0,0.78571,,,-0.01,0.01293,-0.00026,-0.02157,0.00373,0.84827
73,74752,64.86041,95.28571,0.92857,0.89,1.272171,-0.001626,0.041781,0.002903,0.183701,0.024554,0.343976,62.417488,6.355097,63.326435,9.013833,4.0,0.00029263,14,854,0.13024,0.1793,0.02,0.0,0.14286,0.94444,,,-0.01,0.01547,-0.00089,-0.0222,0.00535,1.02845
74,75776,71.92549,74.28571,1.0,0.92,1.22604,-0.003131,0.007861,0.004056,0.252818,0.053258,0.547654,64.495644,5.213721,66.0233,4.710608,4.0,0.00029252,14,846,0.12151,0.18406,0.01,0.01,0.14286,0.77778,,,-0.01,0.01502,0.00028,-0.01723,0.00247,1.10849
75,76800,64.08296,74.8,0.9,0.93,0.995501,-0.002258,0.04025,0.004462,0.30217,0.055141,0.382276,64.429062,5.923065,63.565605,9.227144,4.0,0.00029242,10,920,0.11697,0.18834,0.01,0.02,0.4,0.75,,,-0.01,0.01654,-0.0005,-0.0173,-0.00687,0.87574
76,77824,65.91372,76.0,0.92308,0.92,1.207874,-0.001349,0.035425,0.004272,0.312908,0.045027,0.38092,66.073021,4.985432,65.56752,8.781797,4.0,0.00029232,13,872,0.11963,0.18116,0.01,0.02,0.23077,1.0,,,-0.01,0.01279,-0.00113,-0.01977,0.00442,0.99548
77,78848,58.70733,104.08333,0.83333,0.91,1.089628,-0.001499,0.037471,0.003086,0.268881,0.031076,0.337948,64.828659,5.482887,64.160713,8.884843,4.0,0.00029222,12,890,0.12483,0.18586,0.02,0.02,0.25,1.0,,,-0.01,0.01347,-0.00083,-0.01844,0.00122,0.87331
78,79872,71.84102,74.78571,1.0,0.92,1.297101,-0.003918,0.009481,0.005109,0.221894,0.037563,0.272006,66.399864,5.816527,67.49707,4.613015,4.0,0.00029212,14,854,0.1099,0.16746,0.02,0.02,0.07143,0.88889,,,-0.01,0.0125,-0.00046,-0.01964,0.00838,1.05933
79,80896,71.61796,76.64286,1.0,0.95,1.301997,-0.003679,0.004589,0.004651,0.238759,0.057338,0.493867,66.887459,4.251299,67.476906,3.817895,4.0,0.00029201,14,846,0.11282,0.1716,0.01,0.02,0.14286,1.0,,,-0.01,0.01366,-0.00027,-0.01918,0.00511,1.08927
80,81920,71.03136,86.25,1.0,0.95,1.218334,-0.003226,0.006213,0.00374,0.249282,0.040492,0.435037,66.719765,4.076151,66.898666,4.081028,4.0,0.00029191,12,863,0.11252,0.16788,0.01,0.03,0.16667,0.91667,,,-0.01,0.01522,-0.00052,-0.01938,0.00065,0.98205
81,82944,70.90879,88.72727,1.0,0.96,1.177212,-0.003656,0.004523,0.005194,0.25124,0.063407,0.484574,67.495659,3.91204,67.615906,3.671742,4.0,0.00029181,11,867,0.11878,0.17403,0.01,0.03,0.36364,1.0,,,-0.01,0.01403,-0.00014,-0.01985,0.00299,0.91624
82,83968,64.98588,79.0,0.91667,0.95,1.280329,-0.002545,0.036695,0.006146,0.30752,0.070033,0.097116,66.707237,3.186553,65.751396,7.741097,4.0,0.00029171,12,822,0.10442,0.15867,0.01,0.02,0.5,0.66667,,,-0.01,0.01396,0.00018,-0.02232,0.00037,0.86766
83,84992,71.07717,84.23077,1.0,0.96,1.263121,-0.003799,0.00421,0.004485,0.259581,0.046073,0.521024,66.041618,3.53283,66.557785,3.631184,4.0,0.0002916,13,866,0.10862,0.1626,0.01,0.02,0.61538,0.85714,,,-0.01,0.01483,0.00011,-0.0188,0.00208,1.07346
84,86016,70.56909,95.33333,1.0,0.97,1.147536,-0.004329,0.004047,0.00565,0.288092,0.082764,0.591611,64.945457,3.787338,65.018845,4.002055,4.0,0.0002915,9,890,0.11457,0.17674,0.01,0.01,0.77778,1.0,,,-0.01,0.01376,0.00011,-0.019,-0.00407,0.78617
85,87040,58.40736,95.08333,0.83333,0.96,1.074841,-0.000974,0.051338,0.00233,0.305361,0.014056,0.247625,65.565376,3.539979,63.735985,10.629966,4.0,0.0002914,12,908,0.09372,0.15294,0.01,0.01,0.5,0.8,,,-0.01,0.01524,-9e-05,-0.01658,0.00069,0.90492
86,88064,66.49297,77.5,0.92857,0.96,1.304571,-0.001146,0.031768,0.002976,0.192957,0.032052,0.214838,64.460281,3.491624,64.416008,7.989654,4.0,0.0002913,14,838,0.09882,0.14273,0.0,0.01,0.07143,1.0,,,-0.01,0.01312,7e-05,-0.01927,0.00672,1.00504
87,89088,71.63159,81.30769,1.0,0.96,1.291318,-0.002679,0.004747,0.002839,0.240678,0.026158,0.498839,64.396149,4.161544,65.675735,4.086123,4.0,0.00029119,13,854,0.09372,0.14451,0.0,0.01,0.15385,1.0,,,-0.01,0.01302,-0.00023,-0.01735,0.00593,1.0115
