iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
18,18432,0.55601,270.0,0.16667,0.12,1.90115,-0.001316,2.163684,0.002324,3086,-0.01,0.005,0.001,-0.00602,0.00295,0.01867
19,19456,10.17232,240.5,0.5,0.13,1.938623,-0.002032,3.122982,0.00181,3138,-0.01,0.00527,0.00128,-0.00419,-0.00071,0.0295
20,20480,-1.50782,269.25,0.0,0.13,1.905815,-0.003266,0.272578,0.002327,3440,-0.01,0.00382,0.00111,-0.0035,0.00124,-0.00045
21,21504,-1.38526,252.0,0.0,0.13,1.877051,-0.004245,0.302019,0.002717,3100,-0.01,0.00454,0.00205,-0.00257,0.00178,-0.00041
22,22528,4.93448,282.75,0.25,0.14,1.824564,-0.004235,3.974207,0.006256,3727,-0.01,0.00392,-0.00018,-0.00442,0.00138,0.04026
23,23552,-1.26096,300.0,0.0,0.14,1.810431,-0.00199,0.196049,0.002201,3056,-0.01,0.00339,0.00068,-0.00316,0.0025,0.0
24,24576,-1.61451,244.66667,0.0,0.13,1.706622,-0.037713,0.236939,0.003594,3461,-0.01,0.00479,0.00072,-0.00399,-0.00339,-0.00047
25,25600,-1.46661,271.0,0.0,0.13,1.704348,-0.003268,0.165383,0.003296,3170,-0.01,0.00454,0.00143,-0.00124,0.00082,-0.00042
26,26624,-1.18469,270.33333,0.0,0.13,1.752873,-0.00686,0.10167,0.007461,3197,-0.01,0.00325,0.00131,-0.00064,0.00132,-0.00041
27,27648,-0.89827,281.5,0.0,0.13,1.666277,-0.189816,0.143993,0.004862,2812,-0.01,0.00589,0.00179,-0.00078,0.00459,-0.00036
28,28672,6.49932,217.66667,0.33333,0.14,1.779566,0.031215,2.521577,0.007416,2772,-0.01,0.00495,0.0009,-0.0004,0.00204,0.02477
29,29696,-0.54301,300.0,0.0,0.14,1.804801,0.066765,0.065776,0.00409,2887,-0.01,0.00389,0.00077,-0.00175,0.00219,0.0
30,30720,5.99484,281.66667,0.33333,0.15,1.766986,-0.003475,1.809882,0.007191,3084,-0.01,0.00495,0.00113,-0.00113,0.00311,0.02624
31,31744,8.08775,276.33333,0.33333,0.16,1.771302,0.040248,2.904055,0.003804,3104,-0.01,0.00387,0.00165,0.00047,0.00167,0.03186
32,32768,2.84467,295.0,0.25,0.17,1.735965,0.022156,1.413635,0.004105,2990,-0.01,0.00386,0.00181,0.00045,0.00252,0.02041
33,33792,11.35739,265.75,0.5,0.19,1.773921,0.000357,6.828734,0.002357,3325,-0.01,0.00481,0.00117,-0.00118,0.00247,0.06861
34,34816,5.70023,291.0,0.33333,0.2,1.783158,-0.004535,2.087866,0.007503,2939,-0.01,0.00462,0.00183,-1e-05,0.00299,0.02437
35,35840,12.76321,257.16667,0.66667,0.24,1.793844,0.00353,8.699562,0.007083,2939,-0.01,0.00444,0.00095,-0.00109,0.00095,0.10989
36,36864,6.9815,186.5,0.75,0.26,1.811854,0.045351,3.082391,0.004621,2810,-0.01,0.00561,0.00284,-0.00022,0.00328,0.0407
37,37888,18.6827,185.42857,0.85714,0.28,1.931167,0.002987,11.172731,0.007466,2746,-0.01,0.00544,0.00307,-0.00062,0.0019,0.16043
38,38912,15.64589,170.0,0.85714,0.32,1.838173,-0.000987,10.629879,0.003025,2685,-0.01,0.00564,0.00251,-0.0011,0.00622,0.14056
39,39936,8.99205,180.25,0.75,0.34,1.826399,-0.002625,4.623319,0.002033,3183,-0.01,0.00533,0.00254,-0.00066,0.00187,0.05695
40,40960,13.80735,161.33333,1.0,0.39,1.738294,-0.076502,5.350519,0.002029,3057,-0.01,0.00693,0.00374,0.00029,0.00208,0.13297
41,41984,15.12758,151.33333,1.0,0.45,1.865365,0.002598,11.889129,0.005348,3062,-0.01,0.00614,0.00262,-0.00236,0.00923,0.20563
42,43008,13.19099,137.71429,0.85714,0.51,1.812023,-0.002155,7.850647,0.001784,2814,-0.01,0.00617,0.00292,-0.00184,0.00243,0.12439
43,44032,14.57827,110.5,0.75,0.54,1.682777,0.03893,6.657593,0.004174,3866,-0.01,0.0058,0.00275,-0.00259,-0.00043,0.12162
44,45056,3.96078,233.2,0.4,0.55,1.559305,-0.063159,4.413934,0.004936,4190,-0.01,0.00637,0.00137,-0.00118,0.00048,0.04978
45,46080,6.19545,157.88889,0.66667,0.61,1.589949,0.004726,4.948725,0.004137,3373,-0.01,0.00625,0.00209,-0.00253,0.00241,0.10255
46,47104,19.56432,152.25,0.75,0.64,1.809142,0.012993,6.129709,0.002967,3085,-0.01,0.00427,0.00198,-0.00389,0.00548,0.11215
47,48128,1.80355,273.0,0.25,0.65,1.829927,0.085388,2.226049,0.007126,3169,-0.01,0.00487,0.00195,-0.00526,0.00094,0.01826
48,49152,11.49777,231.0,0.6,0.67,1.728215,0.017696,3.878391,0.001525,3008,-0.01,0.0051,0.00301,-0.00387,0.00138,0.08523
49,50176,8.54362,168.83333,0.5,0.69,1.742751,-0.042244,4.216052,0.003079,2809,-0.01,0.00492,0.00303,-0.00313,0.00117,0.07634
50,51200,16.56632,181.5,1.0,0.74,1.649334,-0.043086,6.840066,0.002471,2796,-0.01,0.0054,0.00167,-0.00205,0.00687,0.18067
51,52224,14.531,109.71429,0.71429,0.76,1.686623,-0.000965,7.475264,0.003889,2529,-0.01,0.00602,0.00165,-0.00082,0.00124,0.12519
52,53248,13.17437,112.75,0.66667,0.75,1.609184,-0.000353,8.490146,0.000918,2652,-0.01,0.00692,0.00314,-0.00221,-0.00078,0.20967
53,54272,19.53884,112.11111,1.0,0.76,1.642653,0.004783,9.599052,0.004308,2573,-0.01,0.00635,0.00312,-0.00111,0.00737,0.21233
54,55296,12.36937,86.45455,0.63636,0.73,1.590275,-0.136327,11.476908,0.001093,2539,-0.01,0.00585,0.00412,-0.00189,-0.00044,0.16798
55,56320,20.90323,95.66667,0.83333,0.71,1.560762,0.111304,12.837818,0.005729,2421,-0.01,0.0066,0.00455,-0.00157,0.01397,0.28993
56,57344,14.28877,89.75,0.625,0.7,1.580123,-0.000859,9.474927,0.004318,2999,-0.01,0.00662,0.00274,-0.00236,0.00115,0.16455
57,58368,18.92671,105.25,0.83333,0.73,1.604039,0.002137,11.270705,0.003991,2679,-0.01,0.00669,0.00222,-0.00348,0.01185,0.28662
58,59392,9.8485,97.5,0.5,0.73,1.583849,0.032292,10.967881,0.003592,2601,-0.01,0.00675,0.00348,-0.00263,0.00224,0.12982
59,60416,16.55212,85.1,0.7,0.75,1.729077,-0.065093,12.016765,0.003563,2679,-0.01,0.00598,0.00227,-0.00288,0.00703,0.20912
60,61440,17.56969,133.9,1.0,0.75,1.65018,-0.002275,7.733248,0.001738,2570,-0.01,0.00712,0.00342,-0.00154,0.0049,0.21974
61,62464,20.27022,86.88889,1.0,0.77,1.633082,-0.041285,9.28782,0.003211,2561,-0.01,0.00781,0.00457,-0.00052,0.01298,0.21651
62,63488,19.27908,99.7,0.9,0.8,1.664527,-0.000201,10.797594,0.002302,2727,-0.01,0.00667,0.00334,-0.00079,0.00766,0.25055
63,64512,19.76956,107.58333,0.91667,0.8,1.662584,0.080535,8.570531,0.001826,2604,-0.01,0.00631,0.00161,-0.00169,0.00794,0.29241
64,65536,19.33034,113.5,1.0,0.83,1.589537,-0.00199,8.083765,0.002784,2540,-0.01,0.00783,0.00349,-0.00092,0.00815,0.19266
65,66560,17.71088,97.125,0.875,0.83,1.605467,-0.002781,7.598057,0.002197,2835,-0.01,0.00748,0.00246,-0.0025,0.00648,0.19236
66,67584,21.05376,143.875,1.0,0.85,1.576178,-0.002292,6.520952,0.002766,2748,-0.01,0.00604,0.00258,-0.00101,0.00525,0.20603
67,68608,17.79243,127.5,1.0,0.87,1.606009,-0.001932,5.982795,0.002229,2735,-0.01,0.00483,0.00101,-0.00213,0.00652,0.13643
68,69632,19.74259,165.125,0.75,0.86,1.630312,-0.001983,3.869073,0.002144,2509,-0.01,0.00651,0.00343,-0.00132,0.00824,0.1754
69,70656,25.24105,133.33333,1.0,0.88,1.725295,0.001274,6.290854,0.003016,2888,-0.01,0.00559,0.0003,-0.00341,0.00221,0.10006
70,71680,9.98527,216.0,0.6,0.89,1.764153,-0.00024,5.118904,0.001671,2909,-0.01,0.00636,0.00115,-0.00306,0.00391,0.0734
71,72704,13.25011,197.14286,0.71429,0.9,1.562172,-0.060891,4.324294,0.001072,2657,-0.01,0.00539,0.00099,-0.00181,0.00201,0.11594
72,73728,10.48111,160.75,0.75,0.89,1.619822,-0.000745,2.584524,0.001952,3040,-0.01,0.0047,0.00037,-0.00287,0.00313,0.06158
73,74752,12.46602,222.0,0.71429,0.88,1.65,0.072481,3.11582,0.003142,2712,-0.01,0.00554,0.00074,-0.00295,0.00142,0.11089
74,75776,19.34464,146.8,0.8,0.87,1.688651,-0.044177,5.375627,0.006201,2895,-0.01,0.00485,0.0015,-0.00203,0.00534,0.12636
75,76800,13.13304,196.0,1.0,0.87,1.71071,0.033722,4.829729,0.002885,2964,-0.01,0.00391,0.00149,-0.00142,0.00302,0.13126
76,77824,17.76942,151.66667,0.83333,0.86,1.738682,0.068593,5.444195,0.00162,2416,-0.01,0.00541,0.00041,-0.00139,0.00472,0.11789
77,78848,20.48769,136.5,0.83333,0.86,1.723513,0.060375,6.012011,0.004047,2717,-0.01,0.00595,0.00117,-0.00172,0.00415,0.15049
78,79872,15.94022,146.6,0.9,0.86,1.618084,-0.000538,8.97421,0.001023,2691,-0.01,0.00831,0.00242,-0.00076,0.00575,0.20036
79,80896,17.81245,115.22222,1.0,0.86,1.599428,-0.000496,7.811419,0.001938,2723,-0.01,0.00797,0.0022,-0.00118,0.00509,0.19412
80,81920,17.18741,102.0,0.875,0.86,1.582325,0.039034,7.199707,0.002628,2805,-0.01,0.0068,0.00172,-0.0006,0.00352,0.17511
81,82944,16.85976,126.77778,0.77778,0.84,1.672099,0.003439,9.080946,0.00548,3018,-0.01,0.00642,0.00186,-0.00269,0.00612,0.2085
82,83968,24.78193,122.375,0.875,0.83,1.698608,0.023388,5.893818,0.001768,2582,-0.01,0.00685,0.00178,-0.00099,0.01035,0.22478
83,84992,16.87987,128.125,0.75,0.83,1.615583,-0.007178,8.100551,0.007376,2787,-0.01,0.00734,0.00285,-0.00048,0.00928,0.1693
84,86016,20.49698,114.2,0.8,0.85,1.643813,0.106228,9.613295,0.003355,2525,-0.01,0.00692,0.00147,-0.00245,0.00404,0.22881
85,87040,22.0738,94.8,0.9,0.85,1.568704,0.000306,8.734172,0.002147,2746,-0.01,0.00802,0.00271,-0.00078,0.00929,0.27759
86,88064,14.81891,139.57143,0.71429,0.86,1.541672,-0.009457,7.526985,0.002125,2775,-0.01,0.00745,0.00296,-0.00196,0.00469,0.13476
87,89088,24.91747,118.0,1.0,0.86,1.639228,-0.006019,4.506711,0.001459,2703,-0.01,0.00717,0.00157,-0.00132,0.00648,0.20921
88,90112,14.03385,137.25,0.75,0.85,1.558135,-0.013708,5.573689,0.002167,2900,-0.01,0.00611,0.00148,-0.00248,0.00501,0.15503
89,91136,20.76633,124.88889,0.88889,0.86,1.593668,-0.00136,4.041751,0.002064,2548,-0.01,0.00668,0.00123,-0.00181,0.00729,0.21486
90,92160,25.66802,127.66667,1.0,0.86,1.599621,-0.000409,4.610086,0.002257,2524,-0.01,0.00658,0.00118,-0.00134,0.00554,0.17518
91,93184,16.09123,197.14286,0.85714,0.85,1.659626,-0.001267,4.634901,0.001951,2620,-0.01,0.00504,0.00194,-0.00215,0.00643,0.13466
92,94208,25.69741,137.0,1.0,0.85,1.672013,-0.001134,3.405251,0.000773,2440,-0.01,0.00736,0.00169,-0.00234,0.00796,0.13895
93,95232,21.91417,155.33333,1.0,0.86,1.684324,-0.009764,3.611982,0.001493,2523,-0.01,0.00486,0.0009,-0.00217,0.00504,0.22024
94,96256,22.50898,143.33333,1.0,0.88,1.671224,-0.001347,4.825087,0.001843,2623,-0.01,0.00573,0.00159,-0.00262,0.00427,0.15981
95,97280,9.24514,215.0,0.75,0.88,1.669159,0.043038,4.044258,0.003373,2795,-0.01,0.00549,0.00021,-0.00269,0.00307,0.05156
96,98304,18.7173,191.4,1.0,0.88,1.719919,-0.025232,3.845649,0.002704,2629,-0.01,0.00611,3e-05,-0.00273,0.00097,0.11943
97,99328,7.93288,216.6,0.8,0.88,1.704516,-7.7e-05,3.201384,0.00161,2936,-0.01,0.00498,0.0004,-0.00268,0.00017,0.0618
98,100352,12.32766,247.66667,0.66667,0.88,1.585453,-0.004749,1.882547,0.002029,2837,-0.01,0.00456,0.0008,-0.00049,0.00479,0.04916
99,101376,17.61753,225.0,0.8,0.87,1.697959,-0.001151,4.365785,0.00183,2841,-0.01,0.00437,-0.00101,-0.00047,0.00088,0.11374
100,102400,4.58735,298.5,0.5,0.88,1.630831,0.057752,1.090328,0.00249,2719,-0.01,0.00595,0.0001,-0.00052,0.00195,0.01314
101,103424,7.31209,257.83333,0.66667,0.87,1.607,-0.000315,1.526093,0.000961,3019,-0.01,0.00605,-0.00115,-0.00101,0.0017,0.071
102,104448,10.90121,245.75,0.5,0.85,1.714178,0.027272,2.205796,0.004936,2617,-0.01,0.00507,-0.00047,-0.00152,0.00238,0.05237
103,105472,9.00337,233.6,0.6,0.84,1.625527,0.056113,2.359653,0.004626,2638,-0.01,0.00566,-0.0004,-0.00125,0.00168,0.06447
104,106496,12.67469,228.0,1.0,0.85,1.610303,-0.092814,3.672718,0.007007,2711,-0.01,0.00441,-0.00145,-0.00147,-0.00024,0.06954
105,107520,17.65305,188.16667,1.0,0.85,1.674778,-0.001939,3.361065,0.003873,2385,-0.01,0.00531,-0.0017,-0.00107,0.00289,0.12571
106,108544,5.92122,192.0,0.4,0.84,1.654365,-0.000172,4.641322,0.001893,2704,-0.01,0.00599,-0.00058,-0.0015,0.00027,0.04685
107,109568,9.31608,215.75,0.75,0.83,1.702818,-0.000659,2.509689,0.002193,2836,-0.01,0.00705,-0.00042,-0.00087,0.00355,0.05373
108,110592,20.4201,186.42857,1.0,0.84,1.651303,-0.0333,3.315007,0.006486,2463,-0.01,0.00697,-0.00059,6e-05,0.00725,0.15625
109,111616,20.887,154.66667,1.0,0.84,1.621424,-0.098032,3.716976,0.003339,2755,-0.01,0.0056,0.0003,-0.00191,0.00217,0.15724
110,112640,17.52743,175.5,0.875,0.84,1.619751,0.000906,3.462236,0.002513,2621,-0.01,0.00619,0.00104,-0.00077,0.00554,0.16808
111,113664,18.79381,136.57143,0.85714,0.83,1.637098,-0.05433,5.826502,0.000861,2687,-0.01,0.0072,0.00059,-0.00157,0.00423,0.16078
112,114688,18.52964,151.42857,0.85714,0.82,1.613383,-0.002066,4.809409,0.00153,2600,-0.01,0.00616,0.00118,-0.00076,0.00538,0.14892
113,115712,22.53929,126.75,1.0,0.82,1.582784,-0.000766,6.224602,0.001217,2267,-0.01,0.0075,0.00125,0.00049,0.00611,0.19627
114,116736,20.80473,139.28571,1.0,0.83,1.585479,0.108058,7.802203,0.002988,2536,-0.01,0.00635,0.00076,-0.00162,0.00312,0.18996
115,117760,13.74393,153.0,1.0,0.84,1.526563,0.026707,6.396077,0.003318,2593,-0.01,0.00621,0.00092,-0.00035,0.00383,0.09285
116,118784,17.47101,147.71429,0.85714,0.85,1.571449,-0.000731,5.655632,0.001019,2262,-0.01,0.00647,0.00102,-0.0009,0.0043,0.13677
117,119808,16.85379,144.75,1.0,0.88,1.550211,-0.000305,6.265104,0.00208,2222,-0.01,0.00567,0.00041,-8e-05,0.00498,0.16599
118,120832,22.02845,126.5,1.0,0.9,1.623998,-0.001149,4.619415,0.001594,2363,-0.01,0.00674,0.00089,0.0003,0.00577,0.1848
119,121856,20.38526,145.57143,0.85714,0.91,1.64844,0.102858,7.243448,0.002239,2323,-0.01,0.00727,0.00173,0.00017,0.00954,0.15546
120,122880,22.2988,105.91667,0.91667,0.93,1.603898,-0.001897,7.616339,0.001227,2461,-0.01,0.00766,0.00102,-3e-05,0.00328,0.29842
121,123904,18.28553,108.5,0.875,0.93,1.473027,-0.052615,6.064309,0.001752,2450,-0.01,0.00674,0.00095,-0.00056,0.0041,0.16228
122,124928,19.82893,132.5,1.0,0.93,1.545121,-0.039729,3.699084,0.00196,2726,-0.01,0.00591,0.00026,-0.00083,0.00071,0.10031
123,125952,11.10976,174.75,0.75,0.91,1.551316,-0.001066,6.194035,0.001604,2793,-0.01,0.00653,0.00147,8e-05,0.00672,0.1186
124,126976,17.67908,155.14286,0.71429,0.9,1.556137,-0.001373,6.551527,0.002696,2605,-0.01,0.00621,0.00155,-0.00141,0.00336,0.14603
125,128000,17.26538,130.375,1.0,0.92,1.522959,-0.132902,4.925979,0.003586,2632,-0.01,0.00644,0.00127,-0.00019,0.00427,0.16628
126,129024,14.81067,140.85714,1.0,0.92,1.537594,-0.001755,4.171364,0.002682,2615,-0.01,0.0059,0.00118,-0.00022,0.00287,0.12133
127,130048,19.26761,140.75,1.0,0.92,1.474629,-0.092096,8.646599,0.002505,2623,-0.01,0.00656,0.00163,-0.00145,0.00357,0.18643
128,131072,19.70884,131.11111,1.0,0.92,1.514981,-0.029254,4.8772,0.001971,2520,-0.01,0.00771,0.00216,-0.00106,0.00794,0.2071
129,132096,21.89521,112.77778,0.88889,0.92,1.526672,0.007897,4.966886,0.003729,2395,-0.01,0.00683,0.00242,-0.00022,0.00503,0.20899
130,133120,20.83958,119.0,0.875,0.91,1.536915,-0.001335,5.66385,0.00215,2432,-0.01,0.0064,0.00088,-0.00087,0.00531,0.17828
131,134144,15.23314,133.5,0.75,0.89,1.536302,-0.03753,5.565458,0.00131,2670,-0.01,0.00718,0.00194,-0.00244,0.00605,0.15282
132,135168,20.35851,119.125,1.0,0.9,1.625222,0.009413,7.392443,0.003518,2575,-0.01,0.00771,0.00129,-0.00194,0.00202,0.18964
133,136192,16.26981,146.0,1.0,0.91,1.666802,-0.012564,3.281974,0.002506,2883,-0.01,0.00654,0.00075,-0.00377,0.00298,0.10801
134,137216,14.47955,167.0,0.83333,0.9,1.652078,-0.002045,4.129859,0.001473,2702,-0.01,0.0064,0.00028,-0.00284,0.00438,0.10829
135,138240,15.20777,171.0,0.71429,0.89,1.671573,-0.000898,4.128333,0.001657,2483,-0.01,0.00664,-9e-05,-0.00273,0.00239,0.12173
136,139264,17.36227,162.57143,1.0,0.91,1.660264,-0.00012,4.390911,0.001206,2623,-0.01,0.00717,0.00075,-0.00273,0.0041,0.14908
137,140288,16.47469,161.33333,0.83333,0.91,1.623173,0.046247,6.863427,0.002056,2602,-0.01,0.00641,0.00073,-0.00275,0.00083,0.11956
138,141312,13.08198,162.28571,0.85714,0.91,1.62706,-0.000866,4.553128,0.000915,2680,-0.01,0.00708,0.00133,-0.00299,0.00352,0.11892
139,142336,15.19199,162.33333,0.83333,0.9,1.756858,0.01491,4.758233,0.002048,2703,-0.01,0.00664,0.00158,-0.00307,0.00352,0.11499
140,143360,16.13369,151.8,0.8,0.89,1.674807,0.020613,4.37501,0.001884,2572,-0.01,0.00673,0.00148,-0.00192,0.00285,0.09274
141,144384,16.23574,189.71429,1.0,0.89,1.769993,0.002053,9.379824,0.002445,2682,-0.01,0.00725,0.00135,-0.00383,0.00225,0.14242
142,145408,24.12648,148.5,1.0,0.89,1.732932,-0.171757,5.981637,0.002342,2980,-0.01,0.00694,0.00068,-0.00258,-0.00039,0.06434
143,146432,6.99662,194.0,0.5,0.85,1.727431,-0.002734,3.268364,0.002292,2527,-0.01,0.00611,0.00179,-0.00231,0.00507,0.07072
144,147456,21.72846,172.0,1.0,0.86,1.820035,0.000888,6.034863,0.001739,2591,-0.01,0.00801,0.00088,-0.00294,0.00362,0.17526
145,148480,20.66652,160.0,1.0,0.86,1.754886,0.052661,6.064516,0.001609,2685,-0.01,0.007,0.00188,-0.00187,0.00283,0.12418
146,149504,16.94073,174.4,1.0,0.87,1.677402,-0.02207,4.242872,0.003474,2634,-0.01,0.00655,0.00087,-0.00319,0.00378,0.11836
147,150528,9.14169,217.16667,0.66667,0.85,1.587403,0.084411,7.8931,0.007955,2004,-0.01,0.00733,0.00105,-0.00194,0.00114,0.07644
148,151552,12.43739,156.57143,0.85714,0.86,1.6143,0.056917,3.637139,0.004712,2250,-0.01,0.0072,0.00181,-0.00237,0.00549,0.11848
149,152576,23.45022,126.44444,0.88889,0.85,1.616781,-0.188481,4.94419,0.003154,2425,-0.01,0.00789,0.00198,-0.00216,0.0056,0.22673
150,153600,17.84695,121.5,0.875,0.86,1.675601,-0.001076,5.97633,0.002557,2410,-0.01,0.00781,0.00152,-0.00208,0.00492,0.15865
151,154624,20.70666,115.5,0.875,0.86,1.67955,0.054829,6.59715,0.002547,2514,-0.01,0.00774,0.00134,-0.00225,0.00339,0.19431
152,155648,19.42831,134.75,0.875,0.86,1.692366,-0.006721,4.80754,0.002259,2463,-0.01,0.00758,0.00124,-0.00237,0.006,0.1777
153,156672,21.9947,139.85714,0.85714,0.86,1.702491,-0.0267,3.687124,0.002206,2349,-0.01,0.0082,0.00206,-0.00187,0.00852,0.16871
154,157696,20.04003,120.77778,0.88889,0.86,1.603357,-0.001058,6.211905,0.002532,2484,-0.01,0.00799,0.0019,-0.00132,0.00688,0.20095
155,158720,25.2753,111.5,1.0,0.87,1.707779,0.021147,3.837782,0.001543,2413,-0.01,0.00651,0.00152,-0.00255,0.00524,0.16441
156,159744,19.34644,159.42857,1.0,0.87,1.590183,0.014101,4.931315,0.004601,2509,-0.01,0.00474,0.00133,-0.00013,0.00582,0.15593
157,160768,20.49084,135.25,1.0,0.91,1.541828,-0.000744,5.70791,0.001094,2565,-0.01,0.0069,0.00195,-0.00128,0.0023,0.19245
158,161792,17.02302,133.42857,0.85714,0.9,1.511397,0.021746,6.714261,0.00253,2910,-0.01,0.00689,0.00236,-0.00134,0.00375,0.16127
159,162816,14.60929,173.14286,0.71429,0.88,1.621311,-0.001351,3.852983,0.001172,2432,-0.01,0.00614,0.00125,-0.00083,0.00416,0.1152
160,163840,15.98711,163.5,0.83333,0.88,1.609816,0.041786,4.255379,0.002744,2339,-0.01,0.00641,0.00149,-0.0008,0.00348,0.10769
161,164864,20.6661,163.5,1.0,0.89,1.659841,-0.181703,5.21817,0.005735,2433,-0.01,0.00633,0.00148,-0.00118,0.00422,0.13552
162,165888,20.65416,159.2,1.0,0.9,1.645487,-0.059876,2.764997,0.004407,2431,-0.01,0.00692,0.00112,-0.00184,0.00417,0.11057
163,166912,20.92556,203.8,1.0,0.9,1.796135,-0.103514,3.678447,0.006178,2433,-0.01,0.00584,0.00063,-0.00262,0.00342,0.11051
164,167936,17.22136,203.0,1.0,0.91,1.763788,-0.000257,3.641754,0.006343,2521,-0.01,0.00589,0.00039,-0.00269,0.00129,0.0587
165,168960,9.42169,250.4,0.6,0.89,1.778392,0.07639,2.388069,0.002458,2471,-0.01,0.00507,-0.00016,-0.002,0.00188,0.06055
166,169984,19.1652,208.57143,1.0,0.91,1.739676,0.001323,4.533955,0.005021,2577,-0.01,0.00675,0.0012,-0.00227,0.00449,0.15402
167,171008,19.99862,178.0,1.0,0.92,1.733807,-0.001221,5.088758,0.001651,2509,-0.01,0.0056,0.00112,-0.00171,0.00466,0.13347
168,172032,16.39681,168.33333,0.83333,0.91,1.707133,-0.001285,4.738247,0.00208,2590,-0.01,0.00702,0.00014,-0.00187,0.00128,0.11555
169,173056,16.52839,176.71429,1.0,0.92,1.796079,0.011148,3.420931,0.002475,2577,-0.01,0.00648,0.00134,-0.00325,0.00579,0.13772
170,174080,14.1718,157.0,0.5,0.91,1.815343,-0.046601,2.820746,0.013921,2559,-0.01,0.00677,1e-05,-0.00217,0.00066,0.03257
171,175104,13.60491,222.4,0.8,0.9,1.77471,0.014823,2.427977,0.003475,3065,-0.01,0.00625,-0.00067,-0.00423,-0.00026,0.10398
172,176128,15.15098,192.57143,0.85714,0.9,1.734814,0.013453,1.45139,0.004831,2492,-0.01,0.00684,0.00011,-0.00152,0.00528,0.12134
173,177152,20.05874,174.6,1.0,0.9,1.711597,-0.059105,5.461566,0.005074,2561,-0.01,0.00627,0.00046,-0.00182,0.00216,0.12041
174,178176,11.88693,202.2,0.8,0.89,1.782079,-0.094457,4.953993,0.007116,2661,-0.01,0.00639,8e-05,-0.00207,0.00337,0.07386
175,179200,14.99944,179.66667,0.83333,0.88,1.683471,-0.000812,4.1523,0.002862,2666,-0.01,0.00606,0.00039,-0.00238,0.00354,0.11503
176,180224,20.10877,160.25,0.875,0.89,1.562536,-0.066795,4.63946,0.005014,2569,-0.01,0.00588,0.00047,-0.00191,0.00744,0.18193
177,181248,19.32269,144.42857,0.85714,0.89,1.623756,-0.014588,5.977547,0.001708,2484,-0.01,0.0073,-8e-05,-0.00233,0.00305,0.14945
