iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
13,13312,-3.86436,159.83333,0.0,0.0,2.087625,-0.111923,0.364281,0.006692,1180,0.14769,1.0,1.0,,,-0.01,0.01298,0.00034,-0.01897,-0.01633,-0.00282
14,14336,-3.68508,162.5,0.0,0.0,2.159279,0.001961,0.154216,0.008027,1051,0.14906,1.0,1.0,,,-0.01,0.01066,-0.00025,-0.01772,-0.0114,-0.00142
15,15360,-5.16134,224.71429,0.0,0.0,1.964852,0.0473,0.163311,0.005009,1293,0.14686,1.0,1.0,,,-0.01,0.01193,0.00051,-0.01911,-0.01368,-0.00276
16,16384,-4.1298,198.75,0.0,0.0,2.093889,-0.004241,0.209251,0.004631,1129,0.14453,1.0,1.0,,,-0.01,0.01425,0.00103,-0.01738,-0.00914,-0.00154
17,17408,5.26291,168.5,0.33333,0.02817,2.108463,0.038579,15.502127,0.004496,1104,0.14661,0.83333,1.0,,,-0.01,0.01249,0.00057,-0.01752,-0.01092,0.06271
18,18432,-3.61236,164.14286,0.14286,0.03846,2.060342,0.016222,0.293823,0.003601,1257,0.14456,1.0,1.0,,,-0.01,0.01205,0.00092,-0.01662,-0.01789,-0.00265
19,19456,9.27448,264.33333,0.33333,0.04938,2.062106,0.030552,12.363665,0.005779,1047,0.15095,0.33333,0.0,,,-0.01,0.0124,8e-05,-0.01686,-0.00531,0.0489
20,20480,8.44696,201.0,0.2,0.05814,2.074479,0.023876,17.743209,0.004369,1100,0.14227,1.0,1.0,,,-0.01,0.01329,0.00051,-0.01433,-0.00752,0.07712
21,21504,-3.2796,189.5,0.0,0.05435,2.033348,0.0191,0.781117,0.003119,1324,0.16218,1.0,1.0,,,-0.01,0.01212,-0.00071,-0.0153,-0.01454,-0.00278
22,22528,-4.65669,309.5,0.0,0.05319,2.068853,-0.118546,0.378913,0.008795,1217,0.16175,1.0,1.0,,,-0.01,0.01082,-9e-05,-0.01454,-0.00789,-0.00042
23,23552,6.22295,228.28571,0.28571,0.07,2.094188,0.034672,18.121524,0.011161,1069,0.13953,0.85714,1.0,,,-0.01,0.012,-0.00086,-0.01765,-0.00822,0.0867
24,24576,-3.39032,163.5,0.0,0.07,2.086847,-0.003418,0.705649,0.005356,1216,0.15742,1.0,0.0,,,-0.01,0.00995,0.00151,-0.00856,-0.01125,-0.00084
25,25600,6.4472,221.6,0.4,0.09,2.099723,0.002335,17.162668,0.002693,1250,0.14112,1.0,1.0,,,-0.01,0.01273,-0.00081,-0.01613,-0.0054,0.07141
26,26624,3.26155,227.83333,0.16667,0.1,2.092265,-0.002531,13.879955,0.003785,1190,0.14808,1.0,1.0,,,-0.01,0.01109,-0.00064,-0.01857,-0.00968,0.0543
27,27648,-3.03467,165.0,0.0,0.1,2.050847,0.000639,1.255828,0.006729,1260,0.16063,1.0,0.0,,,-0.01,0.00942,-0.00506,-0.01711,-0.00813,-0.00129
28,28672,7.15684,279.2,0.4,0.12,2.08905,0.052537,19.193765,0.004953,1139,0.15367,0.6,0.8,,,-0.01,0.01154,-0.00052,-0.01419,-0.00666,0.09072
29,29696,16.33536,233.0,1.0,0.13,1.950979,0.001198,11.580161,0.002005,2039,0.16588,1.0,0.66667,,,-0.01,0.01043,-0.007,-0.01582,-0.00563,0.04899
30,30720,-3.89809,343.25,0.0,0.13,1.925906,0.017285,1.036799,0.009546,1573,0.15324,1.0,1.0,,,-0.01,0.01227,-0.00447,-0.01954,-0.00971,-0.00108
31,31744,-4.64546,281.85714,0.0,0.13,1.949336,0.103393,1.237724,0.004919,1343,0.15078,1.0,0.77273,,,-0.01,0.01262,-0.00183,-0.01835,-0.00987,-0.00234
32,32768,6.79474,134.66667,0.33333,0.14,2.115326,0.046833,9.765367,0.006935,1282,0.1457,1.0,1.0,,,-0.01,0.01182,0.00135,-0.0165,-0.00697,0.04369
33,33792,18.74366,221.5,0.66667,0.18,2.059605,0.030777,34.411147,0.007385,1287,0.14717,0.83333,0.8,,,-0.01,0.01203,-0.00088,-0.01673,-0.00595,0.1934
34,34816,-2.43609,299.0,0.0,0.18,2.043438,0.073689,1.663176,0.007556,1238,0.15506,1.0,1.0,,,-0.01,0.01178,-0.00526,-0.01814,-0.00416,-0.0004
35,35840,14.37958,270.33333,1.0,0.21,2.016286,0.002557,23.46221,0.002762,1492,0.15692,0.66667,0.83333,,,-0.01,0.0111,-0.00286,-0.02092,-0.0049,0.10185
36,36864,5.26098,369.5,0.5,0.23,1.954577,-0.000323,20.153662,0.003148,1668,0.16334,1.0,1.0,,,-0.01,0.00888,-0.01482,-0.02136,-0.00181,0.0944
37,37888,16.35384,269.5,0.75,0.26,2.024361,0.026309,19.371699,0.004619,1114,0.13635,0.75,0.78947,,,-0.01,0.01145,-0.00098,-0.01836,-0.00153,0.11016
38,38912,29.51907,249.16667,0.66667,0.3,2.05046,0.002935,52.987265,0.005988,1139,0.14773,0.16667,0.89474,,,-0.01,0.0108,-0.00366,-0.02119,-0.00329,0.26207
39,39936,-3.9989,128.0,0.0,0.3,2.060199,0.000145,4.624081,0.005367,1283,0.16449,1.0,1.0,,,-0.01,0.01109,-0.0098,-0.02317,-0.00443,-0.00043
40,40960,-2.74293,341.5,0.5,0.31,1.958284,0.014661,6.756358,0.007161,1713,0.16905,1.0,0.8,,,-0.01,0.00744,-0.00934,-0.03364,-0.00202,0.0197
41,41984,4.64889,341.2,0.6,0.33,1.954453,0.000495,17.453531,0.002606,1316,0.13965,0.8,0.84615,,,-0.01,0.01111,-0.00131,-0.02544,-0.00411,0.09463
42,43008,24.86407,255.2,0.8,0.35,1.952149,0.03552,38.572594,0.004609,1190,0.14374,0.4,0.85,,,-0.01,0.01253,-0.00188,-0.01892,-0.00279,0.20248
43,44032,21.01338,242.0,0.5,0.36,2.003537,-0.000407,15.858479,0.003204,1311,0.15373,0.5,1.0,,,-0.01,0.01204,-0.00367,-0.01464,-0.00039,0.07325
44,45056,42.48851,231.0,1.0,0.37,1.992241,-0.002486,19.180145,0.004061,1590,0.1723,1.0,0.875,,,-0.01,0.01091,-0.01248,-0.01766,-0.00222,0.08946
45,46080,-0.23175,379.0,0.33333,0.37,1.951736,-0.030812,4.080088,0.007991,1582,0.17028,1.0,0.85714,,,-0.01,0.00984,-0.0071,-0.01905,0.00034,0.017
46,47104,8.5723,382.16667,0.33333,0.38,2.0249,0.005739,24.216583,0.006894,1206,0.1432,0.66667,0.80328,,,-0.01,0.01175,-0.00184,-0.01758,-0.00191,0.1201
47,48128,-4.62,154.0,0.0,0.38,2.057142,-0.000316,3.756906,0.00643,1474,0.17122,1.0,1.0,,,-0.01,0.00913,-0.00754,-0.01967,-0.00463,-0.00049
48,49152,4.5704,367.66667,0.66667,0.4,1.980135,-0.002695,12.307678,0.003801,1783,0.16929,0.66667,0.875,,,-0.01,0.00828,-0.00872,-0.02814,0.0013,0.05872
49,50176,27.71953,346.25,1.0,0.43,2.002115,0.004997,34.571172,0.00535,1245,0.1357,0.75,0.77778,,,-0.01,0.0125,-0.00017,-0.01854,-0.00559,0.19659
50,51200,5.24935,254.6,0.4,0.44,1.983247,-0.000585,18.030612,0.003718,1516,0.16504,1.0,0.63636,,,-0.01,0.01173,-0.00991,-0.01795,-0.00622,0.08575
51,52224,-3.38249,180.0,0.0,0.44,1.951737,-0.000801,2.758484,0.006861,1452,0.15879,1.0,1.0,,,-0.01,0.00816,-0.0133,-0.01434,-0.00288,-0.00047
52,53248,24.73263,284.14286,0.71429,0.47,1.981933,0.002824,53.829859,0.007402,1190,0.14303,0.42857,0.92857,,,-0.01,0.01102,-0.00182,-0.01328,0.00049,0.28113
53,54272,25.5344,215.25,0.5,0.49,2.013074,0.003307,26.669912,0.007969,1304,0.15464,0.5,0.83333,,,-0.01,0.0126,-0.00307,-0.01408,-0.00268,0.16987
54,55296,5.18036,240.0,0.33333,0.49,1.958136,0.060023,10.843098,0.006564,1300,0.16169,0.66667,0.91667,,,-0.01,0.0089,-0.01136,-0.01629,-0.00549,0.0405
55,56320,16.65517,308.5,0.5,0.5,1.922997,-0.003574,18.407165,0.002884,1712,0.17605,1.0,0.88889,,,-0.01,0.00876,-0.01452,-0.01436,-0.00044,0.07945
56,57344,-7.32196,361.66667,0.0,0.5,1.926265,0.050055,2.891276,0.007923,1626,0.15668,0.66667,0.84091,,,-0.01,0.00972,-0.0107,-0.01722,-0.00649,-0.00104
57,58368,11.8459,293.5,0.33333,0.49,1.978197,0.001418,34.456804,0.006086,1248,0.14001,0.66667,0.94286,,,-0.01,0.01246,-0.00326,-0.01475,-9e-05,0.14461
58,59392,35.8309,146.5,0.75,0.52,1.945945,-0.020538,47.247626,0.006844,1433,0.15072,0.5,0.88889,,,-0.01,0.01316,-0.00773,-0.01394,-0.01008,0.25781
59,60416,-4.42071,283.6,0.0,0.52,2.033057,-0.001695,3.071018,0.00673,1181,0.14527,1.0,0.93103,,,-0.01,0.01242,-0.00677,-0.01817,0.00255,-0.00121
60,61440,38.14942,192.0,0.8,0.52,2.055232,0.005414,42.231492,0.009609,1015,0.14067,0.2,1.0,,,-0.01,0.01274,-0.00203,-0.01711,-0.00336,0.24801
61,62464,6.79081,200.8,0.4,0.53,2.033746,0.002248,15.323824,0.008165,1156,0.16002,0.6,0.82143,,,-0.01,0.01155,-0.00939,-0.02066,-0.00663,0.07261
62,63488,13.13815,185.28571,0.28571,0.5,1.962162,0.003965,27.449205,0.004101,1107,0.14989,0.71429,0.7,,,-0.01,0.0125,-0.00422,-0.0176,-0.00931,0.15224
63,64512,9.83245,199.33333,0.33333,0.48,2.015585,-0.000246,20.311528,0.000847,1030,0.14113,0.66667,0.77273,,,-0.01,0.01378,-0.00313,-0.01676,-0.00345,0.10699
64,65536,29.20815,138.0,0.5,0.48,2.023767,-0.003116,17.573835,0.001738,1123,0.15311,0.5,0.0,,,-0.01,0.01263,-0.00766,-0.02081,-0.00066,0.07685
65,66560,35.63362,255.6,1.0,0.5,2.027608,0.001772,45.549547,0.004949,1277,0.15276,0.4,0.69565,,,-0.01,0.0118,-0.00716,-0.0274,-0.00078,0.29515
66,67584,7.43516,300.66667,0.33333,0.49,2.034615,-0.008682,11.865191,0.009905,1090,0.15259,0.33333,0.8,,,-0.01,0.01031,-0.00898,-0.02029,0.00043,0.05916
67,68608,10.23819,269.0,0.33333,0.48,2.027689,0.030504,11.105603,0.003577,1220,0.14283,0.33333,0.77778,,,-0.01,0.01089,-0.01045,-0.01765,-0.00099,0.06838
68,69632,28.27039,225.6,0.8,0.48,2.002959,0.002865,39.037643,0.008291,1338,0.1427,0.6,0.84,,,-0.01,0.01129,-0.00976,-0.02041,-0.00185,0.24954
69,70656,1.9452,327.66667,0.33333,0.47,1.998441,-0.035078,6.809456,0.006919,1260,0.15476,1.0,0.94595,,,-0.01,0.01218,-0.00599,-0.01798,-0.00608,0.03643
70,71680,11.12917,213.57143,0.42857,0.48,1.902751,0.040024,18.726062,0.001812,1156,0.14064,0.57143,0.68085,,,-0.01,0.01305,-0.00485,-0.02343,-0.00838,0.14604
71,72704,7.42205,148.5,0.5,0.49,1.917745,-0.001683,17.533406,0.004171,1401,0.15152,1.0,0.5,,,-0.01,0.01025,-0.00861,-0.02415,-0.00915,0.06543
72,73728,15.8969,300.0,0.75,0.48,1.978019,0.030065,21.735271,0.005973,1394,0.15658,0.25,0.81395,,,-0.01,0.01192,-0.00122,-0.01798,-0.00419,0.15871
73,74752,11.37992,235.8,0.6,0.49,2.005666,0.045789,20.147577,0.006882,1482,0.14969,1.0,0.84211,,,-0.01,0.00966,-0.00501,-0.02615,-0.00155,0.13683
74,75776,11.76342,206.0,0.33333,0.47,1.9968,0.002632,23.442456,0.004137,1201,0.1358,0.66667,0.73684,,,-0.01,0.01127,-0.00425,-0.01968,-0.00535,0.12493
75,76800,25.49253,321.0,0.5,0.47,2.019431,-0.002647,22.393205,0.002701,1349,0.1565,0.5,0.77778,,,-0.01,0.00906,-0.00787,-0.02285,-0.00445,0.10752
76,77824,30.82986,278.0,1.0,0.47,1.896461,-0.000337,18.536191,0.004126,2089,0.14959,1.0,0.8,,,-0.01,0.00887,-0.00776,-0.02305,-0.00467,0.09512
77,78848,-5.96427,353.0,0.0,0.45,1.955857,-0.005667,2.779699,0.002892,1708,0.1548,1.0,0.95455,,,-0.01,0.01068,-0.02004,-0.02139,0.00133,-0.00059
78,79872,8.47519,351.33333,0.33333,0.45,2.041817,-0.001606,22.025092,0.002577,1147,0.1487,0.66667,0.90196,,,-0.01,0.01219,-0.0051,-0.02035,-0.00128,0.11886
79,80896,26.22276,188.14286,0.71429,0.49,2.049717,0.002654,41.763212,0.0029,1108,0.13945,0.42857,0.75,,,-0.01,0.01172,-0.00316,-0.01851,-0.00604,0.26936
80,81920,27.75289,184.5,1.0,0.5,2.058138,0.09919,14.408973,0.004293,1199,0.14487,0.0,1.0,,,-0.01,0.01401,-0.00062,-0.01549,-0.00311,0.08388
81,82944,13.7771,221.42857,0.57143,0.51,1.922145,-0.043029,25.046697,0.000835,1322,0.15156,0.57143,0.75,,,-0.01,0.01281,-0.00363,-0.01779,-0.00439,0.18566
82,83968,2.99,125.5,0.25,0.5,1.905422,0.000175,9.038021,0.00148,1290,0.14684,0.75,0.66667,,,-0.01,0.01187,0.00024,-0.01395,-0.00863,0.02997
83,84992,19.13743,243.5,0.5,0.5,1.88569,-0.0281,23.837887,0.003836,1525,0.16487,0.5,0.55556,,,-0.01,0.01117,-0.00289,-0.01768,-0.00326,0.16117
84,86016,26.11161,262.2,0.8,0.52,1.942949,-0.001545,26.422409,0.000793,1311,0.16501,0.4,0.57692,,,-0.01,0.01274,-0.00887,-0.01916,0.00155,0.22166
85,87040,24.52977,202.75,0.5,0.52,1.949796,-0.04868,27.357259,0.001989,1123,0.15898,0.5,0.86364,,,-0.01,0.01007,-0.00561,-0.01887,-0.00318,0.14128
86,88064,31.09555,267.0,1.0,0.53,1.901796,-0.070417,9.283092,0.002825,1273,0.17692,0.0,0.54167,,,-0.01,0.01123,-0.01161,-0.02115,0.00031,0.05403
87,89088,-14.47943,450.0,0.0,0.53,1.957792,-0.026124,4.08057,0.004755,1672,0.21145,0.0,0.65909,,,-0.01,0.00957,-0.03665,-0.02773,-0.00293,0.0
88,90112,-1.10802,377.25,0.25,0.52,1.96465,-0.000888,10.335685,0.003408,1415,0.17288,0.75,0.73913,,,-0.01,0.01101,-0.0199,-0.02369,-0.00115,0.05657
89,91136,10.14094,324.33333,0.5,0.51,1.94185,-0.000824,24.711492,0.001409,1165,0.14663,0.33333,0.75728,,,-0.01,0.01129,-0.00271,-0.01992,-0.00114,0.13726
90,92160,12.52921,214.0,0.66667,0.51,1.933675,-0.001083,13.572039,0.002365,1249,0.16221,0.33333,0.81818,,,-0.01,0.01146,-0.00386,-0.0151,-0.00803,0.06982
91,93184,11.71725,225.66667,0.33333,0.5,1.873992,-0.001879,9.293941,0.002497,1247,0.16316,0.66667,0.47059,,,-0.01,0.00901,-0.00054,-0.01863,-0.00347,0.06545
92,94208,-2.31926,182.0,0.0,0.5,1.886829,0.000219,2.464799,0.005003,1331,0.1708,1.0,1.0,,,-0.01,0.00987,-0.00138,-0.01928,-0.00417,-0.00087
93,95232,2.93815,403.25,0.25,0.47,1.882085,-0.001163,8.373114,0.001166,1426,0.15502,0.25,0.81818,,,-0.01,0.00797,-0.00278,-0.02116,-0.00033,0.06232
94,96256,13.57502,345.0,0.5,0.47,1.81873,0.008332,10.570981,0.005467,1895,0.16024,0.0,0.2963,,,-0.01,0.00911,-0.01165,-0.01971,-0.00231,0.08245
95,97280,7.49506,273.66667,0.16667,0.46,1.863331,0.001776,32.613757,0.0018,1548,0.14554,0.83333,0.93333,,,-0.01,0.01155,-0.01401,-0.02084,-0.00362,0.12664
96,98304,2.06136,293.25,0.25,0.46,1.872902,-0.003004,9.902896,0.003989,1414,0.14695,0.5,0.7561,,,-0.01,0.01153,-0.01423,-0.02067,-0.00557,0.04801
97,99328,19.79638,185.55556,0.55556,0.44,1.863084,0.029491,33.160115,0.005334,1111,0.13747,0.44444,0.72464,,,-0.01,0.01352,-0.00265,-0.01471,-0.00242,0.27415
98,100352,42.97798,161.0,1.0,0.46,1.881657,-0.001782,21.278352,0.001314,1150,0.15278,0.0,0.6,,,-0.01,0.01207,-0.00157,-0.02033,-0.0005,0.11863
99,101376,34.17118,158.6,1.0,0.49,1.884118,-0.058631,28.718121,0.002241,1111,0.15035,0.2,0.30769,,,-0.01,0.01206,-0.0035,-0.02062,0.00145,0.22884
100,102400,31.52017,210.83333,0.83333,0.51,1.898825,-0.046025,41.618675,0.005093,1132,0.16106,0.16667,0.7381,,,-0.01,0.01124,-0.00863,-0.02073,2e-05,0.28081
101,103424,37.6035,209.83333,0.83333,0.55,1.848984,0.000862,53.17844,0.001989,1096,0.15549,0.0,0.7551,,,-0.01,0.01445,-0.00661,-0.02109,5e-05,0.31978
102,104448,37.74163,168.33333,1.0,0.57,1.860618,0.085134,26.964222,0.002538,1441,0.16194,0.0,0.61538,,,-0.01,0.01301,-0.01202,-0.02458,-0.00313,0.20728
103,105472,14.14187,250.5,0.66667,0.56,1.819335,0.107576,22.526566,0.001896,1235,0.1485,0.66667,0.90476,,,-0.01,0.01251,-0.00996,-0.01655,-0.00418,0.17207
104,106496,-2.74696,135.0,0.0,0.55,1.876575,0.004173,12.435947,0.008898,1821,0.1653,1.0,1.0,,,-0.01,0.01041,-0.01483,-0.0172,-0.00281,-0.00061
105,107520,3.65719,328.66667,0.66667,0.54,2.008895,0.019316,11.957355,0.006484,1684,0.16837,0.66667,0.78571,,,-0.01,0.00745,-0.03501,-0.0231,-0.00038,0.05319
106,108544,6.22547,333.83333,0.33333,0.54,1.99302,-0.065157,18.614797,0.004602,1008,0.13588,0.33333,0.82883,,,-0.01,0.01061,-0.00486,-0.01964,-0.00123,0.09805
107,109568,15.10437,211.66667,0.66667,0.55,1.920636,-0.057314,16.328655,0.006309,1329,0.15548,0.33333,0.9,,,-0.01,0.00932,-0.00955,-0.02037,-0.00589,0.08919
108,110592,22.8796,269.0,1.0,0.55,1.972867,-0.004025,9.462232,0.004498,1561,0.16556,0.0,0.66667,,,-0.01,0.01094,-0.01468,-0.0235,0.00061,0.05125
109,111616,10.02081,342.2,0.8,0.56,1.978155,0.000332,16.754894,0.005878,1305,0.15498,0.4,0.89706,,,-0.01,0.01226,-0.01369,-0.02065,-0.00096,0.1373
110,112640,15.56426,259.0,0.6,0.56,1.98862,-0.00132,18.153852,0.002446,1131,0.1365,0.4,0.93333,,,-0.01,0.01231,-0.00302,-0.02147,-0.00206,0.12611
111,113664,23.34232,235.0,0.8,0.58,1.925604,-0.125402,43.255875,0.003869,1153,0.13766,0.0,0.75,,,-0.01,0.01315,-0.00107,-0.02003,0.00081,0.18823
112,114688,31.20646,165.0,0.66667,0.6,1.925045,0.001292,27.277922,0.003925,1439,0.15177,0.33333,0.5,,,-0.01,0.01033,-0.00241,-0.01955,-0.00306,0.16943
113,115712,10.65439,327.6,0.4,0.59,1.921894,0.04943,25.776869,0.003542,1695,0.15794,0.6,0.875,,,-0.01,0.00984,-0.01199,-0.01702,-0.00233,0.16015
114,116736,32.52569,288.0,0.5,0.59,1.952462,-0.211423,52.239861,0.003097,1275,0.13277,0.5,1.0,,,-0.01,0.01275,-0.00535,-0.01649,0.00107,0.10537
115,117760,30.35914,235.0,1.0,0.6,1.91587,0.000857,18.783148,0.010129,1559,0.13592,0.33333,1.0,,,-0.01,0.01146,-0.00707,-0.01898,-0.00141,0.18044
116,118784,30.90403,208.57143,0.57143,0.62,1.983347,0.0265,36.703056,0.008246,1159,0.13403,0.28571,0.84211,,,-0.01,0.01197,-0.00142,-0.01704,0.00086,0.30391
117,119808,31.02614,278.0,0.5,0.63,1.906229,-0.012476,12.110764,0.003506,1480,0.15648,0.0,0.92857,,,-0.01,0.00837,-0.00968,-0.02241,-0.00065,0.12612
118,120832,5.8221,335.33333,0.33333,0.63,1.9737,-0.000181,15.206125,0.002571,1663,0.17238,0.66667,0.93333,,,-0.01,0.0091,-0.0098,-0.03185,-0.00046,0.07017
119,121856,3.93858,403.0,0.33333,0.63,1.943143,-0.001539,13.159906,0.001169,1404,0.15238,0.33333,0.86111,,,-0.01,0.00988,-0.00628,-0.02207,-0.0043,0.06067
120,122880,-8.4295,388.0,0.0,0.63,1.949137,-0.00175,3.207593,0.001558,1418,0.15436,0.66667,0.79167,,,-0.01,0.00785,-0.00173,-0.02868,0.00174,-0.00047
121,123904,43.51755,205.5,1.0,0.65,1.943773,0.003665,51.611127,0.003378,1330,0.14686,0.0,0.5,,,-0.01,0.01011,-0.00172,-0.02631,-0.0024,0.2888
122,124928,6.56131,348.0,0.33333,0.65,1.900062,-0.001307,15.291097,0.002592,1442,0.14124,0.0,0.90909,,,-0.01,0.01047,-0.00792,-0.03085,0.00226,0.06949
123,125952,21.21056,258.33333,0.66667,0.65,1.877558,-0.002285,32.95852,0.001714,1149,0.13652,0.16667,0.89655,,,-0.01,0.00909,-0.00314,-0.02656,-0.00075,0.21178
124,126976,27.91104,189.25,0.75,0.64,1.873955,-0.002046,33.964949,0.002057,1375,0.15978,0.5,0.9,,,-0.01,0.00958,-0.00652,-0.02723,-0.00564,0.2069
125,128000,13.88179,279.75,0.75,0.63,1.814968,0.006031,19.793201,0.007144,1341,0.14863,0.25,0.95652,,,-0.01,0.01071,-0.00325,-0.02227,-0.00222,0.12827
126,129024,34.86404,229.25,0.75,0.63,1.797194,0.105559,35.768325,0.008032,1464,0.14266,0.25,0.6,,,-0.01,0.00971,-0.00064,-0.02219,-0.00065,0.2483
127,130048,33.26143,127.5,0.5,0.62,1.954288,0.030288,16.780613,0.003722,1582,0.15525,0.5,1.0,,,-0.01,0.00985,-0.0021,-0.01718,-0.00385,0.12985
128,131072,-5.88198,450.0,0.0,0.6,1.785736,-0.078474,6.031815,0.00398,1537,0.13856,0.66667,1.0,,,-0.01,0.01107,0.00054,-0.01644,0.00051,0.0
129,132096,20.52462,304.66667,0.33333,0.58,1.929242,0.066251,17.700812,0.009003,1484,0.139,0.33333,1.0,,,-0.01,0.00994,-0.00155,-0.02793,0.00296,0.11939
130,133120,30.88844,276.75,0.75,0.58,1.975962,0.092494,26.776255,0.00417,1264,0.14614,0.0,0.77778,,,-0.01,0.00992,-0.00371,-0.02953,-0.00015,0.20094
131,134144,-11.37099,450.0,0.0,0.56,1.9228,0.066532,4.756402,0.005302,1345,0.14266,0.0,1.0,,,-0.01,0.01005,-0.00257,-0.03096,-0.00079,0.0
132,135168,25.11981,421.0,1.0,0.57,1.948786,0.001787,12.869305,0.00671,1546,0.15053,0.0,1.0,,,-0.01,0.00855,-0.00319,-0.03494,0.00017,0.06305
133,136192,10.66454,365.0,0.4,0.56,1.950901,0.006589,27.752055,0.006534,1669,0.13947,0.0,0.73684,,,-0.01,0.0084,-0.00223,-0.03589,0.00106,0.16801
134,137216,-8.68036,450.0,0.0,0.55,2.00377,0.000271,4.066643,0.001953,1218,0.14024,0.0,0.0,,,-0.01,0.01135,-3e-05,-0.01742,-0.00289,0.0
135,138240,-6.51932,450.0,0.0,0.55,2.014734,0.022895,2.223772,0.004759,1448,0.13507,0.0,1.0,,,-0.01,0.00788,-0.002,-0.02604,-0.00013,0.0
136,139264,14.24792,306.25,0.75,0.56,1.988494,0.028949,23.650918,0.006762,1574,0.12976,0.75,1.0,,,-0.01,0.00956,-0.00392,-0.01917,-0.00169,0.13806
137,140288,12.65573,358.4,0.4,0.54,1.931538,0.032542,18.054305,0.003456,1070,0.13404,0.0,0.86667,,,-0.01,0.0122,-0.00014,-0.01633,0.0024,0.10959
138,141312,66.29016,145.0,1.0,0.56,1.956511,-0.001122,50.972747,0.005338,1241,0.14297,0.0,0.5,,,-0.01,0.01032,-0.00082,-0.01935,0.00021,0.28692
139,142336,-7.07141,450.0,0.0,0.55,1.942855,0.000104,4.815727,0.003716,1609,0.14429,0.0,1.0,,,-0.01,0.00625,-0.00502,-0.02747,-3e-05,0.0
140,143360,-3.00063,427.33333,0.33333,0.54,1.988679,-0.032366,5.518888,0.002847,1391,0.13793,1.0,0.91667,,,-0.01,0.00919,-0.00156,-0.02206,-0.00069,0.01441
141,144384,-7.88206,388.25,0.0,0.5,1.980825,-0.000787,3.38623,0.002413,1190,0.14328,0.25,0.77273,,,-0.01,0.00867,-0.00361,-0.02098,-0.00093,-0.0004
142,145408,25.19448,330.0,0.5,0.49,2.013689,0.022393,7.322538,0.004412,1134,0.13616,0.0,1.0,,,-0.01,0.00836,-0.00289,-0.0256,0.00155,0.0749
143,146432,-11.3791,450.0,0.0,0.49,2.053466,-0.012827,1.889112,0.004598,1464,0.14704,0.0,1.0,,,-0.01,0.00604,-0.01025,-0.03063,-0.00437,0.0
144,147456,4.92666,417.33333,0.33333,0.49,1.924816,0.022779,11.413586,0.002753,1270,0.13825,0.33333,0.8,,,-0.01,0.01,-0.00407,-0.02092,-0.00102,0.06476
