iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
12,12288,nan,nan,0.0,0.0,2.193503,-0.005837,0.003195,0.004479,0.244134,0.04534,0.990162,-4.243614,11.285904,-4.608827,12.353322,4.0,0.00029887,0,895,0.26242,0.33677,1.0,nan,0.0,0.0,,,-0.01,0.00785,-0.00334,-0.02266,0.0,0.0
13,13312,nan,nan,0.0,0.0,2.22003,-0.00483,0.002585,0.004999,0.246423,0.054129,0.991675,-4.468496,12.186298,-4.869204,13.243029,4.0,0.00029877,0,903,0.27148,0.32338,1.0,nan,0.0,0.0,,,-0.01,0.00706,-0.00251,-0.02328,0.0,0.0
14,14336,nan,nan,0.0,0.0,2.217852,-0.004106,0.002443,0.004667,0.22414,0.042097,0.992694,-4.708268,13.181913,-5.078366,14.235781,4.0,0.00029867,0,906,0.26786,0.33078,1.0,nan,0.0,0.0,,,-0.01,0.00751,-0.00231,-0.02366,0.0,0.0
15,15360,-12.98038,450.0,0.0,0.0,2.227268,-0.004346,0.005615,0.002775,0.2603,0.028216,0.991361,-5.867891,14.105602,-6.183701,15.096155,4.0,0.00029857,8,852,0.25237,0.33426,1.0,nan,0.0,0.98837,,,-0.01,0.00504,-0.00192,-0.02372,0.0,0.0
16,16384,nan,nan,0.0,0.0,2.216241,-0.00557,0.00298,0.003974,0.275535,0.033203,0.994211,-5.686254,15.112982,-6.050784,16.06818,4.0,0.00029846,0,861,0.26814,0.34152,1.0,nan,0.0,0.0,,,-0.01,0.00573,-0.00237,-0.02294,0.0,0.0
17,17408,nan,nan,0.0,0.0,2.169184,-0.004843,0.003817,0.00372,0.235709,0.030099,0.993445,-5.620802,16.024035,-5.91601,17.012287,4.0,0.00029836,0,880,0.26623,0.33641,1.0,nan,0.0,0.0,,,-0.01,0.00541,-0.00242,-0.02242,-0.00226,0.0
18,18432,-13.67066,450.0,0.0,0.0,1.942095,-0.004888,0.005367,0.004505,0.258589,0.044364,0.994181,-5.866917,17.331827,-6.141945,18.020996,4.0,0.00029826,8,846,0.27078,0.33958,1.0,nan,0.0,1.0,,,-0.01,0.0065,-0.00167,-0.02705,-0.00233,0.0
19,19456,nan,nan,0.0,0.0,2.011989,-0.006157,0.004483,0.006217,0.288625,0.074358,0.994316,-6.411836,17.973959,-6.485349,18.706182,4.0,0.00029816,0,847,0.27443,0.33492,1.0,nan,0.0,0.0,,,-0.01,0.00763,-0.00238,-0.02008,-0.00825,0.0
20,20480,-9.33916,223.0,0.0,0.0,1.014129,-0.002779,0.019692,0.001576,0.222901,0.011405,0.983559,-5.379077,18.925875,-5.754994,19.366364,4.0,0.00029805,1,999,0.30008,0.36912,0.97561,nan,1.0,1.0,,,-0.01,0.00488,-0.00346,-0.04621,-0.0053,-0.00381
21,21504,-9.31651,214.0,0.0,0.0,0.740438,-0.00197,0.024709,0.001808,0.269948,0.01981,0.973527,-7.694257,18.137272,-8.11536,17.807224,4.0,0.00029795,1,1080,0.26539,0.32983,0.95238,nan,1.0,1.0,,,-0.01,0.00454,-0.00298,-0.03587,-0.01177,-0.00507
22,22528,-12.12531,450.0,0.0,0.0,1.87367,-0.004781,0.007675,0.004791,0.350259,0.059361,0.991773,-8.148181,18.600576,-8.466672,19.075253,4.0,0.00029785,7,835,0.26669,0.33932,0.95918,nan,0.14286,0.95455,,,-0.01,0.00661,-0.00207,-0.02163,-0.00671,0.0
23,23552,nan,nan,0.0,0.0,1.212418,-0.006296,0.003799,0.004945,0.24867,0.069092,0.995099,-8.246834,18.997499,-8.446569,19.624931,4.0,0.00029775,0,966,0.26118,0.31827,0.95918,nan,0.0,0.0,,,-0.01,0.00478,-0.00151,-0.03252,0.00108,0.0
24,24576,-10.44784,316.0,0.0,0.0,1.306518,-0.002562,0.012099,0.002339,0.224437,0.01995,0.986513,-8.289907,19.372013,-8.453049,19.72974,4.0,0.00029764,1,958,0.25346,0.32078,0.94,nan,1.0,1.0,,,-0.01,0.00525,-0.00127,-0.03247,-0.00074,-0.00303
25,25600,-11.74671,450.0,0.0,0.0,1.627091,-0.005614,0.002857,0.004667,0.278091,0.065116,0.996352,-9.1477,19.621981,-9.306664,20.186054,4.0,0.00029754,7,872,0.23226,0.3041,0.94737,nan,0.0,0.72727,,,-0.01,0.00708,-0.00058,-0.02809,-0.00084,0.0
26,26624,-6.74577,143.0,0.0,0.0,1.472392,-0.003613,0.04174,0.004239,0.264579,0.046422,0.947833,-9.409242,19.867306,-9.611135,19.244938,4.0,0.00029744,2,877,0.23365,0.31304,0.91525,nan,1.0,1.0,,,-0.01,0.00592,-0.00061,-0.02104,-0.01566,-0.00552
27,27648,-7.6615,224.4,0.0,0.0,1.161509,-0.00157,0.044768,0.002818,0.371625,0.020996,0.927718,-9.833838,18.722223,-8.960076,17.767139,4.0,0.00029734,5,946,0.22211,0.29898,0.84375,nan,1.0,0.75,,,-0.01,0.00603,-0.00104,-0.02565,-0.01189,-0.01697
28,28672,-7.90441,215.75,0.0,0.0,1.0141,-0.004934,0.028041,0.004211,0.318712,0.06243,0.948326,-8.801126,17.099199,-8.665733,16.257725,4.0,0.00029724,4,973,0.20142,0.28599,0.80882,nan,0.75,0.71429,,,-0.01,0.00589,-0.002,-0.01917,-0.01992,-0.01149
29,29696,-7.02089,371.5,0.0,0.0,1.157604,-0.001728,0.012882,0.001145,0.22073,0.005894,0.976332,-9.208771,15.966552,-9.065094,15.878288,4.0,0.00029713,2,966,0.24014,0.3226,0.8,nan,0.5,1.0,,,-0.01,0.00487,-0.00231,-0.02204,-0.00513,-0.00337
30,30720,-7.01673,359.33333,0.0,0.0,1.238346,-0.00399,0.007667,0.003544,0.215792,0.043736,0.983988,-9.355626,15.139392,-9.295316,15.366879,4.0,0.00029703,3,976,0.26165,0.3444,0.79452,nan,0.66667,1.0,,,-0.01,0.00575,-0.00233,-0.0222,-0.00634,-0.00318
31,31744,-8.3691,226.25,0.0,0.0,1.578971,-0.00447,0.01232,0.003766,0.216885,0.051444,0.977738,-9.040091,16.050402,-8.99137,16.299652,4.0,0.00029693,4,917,0.27918,0.36087,0.76623,nan,0.75,1.0,,,-0.01,0.00714,-0.00263,-0.02051,-0.00908,-0.00774
32,32768,-8.47572,316.0,0.0,0.0,1.559289,-0.00433,0.014626,0.005311,0.250443,0.084194,0.97209,-7.994953,16.096624,-7.968236,16.021898,4.0,0.00029683,6,885,0.23758,0.31804,0.74699,nan,0.66667,0.84211,,,-0.01,0.00608,-0.00199,-0.02367,-0.00482,-0.00803
33,33792,-6.58853,143.0,0.0,0.0,1.589695,-0.006971,0.01472,0.006391,0.281039,0.098668,0.968655,-7.760837,15.287066,-7.731874,15.038345,4.0,0.00029672,1,894,0.25313,0.33551,0.7381,nan,1.0,0.66667,,,-0.01,0.00553,-0.00295,-0.01691,-0.01059,-0.00262
34,34816,-9.44772,307.5,0.0,0.0,1.291165,-0.00501,0.011665,0.005083,0.260889,0.073417,0.974894,-8.15037,14.983935,-8.178044,15.198153,4.0,0.00029662,4,953,0.2323,0.30853,0.71591,nan,0.75,1.0,,,-0.01,0.00462,-0.00197,-0.02627,-0.00728,-0.00947
35,35840,-9.2375,399.75,0.0,0.0,1.521612,-0.0043,0.010736,0.003666,0.220681,0.038679,0.977735,-8.684577,15.191017,-8.685738,15.349379,4.0,0.00029652,4,907,0.23064,0.30618,0.71739,nan,1.0,1.0,,,-0.01,0.00498,-0.00137,-0.02336,-0.0038,-0.00266
36,36864,-11.27164,292.0,0.0,0.0,1.917528,-0.005305,0.009551,0.006021,0.261456,0.091448,0.982973,-7.596451,16.063696,-7.793973,16.571398,4.0,0.00029642,1,865,0.25214,0.32804,0.70968,nan,1.0,1.0,,,-0.01,0.00492,-0.00161,-0.02145,-0.00471,-0.00214
37,37888,-13.85426,450.0,0.0,0.0,1.716986,-0.005119,0.00851,0.00395,0.229304,0.049526,0.983554,-8.308139,15.92436,-8.573851,16.544884,4.0,0.00029631,1,904,0.27746,0.34434,0.71277,nan,0.0,1.0,,,-0.01,0.0051,-0.00172,-0.02423,-0.00059,0.0
38,38912,-13.59279,450.0,0.0,0.0,1.783138,-0.00568,0.007687,0.005674,0.250062,0.062814,0.986348,-8.789845,16.502367,-8.932201,17.111315,4.0,0.00029621,2,900,0.28236,0.35143,0.71875,nan,0.5,1.0,,,-0.01,0.00601,-0.00154,-0.02121,-0.00048,0.0
39,39936,-11.63633,450.0,0.0,0.0,1.991924,-0.004424,0.004927,0.002528,0.208514,0.0271,0.992208,-8.495601,18.017714,-8.618314,18.671343,4.0,0.00029611,4,864,0.26151,0.33675,0.72,nan,0.5,1.0,,,-0.01,0.00542,-0.00179,-0.02319,-0.00026,-0.002
40,40960,-12.85346,450.0,0.0,0.0,2.026813,-0.006709,0.007339,0.005292,0.214856,0.06951,0.98825,-8.286203,18.305023,-8.598678,18.777483,4.0,0.00029601,1,867,0.25489,0.32659,0.72,nan,0.0,1.0,,,-0.01,0.0067,-0.0018,-0.02177,-0.00052,0.0
41,41984,-12.91446,450.0,0.0,0.0,1.96308,-0.006292,0.019121,0.004945,0.229875,0.059222,0.968061,-8.811894,17.047857,-9.100673,17.232185,4.0,0.0002959,3,866,0.25617,0.33577,0.72,nan,0.33333,1.0,,,-0.01,0.00512,-0.00137,-0.02166,-0.00156,0.0
42,43008,-12.50017,450.0,0.0,0.0,1.858246,-0.007099,0.02777,0.004425,0.278381,0.0625,0.927978,-9.600945,15.255922,-10.091026,15.060528,4.0,0.0002958,4,880,0.28092,0.34927,0.72,nan,1.0,1.0,,,-0.01,0.00525,-0.00202,-0.02499,-0.00276,0.0
43,44032,-13.53942,450.0,0.0,0.0,1.818122,-0.008603,0.024658,0.007851,0.266238,0.111572,0.937967,-9.956137,14.572696,-10.361814,14.648945,4.0,0.0002957,1,889,0.28488,0.35764,0.72,nan,1.0,1.0,,,-0.01,0.00515,-0.00207,-0.02609,-0.00264,0.0
44,45056,-13.52667,450.0,0.0,0.0,1.601011,-0.005456,0.023422,0.005224,0.260676,0.06379,0.916205,-10.815623,12.357363,-11.195704,12.281619,4.0,0.0002956,1,924,0.30822,0.39386,0.72,nan,1.0,1.0,,,-0.01,0.00595,-0.00336,-0.02501,-0.00396,0.0
45,46080,-14.08491,450.0,0.0,0.0,1.590704,-0.007476,0.019098,0.006039,0.298233,0.09239,0.917986,-10.375709,12.21459,-10.477061,11.641581,4.0,0.00029549,2,910,0.29869,0.37867,0.72,nan,1.0,1.0,,,-0.01,0.00614,-0.00298,-0.02521,-0.00555,0.0
46,47104,-13.98512,443.6,0.0,0.0,1.313972,-0.007256,0.019066,0.006476,0.279777,0.096924,0.915333,-9.227728,12.318829,-9.148141,11.515798,4.0,0.00029539,5,936,0.27607,0.36305,0.71,nan,1.0,1.0,,,-0.01,0.00596,-0.00373,-0.02499,-0.01166,-0.00275
47,48128,-9.44095,237.6,0.0,0.0,1.297275,-0.006559,0.014271,0.006792,0.278576,0.113804,0.932959,-6.969581,11.290807,-6.679224,10.84732,4.0,0.00029529,5,929,0.25874,0.33646,0.66,nan,1.0,1.0,,,-0.01,0.00609,-0.00255,-0.02043,-0.01435,-0.01367
48,49152,-6.90664,133.5,0.0,0.0,1.37146,-0.00602,0.012365,0.005302,0.2346,0.065674,0.944905,-6.186188,11.929307,-6.043532,11.259487,4.0,0.00029519,6,917,0.27064,0.34768,0.6,nan,1.0,1.0,,,-0.01,0.00624,-0.00472,-0.01922,-0.01607,-0.01552
49,50176,-6.94082,174.0,0.0,0.0,1.449283,-0.006051,0.010412,0.005363,0.263922,0.07537,0.960272,-6.523087,11.870801,-6.396205,11.655687,4.0,0.00029508,6,900,0.26917,0.34142,0.55,nan,1.0,1.0,,,-0.01,0.00704,-0.00382,-0.02051,-0.0089,-0.01187
50,51200,-8.88771,230.33333,0.0,0.0,1.511348,-0.006075,0.012261,0.005921,0.232817,0.077009,0.947186,-5.60875,11.077506,-5.625178,10.769593,4.0,0.00029498,6,910,0.25441,0.32053,0.51,nan,0.83333,0.96552,,,-0.01,0.00719,-0.00644,-0.01625,-0.01289,-0.00923
51,52224,-5.49553,105.66667,0.0,0.0,1.319963,-0.003228,0.013668,0.00265,0.244698,0.023193,0.952432,-5.596984,11.761132,-5.911217,12.013371,4.0,0.00029488,3,952,0.28484,0.35605,0.5,nan,1.0,0.85714,,,-0.01,0.00538,-0.0054,-0.01868,-0.01367,-0.00804
52,53248,-6.87345,180.0,0.0,0.0,1.377427,-0.005611,0.009101,0.003378,0.214317,0.043806,0.974379,-6.709358,12.687109,-6.838057,13.050789,4.0,0.00029478,5,984,0.28523,0.35334,0.46,nan,0.8,0.91667,,,-0.01,0.00638,-0.00467,-0.02224,-0.00945,-0.01054
53,54272,-11.90153,363.75,0.0,0.0,1.420955,-0.005797,0.009162,0.003957,0.280886,0.048549,0.976773,-7.28934,12.94092,-7.630187,13.520782,4.0,0.00029468,4,986,0.26412,0.33742,0.46,nan,0.25,0.90244,,,-0.01,0.00455,-0.00468,-0.02114,-0.00558,-0.00256
54,55296,-7.50787,219.66667,0.0,0.0,1.296339,-0.002599,0.016829,0.002929,0.283067,0.024414,0.953442,-6.950879,12.191627,-7.247528,12.684128,4.0,0.00029457,3,991,0.25606,0.33015,0.44,nan,1.0,0.72727,,,-0.01,0.0062,-0.00456,-0.01996,-0.00892,-0.00535
55,56320,-9.48368,325.66667,0.0,0.0,1.210642,-0.004528,0.004045,0.003393,0.252105,0.044887,0.989831,-7.849118,13.20229,-8.032729,13.756756,4.0,0.00029447,3,1053,0.27706,0.34923,0.44,nan,0.33333,1.0,,,-0.01,0.00595,-0.00316,-0.02444,-0.00533,-0.00301
56,57344,-5.90033,194.5,0.0,0.0,1.126012,-0.003931,0.013075,0.002672,0.220076,0.026925,0.961204,-7.769174,11.910053,-7.953102,12.384413,4.0,0.00029437,4,1045,0.25212,0.31766,0.45,nan,0.75,1.0,,,-0.01,0.00651,-0.00318,-0.02157,-0.01115,-0.00914
57,58368,-9.92031,382.6,0.0,0.0,1.155212,-0.002669,0.013801,0.001823,0.239697,0.022008,0.962846,-7.805908,12.145536,-8.147005,12.780162,4.0,0.00029427,5,1028,0.20084,0.25916,0.48,nan,0.6,0.92593,,,-0.01,0.00642,-0.00296,-0.0212,-0.00952,-0.00295
58,59392,-5.37931,92.5,0.0,0.0,1.096143,-0.003354,0.009712,0.001585,0.245515,0.013881,0.981024,-9.395233,14.797208,-9.611589,15.607592,4.0,0.00029416,2,1070,0.23391,0.29089,0.47,nan,1.0,1.0,,,-0.01,0.00595,-0.00289,-0.02636,-0.00666,-0.00646
59,60416,-8.24796,450.0,0.0,0.0,1.160426,-0.003648,0.006874,0.002847,0.247188,0.034912,0.989416,-10.57061,17.632652,-10.764842,18.364693,4.0,0.00029406,2,1051,0.25985,0.31111,0.48,nan,0.5,1.0,,,-0.01,0.00644,-0.00303,-0.02943,-0.00275,0.0
60,61440,-8.24663,313.6,0.0,0.0,1.224456,-0.004295,0.004307,0.00309,0.21792,0.040458,0.992659,-9.756789,17.003075,-9.861983,17.681389,4.0,0.00029396,5,1011,0.25483,0.29678,0.49,nan,0.6,0.94737,,,-0.01,0.00929,-0.00181,-0.02823,-0.00476,-0.00582
61,62464,-11.30527,370.5,0.0,0.0,1.452382,-0.004619,0.01933,0.00343,0.261999,0.046422,0.97185,-10.717188,17.613386,-11.232192,18.572121,4.0,0.00029386,4,963,0.23306,0.26641,0.5,nan,0.25,0.8,,,-0.01,0.00687,-0.00253,-0.0271,-0.00485,-0.00247
62,63488,nan,nan,0.0,0.0,1.499847,-0.005188,0.010967,0.002933,0.246335,0.029297,0.984419,-12.70567,18.315992,-13.11622,19.212111,4.0,0.00029375,0,982,0.24041,0.25343,0.5,nan,0.0,0.0,,,-0.01,0.00644,-0.00193,-0.02815,-0.00093,0.0
63,64512,-12.56014,450.0,0.0,0.0,1.498902,-0.00492,0.004617,0.003389,0.237935,0.02989,0.99369,-14.739074,21.143618,-14.990834,22.050987,4.0,0.00029365,3,998,0.26693,0.30926,0.52,nan,0.0,1.0,,,-0.01,0.00654,-0.00261,-0.02862,0.0,0.0
64,65536,-11.05835,450.0,0.0,0.0,1.480233,-0.003658,0.011603,0.003068,0.221892,0.029262,0.984969,-12.570008,19.046587,-12.791242,19.770084,4.0,0.00029355,2,988,0.26422,0.3044,0.54,nan,0.5,1.0,,,-0.01,0.00765,-0.00444,-0.02486,-0.00439,0.0
65,66560,-12.83987,450.0,0.0,0.0,1.326229,-0.005131,0.006046,0.004055,0.25725,0.057373,0.991104,-11.868288,19.597277,-12.214066,20.386724,4.0,0.00029345,3,1008,0.25192,0.30324,0.56,nan,0.33333,0.97297,,,-0.01,0.00738,-0.00357,-0.02807,-0.00283,0.0
66,67584,-6.06988,133.0,0.0,0.0,1.242578,-0.00487,0.01073,0.00281,0.254327,0.028809,0.987931,-12.361519,21.942616,-12.720351,23.029747,4.0,0.00029334,1,1055,0.27377,0.30764,0.56,nan,1.0,1.0,,,-0.01,0.00691,-0.00426,-0.03071,-0.00176,-0.00304
67,68608,-10.46532,404.4,0.0,0.0,1.352269,-0.006242,0.011858,0.004352,0.279445,0.062047,0.987332,-12.546206,23.062662,-12.447904,23.435402,4.0,0.00029324,5,1000,0.2814,0.32745,0.56,nan,0.4,0.94545,,,-0.01,0.00776,-0.00273,-0.02872,-0.00574,-0.00274
68,69632,-11.10162,367.25,0.0,0.0,1.318518,-0.005263,0.018108,0.002147,0.226157,0.0271,0.978548,-10.741191,20.646723,-11.041216,21.435555,4.0,0.00029314,4,1009,0.27033,0.32042,0.56,nan,0.25,0.88235,,,-0.01,0.00725,-0.0031,-0.02655,-0.00656,-0.00284
69,70656,-5.96672,103.0,0.0,0.0,1.191047,-0.004023,0.017873,0.003435,0.246319,0.043108,0.978769,-10.816689,21.570677,-11.038592,22.195467,4.0,0.00029304,1,1054,0.29216,0.3518,0.55,nan,1.0,1.0,,,-0.01,0.00739,-0.00446,-0.03223,-0.00581,-0.00313
70,71680,-9.61999,336.0,0.0,0.0,1.234586,-0.003867,0.010275,0.001888,0.252039,0.018415,0.990387,-11.977842,23.984249,-12.019523,24.473221,4.0,0.00029293,5,1047,0.29105,0.34652,0.53,nan,0.8,1.0,,,-0.01,0.00605,-0.00434,-0.03258,-0.00369,-0.00619
71,72704,-9.24504,277.25,0.0,0.0,1.739276,-0.003925,0.022905,0.005021,0.313207,0.067487,0.976451,-12.914714,22.599024,-13.366075,23.613934,4.0,0.00029283,4,934,0.26437,0.31573,0.51,nan,0.5,1.0,,,-0.01,0.00819,-0.00172,-0.0225,-0.00513,-0.00449
72,73728,-7.38696,192.25,0.0,0.0,1.766053,-0.004479,0.02516,0.002163,0.245179,0.022845,0.97306,-14.932061,24.336971,-14.700448,24.371038,4.0,0.00029273,4,934,0.27238,0.34717,0.48,nan,0.75,0.86667,,,-0.01,0.00862,-0.00093,-0.02181,-0.0088,-0.00666
73,74752,nan,nan,0.0,0.0,1.715042,-0.004204,0.010958,0.005024,0.234669,0.067836,0.987199,-16.900238,28.008205,-17.55827,29.521658,4.0,0.00029263,0,988,0.29245,0.35361,0.48,nan,0.0,0.0,,,-0.01,0.00588,-0.00306,-0.0265,0.00024,0.0
74,75776,-11.93849,450.0,0.0,0.0,1.740185,-0.003391,0.008342,0.002675,0.221582,0.021345,0.993068,-16.818069,28.814169,-17.033321,29.536993,4.0,0.00029252,3,957,0.30941,0.36865,0.48,nan,0.0,0.78261,,,-0.01,0.00807,-0.00256,-0.02719,-0.00066,0.0
75,76800,-11.17139,383.8,0.0,0.0,1.652694,-0.002587,0.006381,0.00158,0.211972,0.004953,0.995176,-16.466106,29.174801,-16.529699,29.814596,4.0,0.00029242,5,964,0.33751,0.40348,0.51,nan,0.2,0.85106,,,-0.01,0.00699,-0.00355,-0.02698,-0.0024,-0.00244
76,77824,-8.0729,238.66667,0.0,0.0,1.744626,-0.00432,0.015373,0.003344,0.249386,0.042864,0.983637,-14.060225,24.702522,-14.025487,25.334015,4.0,0.00029232,3,939,0.32151,0.38867,0.52,nan,0.66667,0.92308,,,-0.01,0.00947,-0.00324,-0.02112,-0.00621,-0.0046
77,78848,-9.95176,348.66667,0.0,0.0,1.619261,-0.003883,0.013678,0.003164,0.221098,0.035505,0.988459,-14.542903,28.095831,-14.620936,28.75128,4.0,0.00029222,3,965,0.34566,0.40201,0.54,nan,0.33333,0.95,,,-0.01,0.0074,-0.00267,-0.02536,-0.00435,-0.00247
78,79872,-12.62363,450.0,0.0,0.0,1.594427,-0.004512,0.012209,0.002556,0.226168,0.028146,0.989813,-15.370659,28.763151,-15.506072,29.175022,4.0,0.00029212,1,987,0.31571,0.37525,0.55,nan,0.0,1.0,,,-0.01,0.00807,-0.0022,-0.02502,-0.00069,0.0
79,80896,-11.6368,450.0,0.0,0.0,1.497048,-0.004126,0.010441,0.002573,0.211863,0.021415,0.990759,-15.482408,28.012341,-15.70868,28.747215,4.0,0.00029201,3,994,0.3083,0.36823,0.58,nan,0.0,0.94737,,,-0.01,0.00778,-0.00224,-0.02458,-0.00131,0.0
80,81920,-7.90776,450.0,0.0,0.0,1.48759,-0.002983,0.004855,0.002284,0.212611,0.022077,0.995327,-16.174473,29.507856,-16.251705,30.279819,4.0,0.00029191,1,1005,0.30313,0.36971,0.59,nan,0.0,0.75,,,-0.01,0.00762,-0.00227,-0.02622,-0.00313,0.0
81,82944,-9.86594,450.0,0.0,0.0,1.46889,-0.004213,0.005046,0.001922,0.221871,0.015416,0.995914,-15.454839,31.711506,-15.643655,32.476383,4.0,0.00029181,3,984,0.32501,0.38922,0.61,nan,0.33333,1.0,,,-0.01,0.00783,-0.00263,-0.02955,-0.00154,0.0
82,83968,-10.9111,372.0,0.0,0.0,1.456197,-0.004158,0.011001,0.004216,0.21067,0.047607,0.992489,-15.524995,32.31266,-15.574205,32.74366,4.0,0.00029171,4,996,0.34777,0.41659,0.63,nan,0.25,0.94118,,,-0.01,0.00835,-0.00319,-0.02748,-0.0019,-0.00271
83,84992,-9.95669,342.66667,0.0,0.0,1.701809,-0.004338,0.009923,0.003068,0.252599,0.039551,0.991089,-14.712265,28.844404,-14.661033,29.259184,4.0,0.0002916,3,939,0.32869,0.3952,0.64,nan,0.33333,0.91667,,,-0.01,0.00835,-0.00187,-0.02038,-0.00422,-0.00235
84,86016,-7.92044,344.66667,0.0,0.0,1.603877,-0.004581,0.010979,0.00412,0.250841,0.059012,0.989272,-14.302368,28.63809,-14.348161,29.047123,4.0,0.0002915,3,965,0.30609,0.37414,0.66,nan,0.33333,1.0,,,-0.01,0.00856,-0.0025,-0.02142,-0.00325,-0.00246
85,87040,-7.14231,256.33333,0.0,0.0,1.477212,-0.004454,0.020309,0.004289,0.295117,0.062047,0.982215,-14.246272,30.300653,-14.128381,30.65498,4.0,0.0002914,3,982,0.30173,0.37603,0.66,nan,0.66667,1.0,,,-0.01,0.0079,-0.00141,-0.02207,-0.00653,-0.00527
86,88064,-10.08097,450.0,0.0,0.0,1.56222,-0.004359,0.00991,0.004695,0.229643,0.056641,0.990725,-14.86113,30.000803,-15.119606,30.920753,4.0,0.0002913,3,964,0.28743,0.34721,0.68,nan,0.0,0.7,,,-0.01,0.00792,-0.00149,-0.02477,-0.00088,0.0
87,89088,-8.88367,302.0,0.0,0.0,1.504682,-0.002729,0.010071,0.002753,0.211234,0.021554,0.992674,-15.591623,33.419884,-15.630193,33.954456,4.0,0.00029119,2,983,0.30595,0.37159,0.67,nan,0.5,0.6,,,-0.01,0.00757,-0.00114,-0.02618,-0.00402,-0.0026
