iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
50,51200,-0.20468,264.2,0.4,0.23,1.94967,-0.00101,24.109295,0.002718,1883,0.14089,0.6,1.0,-0.01,0.00897,-0.00486,-0.01445,-0.01919,0.07813
51,52224,4.03915,247.8,0.4,0.25,1.987365,-0.021228,20.944759,0.004078,1431,0.13709,0.6,0.95833,-0.01,0.01126,0.00023,-0.01663,-0.02288,0.08507
52,53248,8.25305,150.0,0.42857,0.27,1.996675,-0.001529,33.76784,0.001351,1287,0.13449,0.57143,1.0,-0.01,0.0112,-0.00016,-0.01723,-0.04517,0.12518
53,54272,18.20902,131.125,0.625,0.3,1.983552,0.010059,57.848184,0.008544,1324,0.1365,0.625,0.88462,-0.01,0.01341,-0.00043,-0.0171,-0.04155,0.2556
54,55296,22.12427,120.71429,0.71429,0.33,1.938759,-0.04511,59.476845,0.008996,1540,0.15408,0.28571,0.76923,-0.01,0.01166,-0.002,-0.01553,-0.0312,0.29575
55,56320,10.28335,156.85714,0.42857,0.36,1.941357,-5.4e-05,45.281189,0.001275,1470,0.14697,0.57143,0.95833,-0.01,0.01188,-0.00403,-0.01849,-0.05692,0.16341
56,57344,14.43423,178.28571,0.71429,0.41,1.950721,0.009072,49.781069,0.007823,1703,0.14407,0.28571,0.95,-0.01,0.01308,-0.00581,-0.01751,-0.01465,0.23293
57,58368,6.32739,176.0,0.5,0.43,1.972197,-0.039488,29.840695,0.007246,1905,0.16555,0.5,0.97059,-0.01,0.01173,-0.01362,-0.01621,-0.0485,0.08976
58,59392,18.07382,168.85714,0.71429,0.48,1.897709,0.0313,48.563168,0.00555,1461,0.14516,0.28571,0.98198,-0.01,0.01199,-0.00683,-0.01868,-0.01574,0.26845
59,60416,5.40478,161.5,0.5,0.52,1.966714,-0.000893,40.346583,0.002459,1456,0.15214,0.5,0.97619,-0.01,0.011,-0.00975,-0.01997,-0.0466,0.15155
60,61440,26.29208,134.33333,0.66667,0.54,2.086312,-0.106737,35.432615,0.003207,1308,0.15078,0.33333,0.95833,-0.01,0.01113,-0.00567,-0.01831,-0.01861,0.12802
61,62464,18.11615,210.25,0.5,0.55,1.979799,0.138197,53.214886,0.01533,2110,0.1735,0.5,0.97436,-0.01,0.00929,-0.01577,-0.01748,-0.04253,0.20597
62,63488,13.25142,232.66667,0.5,0.57,2.0264,-0.000418,46.555049,0.00119,1511,0.16485,0.5,0.97386,-0.01,0.01107,-0.01161,-0.01505,-0.02712,0.20373
63,64512,22.86223,217.6,0.6,0.58,2.02835,-0.000699,51.333004,0.000842,1622,0.15502,0.2,0.9633,-0.01,0.01077,-0.0086,-0.0176,-0.02974,0.24119
64,65536,38.01678,195.66667,0.66667,0.58,2.016539,0.002577,53.179144,0.005753,1767,0.16242,0.0,0.95652,-0.01,0.01138,-0.01454,-0.01589,-0.00677,0.23243
65,66560,0.55115,269.75,0.5,0.58,2.00784,-0.002521,18.57345,0.006237,1731,0.16865,0.5,0.99338,-0.01,0.01161,-0.01437,-0.01855,-0.01566,0.06568
66,67584,-0.77307,312.33333,0.33333,0.56,1.975286,-0.017461,12.416389,0.007427,1975,0.16518,0.0,0.97802,-0.01,0.00911,-0.00885,-0.01917,-0.01188,0.03874
67,68608,-8.37174,329.0,0.0,0.54,1.910535,-0.05587,6.131015,0.007214,2506,0.16094,0.33333,1.0,-0.01,0.00767,-0.00828,-0.01233,-0.03379,-0.00076
68,69632,0.68589,305.6,0.2,0.51,1.924284,0.027485,13.538196,0.004374,1623,0.14086,0.2,1.0,-0.01,0.00683,-0.00388,-0.01575,-0.03624,0.05031
69,70656,16.99767,255.66667,0.66667,0.52,1.940927,0.001059,22.650811,0.004626,1523,0.14605,0.33333,0.95455,-0.01,0.00802,-0.00197,-0.01664,-0.00545,0.11658
70,71680,25.95103,263.0,0.75,0.55,1.960696,-0.053874,16.806899,0.007944,1354,0.14215,0.0,0.94286,-0.01,0.00645,-0.00147,-0.01774,-0.00116,0.15365
71,72704,31.97391,291.33333,0.66667,0.54,1.945985,-0.000847,18.133582,0.000721,1268,0.14455,0.0,1.0,-0.01,0.00921,-0.00279,-0.02247,-0.00214,0.1315
72,73728,33.04991,246.6,1.0,0.57,1.92995,0.003135,43.482012,0.005079,1359,0.14561,0.0,0.925,-0.01,0.00999,-0.00227,-0.01582,-0.00707,0.24958
73,74752,25.79225,247.2,0.8,0.59,1.955104,0.028899,19.677061,0.001487,1305,0.14471,0.0,0.8913,-0.01,0.00982,-0.00152,-0.02163,-0.00401,0.19662
74,75776,22.04591,197.83333,0.83333,0.59,1.924678,-0.000672,33.847306,0.000403,1326,0.14221,0.33333,0.96296,-0.01,0.0101,-0.00386,-0.02246,-0.03453,0.2319
75,76800,31.85674,197.66667,0.83333,0.61,1.917384,-0.061162,44.940871,0.003488,1341,0.14789,0.16667,0.97368,-0.01,0.00929,-0.00584,-0.02031,-0.00951,0.28438
76,77824,31.64935,188.33333,1.0,0.62,1.893662,-0.002018,18.083293,0.001715,1276,0.14754,0.0,0.88,-0.01,0.00999,-0.00181,-0.01852,-0.00629,0.13203
77,78848,24.56345,181.125,0.875,0.65,1.839556,-0.001013,31.561776,0.001843,1246,0.1439,0.125,0.88889,-0.01,0.01142,-0.00393,-0.02091,-0.02226,0.29068
78,79872,41.84608,137.66667,1.0,0.67,1.882281,-0.077036,43.337969,0.005523,1340,0.13388,0.16667,0.91429,-0.01,0.01098,-0.00202,-0.01851,-0.02055,0.33169
79,80896,39.38802,137.875,0.875,0.68,1.88287,0.002821,42.236607,0.001785,1206,0.14358,0.125,0.90323,-0.01,0.00997,-0.00395,-0.01901,-0.01158,0.40407
80,81920,35.26097,129.83333,0.83333,0.7,1.872398,0.000717,48.273175,0.001014,1360,0.14326,0.16667,0.88235,-0.01,0.0096,-0.00536,-0.01859,-0.0331,0.30721
81,82944,3.18669,164.22222,0.44444,0.7,1.87049,0.009177,41.624299,0.007001,1457,0.13932,0.55556,0.97744,-0.01,0.00936,-0.00501,-0.01839,-0.03081,0.13001
82,83968,36.62779,121.25,0.75,0.72,1.88794,-0.09932,56.378186,0.004317,1232,0.13022,0.25,0.92727,-0.01,0.0103,-0.00254,-0.02081,-0.02411,0.36673
83,84992,29.09254,122.42857,0.85714,0.73,1.902553,0.000447,39.626172,0.001145,1242,0.14013,0.14286,0.92857,-0.01,0.01369,-0.00318,-0.01703,-0.01818,0.27801
84,86016,31.6706,124.0,0.85714,0.77,1.911896,-0.122733,45.119653,0.001806,1323,0.15348,0.14286,0.82979,-0.01,0.01432,-0.00402,-0.02015,-0.01367,0.31544
85,87040,34.69404,138.88889,0.88889,0.82,1.892976,0.031999,37.337716,0.002039,1288,0.13974,0.11111,0.92222,-0.01,0.01267,-0.00235,-0.02007,-0.01368,0.43263
86,88064,23.38903,155.125,0.75,0.82,1.874694,-5e-05,44.721989,0.002164,1338,0.14477,0.25,0.95495,-0.01,0.01167,-0.00749,-0.02306,-0.03483,0.31788
87,89088,35.02078,145.75,0.75,0.81,1.836462,0.242437,35.925554,0.014514,1446,0.14418,0.25,0.91176,-0.01,0.00787,-0.00508,-0.01925,-0.01563,0.2021
88,90112,18.44905,183.6,0.8,0.81,1.840244,0.003009,25.719907,0.006575,1432,0.14574,0.2,0.94737,-0.01,0.00937,-0.00622,-0.02027,-0.02666,0.16495
89,91136,23.33491,212.4,1.0,0.81,1.845616,0.035898,15.450457,0.001712,1329,0.1479,0.2,0.94949,-0.01,0.00945,-0.00389,-0.02107,-0.00773,0.20502
90,92160,34.0001,178.125,0.875,0.82,1.845816,0.005438,39.500233,0.009975,1275,0.14186,0.125,0.93939,-0.01,0.01155,-0.00657,-0.01929,-0.00857,0.40635
91,93184,45.40972,146.16667,0.83333,0.81,1.857719,0.003392,45.209872,0.003505,1264,0.14219,0.16667,0.91892,-0.01,0.01154,-0.00227,-0.01812,-0.0246,0.35228
92,94208,30.69193,145.75,0.875,0.81,1.843211,-0.001444,40.010796,0.001158,1242,0.14344,0.25,0.94231,-0.01,0.01375,-0.0024,-0.02039,-0.02379,0.35384
93,95232,38.34051,117.5,1.0,0.82,1.798557,0.001878,47.799703,0.003029,1265,0.14291,0.125,0.87879,-0.01,0.01397,-0.00155,-0.01831,-0.02088,0.40704
94,96256,50.46159,109.0,1.0,0.84,1.779708,-0.069345,69.725386,0.004411,1126,0.13633,0.0,0.84211,-0.01,0.01393,-0.00096,-0.02143,-0.01857,0.49948
95,97280,37.70604,117.5,0.75,0.86,1.798287,0.049922,38.876154,0.001774,1206,0.14401,0.25,0.91667,-0.01,0.01082,-0.00181,-0.0197,-0.02955,0.40343
96,98304,43.88662,119.75,1.0,0.88,1.773899,0.029587,42.882969,0.004662,1330,0.13842,0.125,0.84615,-0.01,0.01238,-0.00173,-0.02036,-0.00981,0.48314
97,99328,15.56199,182.16667,0.66667,0.87,1.727692,-0.002446,37.620794,0.00584,1482,0.14775,0.5,0.94828,-0.01,0.01046,-0.0037,-0.01886,-0.05022,0.202
98,100352,40.8835,132.0,1.0,0.88,1.704493,0.038977,30.54231,0.00257,1451,0.14878,0.0,0.90909,-0.01,0.01075,-0.00332,-0.01827,-0.0144,0.37988
99,101376,32.25448,179.0,0.75,0.86,1.735041,0.000276,38.970388,0.001016,1283,0.13359,0.25,0.96667,-0.01,0.011,-0.00335,-0.01884,-0.02747,0.37476
100,102400,25.92181,133.875,0.875,0.87,1.753002,0.092322,70.388463,0.00138,1283,0.14131,0.5,0.88889,-0.01,0.01228,-0.00155,-0.01986,-0.04721,0.34573
101,103424,54.03494,119.83333,1.0,0.89,1.731798,0.044133,38.85308,0.002708,1326,0.13768,0.16667,0.89189,-0.01,0.01162,-0.00196,-0.01907,-0.05996,0.44495
102,104448,23.15377,154.2,0.6,0.88,1.75268,0.104055,25.914816,0.002555,1428,0.14518,0.4,0.93548,-0.01,0.00816,-0.00716,-0.02056,-0.01035,0.20667
103,105472,27.14495,184.33333,0.66667,0.86,1.73309,-0.000311,33.74258,0.004415,1270,0.14376,0.33333,0.97059,-0.01,0.00854,-0.00953,-0.02163,-0.02634,0.26263
104,106496,37.07999,163.625,0.75,0.85,1.76372,0.037702,25.214263,0.001486,1113,0.12957,0.125,0.9625,-0.01,0.01095,-0.00273,-0.02175,-0.00666,0.36014
105,107520,36.05478,147.71429,0.85714,0.85,1.694516,-0.074094,37.865861,0.005099,1373,0.14696,0.14286,0.92958,-0.01,0.01054,-0.00475,-0.01818,-0.03058,0.38558
106,108544,34.11848,143.0,1.0,0.86,1.617362,-0.025641,28.025734,0.001773,1354,0.13323,0.0,0.78261,-0.01,0.01151,-0.00068,-0.0198,-0.00532,0.29216
107,109568,50.49666,156.88889,0.88889,0.85,1.727468,0.00352,29.183702,0.005794,1171,0.13232,0.11111,0.93023,-0.01,0.01113,-0.00423,-0.02053,0.00055,0.5449
108,110592,55.79351,121.83333,1.0,0.85,1.700738,0.009805,49.0371,0.001173,1247,0.12901,0.16667,0.84615,-0.01,0.01107,-0.00247,-0.02129,-0.04296,0.44462
109,111616,24.43556,152.14286,0.85714,0.85,1.742955,-0.00116,25.304286,0.00207,1213,0.13343,0.28571,0.93478,-0.01,0.00978,-0.00122,-0.02104,-0.00739,0.23305
110,112640,49.82936,131.28571,1.0,0.86,1.777407,-0.001599,27.74315,0.001565,1164,0.13162,0.14286,0.93103,-0.01,0.00965,-0.00105,-0.02014,-0.01907,0.41169
111,113664,44.67732,140.0,1.0,0.88,1.728909,0.001382,39.631563,0.003872,1293,0.14138,0.0,0.89333,-0.01,0.01349,-0.00305,-0.02437,-0.00265,0.64434
112,114688,53.91929,128.28571,1.0,0.89,1.731396,0.004718,22.452388,0.002004,1124,0.13491,0.14286,0.87234,-0.01,0.01112,-0.00155,-0.02218,-0.02721,0.44217
113,115712,47.38657,131.57143,0.85714,0.89,1.677547,-0.001006,25.220345,0.000936,1194,0.13541,0.14286,0.95,-0.01,0.00926,-0.00262,-0.02135,-0.01127,0.39914
114,116736,50.54998,149.125,1.0,0.9,1.678294,-0.060032,17.85092,0.00211,1167,0.13776,0.0,0.89412,-0.01,0.01186,-0.00364,-0.02026,-0.00069,0.47267
115,117760,45.67965,119.77778,0.88889,0.9,1.732833,-0.000945,45.443648,0.002696,1161,0.13078,0.11111,0.89189,-0.01,0.01114,-0.00098,-0.01957,-0.0158,0.48112
116,118784,50.73728,133.33333,1.0,0.92,1.769772,-0.033389,16.919345,0.00163,1168,0.13434,0.0,0.95652,-0.01,0.00998,-0.00107,-0.01937,-0.00257,0.34621
117,119808,53.69363,143.5,1.0,0.94,1.748857,-0.000747,20.334279,0.001374,1187,0.13518,0.0,0.92593,-0.01,0.00961,-0.00124,-0.02126,-0.00235,0.36698
118,120832,40.09301,156.28571,1.0,0.95,1.728201,-0.001675,17.784769,0.001091,1230,0.14069,0.0,0.89655,-0.01,0.01117,-0.00286,-0.02535,-0.00245,0.35665
119,121856,41.34846,133.375,0.875,0.95,1.693751,0.000326,38.811601,0.002001,1159,0.12644,0.125,0.93333,-0.01,0.01084,-0.0024,-0.0196,-0.01138,0.40426
120,122880,49.94234,129.55556,1.0,0.96,1.678861,0.027924,19.288259,0.0046,1130,0.12704,0.0,0.91463,-0.01,0.0115,-0.00359,-0.02119,-0.00078,0.51722
121,123904,48.01515,116.875,1.0,0.96,1.683252,-2.4e-05,23.461269,0.000857,1076,0.1256,0.0,0.87097,-0.01,0.01059,-0.00239,-0.02151,-0.00243,0.44072
122,124928,51.15471,123.33333,1.0,0.97,1.682907,-0.002099,24.17957,0.001208,1165,0.12799,0.0,0.91803,-0.01,0.01103,-0.00311,-0.022,-0.0039,0.52368
123,125952,44.54556,124.85714,1.0,0.97,1.654927,0.083686,36.59818,0.001421,1157,0.12945,0.0,0.92188,-0.01,0.0095,-0.00355,-0.01946,-0.00251,0.36127
124,126976,58.24665,120.33333,1.0,0.97,1.627359,-0.001269,20.166043,0.001661,1159,0.12423,0.0,0.88764,-0.01,0.01244,-0.00369,-0.0193,-0.0019,0.57311
125,128000,54.7051,102.1,0.9,0.97,1.613578,-0.000889,31.429549,0.001941,1161,0.12184,0.1,0.90769,-0.01,0.0122,-0.00409,-0.0206,-0.00516,0.59906
126,129024,45.9982,107.0,1.0,0.97,1.623804,-0.000913,26.95298,0.002283,1179,0.12113,0.1,0.89474,-0.01,0.01172,-0.00307,-0.02126,-0.03211,0.56222
127,130048,44.5732,134.85714,1.0,0.98,1.639723,-3.7e-05,29.08599,0.003332,1216,0.12531,0.14286,0.91935,-0.01,0.01415,-0.00517,-0.01862,-0.02773,0.40508
128,131072,52.90641,127.25,1.0,0.98,1.673431,-0.084584,15.151172,0.002711,1155,0.12511,0.0,0.90476,-0.01,0.01273,-0.00279,-0.02076,-0.00048,0.47011
129,132096,60.70731,118.44444,1.0,0.98,1.629843,-0.000811,15.393712,0.005538,1123,0.12381,0.0,0.90323,-0.01,0.01219,-0.00329,-0.01969,0.00124,0.58064
130,133120,58.82518,129.0,1.0,0.98,1.655941,0.000202,15.778268,0.004069,1137,0.12602,0.0,0.95238,-0.01,0.01371,-0.00783,-0.02005,0.00062,0.51254
131,134144,50.34028,123.625,0.875,0.98,1.598382,0.001809,29.197829,0.00324,1165,0.12148,0.125,0.92381,-0.01,0.01097,-0.00523,-0.01832,-0.01055,0.45458
132,135168,59.30324,123.0,1.0,0.98,1.602098,0.000832,11.1226,0.002333,1156,0.12594,0.0,0.8913,-0.01,0.01061,-0.00336,-0.01998,0.00043,0.51346
133,136192,59.97218,120.57143,1.0,0.98,1.620615,0.205243,34.383119,0.001066,1132,0.12526,0.0,0.89655,-0.01,0.0117,-0.00353,-0.01825,-0.02572,0.44574
134,137216,54.17687,137.0,1.0,0.98,1.569379,-0.045511,13.929504,0.002178,1141,0.12742,0.125,0.90805,-0.01,0.01093,-0.00352,-0.02001,-0.00023,0.50554
135,138240,52.7267,118.55556,1.0,0.98,1.618245,-0.000442,28.963774,0.00194,1188,0.12616,0.0,0.90805,-0.01,0.01287,-0.00572,-0.01765,-0.00359,0.54641
136,139264,55.06878,119.3,1.0,0.98,1.630972,0.179926,32.32136,0.003811,1146,0.12898,0.0,0.94118,-0.01,0.01037,-0.00491,-0.01797,-0.00064,0.61295
137,140288,53.69498,105.90909,1.0,0.99,1.580428,0.000564,22.431665,0.004434,1129,0.12672,0.0,0.88119,-0.01,0.0121,-0.00304,-0.01779,-0.00225,0.64051
138,141312,49.01179,106.55556,0.88889,0.98,1.600992,0.037387,27.329823,0.001347,1164,0.12684,0.11111,0.92208,-0.01,0.01053,-0.00344,-0.0213,-0.0065,0.49808
139,142336,61.11861,109.66667,1.0,0.98,1.574805,-0.051872,10.744712,0.002322,1112,0.12707,0.0,0.90411,-0.01,0.01161,-0.00282,-0.02007,0.00089,0.58056
140,143360,60.09882,114.875,1.0,0.98,1.559817,0.000157,20.765637,0.00232,1150,0.12434,0.0,0.91176,-0.01,0.01123,-0.00236,-0.01908,-1e-05,0.50958
141,144384,63.07059,112.5,1.0,0.98,1.617031,0.062872,11.812476,0.004696,1114,0.12438,0.0,0.81667,-0.01,0.01318,-0.00176,-0.02085,-0.00019,0.66232
142,145408,55.23629,111.22222,1.0,0.99,1.534576,-0.001009,14.422614,0.002419,1168,0.12763,0.0,0.92754,-0.01,0.01072,-0.00388,-0.02182,0.00139,0.54953
143,146432,61.89531,108.85714,1.0,0.99,1.5557,-0.001738,21.502228,0.002172,1164,0.12295,0.0,0.82609,-0.01,0.01237,-0.00196,-0.02045,-0.0019,0.47123
144,147456,57.98057,106.75,0.91667,0.98,1.523607,-0.015894,18.510573,0.001469,1114,0.12044,0.08333,0.88732,-0.01,0.01312,-0.00109,-0.01915,-0.00382,0.74742
145,148480,53.95029,117.77778,1.0,0.98,1.527652,-0.000191,17.472095,0.001238,1134,0.11985,0.0,0.9,-0.01,0.01354,-0.00419,-0.01996,7e-05,0.51967
146,149504,55.69666,101.71429,1.0,0.98,1.493899,0.149214,49.960532,0.001847,1136,0.12729,0.14286,0.90476,-0.01,0.01327,-0.00392,-0.01736,-0.02,0.44188
147,150528,49.2961,116.18182,1.0,0.98,1.476634,-0.000659,30.984993,0.001561,1223,0.12666,0.0,0.91071,-0.01,0.01309,-0.00503,-0.02054,-0.00339,0.66254
