iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
14,14336,-6.16825,178.16667,0.0,0.0,1.344754,-0.003708,0.025346,0.004036,0.302107,0.060268,0.949233,-3.826,5.858352,-3.904203,5.940001,4.0,0.00029867,6,931,0.24118,0.32065,0.28571,nan,1.0,1.0,,,-0.01,0.01148,-0.00155,-0.02362,-0.01351,-0.01776
15,15360,-5.96161,160.0,0.0,0.0,1.169437,-0.003802,0.013203,0.003247,0.250225,0.029681,0.968006,-3.603445,5.214409,-3.644224,5.249536,4.0,0.00029857,3,983,0.263,0.333,0.26923,nan,1.0,1.0,,,-0.01,0.00953,-0.00143,-0.01796,-0.01722,-0.01035
16,16384,-7.57898,283.5,0.0,0.0,1.28902,-0.004989,0.015756,0.00372,0.291823,0.056745,0.967609,-4.033959,5.539968,-4.017876,5.74916,4.0,0.00029846,4,961,0.23532,0.3042,0.26786,nan,0.75,1.0,,,-0.01,0.00906,-0.00138,-0.01927,-0.00847,-0.00949
17,17408,-6.27273,225.0,0.0,0.0,1.486885,-0.004758,0.02252,0.004348,0.305295,0.073242,0.957126,-4.108398,5.807127,-4.150436,5.941463,4.0,0.00029836,6,914,0.25166,0.32555,0.25806,nan,1.0,1.0,,,-0.01,0.01078,-0.00137,-0.01677,-0.01435,-0.01409
18,18432,-6.09389,153.75,0.0,0.0,1.468733,-0.00456,0.021423,0.003593,0.298619,0.052909,0.952617,-4.144086,5.646807,-4.146732,5.556891,4.0,0.00029826,4,928,0.25296,0.32351,0.24242,nan,1.0,1.0,,,-0.01,0.01058,-0.0012,-0.01844,-0.01697,-0.01122
19,19456,-6.97685,223.0,0.0,0.0,1.295499,-0.004594,0.01277,0.003091,0.227674,0.031006,0.970583,-3.870875,5.217113,-3.901254,5.376456,4.0,0.00029816,6,951,0.22729,0.30093,0.22222,nan,1.0,1.0,,,-0.01,0.01165,-0.00101,-0.02121,-0.01286,-0.01852
20,20480,4.06147,201.71429,0.14286,0.01266,1.367276,-0.000625,0.720657,0.001976,0.845416,0.013463,0.342914,-3.778149,5.03469,-2.270988,8.716537,4.0,0.00029805,7,936,0.22625,0.30325,0.20253,0.0,1.0,1.0,,,-0.01,0.01196,-0.00045,-0.01621,-0.0117,0.08356
21,21504,43.59198,143.33333,0.66667,0.05882,1.659616,-0.003418,1.589205,0.004726,1.890771,0.037737,0.257777,-3.619452,5.737573,1.055691,13.660884,4.0,0.00029795,6,894,0.25189,0.33041,0.18824,0.0,0.33333,1.0,,,-0.01,0.01291,-0.00012,-0.01749,-0.00731,0.33433
22,22528,6.7776,153.33333,0.16667,0.06593,1.42782,-0.002209,0.383684,0.002278,0.325125,0.024867,0.542135,4.271075,8.104874,4.970071,9.038489,4.0,0.00029785,6,939,0.26735,0.34724,0.17582,0.0,0.83333,1.0,,,-0.01,0.01105,-0.00067,-0.01946,-0.01301,0.08273
23,23552,19.02562,158.0,0.33333,0.07447,1.375816,-0.002565,0.35617,0.002473,0.371055,0.028774,0.510379,8.380163,7.137846,9.876134,9.016976,4.0,0.00029775,3,972,0.24892,0.31767,0.17021,0.0,1.0,1.0,,,-0.01,0.00878,-0.00127,-0.02058,-0.00138,0.09172
24,24576,30.45001,310.5,0.5,0.08333,1.023006,-0.003757,0.185728,0.002997,0.394122,0.039411,0.636989,11.836333,7.102724,12.826964,8.187325,4.0,0.00029764,2,1073,0.29148,0.35855,0.17708,0.0,0.0,1.0,,,-0.01,0.00839,-0.00176,-0.0238,0.0009,0.12302
25,25600,-5.40033,450.0,0.0,0.08247,0.945157,-0.003855,0.028002,0.002306,0.684427,0.029262,0.909376,14.740465,6.17276,14.510803,5.9582,4.0,0.00029754,1,1133,0.35964,0.42968,0.18557,0.0,1.0,1.0,,,-0.01,0.00658,-0.0033,-0.02668,-0.00146,0.0
26,26624,-6.99989,381.25,0.0,0.08,1.13932,-0.001821,0.043305,0.00128,0.567691,0.013707,0.86845,13.663588,7.643588,13.095972,7.541359,4.0,0.00029744,4,1041,0.33818,0.41361,0.2,0.0,1.0,0.88889,,,-0.01,0.00731,-0.00303,-0.02591,-0.0042,-0.00323
27,27648,-8.07638,379.8,0.0,0.08,1.25939,-0.002888,0.033748,0.002429,0.38755,0.023193,0.90172,12.366945,7.481784,12.141253,7.695397,4.0,0.00029734,5,965,0.27193,0.34078,0.19,0.0,0.6,0.91667,,,-0.01,0.00999,-0.00205,-0.02175,-0.00587,-0.00284
28,28672,-5.45748,177.5,0.0,0.08,1.028959,-0.003797,0.042908,0.003277,0.503441,0.049421,0.86172,12.544942,6.797446,11.76298,7.332569,4.0,0.00029724,2,1045,0.27146,0.35385,0.17,0.0,1.0,1.0,,,-0.01,0.00861,-0.002,-0.02467,-0.00612,-0.00695
29,29696,9.79831,309.5,0.25,0.09,1.238612,-0.002198,0.151981,0.001736,0.298185,0.016497,0.675669,13.362603,7.169935,13.65751,9.415248,4.0,0.00029713,4,999,0.25339,0.32786,0.17,0.0,0.25,0.93333,,,-0.01,0.00967,-0.00094,-0.02568,-0.00118,0.09824
30,30720,-6.88173,367.66667,0.0,0.09,0.857944,-0.002755,0.031982,0.00164,0.510249,0.012033,0.867214,14.020547,6.521617,13.160231,6.530856,4.0,0.00029703,3,1123,0.2773,0.3582,0.16,0.0,0.66667,0.75862,,,-0.01,0.00819,-0.00483,-0.02019,-0.00775,-0.004
31,31744,68.94106,132.0,1.0,0.1,0.778903,-0.002868,0.153751,0.002655,0.249092,0.037458,0.599797,13.257409,6.293507,13.726062,8.835319,4.0,0.00029693,1,1174,0.29856,0.36985,0.15,0.0,0.0,1.0,,,-0.01,0.00671,-0.00529,-0.0256,-0.00296,0.16252
32,32768,12.48376,362.75,0.25,0.11,0.955934,-0.0031,0.147988,0.00156,0.256215,0.014962,0.633256,12.887026,6.811207,13.43971,9.356727,4.0,0.00029683,4,1058,0.31828,0.38797,0.18,0.0,0.0,0.92593,,,-0.01,0.0083,-0.00382,-0.02537,-0.00075,0.13016
33,33792,11.23149,366.5,0.25,0.12,1.11883,-0.001657,0.123521,0.002068,0.286737,0.021066,0.730702,13.876799,8.168967,14.119666,10.043362,4.0,0.00029672,4,969,0.31919,0.38145,0.21,0.0,0.75,0.94737,,,-0.01,0.007,-0.00234,-0.02748,-0.00133,0.10677
34,34816,48.14945,183.28571,0.71429,0.17,1.122043,-0.002251,0.431682,0.002217,0.696379,0.032436,0.441962,15.978806,7.359644,19.50897,13.831096,4.0,0.00029662,7,957,0.27067,0.32837,0.22,0.0,0.28571,1.0,,,-0.01,0.01034,-0.00187,-0.02889,-0.0001,0.52218
35,35840,28.4992,278.75,0.5,0.19,1.203393,-0.001972,0.175777,0.002495,0.308059,0.026821,0.666877,20.031641,9.43176,21.640995,11.922854,4.0,0.00029652,4,955,0.26588,0.32821,0.24,0.0,0.25,0.625,,,-0.01,0.00921,-0.00131,-0.02882,0.00015,0.20085
36,36864,49.94832,151.625,0.75,0.25,1.376298,-0.003631,0.330707,0.003355,0.634459,0.033796,0.601511,21.733885,10.487378,25.963007,16.313423,4.0,0.00029642,8,921,0.24643,0.30629,0.25,0.0,0.25,0.9,,,-0.01,0.00997,-0.00201,-0.02815,-0.00029,0.53626
37,37888,44.99221,104.16667,0.66667,0.29,1.291892,-0.002692,0.247193,0.002367,0.532145,0.033238,0.632416,26.05127,11.850057,28.271805,15.361339,4.0,0.00029631,6,934,0.21692,0.274,0.25,0.0,0.33333,1.0,,,-0.01,0.01002,-0.00163,-0.02693,-0.00191,0.37155
38,38912,43.54316,183.55556,0.66667,0.35,1.43985,-0.002582,0.247589,0.003069,0.46831,0.043004,0.589124,29.144114,12.659722,32.257732,15.282784,4.0,0.00029621,9,888,0.19483,0.2462,0.25,0.0,0.22222,0.95833,,,-0.01,0.00992,-0.00138,-0.0232,-0.00101,0.49056
39,39936,71.67768,87.5,1.0,0.37,1.152495,-0.003137,0.097851,0.003329,0.426677,0.041155,0.740424,31.562399,11.472089,32.103497,12.485822,4.0,0.00029611,2,961,0.23993,0.29763,0.25,0.0,0.0,0.0,,,-0.01,0.00729,-0.00222,-0.02702,-0.00193,0.20546
40,40960,41.91171,214.16667,0.66667,0.41,1.031702,-0.004321,0.114503,0.003846,0.410684,0.049595,0.749145,29.965738,11.452505,30.464247,14.729225,4.0,0.00029601,6,1017,0.24082,0.30773,0.26,0.0,0.16667,1.0,,,-0.01,0.00826,-0.00374,-0.03272,-0.00057,0.47473
41,41984,43.25699,212.0,0.66667,0.43,1.008407,-0.004758,0.077205,0.004572,0.359553,0.056222,0.82988,30.105495,13.283535,30.158895,14.945585,4.0,0.0002959,3,1014,0.2227,0.28335,0.27,0.0,0.0,0.77778,,,-0.01,0.00922,-0.00263,-0.02933,-0.0023,0.2398
42,43008,21.551,307.2,0.4,0.45,1.051168,-0.002948,0.061483,0.00366,0.333882,0.030901,0.866078,32.18515,14.246621,32.224998,15.492657,4.0,0.0002958,5,991,0.21466,0.26392,0.3,0.0,0.6,0.95455,,,-0.01,0.00822,-0.00197,-0.02582,0.0029,0.23189
43,44032,43.91662,192.66667,0.66667,0.47,1.144216,-0.002569,0.121881,0.001268,0.427689,0.014056,0.743908,34.738976,13.391655,34.535191,16.071051,4.0,0.0002957,6,970,0.19457,0.25389,0.3,0.0,0.33333,1.0,,,-0.01,0.00726,-0.00182,-0.02454,-0.00341,0.41587
44,45056,69.6356,111.5,1.0,0.48,1.314304,-0.004455,0.057102,0.002826,0.360342,0.035226,0.870352,31.936474,14.528644,31.495165,15.979823,4.0,0.0002956,2,971,0.23883,0.29301,0.3,0.0,0.0,0.0,,,-0.01,0.00501,-0.00221,-0.02986,-0.00045,0.19487
45,46080,-8.36074,332.0,0.0,0.46,1.294704,-0.004156,0.051589,0.003072,0.523393,0.033726,0.871981,30.899313,14.855325,28.838673,15.355805,4.0,0.00029549,3,961,0.23041,0.29669,0.32,0.0,0.33333,0.91304,,,-0.01,0.00817,-0.00175,-0.02725,-0.00071,-0.00273
46,47104,34.79788,251.14286,0.57143,0.49,1.282431,-0.004471,0.08777,0.002881,0.271759,0.029576,0.828179,29.004608,15.635114,29.337772,17.774866,4.0,0.00029539,7,940,0.20723,0.26804,0.35,0.0,0.14286,0.9375,,,-0.01,0.00713,-0.00246,-0.02798,-0.00091,0.38792
47,48128,43.56346,153.66667,0.66667,0.51,1.088453,-0.002493,0.125507,0.004152,0.268051,0.027972,0.690755,34.152836,14.076389,34.162868,15.966789,4.0,0.00029529,6,958,0.17211,0.2407,0.33,0.0,0.5,1.0,,,-0.01,0.00832,-0.00102,-0.02308,-0.00494,0.41691
48,49152,12.10028,211.0,0.25,0.52,1.069505,-0.004227,0.081478,0.004003,0.505742,0.057338,0.684786,31.575352,12.081566,29.496021,12.820257,4.0,0.00029519,4,1003,0.19922,0.26447,0.31,0.0,0.5,0.875,,,-0.01,0.0083,-0.00183,-0.02542,-0.00492,0.10416
49,50176,45.45193,224.66667,0.66667,0.54,1.111805,-0.003727,0.059009,0.003119,0.338415,0.036586,0.769699,27.234715,10.871606,27.166952,12.706344,4.0,0.00029508,3,1015,0.22235,0.29087,0.3,0.0,0.33333,1.0,,,-0.01,0.00753,-0.00244,-0.02795,-0.0004,0.2307
50,51200,28.69475,277.25,0.5,0.56,1.097423,-0.003429,0.051709,0.00284,0.23658,0.028355,0.826721,26.36445,12.110497,26.740355,14.228312,4.0,0.00029498,4,991,0.2225,0.28088,0.31,0.0,0.0,0.82609,,,-0.01,0.00823,-0.00157,-0.02637,0.00134,0.22697
51,52224,38.5188,217.2,0.6,0.59,1.251275,-0.002072,0.112639,0.002311,0.219028,0.024554,0.689283,32.928829,12.552313,34.392265,15.720647,4.0,0.00029488,10,912,0.17351,0.22939,0.27,0.0,0.6,0.80952,,,-0.01,0.00892,0.00051,-0.0227,-0.00119,0.54379
52,53248,68.28358,134.5,1.0,0.63,1.363452,-0.003535,0.085813,0.003566,0.303017,0.036935,0.606228,39.94305,10.730074,41.852043,12.351651,4.0,0.00029478,6,891,0.18763,0.24832,0.23,0.0,0.0,0.8,,,-0.01,0.00675,-0.00025,-0.02374,-0.00204,0.50076
53,54272,68.59697,123.25,1.0,0.65,1.191064,-0.002299,0.054062,0.002861,0.268648,0.030727,0.720669,38.784363,10.593794,40.549278,12.20345,4.0,0.00029468,4,952,0.21414,0.27207,0.22,0.0125,0.25,0.0,,,-0.01,0.00651,-0.00036,-0.02455,0.00145,0.39854
54,55296,66.32721,167.83333,1.0,0.67,1.343924,-0.002756,0.066823,0.001996,0.48849,0.016602,0.7076,39.489864,11.580387,42.087059,12.879282,4.0,0.00029457,6,921,0.20731,0.26968,0.2,0.01163,0.16667,1.0,,,-0.01,0.00536,-0.00067,-0.02457,0.0026,0.51508
55,56320,37.68564,243.2,0.6,0.66,1.34882,-0.004206,0.034143,0.003983,0.287253,0.040597,0.764221,46.697605,9.951897,47.285488,10.70717,4.0,0.00029447,5,907,0.178,0.22962,0.21,0.01124,0.0,0.88889,,,-0.01,0.00545,-0.00028,-0.02336,0.00346,0.26872
56,57344,55.62306,91.4,0.8,0.67,1.343367,-0.005509,0.039597,0.005454,0.340829,0.069057,0.742061,45.934078,9.112496,45.703671,11.442842,4.0,0.00029437,5,967,0.18284,0.23414,0.21,0.01075,0.2,0.0,,,-0.01,0.00698,-0.00168,-0.02605,0.00092,0.37442
57,58368,40.46316,229.33333,0.66667,0.66,1.353177,-0.003178,0.06804,0.00615,0.359437,0.086217,0.635162,43.595036,10.345425,42.936768,12.374129,4.0,0.00029427,6,932,0.18555,0.2336,0.22,0.01031,0.16667,0.80769,,,-0.01,0.00811,-6e-05,-0.02532,-0.00227,0.35261
58,59392,43.9901,184.66667,0.66667,0.66,1.3563,-0.005281,0.042863,0.006259,0.279961,0.077358,0.749803,46.259148,10.040841,47.442898,12.065241,4.0,0.00029416,9,886,0.16848,0.21887,0.22,0.02,0.11111,0.9,,,-0.01,0.00749,-0.0004,-0.02494,0.00176,0.51082
59,60416,58.21618,135.625,0.875,0.67,1.281346,-0.003151,0.090776,0.003777,0.248844,0.036795,0.43497,47.499737,10.156662,48.425434,11.956985,4.0,0.00029406,8,899,0.16547,0.22389,0.21,0.02,0.125,1.0,,,-0.01,0.00781,-0.00051,-0.02572,-8e-05,0.60327
60,61440,70.75768,93.33333,1.0,0.69,1.180823,-0.003077,0.028044,0.003018,0.359057,0.026786,0.748069,49.568604,9.048236,49.019646,9.681411,4.0,0.00029396,3,947,0.17971,0.22956,0.19,0.02,0.33333,1.0,,,-0.01,0.0069,-0.00045,-0.02506,-0.00179,0.29557
61,62464,nan,nan,0.0,0.69,0.98261,-0.007942,0.009619,0.005531,0.455957,0.085484,0.90302,43.620506,9.350311,41.755867,9.210345,4.0,0.00029386,0,1062,0.2186,0.27454,0.19,0.02,0.0,0.0,,,-0.01,0.00478,-0.00274,-0.03289,-0.00102,0.0
62,63488,12.59626,375.66667,0.33333,0.69,0.998881,-0.000945,0.014829,0.002986,0.308747,0.031459,0.888688,37.142818,10.053831,36.113132,10.938807,4.0,0.00029375,3,1038,0.20438,0.23979,0.19,0.02,0.33333,0.95455,,,-0.01,0.00504,-0.00215,-0.03189,0.00136,0.11678
63,64512,-8.72906,450.0,0.0,0.65,1.210263,-0.002658,0.008431,0.002904,0.371275,0.03118,0.94308,41.311012,10.844311,39.865112,11.014544,4.0,0.00029365,5,940,0.17328,0.19179,0.24,0.02,0.2,0.91667,,,-0.01,0.00641,-0.00021,-0.02742,-0.0013,0.0
64,65536,-5.90634,138.5,0.0,0.64,1.034257,-0.001588,0.029182,0.002823,0.456436,0.032645,0.767331,39.297688,8.983803,36.46793,10.332366,4.0,0.00029355,2,992,0.18477,0.20698,0.24,0.02,1.0,0.0,,,-0.01,0.00546,-0.00057,-0.0303,-0.00781,-0.00635
65,66560,27.54997,327.75,0.5,0.65,0.864846,-0.002538,0.030054,0.001698,0.273337,0.017473,0.821515,31.320429,10.964565,31.152531,12.32021,4.0,0.00029345,4,1059,0.17156,0.22172,0.24,0.02,0.0,1.0,,,-0.01,0.00542,-0.00208,-0.03362,-0.00071,0.2735
66,67584,8.66024,372.5,0.25,0.63,1.076872,-0.00347,0.015407,0.002847,0.229259,0.023368,0.918221,33.901321,12.273564,33.218391,13.086339,4.0,0.00029334,4,972,0.16452,0.20271,0.26,0.02,0.25,0.93333,,,-0.01,0.00577,-0.0006,-0.03181,-0.00136,0.10804
67,68608,-13.75892,450.0,0.0,0.63,1.189705,-0.004374,0.006001,0.003749,0.419488,0.043631,0.962928,36.587551,10.446102,35.201962,11.089937,4.0,0.00029324,1,977,0.16453,0.2012,0.26,0.02,0.0,1.0,,,-0.01,0.00495,-0.00053,-0.03094,0.00192,0.0
68,69632,nan,nan,0.0,0.63,1.240231,-0.005722,0.003571,0.003974,0.375734,0.054374,0.979737,31.053083,11.102511,29.344488,11.578865,4.0,0.00029314,0,1019,0.1688,0.21047,0.26,0.02,0.0,0.0,,,-0.01,0.00265,-0.00066,-0.03403,-0.00013,0.0
69,70656,14.1698,425.4,0.4,0.62,1.35658,-0.004129,0.037816,0.003959,0.263125,0.045375,0.796442,27.934462,11.861686,28.198225,12.849934,4.0,0.00029304,5,954,0.15605,0.20898,0.28,0.02,0.2,0.93333,,,-0.01,0.00565,-8e-05,-0.02925,-0.00063,0.15957
70,71680,-12.62767,450.0,0.0,0.61,1.342443,-0.006767,0.003645,0.004829,0.320048,0.055908,0.978682,31.928059,11.361354,30.748987,11.82252,4.0,0.00029293,2,954,0.16153,0.19608,0.29,0.02,0.0,0.8,,,-0.01,0.00394,0.0,-0.02907,0.00299,0.0
71,72704,-12.61177,450.0,0.0,0.6,1.389338,-0.004073,0.003996,0.003056,0.343417,0.027902,0.980511,29.483412,11.371742,28.03647,11.721463,4.0,0.00029283,1,941,0.16535,0.20472,0.3,0.02,0.0,0.5,,,-0.01,0.00539,0.00025,-0.02637,-0.00026,0.0
72,73728,7.42455,418.75,0.25,0.6,1.276138,-0.003556,0.02225,0.002829,0.230397,0.026995,0.88461,23.000845,11.87601,22.231241,12.876336,4.0,0.00029273,4,1006,0.17727,0.22499,0.32,0.02,0.0,0.75,,,-0.01,0.00533,-0.00085,-0.02723,-0.0005,0.09459
73,74752,4.22118,345.6,0.2,0.58,1.284762,-0.001958,0.015092,0.003144,0.323475,0.034807,0.925992,26.769484,12.326744,25.07836,12.993045,4.0,0.00029263,5,947,0.16298,0.20477,0.33,0.03,0.4,0.72222,,,-0.01,0.00782,0.00041,-0.03031,-0.00017,0.08689
74,75776,65.84656,174.0,1.0,0.59,1.286118,-0.003752,0.063945,0.003839,0.250078,0.041818,0.69077,25.720819,12.243661,26.263773,13.624329,4.0,0.00029252,3,942,0.16068,0.19323,0.32,0.03,0.33333,1.0,,,-0.01,0.00614,0.00018,-0.03151,-0.00252,0.275
75,76800,44.15678,211.28571,0.71429,0.6,1.343056,-0.002722,0.09204,0.003473,0.384981,0.027693,0.646757,27.293667,11.965816,29.449711,14.796925,4.0,0.00029242,7,928,0.15894,0.1958,0.32,0.03,0.14286,0.83333,,,-0.01,0.00703,-0.00038,-0.02955,0.00148,0.44142
76,77824,71.24438,87.33333,1.0,0.61,1.335025,-0.005051,0.063119,0.004048,0.34353,0.061384,0.714975,29.769491,11.671857,30.861704,13.806799,4.0,0.00029232,3,932,0.16921,0.21351,0.31,0.03,0.0,1.0,,,-0.01,0.00558,-0.00081,-0.0281,0.0002,0.27637
77,78848,34.663,195.14286,0.57143,0.58,1.236092,-0.002373,0.07969,0.002168,0.190901,0.017718,0.69147,29.302303,12.075387,29.53014,15.073596,4.0,0.00029222,7,928,0.16243,0.21311,0.32,0.03,0.42857,1.0,,,-0.01,0.00825,-0.00063,-0.02596,-0.00471,0.37982
78,79872,42.47546,220.16667,0.66667,0.56,1.040251,-0.003028,0.065575,0.002719,0.371473,0.026995,0.759899,30.093584,12.796692,32.133648,15.300367,4.0,0.00029212,6,964,0.16212,0.21047,0.34,0.03,0.0,1.0,,,-0.01,0.00818,-0.00061,-0.02635,0.00207,0.44643
79,80896,70.0612,90.0,1.0,0.56,0.987131,-0.005777,0.018032,0.003343,0.336689,0.044434,0.929824,31.618114,14.059349,30.903164,14.70821,4.0,0.00029201,1,1030,0.17533,0.22432,0.34,0.03,0.0,0.0,,,-0.01,0.00517,-0.00108,-0.0241,-0.00055,0.12604
80,81920,-6.07969,450.0,0.0,0.55,0.855911,-0.007293,0.005651,0.00441,0.376226,0.06529,0.97706,26.285082,14.199401,24.606375,14.283579,4.0,0.00029191,3,1084,0.1923,0.24455,0.35,0.03,0.33333,1.0,,,-0.01,0.00384,-0.00304,-0.037,-0.00022,0.0
81,82944,-11.23959,450.0,0.0,0.54,1.032616,-0.003751,0.010063,0.003261,0.348303,0.04412,0.949805,29.162415,13.003183,27.547894,13.336065,4.0,0.00029181,1,1028,0.19725,0.24182,0.36,0.03,0.0,1.0,,,-0.01,0.00631,-0.00176,-0.03408,-0.00317,0.0
82,83968,-10.90337,450.0,0.0,0.51,1.034748,-0.005196,0.004836,0.003628,0.358925,0.050816,0.979696,29.729099,14.0506,28.32251,14.462085,4.0,0.00029171,4,1013,0.19544,0.23066,0.4,0.03,0.0,0.81818,,,-0.01,0.00497,-0.00228,-0.03602,0.00058,0.0
83,84992,nan,nan,0.0,0.51,1.120953,-0.004536,0.004953,0.003112,0.4098,0.043178,0.983649,26.713253,14.249459,24.912586,14.575584,4.0,0.0002916,0,1056,0.20326,0.24465,0.4,0.03,0.0,0.0,,,-0.01,0.00457,-0.00203,-0.03091,-0.00119,0.0
84,86016,-10.47192,450.0,0.0,0.48,1.203779,-0.004877,0.002916,0.005107,0.387574,0.075126,0.990623,24.523909,14.814473,23.123947,15.330563,4.0,0.0002915,3,1014,0.19351,0.24084,0.43,0.03,0.33333,1.0,,,-0.01,0.00467,-0.0017,-0.0328,0.0001,0.0
85,87040,-12.12585,450.0,0.0,0.45,1.496967,-0.006135,0.003563,0.004684,0.385734,0.048305,0.989219,24.314898,14.869362,22.774012,15.380379,4.0,0.0002914,3,950,0.1685,0.21175,0.46,0.03,0.0,1.0,,,-0.01,0.00543,-0.00093,-0.02743,0.0015,0.0
86,88064,-11.90165,450.0,0.0,0.45,1.698784,-0.006548,0.003231,0.007213,0.41322,0.09947,0.989974,25.420282,14.446893,23.799397,14.803522,4.0,0.0002913,2,914,0.16575,0.20435,0.47,0.03,0.0,0.83333,,,-0.01,0.00584,-0.00039,-0.02161,0.00014,0.0
87,89088,-11.10903,450.0,0.0,0.43,1.670199,-0.00692,0.003458,0.005336,0.359064,0.059466,0.988829,19.413027,14.780646,18.052166,15.479797,4.0,0.00029119,3,942,0.18129,0.23195,0.5,0.03,0.0,0.75,,,-0.01,0.00512,-0.00107,-0.02391,-0.00028,0.0
