iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
15,15360,33.62523,131.0,1.0,0.88298,1.671,-0.000356,15.438787,7.4e-05,1855,0.13415,-0.01,0.00771,0.00037,0.0054,0.00236,0.40087
16,16384,36.98873,126.42857,1.0,0.89,1.645519,-0.000633,17.16038,0.000381,1911,0.13113,-0.01,0.00882,0.00228,0.00552,-0.0298,0.31696
17,17408,31.72795,143.0,0.75,0.88,1.615435,-0.000227,30.716211,0.0003,2018,0.1362,-0.01,0.00893,0.00206,0.00586,-0.06099,0.34199
18,18432,27.59053,145.0,1.0,0.89,1.635401,-0.000733,26.803673,0.000131,2132,0.13966,-0.01,0.00939,0.00291,0.00527,-0.02988,0.31865
19,19456,52.02092,111.0,1.0,0.91,1.642043,-0.000428,22.773327,8.7e-05,2194,0.1394,-0.01,0.00837,0.00039,0.0054,-0.00928,0.27303
20,20480,25.89803,186.85714,0.71429,0.89,1.669087,-0.0004,22.649792,0.000333,2318,0.14369,-0.01,0.00865,-0.00076,0.0046,-0.03845,0.27864
21,21504,29.78555,134.0,1.0,0.91,1.645654,0.021221,15.921582,0.000244,2074,0.13683,-0.01,0.00885,0.00115,0.00528,0.0023,0.2954
22,22528,34.10153,183.83333,0.83333,0.9,1.645768,-0.000757,21.239221,0.000315,2147,0.13433,-0.01,0.0094,0.00162,0.00483,-0.02449,0.28458
23,23552,31.54649,134.42857,0.85714,0.9,1.687543,-0.000808,23.881023,0.000276,2166,0.1448,-0.01,0.00725,-0.00157,0.00496,-0.01829,0.32844
24,24576,12.74067,258.0,0.66667,0.89,1.630517,-0.062651,23.97953,0.001094,2437,0.1583,-0.01,0.00492,0.0008,0.00541,-0.07149,0.08416
25,25600,19.72812,250.8,1.0,0.89,1.60532,0.114811,15.55278,0.000958,1975,0.1379,-0.01,0.00736,0.00087,0.00572,-0.03327,0.16586
26,26624,35.72195,137.83333,1.0,0.9,1.561526,-0.086343,22.391699,0.001088,2014,0.14232,-0.01,0.00602,0.0001,0.00588,-0.02923,0.26042
27,27648,16.90761,196.0,0.71429,0.88,1.669223,-0.06769,11.6234,0.000792,2043,0.14007,-0.01,0.00699,0.00124,0.00608,-0.02327,0.2024
28,28672,14.98939,240.0,0.66667,0.88,1.657402,-0.011647,21.874334,0.000398,2143,0.13711,-0.01,0.00791,0.00076,0.00531,-0.05235,0.09543
29,29696,29.97781,167.33333,1.0,0.89,1.650509,0.030709,30.141345,0.000482,2124,0.14665,-0.01,0.00665,0.00141,0.00507,-0.11418,0.26355
30,30720,10.27301,216.28571,0.71429,0.88,1.717955,0.202866,26.86277,0.000647,2338,0.14829,-0.01,0.00709,0.00385,0.0058,-0.00963,0.24048
31,31744,34.6644,151.2,1.0,0.88,1.649136,0.059749,20.059167,0.000148,2035,0.13627,-0.01,0.00906,0.00079,0.00582,-0.01596,0.23677
32,32768,33.55691,134.0,0.85714,0.87,1.635788,-0.000418,16.36722,0.00018,2326,0.14013,-0.01,0.00817,0.00072,0.00517,-0.00635,0.34404
33,33792,38.47335,182.83333,0.83333,0.86,1.667815,8.7e-05,14.109011,0.000253,2369,0.14383,-0.01,0.00692,0.00018,0.00644,-0.00529,0.35895
34,34816,35.39439,176.28571,0.85714,0.87,1.628425,-0.011979,11.600207,0.000318,2059,0.13756,-0.01,0.00832,0.00195,0.00534,0.00432,0.31763
35,35840,22.80037,192.0,0.66667,0.85,1.610834,0.000694,31.226577,0.000699,2199,0.13783,-0.01,0.00858,0.00257,0.00474,-0.06734,0.21489
36,36864,22.67017,166.28571,1.0,0.85,1.639278,-0.000481,18.007369,0.000227,2142,0.14015,-0.01,0.00829,0.0013,0.00487,0.00156,0.25754
37,37888,20.95996,140.4,0.8,0.86,1.608063,-0.060464,22.313035,0.000372,1882,0.1354,-0.01,0.00914,0.00053,0.00598,-0.05473,0.15151
38,38912,33.35081,148.66667,1.0,0.86,1.662838,-0.000135,20.143399,0.000768,1958,0.13642,-0.01,0.00738,5e-05,0.00516,-0.01798,0.25346
39,39936,33.8985,160.125,1.0,0.88,1.62214,-0.001146,15.249608,0.000421,1840,0.13339,-0.01,0.00774,0.00084,0.00568,-0.02133,0.34922
40,40960,35.18043,134.16667,1.0,0.88,1.621543,0.000242,28.739545,0.000184,1986,0.13071,-0.01,0.00859,0.0003,0.00611,-0.06441,0.29166
41,41984,33.92496,143.77778,0.88889,0.88,1.653394,0.119312,17.921687,0.000505,1754,0.13145,-0.01,0.00806,0.00133,0.00524,-0.02077,0.38359
42,43008,38.85161,126.875,1.0,0.89,1.69979,0.018732,19.8185,0.00045,1855,0.12955,-0.01,0.00778,0.00172,0.00563,-0.01081,0.3618
43,44032,30.96954,124.83333,0.83333,0.89,1.630939,-0.000754,17.994995,0.000334,1876,0.1348,-0.01,0.00736,0.00146,0.00564,-0.047,0.24645
44,45056,35.49539,132.71429,1.0,0.9,1.636191,-4.5e-05,14.857999,0.000254,2004,0.12889,-0.01,0.00817,0.00095,0.00561,-0.01417,0.32605
45,46080,29.10101,151.875,0.875,0.91,1.595093,-0.000186,21.579625,7.4e-05,1940,0.13448,-0.01,0.00774,-0.00058,0.00544,-0.05612,0.32607
46,47104,37.02698,150.42857,1.0,0.91,1.608017,-0.000342,25.833878,8.9e-05,1848,0.13105,-0.01,0.00791,0.00169,0.0057,-0.01369,0.31603
47,48128,19.68023,126.6,0.8,0.91,1.679528,-0.079509,31.473694,0.000104,2176,0.14608,-0.01,0.00654,0.00186,0.00489,-0.09032,0.22178
48,49152,23.80202,189.875,0.875,0.92,1.598085,0.108313,33.814045,0.000132,1980,0.13866,-0.01,0.0084,0.00174,0.00564,-0.01977,0.27933
49,50176,50.1473,114.83333,1.0,0.93,1.608144,0.001519,18.582336,0.000292,1840,0.13724,-0.01,0.00745,0.00052,0.00489,-0.0064,0.3383
50,51200,31.08414,175.5,1.0,0.94,1.645764,-0.000671,23.813039,0.000279,2283,0.14857,-0.01,0.00727,-0.00151,0.00458,-0.03821,0.19131
51,52224,28.59233,169.16667,0.83333,0.93,1.643926,-0.000827,15.221886,0.000243,2347,0.14996,-0.01,0.00812,-0.00117,0.00557,-0.03787,0.31014
52,53248,29.22622,188.5,0.83333,0.93,1.618877,-0.000532,18.421596,0.000138,2420,0.15857,-0.01,0.00676,-6e-05,0.00495,-0.01371,0.31005
53,54272,37.45774,209.66667,0.83333,0.92,1.595925,-0.045986,16.245812,0.000209,2020,0.14121,-0.01,0.00792,-0.00078,0.00569,0.00334,0.28287
54,55296,20.08358,206.33333,0.66667,0.9,1.612636,-3.6e-05,18.446548,0.000413,2263,0.14594,-0.01,0.00772,-3e-05,0.00587,-0.0046,0.19784
55,56320,39.59089,137.42857,1.0,0.9,1.622333,-0.000268,15.419627,9.4e-05,1874,0.13821,-0.01,0.00742,0.00122,0.00562,0.00213,0.32149
56,57344,36.061,166.28571,1.0,0.91,1.491202,-0.108378,25.34069,0.000243,1961,0.13886,-0.01,0.00839,0.00262,0.00607,-0.07458,0.32656
57,58368,31.21987,131.875,0.875,0.9,1.609667,-0.000387,19.149501,0.000186,1780,0.13341,-0.01,0.00847,0.00149,0.00533,-0.05149,0.34041
58,59392,33.72456,128.625,1.0,0.91,1.614821,-0.04861,16.362912,0.000653,1829,0.13521,-0.01,0.00722,0.00403,0.00539,-0.03345,0.373
59,60416,49.95541,135.71429,1.0,0.91,1.562347,-0.092031,23.036263,0.000181,1753,0.12962,-0.01,0.00832,0.00228,0.00663,-0.02354,0.36564
60,61440,31.71074,132.33333,1.0,0.91,1.564002,-0.000738,18.416693,0.000258,1955,0.14197,-0.01,0.00751,0.00101,0.00461,0.00309,0.25916
61,62464,37.93735,141.0,1.0,0.92,1.585767,-0.000631,21.780989,0.000239,2144,0.14095,-0.01,0.00794,0.00186,0.0051,-0.0115,0.29853
62,63488,43.48438,152.16667,1.0,0.93,1.61384,-0.000324,13.59447,0.00017,2269,0.14762,-0.01,0.00799,0.00017,0.00473,-0.01678,0.37733
63,64512,30.66257,159.88889,0.77778,0.91,1.610546,0.016794,16.719444,0.000227,2024,0.13358,-0.01,0.00921,0.00155,0.00584,-0.02318,0.3653
64,65536,29.17314,182.57143,0.85714,0.91,1.5852,-6.4e-05,17.576867,0.000175,2014,0.13737,-0.01,0.00785,0.00058,0.00502,-0.0005,0.30923
65,66560,28.58325,129.375,1.0,0.91,1.553761,-0.136512,26.815562,0.000202,1934,0.13149,-0.01,0.00946,0.00188,0.00499,-0.03792,0.28686
66,67584,41.08295,112.5,1.0,0.93,1.556783,-0.053949,15.321405,0.000492,1897,0.13465,-0.01,0.00935,0.00195,0.00539,0.00615,0.41259
67,68608,42.00786,109.2,0.8,0.93,1.545834,0.000103,27.17689,0.00024,2240,0.14271,-0.01,0.00841,0.00125,0.0044,-0.0329,0.30152
68,69632,27.50807,174.75,0.875,0.94,1.555887,0.055771,17.977002,0.000605,2129,0.13053,-0.01,0.00897,0.00024,0.00518,-0.06308,0.32176
69,70656,32.70676,149.625,1.0,0.94,1.597743,-0.011573,27.346631,0.000338,2026,0.13772,-0.01,0.00885,0.00209,0.00509,-0.05767,0.39081
70,71680,14.89001,129.14286,0.71429,0.92,1.574229,-0.000492,33.462887,0.000218,1995,0.13963,-0.01,0.00932,0.00158,0.00532,-0.08855,0.22768
71,72704,34.88339,142.5,1.0,0.93,1.521468,0.142356,37.286877,0.000159,2016,0.13111,-0.01,0.0089,0.00236,0.00532,-0.08624,0.31237
72,73728,32.76317,131.0,1.0,0.93,1.550692,-0.000996,21.115065,0.000158,2235,0.13404,-0.01,0.00767,0.00131,0.00482,-0.02323,0.33111
73,74752,18.92735,174.625,0.625,0.9,1.560783,-0.000287,33.318058,0.000583,2048,0.1361,-0.01,0.00785,-3e-05,0.00563,-0.07318,0.25436
74,75776,20.8823,114.125,0.75,0.88,1.519696,0.021887,31.079473,0.000193,1930,0.13554,-0.01,0.00934,0.00096,0.00601,-0.08216,0.29651
75,76800,24.84513,141.71429,0.85714,0.87,1.568253,0.0004,23.017079,0.000595,2252,0.1436,-0.01,0.0087,-0.00035,0.00503,0.0029,0.30756
76,77824,39.27221,157.375,0.875,0.87,1.542804,-0.000316,16.360223,0.000482,1782,0.12756,-0.01,0.00895,0.0021,0.00552,0.00285,0.3444
77,78848,39.25099,123.375,1.0,0.88,1.606633,0.011159,30.486011,0.000147,1852,0.13394,-0.01,0.00808,0.00096,0.00537,-0.01672,0.35152
78,79872,39.55702,116.83333,0.83333,0.88,1.538935,-0.000352,28.907447,0.000207,1968,0.13597,-0.01,0.00761,0.00169,0.00586,-0.03421,0.30252
79,80896,17.72259,208.4,0.8,0.87,1.571098,-0.000618,20.898461,0.000448,2256,0.14214,-0.01,0.00832,0.00194,0.00503,-0.01554,0.19214
80,81920,43.95293,139.77778,1.0,0.87,1.5148,0.000548,32.758458,0.000173,1931,0.13475,-0.01,0.0095,0.0014,0.00606,-0.0241,0.47301
81,82944,28.01289,110.11111,0.77778,0.86,1.506593,-0.000134,29.282076,0.000328,2039,0.13593,-0.01,0.01018,0.00137,0.00474,-0.06879,0.38586
82,83968,25.80381,157.28571,0.71429,0.85,1.5325,-0.0466,18.024712,0.00024,1991,0.13758,-0.01,0.00981,0.00099,0.00609,-0.00807,0.27218
83,84992,25.49131,117.75,0.875,0.85,1.489702,0.021514,35.771473,0.000297,2315,0.13507,-0.01,0.01078,-0.00153,0.00532,-0.09535,0.37256
84,86016,36.32935,149.25,0.875,0.85,1.528744,-0.000154,17.363491,0.000128,2107,0.13754,-0.01,0.00961,-0.00048,0.00597,0.00389,0.38329
85,87040,47.07488,100.2,1.0,0.85,1.504795,-6.2e-05,21.423625,0.000496,2212,0.13073,-0.01,0.00928,0.00152,0.00611,-0.01716,0.31717
86,88064,26.58798,165.57143,0.85714,0.85,1.529418,-5e-05,37.515897,0.000155,2308,0.13763,-0.01,0.00815,0.00056,0.0058,-0.05736,0.35581
87,89088,25.73494,145.66667,0.66667,0.84,1.493685,0.003361,37.095564,0.000349,2091,0.13126,-0.01,0.00908,0.00095,0.00581,-0.05797,0.3954
88,90112,37.82032,140.55556,0.77778,0.84,1.558652,-0.000758,20.162679,0.000243,1797,0.12588,-0.01,0.01058,0.00247,0.00567,-0.00895,0.39121
89,91136,39.48838,119.375,1.0,0.86,1.520684,0.077888,19.91635,0.000783,1813,0.12985,-0.01,0.00998,0.00229,0.00561,0.00233,0.35303
90,92160,33.06996,122.0,1.0,0.86,1.510364,-0.00071,29.907736,0.000257,1789,0.13395,-0.01,0.00817,0.00176,0.00626,-0.09051,0.35476
91,93184,41.75844,113.83333,1.0,0.87,1.547894,-0.000963,21.449175,0.000139,1890,0.13497,-0.01,0.00835,0.00244,0.00547,-0.05258,0.33045
92,94208,19.75129,145.0,0.85714,0.87,1.543566,0.000186,27.698036,0.000118,2079,0.13625,-0.01,0.00855,0.00205,0.00571,-0.08391,0.2722
93,95232,23.01149,187.42857,0.85714,0.86,1.558754,-0.000538,15.287797,0.000108,2211,0.14106,-0.01,0.00898,0.0011,0.00592,-0.0189,0.28196
94,96256,26.22861,137.0,0.875,0.87,1.539967,-0.000338,19.994371,0.000313,1868,0.1355,-0.01,0.00949,0.0021,0.00552,-0.05243,0.31164
95,97280,35.53802,150.14286,1.0,0.88,1.591352,-0.000262,21.622757,0.000351,2152,0.1405,-0.01,0.00785,0.00252,0.00427,-0.07241,0.3421
96,98304,26.74351,127.0,1.0,0.89,1.561216,0.012366,22.490539,5.1e-05,2233,0.1399,-0.01,0.00818,-0.00064,0.00648,-0.07571,0.30327
97,99328,27.64223,162.14286,1.0,0.9,1.585264,-0.000758,20.893733,0.00022,2115,0.14259,-0.01,0.0081,0.00186,0.00572,-0.05473,0.32642
98,100352,36.60318,149.85714,1.0,0.91,1.544198,0.071852,27.285627,0.000286,1884,0.13531,-0.01,0.00837,0.00301,0.00529,-0.05253,0.35166
99,101376,25.5863,131.66667,0.88889,0.91,1.551356,0.017208,20.87107,0.000568,1973,0.1327,-0.01,0.00977,0.0023,0.0061,-0.03459,0.3126
100,102400,27.23557,130.8,0.8,0.91,1.522829,-0.000864,29.093162,0.000345,2212,0.14163,-0.01,0.00888,0.00032,0.0058,-0.02203,0.22829
101,103424,15.28064,178.75,0.75,0.91,1.61551,-0.000959,30.014486,0.000292,2810,0.15887,-0.01,0.00777,-0.00065,0.00359,-0.03031,0.13461
102,104448,32.81706,192.75,0.75,0.91,1.623923,-0.000436,17.034164,0.000644,2454,0.1526,-0.01,0.00828,-0.00245,0.00385,-0.01832,0.21376
103,105472,22.17679,230.33333,1.0,0.93,1.664336,0.141541,20.918627,0.00313,2319,0.14692,-0.01,0.00705,0.00225,0.0037,-0.02427,0.23924
104,106496,28.25254,207.0,0.85714,0.92,1.608277,-0.00073,24.459501,0.000386,1994,0.13966,-0.01,0.00837,0.00064,0.00586,-0.05406,0.28436
105,107520,27.7259,119.5,1.0,0.92,1.54537,0.01274,29.157427,0.000149,2168,0.1462,-0.01,0.00774,-0.0007,0.00513,-0.05041,0.29813
106,108544,33.01472,123.25,1.0,0.92,1.575347,-9.6e-05,25.30852,0.000449,2484,0.15456,-0.01,0.00813,-0.00155,0.00466,-0.02783,0.22923
107,109568,34.2262,196.66667,0.88889,0.91,1.586828,-0.000177,19.337095,7.6e-05,1973,0.14035,-0.01,0.00872,0.00134,0.00583,-0.01004,0.40237
108,110592,46.47454,123.8,1.0,0.92,1.579554,-0.000213,15.621024,0.000426,2158,0.14236,-0.01,0.00911,-0.0009,0.0052,0.00357,0.30831
109,111616,32.24355,181.42857,0.85714,0.92,1.550155,-0.000669,21.946752,0.000423,2163,0.14526,-0.01,0.00922,-0.00088,0.00465,-0.02277,0.33377
110,112640,28.94329,170.11111,0.88889,0.92,1.570533,-0.000286,27.370594,0.000147,2017,0.14121,-0.01,0.00765,0.00013,0.00532,-0.08111,0.37106
111,113664,31.2519,119.375,1.0,0.92,1.495496,-0.000179,26.041718,0.000117,1945,0.13546,-0.01,0.00841,0.00208,0.00582,-0.04234,0.36332
112,114688,34.24369,131.875,1.0,0.92,1.542753,0.000545,25.852021,0.000591,1761,0.12656,-0.01,0.00929,0.00097,0.00573,-0.04011,0.34199
113,115712,40.51767,106.42857,0.85714,0.91,1.642285,-0.031388,17.915644,0.000207,1912,0.13635,-0.01,0.00902,0.00161,0.00593,-0.00548,0.34878
114,116736,34.03291,108.16667,0.83333,0.91,1.596012,-0.000213,33.495156,0.000736,2113,0.14272,-0.01,0.00763,-0.00052,0.00527,-0.07682,0.31781
115,117760,25.09138,178.5,0.83333,0.9,1.560551,-0.096947,22.389849,0.000844,2072,0.14833,-0.01,0.00836,-0.0036,0.00504,-0.00921,0.25116
116,118784,15.22558,151.8,0.6,0.88,1.583085,-0.003068,26.889875,0.000974,1845,0.134,-0.01,0.00983,0.00256,0.00562,-0.09261,0.2785
117,119808,34.72297,117.44444,0.88889,0.89,1.542649,-0.004291,22.395963,0.000761,1897,0.1355,-0.01,0.00901,0.00313,0.00495,-0.01747,0.37156
118,120832,31.09535,117.5,0.875,0.88,1.527256,3e-06,26.432602,0.000152,1829,0.13101,-0.01,0.00871,0.00239,0.00548,-0.01578,0.3048
119,121856,29.40884,129.88889,0.88889,0.88,1.519599,-0.000303,20.277017,0.00032,1971,0.13116,-0.01,0.00906,0.00111,0.00545,-0.02991,0.35403
120,122880,28.68999,106.33333,0.66667,0.86,1.525972,-7.7e-05,20.868332,0.000118,1831,0.12878,-0.01,0.00811,0.00114,0.00558,-0.01806,0.21
121,123904,43.15111,123.125,1.0,0.86,1.54708,-0.039768,18.271098,0.000136,1753,0.13292,-0.01,0.00903,0.00187,0.00619,-0.02255,0.3894
122,124928,24.86287,161.625,0.875,0.86,1.488573,0.009068,17.93809,0.000298,1920,0.1334,-0.01,0.00903,0.00214,0.00528,-0.05271,0.28649
123,125952,42.09695,113.625,1.0,0.87,1.566829,-0.000748,23.8704,0.000235,1968,0.13447,-0.01,0.00888,0.00266,0.00522,-0.01448,0.39972
124,126976,32.72366,147.0,0.85714,0.86,1.580098,7.4e-05,13.726402,0.000347,2127,0.14502,-0.01,0.00872,0.00204,0.00562,0.00107,0.3251
125,128000,39.09382,142.57143,1.0,0.86,1.57299,-0.000521,16.433072,0.000155,1912,0.14245,-0.01,0.00865,0.00234,0.00506,0.0023,0.31445
126,129024,34.82238,137.14286,0.85714,0.86,1.599504,-0.000548,27.835447,0.000275,2264,0.15525,-0.01,0.00807,-0.00364,0.00486,-0.03871,0.37539
127,130048,26.97803,151.83333,0.83333,0.86,1.568301,5.6e-05,29.089804,0.000302,2435,0.15126,-0.01,0.0089,-0.00156,0.00444,-0.05947,0.28769
128,131072,16.80758,165.66667,0.66667,0.85,1.552037,-0.000544,29.059277,0.000152,2349,0.14851,-0.01,0.01039,-0.00118,0.00586,-0.07907,0.244
129,132096,24.05755,160.71429,0.85714,0.87,1.555569,-0.06366,23.085782,0.000207,2083,0.14988,-0.01,0.00883,-0.00105,0.00578,-0.08732,0.28284
130,133120,30.73237,157.0,0.88889,0.87,1.556813,-0.01155,24.797872,6.3e-05,1938,0.14085,-0.01,0.00807,0.00239,0.00543,-0.02026,0.38232
131,134144,25.85603,130.0,0.71429,0.86,1.533913,-0.000557,29.227292,0.000131,2090,0.1374,-0.01,0.01005,0.00178,0.00533,-0.0339,0.26516
132,135168,37.17734,113.375,1.0,0.87,1.548159,-0.035601,14.031407,0.000199,1986,0.14072,-0.01,0.00944,1e-05,0.00551,0.00408,0.3783
133,136192,26.31816,124.14286,0.85714,0.87,1.571223,-0.063709,25.390984,0.000325,2027,0.14323,-0.01,0.00947,0.00142,0.0055,-0.04902,0.28161
134,137216,34.67052,143.6,0.9,0.88,1.557928,0.009257,16.437382,9e-05,1814,0.13407,-0.01,0.00976,0.00057,0.00539,-0.01675,0.41406
135,138240,32.20466,130.75,1.0,0.89,1.541401,-0.00032,19.296602,0.000631,1926,0.14308,-0.01,0.00891,0.00102,0.00515,-0.02414,0.33154
136,139264,34.45045,115.0,1.0,0.89,1.610221,-0.030526,27.312638,0.000335,1920,0.14443,-0.01,0.00715,-0.001,0.00527,-0.07054,0.27705
137,140288,32.26205,115.83333,0.83333,0.88,1.633772,0.052241,15.960185,0.002192,2180,0.15169,-0.01,0.00732,-0.00109,0.00508,0.00317,0.29002
138,141312,20.30349,169.83333,0.83333,0.88,1.568471,-0.000662,29.423816,0.000497,2217,0.15284,-0.01,0.00837,-0.00453,0.00629,-0.03055,0.20814
139,142336,19.33353,206.28571,0.57143,0.85,1.550265,-0.00026,39.243376,0.000328,2125,0.14624,-0.01,0.00852,-0.00486,0.00616,-0.05052,0.22614
140,143360,21.68366,149.0,1.0,0.86,1.561854,0.000322,34.23638,0.000275,2011,0.14649,-0.01,0.00721,-0.00282,0.00496,-0.05535,0.26478
141,144384,44.5489,106.33333,1.0,0.87,1.51488,-0.0,29.667593,0.000125,2002,0.1451,-0.01,0.00747,0.00131,0.00467,-0.02794,0.35183
142,145408,22.17318,161.125,1.0,0.89,1.541714,0.069819,33.974879,0.000442,2398,0.15954,-0.01,0.00924,-0.0001,0.00497,-0.02203,0.32937
143,146432,28.49484,156.75,0.75,0.88,1.506364,-6.8e-05,26.407915,0.000119,1995,0.13815,-0.01,0.00952,0.00144,0.00546,-0.05703,0.31715
144,147456,32.13431,122.6,0.8,0.88,1.538181,-0.000311,22.502537,0.000125,1942,0.14261,-0.01,0.00731,0.00012,0.00539,-0.00352,0.22092
145,148480,30.52086,142.11111,0.88889,0.89,1.544233,-0.000717,24.530768,0.00043,1905,0.13918,-0.01,0.00845,0.00081,0.00561,-0.03529,0.32572
146,149504,34.46242,118.0,1.0,0.89,1.562793,-0.000822,29.463981,0.000181,2012,0.14291,-0.01,0.00804,0.00028,0.00595,-0.09626,0.31764
147,150528,33.23464,142.42857,1.0,0.9,1.572771,-0.000315,25.966823,0.000138,2238,0.14964,-0.01,0.00713,-0.00069,0.00564,-0.05506,0.38214
148,151552,26.88894,140.0,0.8,0.9,1.584031,4.8e-05,22.303044,0.000225,2486,0.16758,-0.01,0.00694,-0.00419,0.00519,-0.01109,0.24434
149,152576,9.17552,250.0,0.5,0.88,1.562485,-0.000172,19.53091,0.000429,2333,0.16306,-0.01,0.00655,0.00079,0.00492,-0.04382,0.08945
150,153600,19.90195,199.71429,0.85714,0.87,1.600877,-0.000136,17.808512,4.8e-05,2195,0.15674,-0.01,0.00752,-0.00109,0.00598,-0.03402,0.27398
151,154624,29.88305,160.88889,0.77778,0.86,1.560887,-0.00047,26.313519,0.000255,1911,0.14007,-0.01,0.00763,0.0018,0.00585,-0.01009,0.33472
152,155648,37.09651,118.0,0.83333,0.85,1.559675,-0.001051,28.273556,0.000333,1985,0.14496,-0.01,0.00844,0.00131,0.00532,-0.02388,0.26382
153,156672,23.53178,162.33333,1.0,0.86,1.598558,-0.061189,28.310078,0.00034,2307,0.15019,-0.01,0.00744,-0.00102,0.00485,-0.11683,0.27284
154,157696,29.51382,154.0,1.0,0.89,1.685585,-0.02328,15.708358,0.000663,2132,0.15095,-0.01,0.00637,-0.00344,0.00511,0.00519,0.31767
155,158720,24.49578,197.0,0.8,0.88,1.544671,-8.2e-05,32.842736,0.000318,2091,0.15392,-0.01,0.00688,-0.0025,0.00382,-0.08668,0.21754
156,159744,27.32643,159.625,1.0,0.88,1.550361,-0.028736,23.588858,0.000574,2124,0.14444,-0.01,0.00711,-0.00144,0.00493,-0.01659,0.33726
157,160768,45.23285,145.0,1.0,0.88,1.610934,-0.000289,24.837542,0.000142,2477,0.16044,-0.01,0.00533,-0.00187,0.0043,0.00133,0.13004
158,161792,38.18056,218.0,1.0,0.88,1.631117,0.090916,11.279684,0.001626,2895,0.17354,-0.01,0.00571,-0.00788,0.00425,0.00029,0.21374
159,162816,16.50829,260.28571,0.57143,0.85,1.554323,-0.0004,14.083193,0.000188,2249,0.15539,-0.01,0.00624,-0.00229,0.0045,-0.00356,0.20079
160,163840,37.26303,193.25,1.0,0.87,1.567721,0.05,19.089434,0.000351,2172,0.15156,-0.01,0.00561,-0.00083,0.00441,-0.02404,0.1985
161,164864,38.50041,163.66667,1.0,0.88,1.593527,-0.000935,12.978076,0.00052,2277,0.1597,-0.01,0.00529,-0.00195,0.00436,0.00396,0.33043
162,165888,14.52528,243.0,0.57143,0.86,1.672982,-0.037507,18.90002,0.001235,2373,0.1591,-0.01,0.00549,-0.0043,0.00525,-0.023,0.20806
163,166912,46.95529,150.75,1.0,0.86,1.532235,-0.000607,14.777251,0.000114,1822,0.13717,-0.01,0.00572,0.00169,0.00514,0.0061,0.19485
164,167936,38.61738,166.57143,0.85714,0.85,1.57099,-0.000532,16.701148,0.00014,2072,0.14645,-0.01,0.00627,-0.00097,0.00502,-0.0073,0.34076
165,168960,30.67463,176.6,1.0,0.86,1.541654,-0.000357,21.339342,0.000393,2022,0.15036,-0.01,0.00591,0.00214,0.00435,-0.02082,0.18534
166,169984,31.41609,170.4,1.0,0.88,1.515592,-0.00066,14.916521,0.000184,2182,0.14917,-0.01,0.00639,0.00126,0.00495,0.00427,0.22954
