iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
45,46080,13.78523,187.14286,0.57143,0.2,1.763634,-0.001755,26.809949,0.001151,1673,0.14843,0.85714,0.83333,0.46503,3.18218,-0.01,0.04434,-0.00568,-0.02567,-0.00139,0.10512
46,47104,11.5393,167.09091,0.27273,0.23,1.762237,0.002047,24.374747,0.002311,1481,0.14029,1.0,0.92308,0.33603,4.73603,-0.01,0.04887,-0.00382,-0.02296,-0.00518,0.13187
47,48128,-0.47317,105.75,0.0,0.23,1.753737,0.001402,3.181632,0.006196,1506,0.1273,1.0,1.0,0.38408,4.68582,-0.01,0.04921,-0.00656,-0.02161,-0.01093,-0.00432
48,49152,10.96429,102.8,0.2,0.24,1.778461,0.002216,21.042142,0.005976,1767,0.12398,0.8,1.0,0.56131,3.9343,-0.01,0.04978,-0.00544,-0.015,-0.00336,0.06777
49,50176,4.32315,129.0,0.25,0.25,1.815673,-0.032259,5.977287,0.005522,2210,0.12844,1.0,1.0,0.55556,3.28636,-0.01,0.02985,-0.00743,-0.01644,-0.00565,0.02709
50,51200,17.42933,113.0,0.5,0.25,1.72184,0.010269,20.109503,0.009395,2659,0.11673,1.0,1.0,0.68817,2.63953,-0.01,0.01478,-0.00806,-0.01541,0.0028,0.06897
51,52224,7.23458,303.71429,0.14286,0.24,1.745209,-0.003309,14.035549,0.002886,1938,0.12444,0.71429,1.0,0.21552,6.35701,-0.01,0.03421,-0.00294,-0.01676,-0.00452,0.07306
52,53248,13.23945,211.85714,0.28571,0.24,1.784834,0.02042,24.257829,0.005395,1580,0.13684,0.42857,1.0,0.54839,5.05747,-0.01,0.03276,-0.00199,-0.01441,0.00091,0.1047
53,54272,6.2609,107.2,0.2,0.24,1.812906,-0.001214,12.456595,0.001931,1622,0.1497,0.8,1.0,0.4473,7.15733,-0.01,0.03624,-0.0035,-0.0179,-0.0047,0.04044
54,55296,11.66918,199.14286,0.42857,0.26,1.751658,0.054009,21.620223,0.004947,1825,0.14891,0.71429,1.0,0.30631,4.82346,-0.01,0.03814,-0.00102,-0.01814,-0.00409,0.11061
55,56320,16.2193,101.71429,0.28571,0.28,1.748846,0.030642,29.324601,0.003255,1791,0.14478,1.0,0.0,0.42481,4.54549,-0.01,0.04046,-0.00421,-0.01972,-0.00594,0.13728
56,57344,1.53436,194.625,0.125,0.29,1.768818,-0.001161,6.763123,0.00188,1824,0.15938,0.75,0.91667,0.35377,3.97284,-0.01,0.04086,-0.00611,-0.01977,-0.00501,0.02218
57,58368,10.79734,106.25,0.375,0.29,1.770361,-0.009452,25.490263,0.001187,1714,0.1442,0.75,1.0,0.3806,3.87385,-0.01,0.03767,-0.00358,-0.01974,-0.00633,0.10887
58,59392,15.4458,167.16667,0.5,0.31,1.784002,0.000148,28.985156,0.002681,1875,0.16042,0.83333,1.0,0.53191,3.05223,-0.01,0.04073,-0.00934,-0.02059,0.00181,0.12023
59,60416,27.42365,115.2,0.8,0.31,1.766985,0.001051,36.636622,0.004573,1794,0.17571,0.6,0.5,0.51781,4.19194,-0.01,0.03774,-0.00874,-0.02337,0.00214,0.17104
60,61440,7.75417,210.33333,0.33333,0.31,1.771853,0.046599,19.245391,0.002657,1806,0.17988,0.83333,0.9375,0.55333,4.37706,-0.01,0.03096,-0.00617,-0.02174,-0.00533,0.08494
61,62464,14.32289,177.0,0.4,0.3,1.752679,-0.0001,25.61163,0.000958,1758,0.14295,0.8,0.85714,0.65417,2.94319,-0.01,0.03924,-0.00521,-0.01677,-0.00216,0.09074
62,63488,25.39346,185.8,0.4,0.3,1.800199,-0.031294,66.575318,0.005484,2073,0.15343,0.4,1.0,0.61828,2.40421,-0.01,0.03336,-0.01142,-0.01414,0.00343,0.1918
63,64512,4.64088,162.5,0.16667,0.3,1.834822,-0.002462,14.15542,0.003919,1832,0.16228,0.83333,0.90909,0.37339,4.09673,-0.01,0.04141,-0.0156,-0.02254,-0.00978,0.04796
64,65536,5.38515,174.5,0.1,0.31,1.832638,0.001493,24.378209,0.006876,1746,0.1351,0.8,1.0,0.56209,4.01008,-0.01,0.03836,-0.00872,-0.01946,-0.00256,0.08594
65,66560,12.39958,108.33333,0.33333,0.31,1.916284,0.03157,21.565224,0.006926,1619,0.13717,0.83333,0.8,0.54147,3.69659,-0.01,0.03776,-0.00789,-0.01933,-0.00453,0.08269
66,67584,10.70168,162.33333,0.33333,0.32,1.922344,0.003913,29.804292,0.009541,1478,0.12375,0.77778,0.94444,0.27304,5.5066,-0.01,0.04513,-0.00603,-0.02261,-0.00541,0.11371
67,68608,-1.45434,102.85714,0.0,0.3,1.879983,0.001244,3.462151,0.003878,1666,0.1561,1.0,1.0,0.22997,4.8028,-0.01,0.03546,-0.01626,-0.02647,-0.01063,-0.00423
68,69632,12.15524,101.0,0.28571,0.3,1.876031,-0.002231,30.625653,0.001323,1783,0.14737,0.71429,0.875,0.33443,4.49957,-0.01,0.03824,-0.00916,-0.02408,-0.00711,0.1132
69,70656,0.22353,195.16667,0.16667,0.28,1.909977,0.003388,6.750218,0.005847,1849,0.15392,0.83333,1.0,0.43056,5.00236,-0.01,0.03651,-0.01418,-0.02328,-0.0024,0.02145
70,71680,-2.3465,146.0,0.0,0.26,1.860393,-0.121983,1.05704,0.005945,1626,0.14431,0.875,1.0,0.29057,6.12258,-0.01,0.03475,-0.00322,-0.02229,-0.01038,-0.00492
71,72704,4.79528,164.66667,0.16667,0.27,1.876375,-0.0029,10.738812,0.006158,1628,0.13531,1.0,1.0,0.42991,4.57328,-0.01,0.03869,-0.00198,-0.02063,-0.00432,0.04014
72,73728,7.9098,167.33333,0.33333,0.27,1.880152,-0.053672,18.710068,0.004963,1586,0.12723,1.0,0.85714,0.35507,4.27978,-0.01,0.03818,-0.00318,-0.02094,-0.00094,0.0609
73,74752,27.39035,127.85714,0.57143,0.27,1.836689,0.054759,37.342336,0.006367,1536,0.11985,0.71429,1.0,0.26913,7.16502,-0.01,0.03723,-0.00042,-0.01966,-0.00224,0.20991
74,75776,12.29509,162.09091,0.27273,0.25,1.823603,0.05516,29.55922,0.001774,1455,0.12882,0.72727,1.0,0.41509,4.33175,-0.01,0.04571,-0.00302,-0.02276,-0.00319,0.14515
75,76800,6.80408,105.125,0.25,0.23,1.82851,-0.001745,16.697226,0.002716,1493,0.12824,1.0,0.83333,0.32849,4.44442,-0.01,0.0453,-0.00091,-0.01843,-0.00954,0.05559
76,77824,-0.68152,106.42857,0.0,0.22,1.796954,0.048736,3.025684,0.0076,1626,0.12636,1.0,1.0,0.28179,4.39859,-0.01,0.03928,-0.00306,-0.01738,-0.00461,-0.00411
77,78848,11.21764,138.1,0.4,0.24,1.801117,0.048119,15.603109,0.007657,1509,0.12607,0.9,1.0,0.25373,4.0306,-0.01,0.0391,-0.00138,-0.0201,-0.00555,0.11878
78,79872,21.56167,110.85714,0.42857,0.26,1.76818,0.006757,44.672091,0.00879,1594,0.13672,0.71429,1.0,0.47368,3.76988,-0.01,0.04655,-0.00116,-0.01709,-0.0025,0.16401
79,80896,20.21733,109.25,0.75,0.27,1.696357,-0.000542,24.03387,0.002162,1889,0.14739,1.0,0.5,0.46154,3.78656,-0.01,0.04288,-0.00559,-0.01884,0.00159,0.09838
80,81920,20.84983,175.57143,0.57143,0.29,1.648179,-0.057211,45.511985,0.00206,1870,0.15464,1.0,1.0,0.45833,3.31485,-0.01,0.03917,-0.00996,-0.02029,0.00091,0.19432
81,82944,27.54275,147.16667,0.5,0.32,1.69646,0.00177,45.633032,0.002507,1649,0.15146,0.66667,1.0,0.26437,4.38686,-0.01,0.04353,-0.00327,-0.02126,0.00122,0.19471
82,83968,12.6676,153.3,0.4,0.34,1.665944,-0.001622,33.369772,0.001054,1667,0.14627,0.8,1.0,0.43197,3.51061,-0.01,0.04114,-0.00462,-0.02027,-0.00279,0.15012
83,84992,33.75223,143.77778,0.77778,0.4,1.6492,0.064922,54.772881,0.006073,1534,0.14214,0.66667,0.83333,0.72449,3.30893,-0.01,0.046,-0.00198,-0.02031,0.0062,0.32103
84,86016,27.39517,106.57143,0.71429,0.44,1.72308,0.00339,35.700332,0.003408,1479,0.14772,0.71429,0.8,0.49731,3.58167,-0.01,0.04979,-0.00486,-0.02007,0.00468,0.19713
85,87040,18.95335,97.83333,0.33333,0.45,1.643245,-0.001246,29.297948,0.005215,1618,0.16294,1.0,0.8,0.45477,3.6349,-0.01,0.04621,-0.0102,-0.02622,0.00115,0.12708
86,88064,35.28628,112.5,0.8,0.48,1.76084,-0.097281,75.304856,0.00482,1675,0.14966,0.5,0.9375,0.58577,3.48001,-0.01,0.04537,-0.00708,-0.02028,0.00383,0.4177
87,89088,25.29094,199.375,0.625,0.5,1.682317,-0.000736,43.857512,0.000792,1667,0.16627,0.625,0.91667,0.60331,2.97585,-0.01,0.0461,-0.00753,-0.02586,0.00404,0.23777
88,90112,15.47572,102.42857,0.28571,0.51,1.723394,-0.00079,29.202852,0.004407,1500,0.14345,0.85714,1.0,0.37736,4.55218,-0.01,0.04341,-0.00754,-0.02492,-0.00275,0.11582
89,91136,7.63219,162.66667,0.16667,0.51,1.716969,0.148272,19.352649,0.008752,1568,0.15637,0.83333,1.0,0.5364,3.79065,-0.01,0.04515,-0.00827,-0.023,-0.0036,0.05785
90,92160,27.1448,109.8,0.8,0.53,1.736,-0.00126,36.516282,0.0033,1780,0.13818,0.8,0.75,0.23095,5.74771,-0.01,0.03536,-0.00592,-0.01621,0.00044,0.15945
91,93184,21.41854,157.14286,0.71429,0.56,1.645831,0.066139,33.037549,0.00705,1930,0.14923,1.0,0.92308,0.34503,5.26953,-0.01,0.04422,-0.00289,-0.01912,-0.00031,0.20811
92,94208,22.14867,134.54545,0.36364,0.55,1.652305,0.007446,45.641324,0.004301,1597,0.16059,0.72727,1.0,0.54984,5.35205,-0.01,0.04159,-0.0023,-0.02018,-0.00011,0.27697
93,95232,23.77209,150.875,0.625,0.55,1.67793,0.014115,32.680661,0.000831,1465,0.1568,0.875,0.625,0.48418,2.63623,-0.01,0.05176,-0.00318,-0.02637,0.0025,0.19428
94,96256,22.01907,113.14286,0.71429,0.56,1.600918,0.088002,28.189212,0.003598,1511,0.15848,0.71429,0.71429,0.67376,2.67173,-0.01,0.0528,-0.00228,-0.02643,0.00532,0.15964
95,97280,30.55438,129.4,0.8,0.58,1.61727,-0.000794,25.760094,0.00073,1465,0.14899,0.8,1.0,0.37802,2.22442,-0.01,0.04268,-0.00493,-0.02683,0.00243,0.15418
96,98304,44.30595,115.16667,1.0,0.62,1.603253,-0.000777,38.591134,0.001261,1517,0.14925,0.66667,0.8,0.50459,2.22498,-0.01,0.04477,-0.00536,-0.0249,0.0069,0.27082
97,99328,26.70645,222.88889,0.44444,0.58,1.615776,-0.005116,37.502519,0.00117,1444,0.14256,0.55556,1.0,0.633,3.0211,-0.01,0.04424,-0.00375,-0.02203,0.00794,0.24031
98,100352,28.49841,107.3,0.7,0.6,1.649206,-0.000523,39.76248,0.001286,1482,0.1478,0.8,0.76923,0.4765,2.81128,-0.01,0.05391,-0.00551,-0.02989,0.00401,0.28932
99,101376,25.79834,108.0,0.66667,0.6,1.688417,0.007576,27.421455,0.003973,1511,0.15851,0.83333,0.77778,0.33138,3.49725,-0.01,0.04371,-0.00729,-0.02651,0.0001,0.15888
100,102400,17.81317,104.0,0.66667,0.59,1.694335,-0.01144,17.868151,0.007762,2045,0.1564,1.0,0.75,0.52548,3.52037,-0.01,0.03113,-0.01176,-0.02295,0.00133,0.07646
101,103424,-4.94985,219.0,0.0,0.58,1.77143,0.115978,9.336567,0.007978,2058,0.16745,1.0,1.0,0.40909,3.81463,-0.01,0.03419,-0.01629,-0.0247,-0.00381,-0.00144
102,104448,10.9663,261.75,0.375,0.56,1.792166,0.001014,26.262423,0.001482,1830,0.13938,0.875,0.96875,0.33184,6.15783,-0.01,0.0299,-0.00368,-0.01927,-0.00281,0.13882
103,105472,19.46249,162.33333,0.66667,0.6,1.682668,0.006182,45.973833,0.006583,1667,0.1298,0.66667,1.0,0.48571,3.58897,-0.01,0.04688,-0.00253,-0.0174,0.00334,0.21407
104,106496,8.77655,104.22222,0.33333,0.58,1.87277,0.000942,15.27359,0.003204,1635,0.13228,0.88889,0.66667,0.57143,2.98925,-0.01,0.04278,-9e-05,-0.01759,-0.00532,0.08161
105,107520,15.85587,106.5,0.5,0.56,1.783983,-0.224915,44.808165,0.005923,1736,0.13218,1.0,0.5,0.19409,3.98878,-0.01,0.0347,-0.00241,-0.02043,-0.0017,0.11196
106,108544,36.73549,174.8,0.6,0.56,1.688857,-0.079644,66.628845,0.004317,1773,0.13616,0.4,0.5,0.42017,4.75944,-0.01,0.03761,-0.00248,-0.02093,0.00527,0.22791
107,109568,10.9847,101.14286,0.28571,0.56,1.741596,0.001542,20.296862,0.005676,1739,0.14245,1.0,0.33333,0.51667,4.35991,-0.01,0.04136,-0.00281,-0.024,-0.00387,0.09026
108,110592,10.00226,202.14286,0.28571,0.54,1.689955,0.044732,15.584707,0.003607,1593,0.1271,0.71429,1.0,0.5,4.77731,-0.01,0.03595,-0.00483,-0.02226,-0.00054,0.08147
109,111616,10.79919,164.33333,0.16667,0.51,1.707997,0.017678,10.668465,0.00485,1901,0.11465,0.83333,1.0,0.1194,4.60364,-0.01,0.02552,-0.00149,-0.01965,-0.00622,0.0968
110,112640,17.79215,150.33333,0.5,0.49,1.632803,0.000311,33.977896,0.009026,1869,0.10637,0.66667,1.0,0.36449,5.26798,-0.01,0.03337,-0.00042,-0.01595,0.00205,0.14298
111,113664,-0.653,181.11111,0.0,0.42,1.617901,-0.026402,4.98563,0.005433,1647,0.1031,0.77778,1.0,0.19831,4.48285,-0.01,0.04091,-0.00231,-0.01884,-0.00763,-0.00421
112,114688,10.63226,109.14286,0.28571,0.4,1.66089,-0.001228,20.047042,0.003247,1570,0.09864,0.71429,1.0,0.53282,3.11504,-0.01,0.03474,-0.00011,-0.0199,-0.00193,0.07653
113,115712,0.69583,158.28571,0.14286,0.37,1.699981,-0.000699,7.657889,0.0036,1579,0.0949,0.71429,1.0,0.34444,5.0388,-0.01,0.02913,0.00108,-0.02086,-0.00489,0.01655
114,116736,4.82945,111.0,0.25,0.34,1.642957,-0.006789,4.525052,0.004521,1675,0.09844,1.0,1.0,0.3842,3.16773,-0.01,0.03106,-0.00156,-0.02144,-0.00534,0.01948
115,117760,-1.91921,217.0,0.0,0.33,1.655541,-0.002788,1.099588,0.003681,1925,0.07474,0.66667,1.0,0.28571,4.50611,-0.01,0.0163,-0.00127,-0.0157,0.00054,-0.00135
116,118784,16.7468,285.25,0.5,0.32,1.629395,-0.000785,23.849079,0.006586,1941,0.07063,0.25,0.0,0.16071,4.21241,-0.01,0.01864,0.00055,-0.01687,0.00139,0.09696
117,119808,26.77217,191.0,0.5,0.34,1.587913,0.001586,35.776653,0.004436,1770,0.08588,0.5,1.0,0.35455,3.6951,-0.01,0.02875,-0.00148,-0.01988,0.00436,0.137
118,120832,10.24417,260.0,0.25,0.32,1.497838,-0.000869,23.78718,0.001907,1602,0.0918,0.625,0.875,0.44444,3.63111,-0.01,0.03571,7e-05,-0.02154,-0.00166,0.10476
119,121856,19.77685,110.75,0.625,0.32,1.544388,0.001569,31.45226,0.002054,1797,0.08957,1.0,0.0,0.59926,3.99094,-0.01,0.042,-0.00115,-0.01799,0.00026,0.18964
120,122880,14.84407,177.2,0.4,0.32,1.583452,-0.001712,22.184056,0.000901,1809,0.09254,0.8,0.75,0.36066,3.83229,-0.01,0.03986,-0.00487,-0.01502,-0.0016,0.10198
121,123904,16.45651,162.33333,0.5,0.34,1.599052,-0.001036,27.348518,0.00157,1847,0.09589,0.83333,0.92857,0.39891,3.80383,-0.01,0.04137,-0.0052,-0.01945,0.00206,0.12447
122,124928,9.43302,167.8,0.2,0.31,1.656182,0.000936,18.07824,0.002304,1717,0.10059,0.8,1.0,0.3985,3.71387,-0.01,0.04219,-0.00386,-0.02015,-0.0036,0.06495
123,125952,15.47282,188.125,0.5,0.32,1.628107,-0.001094,26.763968,0.000751,1723,0.1148,0.875,0.86667,0.29545,4.17415,-0.01,0.03498,-0.00439,-0.02314,-0.00227,0.14967
124,126976,18.33815,109.0,0.5,0.33,1.658737,0.004238,26.001452,0.007063,1817,0.12075,0.75,0.0,0.34296,3.67709,-0.01,0.03417,-0.00638,-0.0218,-5e-05,0.09348
125,128000,10.9518,204.25,0.5,0.34,1.674163,0.015195,17.553944,0.004707,1678,0.09866,0.75,0.83333,0.34762,4.01421,-0.01,0.03187,-0.00048,-0.02209,-0.00162,0.11561
126,129024,37.47092,110.6,0.8,0.38,1.644949,0.005578,52.957919,0.006141,2097,0.10977,0.8,1.0,0.40449,3.89581,-0.01,0.02795,-0.00419,-0.01514,0.0021,0.27827
127,130048,27.31752,194.5,0.75,0.39,1.69267,0.015481,27.049358,0.001518,2033,0.1127,0.75,1.0,0.51634,3.91198,-0.01,0.02759,-0.0094,-0.01725,0.00494,0.16687
128,131072,10.96862,223.0,0.25,0.4,1.604626,-0.007208,25.730575,0.00121,1802,0.10124,0.625,1.0,0.38961,4.28698,-0.01,0.03594,-0.0037,-0.01898,0.00027,0.14217
129,132096,28.09852,113.375,0.625,0.44,1.587897,-0.018055,45.408814,0.001627,1536,0.10864,0.75,0.88889,0.39886,3.57294,-0.01,0.0411,-0.00174,-0.01999,0.00275,0.2431
130,133120,15.88445,148.75,0.375,0.45,1.594124,0.000997,22.019961,0.002445,1609,0.11432,0.75,0.92308,0.32787,4.60744,-0.01,0.04114,-0.00825,-0.02276,-0.00185,0.14482
131,134144,30.3377,103.4,0.6,0.47,1.587591,0.126533,30.128036,0.011811,1702,0.10914,0.8,0.8,0.40625,3.78512,-0.01,0.03934,-0.00658,-0.01803,0.00024,0.17234
132,135168,20.86129,176.0,0.57143,0.48,1.626639,0.012204,30.723536,0.001838,1674,0.09872,0.71429,0.95,0.51031,5.46499,-0.01,0.0378,-0.00486,-0.01849,0.00604,0.17679
133,136192,25.378,164.22222,0.77778,0.52,1.61224,0.001812,38.877741,0.005752,1533,0.10866,1.0,0.81818,0.46263,5.85605,-0.01,0.03873,0.00129,-0.02218,0.00027,0.24663
