iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
37,37888,-8.88992,97.57143,0.0,0.0,1.308372,0.01221,6.254899,0.001879,2437,0.12256,1.0,0.7,-0.01,0.00719,-0.00037,0.00367,-0.13109,-0.00362
38,38912,-8.77557,113.375,0.0,0.0,1.188451,0.090392,5.844868,0.003654,2614,0.12408,1.0,0.90244,-0.01,0.00859,-0.0027,0.00366,-0.10221,-0.0038
39,39936,-11.68774,99.1,0.0,0.0,1.130756,0.000669,13.540752,0.002275,2532,0.12071,1.0,0.9,-0.01,0.00754,-0.00167,0.00382,-0.23299,-0.00505
40,40960,-8.25592,163.3,0.0,0.0,1.162157,0.014187,2.591379,0.004201,2332,0.10537,0.9,0.92157,-0.01,0.01032,-0.00088,0.00269,-0.07187,-0.00352
41,41984,-8.42546,91.0,0.0,0.0,1.188753,-0.000146,4.536103,0.000621,2307,0.10864,1.0,0.84615,-0.01,0.00953,-0.00014,0.00244,-0.10745,-0.00339
42,43008,-8.66687,86.72727,0.0,0.0,1.090172,0.013004,8.120523,0.001689,2402,0.11344,1.0,0.55556,-0.01,0.0086,0.00044,0.0032,-0.1812,-0.00531
43,44032,-9.75972,137.28571,0.0,0.0,1.166197,-0.000375,6.003506,0.000407,2459,0.12275,1.0,0.84848,-0.01,0.00757,0.0,0.00316,-0.12382,-0.00284
44,45056,-9.94978,137.55556,0.0,0.0,1.191542,-0.004493,7.299288,0.000721,2744,0.12641,1.0,0.94737,-0.01,0.00813,-0.00211,0.00252,-0.14676,-0.00497
45,46080,-9.06731,92.5,0.0,0.0,1.147544,-0.013344,2.749167,0.000502,2590,0.11949,1.0,0.75,-0.01,0.00924,-0.0018,0.00398,-0.07204,-0.00296
46,47104,-7.94967,133.625,0.0,0.0,1.14856,0.053874,6.128748,0.002272,2867,0.1198,1.0,0.94,-0.01,0.00823,-0.004,0.00365,-0.1453,-0.0041
47,48128,-8.27337,127.1,0.0,0.0,1.14613,-0.000538,5.954804,0.002447,2161,0.10628,0.9,0.87879,-0.01,0.01116,-0.00083,0.00419,-0.1307,-0.00378
48,49152,-8.17114,110.41667,0.0,0.0,1.074846,-0.015702,3.01844,0.001063,2249,0.10047,0.91667,0.97143,-0.01,0.00977,0.00078,0.00367,-0.11078,-0.00468
49,50176,-8.38493,100.8,0.0,0.0,1.08883,-0.01497,5.251748,0.001474,2311,0.11621,1.0,0.80952,-0.01,0.0085,7e-05,0.0044,-0.15025,-0.00441
50,51200,-8.27313,96.71429,0.0,0.0,1.204403,-0.001871,3.999656,0.003026,2444,0.12636,1.0,0.92857,-0.01,0.00734,-0.00121,0.00338,-0.10897,-0.00325
51,52224,-9.57926,129.875,0.0,0.0,1.091235,0.21505,6.844552,0.004779,2935,0.14348,1.0,0.77273,-0.01,0.00767,-0.00199,0.00312,-0.14154,-0.00557
52,53248,-6.66977,145.875,0.0,0.0,1.065003,-0.000715,1.262439,0.0014,2560,0.12261,1.0,0.86538,-0.01,0.00967,-0.00232,0.00346,-0.06687,-0.00352
53,54272,-5.78401,178.16667,0.0,0.0,1.027651,0.034793,0.884683,0.001497,2718,0.14233,1.0,0.81481,-0.01,0.00708,-0.0039,0.00363,-0.05193,-0.00266
54,55296,-6.03225,102.5,0.0,0.0,1.098339,-0.02741,1.492473,0.002158,2601,0.1291,1.0,0.91667,-0.01,0.00673,-0.00273,0.0032,-0.067,-0.00323
55,56320,-5.14284,122.75,0.0,0.0,1.140211,-0.001553,3.310347,0.001866,3179,0.16011,1.0,0.83333,-0.01,0.00661,-0.00425,0.00303,-0.07872,-0.00248
56,57344,-5.17807,290.16667,0.0,0.0,1.175895,-0.001048,2.103298,0.00116,2725,0.14417,0.5,0.97143,-0.01,0.00662,-0.00168,0.0042,-0.05589,-0.00154
57,58368,-5.06783,139.0,0.0,0.0,1.217788,0.033313,0.71096,0.002321,2782,0.15235,1.0,0.71429,-0.01,0.00814,-0.00272,0.00329,-0.06036,-0.00236
58,59392,-7.66457,209.0,0.0,0.0,1.132754,-0.005037,0.600582,0.005408,3499,0.15358,1.0,1.0,-0.01,0.00879,-0.0025,0.00349,-0.05585,-0.0041
59,60416,-6.82469,268.0,0.0,0.0,1.145301,-0.002816,0.615754,0.00303,3574,0.17745,1.0,0.9,-0.01,0.00611,-0.00438,0.0001,-0.03453,-0.00148
60,61440,-6.49961,242.75,0.0,0.0,1.155251,-0.002542,0.659967,0.002688,2797,0.14418,1.0,1.0,-0.01,0.00649,-0.00318,0.00229,-0.02767,-0.00159
61,62464,-3.87644,450.0,0.0,0.0,1.255949,-0.007861,0.423999,0.004558,4362,0.16242,0.0,0.90909,-0.01,0.00539,-0.00228,-0.00068,-0.01171,0.0
62,63488,-4.4239,340.0,0.0,0.0,1.263024,-0.024648,0.507673,0.00349,2699,0.13151,0.6,0.92308,-0.01,0.00706,7e-05,0.00398,-0.01301,-0.00146
63,64512,-3.39559,429.0,0.0,0.0,1.316811,-0.001594,0.371756,0.003326,2544,0.17262,0.5,1.0,-0.01,0.00317,-0.00226,0.0036,-0.00612,-0.00042
64,65536,nan,nan,0.0,0.0,1.294396,0.087328,0.112833,0.005834,2399,0.17419,0.0,0.0,-0.01,0.0035,-0.00328,0.00444,-0.00189,0.0
65,66560,-0.50419,450.0,0.0,0.0,1.216902,-0.003105,0.094585,0.007538,2449,0.17589,0.0,0.74713,-0.01,0.00408,-0.00325,0.00397,-8e-05,0.0
66,67584,-2.02503,450.0,0.0,0.0,1.148742,-0.003261,0.159479,0.005281,2900,0.20163,0.0,0.875,-0.01,0.00529,-0.00158,0.00121,-0.00804,0.0
67,68608,-1.62717,450.0,0.0,0.0,1.141283,-0.002977,0.086922,0.00386,3833,0.26069,0.0,0.8,-0.01,0.00468,-0.00414,0.0001,-0.00607,0.0
68,69632,-3.03262,450.0,0.0,0.0,1.142816,-0.003769,0.101855,0.00418,4761,0.33638,0.0,0.75,-0.01,0.00283,-0.00978,-0.00046,-0.00135,0.0
69,70656,-2.36976,450.0,0.0,0.0,1.166719,-0.073005,0.092911,0.008651,2960,0.19711,0.0,0.66667,-0.01,0.00665,-0.00337,0.00132,-0.00227,0.0
70,71680,-4.30574,436.0,0.0,0.0,1.254384,-0.001225,0.48296,0.003431,3120,0.20574,0.5,1.0,-0.01,0.00383,-0.0031,0.00321,-0.00821,-0.00059
71,72704,nan,nan,0.0,0.0,1.305441,-0.003974,0.072744,0.004088,3150,0.20792,0.0,0.0,-0.01,0.00287,-0.00279,0.00408,0.00077,0.0
72,73728,-1.54755,450.0,0.0,0.0,1.239671,0.03389,0.047531,0.010309,2801,0.18339,0.0,0.6087,-0.01,0.00426,-0.00198,0.00447,0.00055,0.0
73,74752,-1.50418,450.0,0.0,0.0,1.307307,-0.003301,0.063186,0.005358,2367,0.1675,0.0,0.8,-0.01,0.00412,-0.00151,0.00422,-7e-05,0.0
74,75776,-0.40321,450.0,0.0,0.0,1.254871,-0.051599,0.071612,0.005101,2583,0.18328,0.0,0.53846,-0.01,0.00411,-0.00321,0.00497,-0.00284,0.0
75,76800,-1.34633,450.0,0.0,0.0,1.318073,-0.00362,0.047335,0.006415,3252,0.22391,0.0,0.0,-0.01,0.00272,-0.0043,0.00416,0.0,0.0
76,77824,-1.45281,450.0,0.0,0.0,1.255595,0.011761,0.038105,0.006902,2181,0.16194,0.0,0.77778,-0.01,0.0049,-0.00126,0.00446,0.00433,0.0
77,78848,-1.88476,450.0,0.0,0.0,1.254754,0.148875,0.052281,0.004375,2227,0.16284,0.0,0.91667,-0.01,0.00431,-0.00114,0.00633,0.0016,0.0
78,79872,nan,nan,0.0,0.0,1.401791,-0.003521,0.034918,0.004815,2196,0.16695,0.0,0.0,-0.01,0.00199,-0.00023,0.00616,0.00132,0.0
79,80896,0.77339,450.0,0.0,0.0,1.351695,0.015148,0.032027,0.009087,2161,0.15663,0.0,0.54098,-0.01,0.00398,-0.00017,0.00603,0.00185,0.0
80,81920,0.29326,450.0,0.0,0.0,1.394585,-0.175719,0.053313,0.007362,2023,0.14699,0.0,0.58621,-0.01,0.00382,-0.00082,0.0064,0.00392,0.0
81,82944,0.5046,450.0,0.0,0.0,1.362148,-0.002609,0.040575,0.00536,2076,0.14933,0.0,0.65517,-0.01,0.00234,0.00102,0.0058,0.00139,0.0
82,83968,0.74095,450.0,0.0,0.0,1.373445,-0.004136,0.042289,0.005757,2300,0.16619,0.0,0.68182,-0.01,0.00228,-0.0016,0.00532,-0.00136,0.0
83,84992,0.60882,450.0,0.0,0.0,1.188533,-0.003491,0.048912,0.004949,2152,0.13896,0.0,0.5493,-0.01,0.00393,0.00019,0.00411,0.00171,0.0
84,86016,-2.43314,450.0,0.0,0.0,1.24791,0.053054,0.056091,0.004679,2465,0.1569,0.0,0.72727,-0.01,0.00267,0.00106,0.00398,0.00261,0.0
85,87040,nan,nan,0.0,0.0,1.299686,-0.002599,0.052721,0.003525,2769,0.16541,0.0,0.0,-0.01,0.00228,-0.00084,0.00548,-0.00352,0.0
86,88064,-0.44095,450.0,0.0,0.0,1.14537,-0.028567,0.03083,0.008649,2788,0.15149,0.0,0.52381,-0.01,0.00232,0.00071,0.00418,0.00177,0.0
87,89088,0.56443,450.0,0.0,0.0,1.103541,-0.166719,0.106413,0.00347,2409,0.13081,0.0,0.475,-0.01,0.00309,0.00145,0.0054,0.00512,0.0
88,90112,-1.10482,450.0,0.0,0.0,1.202699,-0.004518,0.059903,0.003701,2354,0.14319,0.0,0.0,-0.01,0.00195,0.00321,0.00514,0.00182,0.0
89,91136,1.3166,450.0,0.0,0.0,1.296461,-0.004356,0.073437,0.005325,2402,0.15672,0.0,0.3871,-0.01,0.00183,0.00426,0.00514,0.00051,0.0
90,92160,0.78946,450.0,0.0,0.0,1.172892,0.038572,0.06899,0.008695,2287,0.13589,0.0,0.51408,-0.01,0.00415,0.0029,0.00451,0.00282,0.0
91,93184,0.65573,450.0,0.0,0.0,1.199799,-0.100889,0.082699,0.003606,2432,0.14959,0.0,0.44643,-0.01,0.00333,0.00238,0.00436,-0.00111,0.0
92,94208,nan,nan,0.0,0.0,1.264512,-0.002727,0.094218,0.003266,2723,0.16306,0.0,0.0,-0.01,0.00186,0.00521,0.00444,0.00096,0.0
93,95232,0.99624,450.0,0.0,0.0,1.173669,-0.003406,0.063986,0.003716,2549,0.14349,0.0,0.45802,-0.01,0.00298,0.0035,0.00374,0.00135,0.0
94,96256,0.74567,450.0,0.0,0.0,1.183376,0.003511,0.071331,0.002614,2434,0.13234,0.0,0.34694,-0.01,0.00297,0.00228,0.00391,0.00096,0.0
95,97280,-0.55483,450.0,0.0,0.0,1.181294,-0.003752,0.055304,0.005089,2300,0.13548,0.0,0.59524,-0.01,0.00316,0.00334,0.00448,0.00104,0.0
96,98304,0.96429,450.0,0.0,0.0,1.204488,0.05861,0.051448,0.002989,2524,0.13751,0.0,0.56897,-0.01,0.00202,0.00222,0.0043,0.00051,0.0
97,99328,0.12549,450.0,0.0,0.0,1.198705,-0.094152,0.066841,0.005407,2345,0.12217,0.0,0.53636,-0.01,0.0039,0.00074,0.00385,0.00015,0.0
98,100352,0.07721,450.0,0.0,0.0,1.253063,-0.002277,0.05583,0.002385,2419,0.13181,0.0,0.48649,-0.01,0.00387,0.00199,0.0039,0.00182,0.0
99,101376,-8.70643,112.0,0.0,0.0,1.287138,0.066431,5.502481,0.002921,2585,0.13069,1.0,0.0,-0.01,0.00388,0.0044,0.00414,-0.0475,-0.00043
100,102400,-5.88686,450.0,0.0,0.0,1.291395,-0.003801,0.062949,0.004664,2665,0.12841,0.25,0.51786,-0.01,0.00446,0.0047,0.00302,0.00064,0.0
101,103424,2.0946,450.0,0.0,0.0,1.263161,-0.001354,0.120602,0.002031,2216,0.11517,0.0,0.33803,-0.01,0.00379,0.004,0.0046,-0.00097,0.0
102,104448,-5.15236,273.0,0.0,0.0,1.368473,-0.031738,1.437193,0.003531,2586,0.11806,0.66667,0.71429,-0.01,0.00364,0.0056,0.0052,-0.01937,-0.00083
103,105472,-0.86265,406.33333,0.0,0.0,1.336599,0.016841,0.431592,0.004741,2412,0.12858,0.33333,0.37143,-0.01,0.00452,0.00603,0.00288,-0.00633,-0.00041
104,106496,3.84952,450.0,0.0,0.0,1.323198,-0.008455,0.128443,0.005116,2825,0.12962,0.0,0.32323,-0.01,0.00364,0.00444,0.00438,-0.00133,0.0
105,107520,-0.16946,450.0,0.0,0.0,1.421263,-0.003182,0.163202,0.005894,3630,0.14493,0.0,0.44828,-0.01,0.00214,0.00405,0.0028,-0.00175,0.0
106,108544,-0.48893,450.0,0.0,0.0,1.409701,-0.002326,0.102131,0.003474,2695,0.12964,0.0,0.56863,-0.01,0.00416,0.0045,0.00437,0.00507,0.0
107,109568,-0.09179,450.0,0.0,0.0,1.387675,0.057505,0.106814,0.005256,2242,0.13318,0.0,0.44792,-0.01,0.00271,0.00562,0.00513,0.00146,0.0
108,110592,nan,nan,0.0,0.0,1.425906,-0.002725,0.104764,0.003961,2224,0.13021,0.0,0.0,-0.01,0.00162,0.0084,0.00495,-0.00033,0.0
109,111616,4.28922,450.0,0.0,0.0,1.387579,-0.002706,0.104123,0.003485,2404,0.12594,0.0,0.36364,-0.01,0.00207,0.01042,0.00504,0.00103,0.0
110,112640,1.9179,450.0,0.0,0.0,1.418296,0.065916,0.16491,0.004107,2450,0.13959,0.0,0.41732,-0.01,0.00365,0.00633,0.00525,0.00231,0.0
111,113664,0.55458,450.0,0.0,0.0,1.426861,-0.00281,0.12279,0.003859,2348,0.14061,0.0,0.41379,-0.01,0.00339,0.01042,0.00464,-0.00084,0.0
112,114688,2.28454,450.0,0.0,0.0,1.414517,-0.004819,0.110241,0.005454,2980,0.13903,0.0,0.3,-0.01,0.00147,0.00903,0.00429,-0.00405,0.0
113,115712,4.12483,450.0,0.0,0.0,1.300753,-0.005087,0.097791,0.00355,2745,0.12308,0.0,0.18519,-0.01,0.00429,0.01008,0.00422,0.00114,0.0
114,116736,-0.78481,442.75,0.0,0.0,1.26111,0.043868,0.591248,0.003397,2721,0.12597,0.25,0.15909,-0.01,0.00296,0.00721,0.0041,-0.00624,-0.00047
115,117760,nan,nan,0.0,0.0,1.36333,-0.008384,0.138443,0.007726,2429,0.13464,0.0,0.0,-0.01,0.00222,0.00773,0.00529,0.00419,0.0
116,118784,1.9846,450.0,0.0,0.0,1.330059,-0.003177,0.112908,0.003158,2247,0.13472,0.0,0.29167,-0.01,0.00266,0.00957,0.00426,0.00062,0.0
117,119808,2.65314,450.0,0.0,0.0,1.319593,-0.003112,0.125197,0.002504,2216,0.12874,0.0,0.304,-0.01,0.00267,0.01016,0.0052,0.00133,0.0
118,120832,3.74228,450.0,0.0,0.0,1.299732,0.060455,0.150563,0.003797,2154,0.13298,0.0,0.36842,-0.01,0.00304,0.01,0.00542,0.0028,0.0
119,121856,1.99098,450.0,0.0,0.0,1.307568,-0.001975,0.178089,0.005159,2434,0.14358,0.0,0.38462,-0.01,0.00059,0.01988,0.00612,-2e-05,0.0
120,122880,3.72877,450.0,0.0,0.0,1.223798,-0.035572,0.142933,0.004369,2141,0.12942,0.0,0.26718,-0.01,0.00293,0.01191,0.00612,0.00123,0.0
121,123904,5.81136,450.0,0.0,0.0,1.227931,0.08868,0.1267,0.004614,2234,0.1275,0.0,0.16667,-0.01,0.00261,0.01529,0.00624,0.00173,0.0
122,124928,-4.95057,342.0,0.0,0.0,1.338899,-0.042165,0.450122,0.004705,2277,0.12778,1.0,0.0,-0.01,0.00271,0.01475,0.00496,-0.00257,-0.00037
123,125952,41.74208,333.5,0.75,0.03,1.372113,0.073388,30.10854,0.007572,2386,0.11976,0.0,0.15301,-0.01,0.00449,0.00965,0.00438,0.00186,0.19321
124,126976,14.6894,450.0,0.5,0.04,1.372474,-0.001729,10.591182,0.005416,2756,0.13105,0.0,0.21739,-0.01,0.00233,0.00749,0.00511,-0.03223,0.04221
125,128000,8.29803,313.0,0.25,0.05,1.401864,0.001878,13.59088,0.005164,3014,0.12212,0.5,0.37931,-0.01,0.00357,0.00842,0.00373,-0.01826,0.0663
126,129024,-5.23961,369.75,0.0,0.05,1.352593,0.004079,1.003058,0.004621,2515,0.12714,0.5,0.54745,-0.01,0.00477,0.00266,0.00422,-0.00859,-0.00044
127,130048,5.5667,248.0,0.5,0.06,1.347085,0.000822,9.999315,0.005072,2922,0.13357,0.5,0.6,-0.01,0.00404,0.00375,0.00379,-0.01865,0.03969
128,131072,11.10764,367.5,0.5,0.07,1.357433,0.010152,7.149456,0.007436,2463,0.1362,0.0,0.45,-0.01,0.00416,0.00287,0.00486,-0.02447,0.03067
129,132096,-6.34652,304.0,0.0,0.07,1.335354,-0.001578,1.84361,0.007398,2490,0.13815,0.5,0.58824,-0.01,0.00295,-0.00028,0.00509,-0.01553,-0.00041
130,133120,-0.31168,450.0,0.0,0.07,1.287976,-0.004987,0.447122,0.005792,2234,0.13399,0.0,0.66138,-0.01,0.00291,0.00243,0.00526,-0.0011,0.0
131,134144,-4.68544,450.0,0.0,0.07,1.241923,-0.033356,0.271584,0.002747,2531,0.12921,0.33333,0.59298,-0.01,0.00394,0.01097,0.00491,0.00159,0.0
132,135168,1.57456,450.0,0.0,0.07,1.330373,-0.002534,0.276155,0.004478,2650,0.13881,0.0,0.60714,-0.01,0.00158,0.00757,0.00534,0.00248,0.0
133,136192,1.40417,450.0,0.0,0.07,1.343603,-0.090282,0.219971,0.003194,2460,0.13973,0.0,0.48333,-0.01,0.00366,0.01141,0.00575,0.00129,0.0
134,137216,4.97429,450.0,0.0,0.07,1.30941,-0.000375,1.143296,0.003286,2249,0.13585,0.0,0.28689,-0.01,0.00239,0.01147,0.00551,-0.01093,0.0
135,138240,6.11828,450.0,0.0,0.07,1.37633,-0.035227,0.148988,0.003598,2286,0.14049,0.0,0.27869,-0.01,0.0031,0.01078,0.00529,0.00015,0.0
136,139264,-4.66743,450.0,0.0,0.07,1.329545,0.027294,0.176577,0.004844,2628,0.14157,0.5,0.55446,-0.01,0.00182,0.01139,0.00518,0.00063,0.0
137,140288,5.93484,450.0,0.0,0.07,1.269589,-0.003914,0.128039,0.0042,2348,0.13541,0.0,0.29208,-0.01,0.00397,0.01087,0.0047,0.00295,0.0
138,141312,1.88279,450.0,0.0,0.07,1.306932,-0.002475,0.109019,0.002736,2217,0.12448,0.0,0.38281,-0.01,0.00166,0.00614,0.00561,0.00339,0.0
139,142336,1.69903,450.0,0.0,0.07,1.334915,0.065891,3.493224,0.001945,2158,0.12942,0.0,0.36,-0.01,0.00135,0.00933,0.00536,-0.0223,0.0
140,143360,-2.56492,450.0,0.0,0.07,1.263011,-0.002974,0.155171,0.004903,2115,0.12286,0.25,0.46835,-0.01,0.00255,0.01194,0.00555,0.0002,0.0
141,144384,5.46881,450.0,0.0,0.07,1.309522,-0.003442,0.127286,0.006387,2231,0.12932,0.0,0.28261,-0.01,0.00312,0.01385,0.00552,0.00363,0.0
142,145408,29.44694,284.5,0.5,0.08,1.353907,-0.000466,14.004477,0.003331,2238,0.12554,0.0,0.28,-0.01,0.00285,0.01244,0.00594,0.0027,0.06055
143,146432,19.53987,393.0,0.33333,0.09,1.327962,0.029201,8.692642,0.001399,2148,0.12652,0.0,0.30769,-0.01,0.00429,0.00788,0.00595,0.00257,0.06217
144,147456,5.47735,450.0,0.0,0.09,1.371891,0.007024,0.206725,0.003712,2213,0.13069,0.0,0.2562,-0.01,0.00225,0.00976,0.00541,0.00106,0.0
145,148480,16.5831,341.0,0.33333,0.1,1.404342,-0.001361,11.587171,0.003146,2273,0.13035,0.0,0.38095,-0.01,0.00354,0.01338,0.00624,0.00224,0.05125
146,149504,4.57603,450.0,0.0,0.1,1.421546,-0.075778,0.309485,0.004033,2198,0.12423,0.0,0.34132,-0.01,0.00367,0.01023,0.00593,0.00191,0.0
147,150528,26.0783,321.5,0.5,0.12,1.410695,0.000488,18.268943,0.003595,2448,0.11651,0.0,0.2069,-0.01,0.00561,0.0079,0.00526,-0.00058,0.13639
148,151552,8.89329,374.0,0.5,0.13,1.483507,-0.001079,8.544826,0.007345,3124,0.12327,0.0,0.36,-0.01,0.00175,0.00736,0.00491,-0.02708,0.02693
149,152576,-0.47026,450.0,0.0,0.13,1.366149,-0.002457,2.47432,0.001881,2687,0.1199,0.0,0.75,-0.01,0.0034,0.0081,0.00593,-0.0253,0.0
150,153600,-5.99462,450.0,0.0,0.13,1.371528,-0.000672,5.195807,0.00208,2237,0.12427,0.5,0.41477,-0.01,0.00394,0.00871,0.00538,-0.04658,0.0
151,154624,-10.7905,450.0,0.0,0.13,1.35508,-0.003459,0.277494,0.003476,2582,0.13168,1.0,0.38182,-0.01,0.003,0.01455,0.0057,0.00138,0.0
