iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-6.25278,189.75,0.0,0.0,1.092303,-0.004013,0.025697,0.001488,0.239768,0.013253,0.944033,-3.720134,3.864372,-3.717265,3.934132,4.0,0.00029898,4,510,0.23248,0.32505,0.15385,nan,1.0,0.94118,,,-0.01,0.00922,-0.00295,-0.01442,-0.01544,-0.01464
12,12288,-5.83451,183.14286,0.0,0.0,1.552324,-0.004806,0.035925,0.003579,0.278813,0.039516,0.938812,-4.334422,4.342574,-4.380939,4.598639,4.0,0.00029887,7,459,0.2592,0.35265,0.15217,nan,1.0,1.0,,,-0.01,0.01054,-0.00117,-0.01792,-0.01478,-0.01586
13,13312,-5.85119,156.5,0.0,0.0,1.551029,-0.004512,0.029261,0.003079,0.242831,0.021938,0.948729,-4.225174,4.385827,-4.289595,4.592582,4.0,0.00029877,4,467,0.27058,0.36115,0.14,nan,1.0,1.0,,,-0.01,0.00914,-0.00218,-0.01983,-0.01006,-0.01048
14,14336,-7.5385,321.5,0.0,0.0,1.196222,-0.004969,0.020312,0.002777,0.251625,0.032819,0.955832,-4.002841,3.852909,-4.080638,4.266516,4.0,0.00029867,2,503,0.26617,0.35199,0.15385,nan,0.5,0.85714,,,-0.01,0.00893,-0.00217,-0.02292,-0.00714,-0.00329
15,15360,-7.64728,249.8,0.0,0.0,1.029449,-0.0047,0.025633,0.003505,0.26214,0.055106,0.939365,-3.794357,4.045815,-3.789682,3.941823,4.0,0.00029857,5,524,0.21334,0.30086,0.14035,nan,1.0,0.94444,,,-0.01,0.01162,-0.00354,-0.01981,-0.01314,-0.01823
16,16384,-6.90807,300.66667,0.0,0.0,1.196504,-0.005004,0.023985,0.003214,0.240144,0.027134,0.953041,-3.857017,4.047917,-3.951674,4.369065,4.0,0.00029846,3,506,0.22703,0.29347,0.15,nan,1.0,0.95652,,,-0.01,0.0081,-0.00172,-0.02287,-0.00452,-0.00631
17,17408,-6.94686,302.25,0.0,0.0,1.108366,-0.005428,0.020806,0.003722,0.272364,0.054443,0.959471,-4.018487,4.143474,-4.070089,4.440215,4.0,0.00029836,4,529,0.22146,0.30388,0.15625,nan,1.0,0.94118,,,-0.01,0.00953,-0.00262,-0.02238,-0.00461,-0.00995
18,18432,-7.10179,203.0,0.0,0.0,0.837027,-0.005187,0.019314,0.001538,0.244015,0.016044,0.950437,-3.855316,3.765964,-4.037552,4.377745,4.0,0.00029826,1,584,0.21965,0.3021,0.15385,nan,1.0,1.0,,,-0.01,0.00635,-0.00503,-0.02825,-0.00218,-0.00426
19,19456,-6.74536,450.0,0.0,0.0,1.101375,-0.003939,0.02075,0.001871,0.272301,0.015695,0.964268,-4.576899,5.042423,-4.780608,5.692197,4.0,0.00029816,4,541,0.23335,0.31613,0.2029,nan,0.75,0.95833,,,-0.01,0.00741,-0.00289,-0.02714,-0.00049,0.0
20,20480,-7.99872,245.0,0.0,0.0,1.328168,-0.004989,0.033048,0.003861,0.276045,0.047538,0.957309,-4.931019,5.81357,-5.253622,6.563297,4.0,0.00029805,3,516,0.23549,0.32227,0.20833,nan,0.66667,0.93333,,,-0.01,0.00792,-0.00199,-0.03205,-0.00416,-0.0057
21,21504,-8.58184,296.5,0.0,0.0,1.283485,-0.004509,0.038911,0.002591,0.271721,0.020229,0.953837,-5.173666,6.02149,-5.36047,6.511559,4.0,0.00029795,4,500,0.22627,0.31372,0.22368,nan,0.5,0.86667,,,-0.01,0.00833,-0.00203,-0.02618,-0.00839,-0.00564
22,22528,-8.69496,282.25,0.0,0.0,1.22692,-0.004902,0.032317,0.004273,0.271489,0.054897,0.961612,-5.31754,6.124846,-5.46958,6.466261,4.0,0.00029785,4,517,0.23497,0.31714,0.2375,nan,0.5,0.90323,,,-0.01,0.00761,-0.00242,-0.02586,-0.00862,-0.00599
23,23552,-8.25034,272.0,0.0,0.0,1.087642,-0.003781,0.034072,0.002772,0.232522,0.036516,0.941929,-4.812856,5.30877,-4.795478,5.530457,4.0,0.00029775,5,517,0.20854,0.29873,0.23529,nan,0.8,1.0,,,-0.01,0.00893,-0.00151,-0.02148,-0.0095,-0.01272
24,24576,-6.28213,260.75,0.0,0.0,1.307441,-0.004712,0.034026,0.002307,0.25553,0.027379,0.952345,-4.942256,5.70956,-5.034188,6.011407,4.0,0.00029764,4,478,0.2147,0.29267,0.23596,nan,1.0,0.85714,,,-0.01,0.01053,-0.00064,-0.02331,-0.00354,-0.00783
25,25600,-6.42675,192.0,0.0,0.0,1.088284,-0.005236,0.033564,0.003307,0.250784,0.04834,0.919459,-4.401765,4.599861,-4.50046,4.666421,4.0,0.00029754,3,502,0.24166,0.32669,0.22826,nan,1.0,0.66667,,,-0.01,0.01012,-0.00166,-0.02369,-0.01238,-0.00973
26,26624,-7.37391,260.75,0.0,0.0,0.921117,-0.004362,0.022915,0.002052,0.219495,0.024763,0.950371,-4.573272,4.869173,-4.619899,4.917634,4.0,0.00029744,4,534,0.24385,0.33066,0.22917,nan,1.0,0.875,,,-0.01,0.01026,-0.00238,-0.02037,-0.0089,-0.01088
27,27648,-6.33629,261.33333,0.0,0.0,1.205485,-0.004377,0.020706,0.002687,0.252552,0.034773,0.957327,-4.966237,5.167927,-4.904626,5.119008,4.0,0.00029734,6,488,0.20657,0.29384,0.23,nan,1.0,1.0,,,-0.01,0.01089,-0.00039,-0.01568,-0.00864,-0.01401
28,28672,-5.70404,203.33333,0.0,0.0,1.128989,-0.003698,0.035204,0.00368,0.308372,0.048305,0.905438,-4.723229,4.8462,-4.709882,4.570258,4.0,0.00029724,6,490,0.19299,0.27686,0.18,nan,1.0,0.9,,,-0.01,0.0118,-0.00063,-0.02083,-0.01554,-0.0146
29,29696,-6.21769,156.0,0.0,0.0,1.059005,-0.003791,0.026204,0.002248,0.234701,0.030378,0.941084,-4.728379,4.927665,-4.764516,4.863174,4.0,0.00029713,2,517,0.19405,0.27368,0.18,nan,1.0,1.0,,,-0.01,0.00813,-0.00064,-0.01683,-0.01082,-0.00613
30,30720,-5.22192,222.0,0.0,0.0,0.789815,-0.005617,0.029781,0.003599,0.25606,0.04841,0.948209,-5.077738,5.401505,-5.122944,5.4362,4.0,0.00029703,4,542,0.2016,0.27293,0.19,nan,1.0,0.90909,,,-0.01,0.00912,-0.00104,-0.02075,-0.0087,-0.01157
31,31744,-5.45747,211.75,0.0,0.0,0.724918,-0.005921,0.025157,0.003076,0.303042,0.046561,0.949243,-5.091835,4.897524,-5.174987,5.083328,4.0,0.00029693,4,570,0.24538,0.31366,0.2,nan,1.0,0.5,,,-0.01,0.00668,-0.00236,-0.02308,-0.00959,-0.01252
32,32768,-6.34091,384.25,0.0,0.0,0.920436,-0.00496,0.023514,0.003295,0.254333,0.040876,0.951663,-5.177463,4.739968,-5.280689,4.938894,4.0,0.00029683,4,519,0.21762,0.28375,0.23,nan,0.75,1.0,,,-0.01,0.00839,-0.00176,-0.01918,-0.00364,-0.0032
33,33792,-7.53805,318.0,0.0,0.0,0.921177,-0.00486,0.029699,0.003397,0.314221,0.043666,0.94749,-5.350293,5.184684,-5.542149,5.66672,4.0,0.00029672,2,534,0.22577,0.29104,0.24,nan,1.0,1.0,,,-0.01,0.006,-0.00203,-0.02712,-0.0051,-0.00344
34,34816,-7.35398,311.0,0.0,0.0,0.849759,-0.005168,0.026067,0.003101,0.336802,0.043666,0.955875,-5.64545,5.300673,-5.857642,5.865424,4.0,0.00029662,2,553,0.21297,0.27237,0.25,nan,1.0,1.0,,,-0.01,0.00655,-0.00162,-0.03072,-0.00575,-0.00363
35,35840,-8.56304,401.4,0.0,0.0,0.928798,-0.00557,0.027788,0.003126,0.301208,0.042167,0.952019,-5.866476,5.323225,-5.959718,5.674266,4.0,0.00029652,5,526,0.17145,0.23811,0.29,nan,0.6,0.8,,,-0.01,0.00652,-0.00045,-0.02572,-0.00667,-0.00307
36,36864,-6.31486,194.4,0.0,0.0,1.02748,-0.00416,0.040136,0.003769,0.273934,0.049491,0.894396,-5.424477,4.618391,-5.33763,4.560072,4.0,0.00029642,5,497,0.15792,0.2317,0.3,nan,0.8,1.0,,,-0.01,0.00967,-0.00019,-0.01799,-0.01303,-0.01114
37,37888,-5.57815,167.5,0.0,0.0,0.855034,-0.002515,0.029235,0.001974,0.230813,0.018729,0.93412,-5.227489,4.69075,-5.200727,4.84438,4.0,0.00029631,4,533,0.15748,0.22866,0.3,nan,1.0,1.0,,,-0.01,0.00788,-0.00016,-0.02091,-0.00718,-0.01303
38,38912,-6.59615,258.25,0.0,0.0,0.743655,-0.004044,0.031092,0.002287,0.263133,0.027867,0.906385,-4.819782,4.172333,-4.861672,4.203341,4.0,0.00029621,4,553,0.15405,0.2266,0.31,nan,1.0,1.0,,,-0.01,0.00898,8e-05,-0.0215,-0.01116,-0.01104
39,39936,-7.03987,247.0,0.0,0.0,0.627584,-0.004241,0.018028,0.001497,0.216882,0.015381,0.926479,-4.775276,3.580114,-4.775311,3.593742,4.0,0.00029611,3,576,0.14601,0.21607,0.31,nan,1.0,1.0,,,-0.01,0.00966,-0.00063,-0.01708,-0.00826,-0.00824
40,40960,-3.86949,409.75,0.0,0.0,0.614026,-0.002681,0.021953,0.001592,0.250498,0.014683,0.910093,-4.956264,3.394943,-5.034511,3.566188,4.0,0.00029601,4,585,0.15807,0.21697,0.33,nan,1.0,1.0,,,-0.01,0.00857,-0.00056,-0.0207,-0.00545,-0.00427
41,41984,-6.18678,184.5,0.0,0.0,0.809879,-0.003484,0.017425,0.003033,0.248157,0.036028,0.946994,-5.328229,3.872197,-5.454743,4.19347,4.0,0.0002959,2,556,0.15968,0.22031,0.33,nan,1.0,1.0,,,-0.01,0.00757,-0.00066,-0.02186,-0.00669,-0.00699
42,43008,-8.1692,388.25,0.0,0.0,0.769128,-0.002067,0.028538,0.00257,0.294879,0.02853,0.922136,-5.397293,4.074199,-5.492489,4.301003,4.0,0.0002958,4,558,0.15826,0.22938,0.36,nan,1.0,1.0,,,-0.01,0.00656,0.00019,-0.02672,-0.00665,-0.00362
43,44032,-5.3984,226.66667,0.0,0.0,0.773185,-0.005631,0.028544,0.003656,0.253317,0.050677,0.913362,-5.281701,3.953629,-5.32883,4.163343,4.0,0.0002957,3,560,0.16571,0.22971,0.36,nan,1.0,1.0,,,-0.01,0.00754,-0.00043,-0.01843,-0.01064,-0.00728
44,45056,-5.3757,340.75,0.0,0.0,0.906036,-0.004326,0.026588,0.003054,0.234492,0.037563,0.93595,-5.464095,4.312027,-5.550111,4.656531,4.0,0.0002956,4,534,0.16396,0.22288,0.37,nan,1.0,1.0,,,-0.01,0.00738,-0.00055,-0.02004,-0.0063,-0.00639
45,46080,-5.35245,197.0,0.0,0.0,0.9331,-0.005324,0.030128,0.003963,0.224344,0.047956,0.931773,-5.488513,4.65881,-5.52413,4.919088,4.0,0.00029549,5,515,0.15009,0.21258,0.34,nan,1.0,1.0,,,-0.01,0.00859,-0.00029,-0.02069,-0.00912,-0.01182
46,47104,-7.59769,243.5,0.0,0.0,1.026451,-0.003564,0.026811,0.002412,0.274577,0.026507,0.927942,-5.860043,4.423049,-5.731067,4.579075,4.0,0.00029539,6,504,0.15146,0.21495,0.33,nan,0.83333,0.6,,,-0.01,0.00928,0.00025,-0.01973,-0.01082,-0.01087
47,48128,-6.27643,189.0,0.0,0.0,0.933246,-0.004798,0.030457,0.003474,0.262416,0.044434,0.818846,-4.701862,3.190413,-4.597851,3.129681,4.0,0.00029529,7,495,0.14984,0.21554,0.31,nan,1.0,1.0,,,-0.01,0.00957,8e-05,-0.02122,-0.02085,-0.01963
48,49152,-6.12267,153.66667,0.0,0.0,0.929577,-0.003916,0.028113,0.002767,0.262605,0.039865,0.901258,-4.872214,3.486819,-4.917765,3.776996,4.0,0.00029519,3,518,0.16966,0.23179,0.3,nan,1.0,0.0,,,-0.01,0.00923,-0.00077,-0.02106,-0.00716,-0.00867
49,50176,-6.54921,215.66667,0.0,0.0,0.744068,-0.004207,0.015734,0.003247,0.246102,0.043178,0.926706,-4.356741,3.266992,-4.345187,3.274497,4.0,0.00029508,3,565,0.17183,0.23301,0.29,nan,1.0,1.0,,,-0.01,0.0081,-0.00092,-0.02012,-0.01213,-0.01093
50,51200,-6.29747,214.8,0.0,0.0,0.79203,-0.004675,0.01564,0.002252,0.256151,0.023961,0.891537,-4.450516,2.914143,-4.259555,2.750146,4.0,0.00029498,5,529,0.14985,0.21424,0.3,nan,1.0,1.0,,,-0.01,0.0116,-6e-05,-0.01513,-0.01626,-0.01311
51,52224,-5.30564,226.375,0.0,0.0,0.887893,-0.004805,0.011596,0.004078,0.287005,0.052769,0.86398,-4.319304,2.186628,-4.120773,2.047942,4.0,0.00029488,8,501,0.12068,0.17825,0.3,nan,1.0,1.0,,,-0.01,0.0125,0.00083,-0.01426,-0.0172,-0.01667
52,53248,-4.83414,119.83333,0.0,0.0,0.863539,-0.004288,0.010373,0.003017,0.25112,0.041504,0.877575,-4.236558,1.955385,-4.161819,1.984804,4.0,0.00029478,6,507,0.12349,0.18563,0.29,nan,1.0,0.0,,,-0.01,0.01037,0.00108,-0.01733,-0.01354,-0.01668
53,54272,-5.17829,116.5,0.0,0.0,0.646482,-0.004759,0.008376,0.003241,0.225492,0.049561,0.90581,-3.74954,1.8991,-3.761595,2.053405,4.0,0.00029468,4,559,0.13995,0.20489,0.29,nan,1.0,0.0,,,-0.01,0.00936,0.00016,-0.0174,-0.01503,-0.01522
54,55296,-4.83001,220.66667,0.0,0.0,0.612036,-0.006522,0.008185,0.002989,0.243867,0.042027,0.915401,-3.814284,2.041871,-3.884316,2.376837,4.0,0.00029457,3,584,0.14237,0.19407,0.29,nan,1.0,1.0,,,-0.01,0.00696,-0.00093,-0.02024,-0.00297,-0.00791
55,56320,-5.003,386.0,0.0,0.0,0.699957,-0.004878,0.010402,0.001868,0.277672,0.020089,0.926979,-4.093666,2.422025,-4.252202,2.903958,4.0,0.00029447,5,565,0.13913,0.18525,0.31,nan,1.0,1.0,,,-0.01,0.00589,-0.00031,-0.02364,-0.0028,-0.00365
56,57344,-9.99815,450.0,0.0,0.0,0.842022,-0.002567,0.019419,0.002021,0.323692,0.021345,0.924338,-4.33321,3.109565,-4.435391,3.607854,4.0,0.00029437,1,547,0.16333,0.22634,0.31,nan,1.0,0.0,,,-0.01,0.00846,0.00016,-0.02298,-0.00696,0.0
57,58368,-9.75035,450.0,0.0,0.0,0.682046,-0.005,0.009963,0.002826,0.416634,0.040771,0.961714,-4.302502,3.55105,-4.492073,4.139183,4.0,0.00029427,1,607,0.18905,0.23563,0.31,nan,1.0,1.0,,,-0.01,0.00512,-0.00116,-0.02524,0.00124,0.0
58,59392,-7.75106,278.0,0.0,0.0,0.697579,-0.005179,0.012463,0.002217,0.306572,0.025565,0.9573,-4.712071,3.528831,-4.817674,4.002349,4.0,0.00029416,2,588,0.17717,0.22421,0.32,nan,1.0,1.0,,,-0.01,0.00787,-0.00119,-0.0232,-0.00403,-0.00385
59,60416,-5.6607,450.0,0.0,0.0,0.829412,-0.003635,0.023796,0.002942,0.254799,0.038121,0.9299,-5.26076,3.634882,-5.36013,4.152675,4.0,0.00029406,5,527,0.1422,0.18906,0.34,nan,1.0,1.0,,,-0.01,0.00931,0.00039,-0.02011,-0.0028,0.0
60,61440,-5.81954,182.0,0.0,0.0,0.762557,-0.002632,0.021455,0.00406,0.390479,0.062081,0.952953,-5.66296,4.271612,-5.776711,4.64111,4.0,0.00029396,4,556,0.14238,0.1969,0.32,nan,1.0,1.0,,,-0.01,0.00703,-0.00027,-0.02244,-0.00682,-0.01
61,62464,-5.27052,285.0,0.0,0.0,0.796001,-0.005989,0.023753,0.003303,0.40701,0.048514,0.956859,-6.053591,4.732089,-6.21648,5.302915,4.0,0.00029386,2,540,0.13633,0.19297,0.32,nan,1.0,1.0,,,-0.01,0.00571,0.00012,-0.02305,-0.00271,-0.00313
62,63488,-6.6988,330.83333,0.0,0.0,0.857331,-0.002458,0.02662,0.002567,0.289214,0.029471,0.947063,-5.94172,4.438651,-6.043766,4.935345,4.0,0.00029375,6,505,0.12058,0.1682,0.36,nan,1.0,1.0,,,-0.01,0.00751,8e-05,-0.02105,-0.0058,-0.00538
63,64512,-5.72779,222.33333,0.0,0.0,0.717999,-0.002897,0.043418,0.002859,0.315623,0.038679,0.910338,-5.010971,4.312112,-5.136566,4.654893,4.0,0.00029365,3,552,0.12108,0.17628,0.36,nan,1.0,1.0,,,-0.01,0.01006,0.00036,-0.02086,-0.00791,-0.00636
64,65536,-6.27874,207.5,0.0,0.0,0.751604,-0.004324,0.023227,0.002679,0.298324,0.032296,0.957113,-5.734657,4.648333,-5.872501,5.146255,4.0,0.00029355,4,550,0.13079,0.18466,0.36,nan,1.0,1.0,,,-0.01,0.00849,0.00012,-0.02416,-0.00499,-0.00967
65,66560,-6.87633,291.75,0.0,0.0,0.848864,-0.00431,0.032341,0.00335,0.333274,0.04548,0.950698,-6.251656,5.163817,-6.403034,5.512024,4.0,0.00029345,4,549,0.13202,0.1832,0.35,nan,1.0,0.0,,,-0.01,0.00526,-0.00023,-0.02465,-0.00641,-0.00634
66,67584,-6.92686,361.0,0.0,0.0,0.959717,-0.003886,0.040685,0.002503,0.330644,0.030692,0.927282,-6.102009,4.622423,-6.323632,5.088001,4.0,0.00029334,4,507,0.13414,0.19179,0.37,nan,1.0,1.0,,,-0.01,0.00749,-0.00019,-0.02154,-0.00644,-0.00261
67,68608,-6.02599,190.0,0.0,0.0,0.813804,-0.004733,0.060216,0.002639,0.268695,0.034703,0.890063,-5.943038,4.856657,-5.971513,5.201316,4.0,0.00029324,5,521,0.1315,0.1916,0.35,nan,1.0,1.0,,,-0.01,0.00994,0.00028,-0.02264,-0.01146,-0.01219
68,69632,-4.91942,97.0,0.0,0.0,0.707996,-0.002853,0.032383,0.002059,0.270136,0.02403,0.941301,-5.944018,4.744354,-6.043045,5.177619,4.0,0.00029314,1,555,0.15336,0.19785,0.34,nan,1.0,0.0,,,-0.01,0.00714,-0.00022,-0.02018,-0.00942,-0.00366
69,70656,-5.5501,311.2,0.0,0.0,0.686427,-0.004578,0.022871,0.002404,0.258438,0.030448,0.959009,-5.925276,5.05232,-6.041187,5.551777,4.0,0.00029304,5,539,0.14809,0.18184,0.36,nan,1.0,0.0,,,-0.01,0.00725,-0.00062,-0.02834,-0.00632,-0.0068
70,71680,-8.19542,317.0,0.0,0.0,0.713595,-0.004456,0.027438,0.001914,0.241438,0.02274,0.956259,-5.705979,5.311101,-5.758091,5.750608,4.0,0.00029293,5,535,0.15141,0.19649,0.38,nan,1.0,1.0,,,-0.01,0.00891,0.00026,-0.02124,-0.00756,-0.00647
71,72704,-5.69834,207.75,0.0,0.0,0.802136,-0.0022,0.041105,0.002215,0.31634,0.02403,0.871315,-4.937095,3.735991,-5.050522,3.869164,4.0,0.00029283,4,537,0.12172,0.17002,0.37,nan,1.0,0.0,,,-0.01,0.00927,0.00013,-0.01861,-0.00665,-0.0091
72,73728,-5.0627,230.66667,0.0,0.0,0.820811,-0.004333,0.03329,0.002872,0.340681,0.03833,0.907472,-5.400376,3.806812,-5.590212,4.105768,4.0,0.00029273,3,531,0.1408,0.19554,0.38,nan,1.0,0.0,,,-0.01,0.00903,0.00024,-0.02237,-0.00419,-0.00601
73,74752,-6.44481,337.66667,0.0,0.0,0.74872,-0.004213,0.016608,0.002121,0.355407,0.026995,0.96069,-5.925044,4.244632,-6.10502,4.555932,4.0,0.00029263,3,554,0.13141,0.17691,0.4,nan,0.66667,0.0,,,-0.01,0.00744,0.00013,-0.02315,-0.00497,-0.00323
74,75776,-6.48256,303.5,0.0,0.0,0.664496,-0.003889,0.023593,0.002459,0.421122,0.033866,0.956751,-6.151473,4.628682,-6.294312,4.920059,4.0,0.00029252,2,579,0.1163,0.16793,0.41,nan,1.0,1.0,,,-0.01,0.00884,0.00034,-0.01949,-0.00514,-0.00365
75,76800,-6.50752,367.75,0.0,0.0,0.842108,-0.004214,0.026652,0.003106,0.459701,0.045898,0.953254,-6.284714,4.722827,-6.587885,5.04431,4.0,0.00029242,4,543,0.12549,0.16147,0.44,nan,1.0,1.0,,,-0.01,0.00685,0.00021,-0.02059,-0.00279,-0.00307
76,77824,-3.83406,273.0,0.0,0.0,0.758124,-0.003594,0.028607,0.002154,0.34119,0.026158,0.945235,-5.844663,4.64739,-6.028559,4.96669,4.0,0.00029232,2,555,0.14894,0.19834,0.45,nan,1.0,0.0,,,-0.01,0.00824,-0.00013,-0.02199,-0.00769,-0.00353
77,78848,-6.34152,300.5,0.0,0.0,0.909988,-0.007027,0.022477,0.002892,0.274867,0.039062,0.950566,-6.098193,4.448809,-6.221859,4.693306,4.0,0.00029222,4,522,0.14653,0.19516,0.46,nan,1.0,0.66667,,,-0.01,0.00556,0.00013,-0.01966,-0.00304,-0.00595
78,79872,-7.4828,450.0,0.0,0.0,0.869021,-0.004085,0.024347,0.001741,0.315524,0.017613,0.950717,-6.088445,4.611721,-6.298896,4.882694,4.0,0.00029212,3,545,0.1556,0.19631,0.48,nan,1.0,1.0,,,-0.01,0.00516,-0.00031,-0.02198,-0.00073,0.0
79,80896,-6.51306,450.0,0.0,0.0,0.840987,-0.003999,0.013807,0.001686,0.346807,0.013846,0.975011,-6.101994,5.084482,-6.384216,5.470937,4.0,0.00029201,1,561,0.15603,0.19296,0.49,nan,1.0,0.0,,,-0.01,0.00574,-0.00079,-0.02244,-0.00012,0.0
80,81920,-8.12864,364.0,0.0,0.0,0.821625,-0.005094,0.026703,0.002748,0.361806,0.033133,0.97,-6.65512,6.173234,-6.878327,6.531279,4.0,0.00029191,4,536,0.1525,0.1966,0.51,nan,0.5,1.0,,,-0.01,0.00654,-3e-05,-0.02329,-0.00361,-0.00322
81,82944,-5.38007,282.75,0.0,0.0,0.786138,-0.003464,0.030969,0.002563,0.27276,0.035121,0.965165,-6.488817,6.364638,-6.609684,6.714518,4.0,0.00029181,4,545,0.14178,0.18184,0.53,nan,1.0,0.66667,,,-0.01,0.00674,-0.00041,-0.02041,-0.00659,-0.00637
82,83968,10.93996,328.75,0.25,0.01,0.881284,-0.003749,1.145686,0.003299,1.391648,0.044713,0.30828,-5.792423,5.3865,-4.465577,9.031892,4.0,0.00029171,4,527,0.12857,0.17,0.55,0.0,1.0,0.0,,,-0.01,0.00702,-0.00053,-0.01585,-0.00222,0.09576
83,84992,-7.01849,450.0,0.0,0.01,0.863213,-0.005918,0.036917,0.003384,0.428551,0.047259,0.933448,-3.024244,5.0087,-3.160637,5.325597,4.0,0.0002916,1,554,0.16521,0.2067,0.56,0.0,1.0,0.0,,,-0.01,0.00681,-0.00031,-0.01822,-0.00235,0.0
84,86016,-5.21387,158.0,0.0,0.01,0.871606,-0.00528,0.020251,0.003588,0.487017,0.048549,0.974091,-3.404722,6.173029,-3.656202,6.500347,4.0,0.0002915,1,574,0.20112,0.24765,0.56,0.0,1.0,0.0,,,-0.01,0.00617,-0.00109,-0.02107,-0.00189,-0.00356
85,87040,-6.31137,450.0,0.0,0.01,0.946892,-0.004509,0.021328,0.00288,0.300077,0.035121,0.972608,-3.799421,6.234956,-3.94758,6.519312,4.0,0.0002914,6,519,0.17324,0.2137,0.59,0.0,1.0,0.53846,,,-0.01,0.00755,-0.00052,-0.01821,0.00295,0.0
86,88064,31.31366,217.25,0.5,0.03,0.862612,-0.004509,1.899923,0.004,1.701034,0.059361,0.252082,-3.169612,5.881596,-0.519016,11.573851,4.0,0.0002913,4,539,0.14722,0.18844,0.56,0.0,0.75,0.66667,,,-0.01,0.00847,0.00014,-0.01833,-0.00345,0.2114
87,89088,-3.48619,349.5,0.0,0.03,0.925441,-0.003558,0.043393,0.002539,0.405166,0.028913,0.953341,1.165416,6.604377,1.145195,6.877511,4.0,0.00029119,2,542,0.18131,0.2236,0.56,0.0,1.0,0.0,,,-0.01,0.00926,-0.0003,-0.01856,0.0014,-0.00304
