iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
65,66560,37.96986,159.5,1.0,0.93,1.47257,-0.000695,15.478743,0.00075,1634,0.14301,-0.01,0.00755,-0.00038,0.00515,-0.01853,0.25332
66,67584,41.71182,155.66667,1.0,0.93,1.469113,-0.000657,7.580862,0.000972,1641,0.14187,-0.01,0.00838,-0.00026,0.00458,-0.00048,0.25679
67,68608,42.0527,152.875,1.0,0.95,1.48143,-0.000125,19.089958,0.001243,1685,0.14053,-0.01,0.00912,0.00047,0.00463,-0.01379,0.37786
68,69632,46.53259,134.71429,1.0,0.95,1.443412,-0.000512,13.522709,0.00071,1558,0.13749,-0.01,0.00929,-0.00081,0.00473,-0.02442,0.32566
69,70656,44.29742,129.44444,1.0,0.96,1.42374,-0.00105,12.885035,0.000708,1558,0.13863,-0.01,0.00856,0.00023,0.0056,-0.00198,0.43298
70,71680,39.567,129.5,0.875,0.96,1.422939,-0.067991,14.910875,0.00125,1572,0.13829,-0.01,0.00832,-0.00143,0.00535,-0.01761,0.34143
71,72704,42.42172,134.75,1.0,0.96,1.401877,-0.038476,11.314504,0.000956,1607,0.14028,-0.01,0.00861,-0.00115,0.00493,-0.00161,0.35235
72,73728,44.90087,124.75,1.0,0.98,1.328002,0.069246,24.845921,0.001552,1646,0.1392,-0.01,0.00903,-0.00034,0.00496,-0.02122,0.40686
73,74752,39.44428,116.77778,1.0,0.98,1.368123,-0.07939,18.508496,0.000909,1631,0.14106,-0.01,0.01057,0.0004,0.0041,-0.04497,0.417
74,75776,49.69463,109.625,1.0,0.98,1.372498,0.06416,25.026277,0.000689,1629,0.14047,-0.01,0.00938,-0.00054,0.0047,-0.02297,0.41906
75,76800,44.80414,118.875,1.0,0.98,1.381264,0.033371,9.567215,0.001152,1552,0.13416,-0.01,0.0092,-0.00016,0.00416,-6e-05,0.37921
76,77824,48.20633,116.27273,1.0,0.99,1.362009,0.000317,12.891808,0.001033,1615,0.13432,-0.01,0.0082,0.00052,0.00476,-0.00058,0.54233
77,78848,41.92494,117.5,1.0,0.99,1.318332,-0.000193,17.798293,0.000465,1695,0.13358,-0.01,0.00725,-0.00031,0.00579,-0.00295,0.35417
78,79872,41.55636,112.9,0.9,0.98,1.33611,-0.000313,20.760588,0.000594,1659,0.1345,-0.01,0.0085,0.00058,0.00485,-0.01386,0.43841
79,80896,46.16323,129.4,1.0,0.98,1.331208,-0.001776,30.311087,0.001101,1881,0.14053,-0.01,0.00728,-0.00118,0.00466,-0.04715,0.27928
80,81920,32.71374,143.85714,0.85714,0.97,1.371468,-0.00703,9.240328,0.000493,1797,0.13785,-0.01,0.00891,-0.00046,0.00474,0.00122,0.27922
81,82944,40.36512,154.66667,0.88889,0.96,1.302978,-0.101728,12.331241,0.001127,1704,0.13557,-0.01,0.00802,-0.00126,0.00509,-0.00193,0.41086
82,83968,44.07976,135.2,1.0,0.97,1.307813,-0.027902,7.896491,0.000577,1723,0.13824,-0.01,0.00599,-0.0008,0.00487,-0.00166,0.23363
83,84992,43.69233,149.5,1.0,0.97,1.371651,0.004911,9.122088,0.003076,1648,0.13229,-0.01,0.00762,-0.00189,0.00537,-0.02596,0.38022
84,86016,48.61584,143.28571,1.0,0.97,1.330109,-0.057294,14.900777,0.001007,1684,0.13442,-0.01,0.00886,-4e-05,0.00484,-0.04088,0.35785
85,87040,27.92583,127.375,0.75,0.95,1.367797,-5e-06,10.775741,0.000621,1714,0.13177,-0.01,0.00686,-5e-05,0.00522,-0.01783,0.29247
86,88064,44.49263,136.125,1.0,0.95,1.304346,0.06148,13.154148,0.001855,1665,0.13554,-0.01,0.00929,-0.00067,0.00569,-0.01789,0.36704
87,89088,18.13398,159.2,1.0,0.95,1.329387,-0.066265,31.430114,0.001603,2114,0.15444,-0.01,0.00845,-0.00383,0.00431,-0.12435,0.21806
88,90112,22.81934,161.0,1.0,0.95,1.355469,0.053967,10.17264,0.000889,1874,0.14395,-0.01,0.00798,-0.00042,0.00505,-0.00173,0.13692
89,91136,39.35601,189.25,0.875,0.94,1.396505,-0.000408,8.487537,0.001289,1667,0.13843,-0.01,0.0081,0.00015,0.00482,-0.02699,0.33684
90,92160,38.30408,150.85714,1.0,0.94,1.426871,0.000536,12.724517,0.001673,1701,0.14047,-0.01,0.00849,0.00028,0.0049,-0.02273,0.32344
91,93184,30.98073,164.0,1.0,0.94,1.373507,-0.00019,22.630059,0.002575,1805,0.14304,-0.01,0.00757,-0.00032,0.00492,-0.0732,0.25647
92,94208,38.03608,156.0,1.0,0.94,1.31138,-0.000428,13.357686,0.000495,1733,0.14418,-0.01,0.007,-0.00174,0.00517,-0.01793,0.2285
93,95232,28.71426,191.14286,0.85714,0.94,1.472294,0.110536,8.862291,0.001367,1699,0.13981,-0.01,0.00746,0.0006,0.00558,-0.00046,0.23114
94,96256,40.17542,148.75,1.0,0.95,1.505061,0.000821,16.018226,0.001562,1703,0.14069,-0.01,0.00926,0.00023,0.00498,-0.0236,0.3609
95,97280,32.95995,139.14286,1.0,0.95,1.427588,0.102061,24.601223,0.001338,1713,0.14408,-0.01,0.00784,0.00022,0.00499,-0.02666,0.27534
96,98304,42.90662,125.875,1.0,0.96,1.469733,-0.024323,18.660796,0.002035,1636,0.14077,-0.01,0.00962,0.00093,0.00469,-0.02727,0.37784
97,99328,37.54373,118.0,0.9,0.95,1.481101,-0.056635,23.938428,0.001145,1660,0.1364,-0.01,0.01106,-0.00021,0.00577,-0.04923,0.43838
98,100352,47.7571,111.11111,1.0,0.95,1.498465,0.001323,15.149961,0.002344,1659,0.13917,-0.01,0.00953,-0.00015,0.00496,-0.00035,0.43775
99,101376,49.76976,121.28571,1.0,0.97,1.504929,-0.01325,12.064994,0.001722,1663,0.14142,-0.01,0.01088,0.00055,0.00498,-0.00121,0.35944
100,102400,47.0582,114.4,1.0,0.97,1.429894,0.000188,14.707896,0.001226,1645,0.13601,-0.01,0.01033,7e-05,0.00493,0.00088,0.47265
101,103424,49.84287,107.0,1.0,0.97,1.372569,-0.0106,21.709644,0.002619,1640,0.136,-0.01,0.01026,-0.00098,0.00481,-0.00168,0.45511
102,104448,37.28392,106.45455,1.0,0.98,1.412384,-0.000545,33.837502,0.001689,1724,0.13369,-0.01,0.011,3e-05,0.00518,-0.04438,0.49414
103,105472,50.20901,99.0,1.0,0.98,1.405461,-0.000103,17.452587,0.000833,1671,0.13399,-0.01,0.01051,0.00023,0.00511,-0.02023,0.46029
104,106496,39.45236,97.54545,1.0,0.99,1.406051,0.006791,18.380241,0.001014,1674,0.13958,-0.01,0.01165,0.00022,0.00467,-0.05056,0.51944
105,107520,45.90347,102.66667,1.0,0.99,1.374315,-0.01873,13.15402,0.001523,1670,0.13563,-0.01,0.00899,-0.00127,0.00493,-0.0103,0.43272
106,108544,42.75862,117.5,1.0,0.99,1.39814,0.001183,21.545882,0.000682,1667,0.13634,-0.01,0.01087,-0.0022,0.00535,-0.02504,0.46891
107,109568,45.79859,96.5,1.0,1.0,1.440739,-0.014836,12.944029,0.001434,1611,0.134,-0.01,0.01063,-0.00066,0.0045,-0.02683,0.49254
108,110592,45.84484,102.75,1.0,1.0,1.363382,-0.000347,17.616919,0.000483,1674,0.13357,-0.01,0.00964,-0.00038,0.00504,-0.00177,0.38295
109,111616,50.18906,109.63636,1.0,1.0,1.3729,-0.000769,8.894734,0.000806,1631,0.13554,-0.01,0.0104,-0.00241,0.00467,0.00202,0.56989
110,112640,43.93283,106.66667,1.0,1.0,1.431824,-0.086929,17.542559,0.002609,1713,0.1377,-0.01,0.00947,-0.0014,0.00485,-0.03109,0.45641
111,113664,37.89827,108.45455,0.90909,0.99,1.393366,0.031974,22.021561,0.003766,1620,0.13326,-0.01,0.00876,-0.00096,0.00542,-0.03542,0.45899
112,114688,16.16492,111.33333,0.5,0.96,1.398064,0.011534,33.245205,0.004512,1783,0.13933,-0.01,0.00453,-0.00227,0.00506,-0.04485,0.15284
113,115712,50.8074,137.42857,1.0,0.96,1.43726,0.000671,7.162649,0.001874,1809,0.14471,-0.01,0.00842,-0.00455,0.00499,0.0001,0.39683
114,116736,18.80821,179.66667,0.66667,0.94,1.428787,3.3e-05,21.270889,0.0015,1899,0.14962,-0.01,0.00688,-0.00452,0.00549,-0.03448,0.17945
115,117760,37.41758,145.0,1.0,0.94,1.445616,-9.4e-05,14.953697,0.002844,1734,0.1414,-0.01,0.00557,-0.00017,0.00576,-0.03426,0.2169
116,118784,28.57777,214.71429,0.85714,0.93,1.438051,-0.000645,14.573391,0.000346,1710,0.145,-0.01,0.00815,-0.00225,0.00535,-0.02448,0.25071
117,119808,44.60637,149.33333,1.0,0.93,1.522507,-0.039248,16.929734,0.00143,1767,0.14639,-0.01,0.00716,-0.00102,0.00503,-0.01395,0.29115
118,120832,38.53528,161.0,1.0,0.93,1.46735,0.021085,24.018206,0.003397,1783,0.14297,-0.01,0.00799,-0.00354,0.00475,-0.02631,0.22165
119,121856,30.50423,203.2,0.8,0.92,1.512021,0.012274,10.800722,0.000664,1981,0.15718,-0.01,0.00513,-0.00224,0.00459,-0.01717,0.2157
120,122880,24.76915,206.5,0.83333,0.91,1.557979,-0.059643,14.799036,0.007453,1832,0.14098,-0.01,0.00611,0.00055,0.00449,-0.03373,0.2319
121,123904,38.27124,158.5,1.0,0.91,1.553628,0.041719,14.423094,0.001303,1656,0.13962,-0.01,0.00783,-0.00139,0.0052,-0.02848,0.26582
122,124928,45.68345,152.66667,1.0,0.91,1.561442,0.001697,16.510449,0.002913,1800,0.14187,-0.01,0.00679,-0.00015,0.00487,-0.00161,0.30789
123,125952,38.26799,173.0,0.875,0.9,1.558816,0.000683,24.089171,0.001027,1772,0.14197,-0.01,0.00918,0.00012,0.00501,-0.02855,0.34938
124,126976,38.9201,130.85714,1.0,0.9,1.59231,-0.00017,14.129086,0.001823,1656,0.14198,-0.01,0.00711,-0.0011,0.00422,-0.00044,0.30255
125,128000,46.81991,147.14286,1.0,0.9,1.527818,0.023062,14.371346,0.001826,1685,0.13755,-0.01,0.0076,-0.00131,0.00536,-0.00298,0.33973
126,129024,43.82814,127.66667,1.0,0.9,1.471324,-0.000195,19.23613,0.000676,1821,0.14387,-0.01,0.00952,-0.00465,0.00499,-0.02975,0.29594
127,130048,37.88501,151.77778,1.0,0.92,1.474932,-0.000699,16.354452,0.001049,1714,0.14091,-0.01,0.00833,-0.002,0.00514,-0.0023,0.39764
128,131072,47.56442,118.22222,1.0,0.94,1.487749,-0.000687,15.357455,0.001608,1667,0.13479,-0.01,0.0099,8e-05,0.00512,-0.00155,0.44081
129,132096,39.81338,109.54545,1.0,0.96,1.453612,-0.000928,24.024447,0.000373,1633,0.13745,-0.01,0.01105,-0.00197,0.00498,-0.04915,0.49811
130,133120,39.48273,109.85714,1.0,0.97,1.437215,0.018522,18.205023,0.001128,1691,0.13869,-0.01,0.00886,-0.00089,0.00531,-0.01816,0.30498
131,134144,38.53621,120.83333,1.0,0.97,1.425396,-0.000366,25.736227,0.00235,1751,0.14411,-0.01,0.00848,-0.0012,0.00509,-0.04909,0.27494
132,135168,38.20644,168.375,1.0,0.97,1.4567,-0.00031,18.299291,0.000663,1739,0.14077,-0.01,0.00858,-0.00127,0.00487,-0.00253,0.34655
133,136192,37.77308,141.14286,0.85714,0.97,1.487049,-0.0001,13.415225,0.00081,1764,0.13997,-0.01,0.00803,-0.00269,0.00467,-0.01306,0.30295
134,137216,49.64819,128.5,1.0,0.98,1.480327,-0.001241,9.889576,0.000963,1649,0.13336,-0.01,0.00776,-0.00083,0.00541,-0.00015,0.39711
135,138240,39.78144,138.85714,1.0,0.98,1.493408,-0.065755,25.42543,0.00481,1824,0.15436,-0.01,0.00822,-0.00082,0.00382,-0.06964,0.34184
136,139264,26.31665,137.71429,1.0,0.99,1.495089,-0.000755,19.660473,0.001052,1904,0.157,-0.01,0.0091,0.00018,0.00462,-0.03006,0.26824
137,140288,34.9439,180.66667,0.83333,0.98,1.539297,-0.003379,17.049088,0.001719,1699,0.14176,-0.01,0.00703,0.00063,0.0049,-0.00046,0.24425
138,141312,46.93732,134.77778,1.0,0.98,1.551224,0.10031,16.317108,0.002692,1663,0.1401,-0.01,0.00934,-0.0005,0.00519,-0.00161,0.43577
139,142336,30.12158,129.625,1.0,0.98,1.579692,0.001165,25.16451,0.001392,1730,0.14301,-0.01,0.01018,-0.00059,0.00492,-0.07673,0.33589
140,143360,49.62162,116.375,1.0,0.98,1.550983,2.9e-05,16.349275,0.002374,1634,0.14202,-0.01,0.00951,-0.00057,0.00501,-0.0251,0.39927
141,144384,40.47103,117.5,1.0,0.98,1.535167,0.004411,23.881104,0.000509,1643,0.13824,-0.01,0.00901,-5e-05,0.00506,-0.04674,0.38077
142,145408,39.49254,115.25,1.0,0.98,1.526404,-0.000613,19.561551,0.00022,1679,0.14471,-0.01,0.0087,-0.00039,0.00546,-0.03651,0.37507
143,146432,36.51272,127.88889,0.88889,0.97,1.535225,-5.5e-05,18.747283,0.00151,1708,0.14104,-0.01,0.0104,-0.00131,0.00544,-0.01802,0.37999
144,147456,45.10711,113.9,1.0,0.97,1.449421,-0.024879,13.755945,0.001273,1653,0.14161,-0.01,0.01059,-0.00193,0.00557,-0.00091,0.46368
145,148480,43.66492,117.4,1.0,0.98,1.492862,-0.000668,14.792462,0.001127,1684,0.14314,-0.01,0.00885,-0.00123,0.00607,-0.00906,0.46704
146,149504,43.84417,113.28571,1.0,0.98,1.450251,-0.023362,14.248359,0.002699,1633,0.14078,-0.01,0.00731,0.00042,0.00524,-0.02702,0.33424
147,150528,45.05792,128.0,1.0,0.98,1.401149,0.077569,14.44687,0.004042,1679,0.14889,-0.01,0.00855,-0.00035,0.00566,-0.02448,0.35303
148,151552,28.59146,178.71429,0.85714,0.97,1.426597,-0.000185,11.498309,0.000792,1736,0.15028,-0.01,0.00939,-0.00102,0.00443,-0.02956,0.24679
149,152576,43.34519,152.75,1.0,0.97,1.467181,-0.040025,7.503767,0.001819,1707,0.14484,-0.01,0.00546,0.00014,0.00547,-0.00229,0.17762
150,153600,38.65126,198.2,1.0,0.98,1.409694,-0.002404,6.836402,0.001975,1724,0.15045,-0.01,0.00753,-0.00145,0.00516,-0.00131,0.20772
151,154624,39.93022,172.33333,1.0,0.98,1.500026,-0.000853,7.964845,0.000708,1653,0.14358,-0.01,0.00623,0.00076,0.00558,-0.025,0.26408
152,155648,47.63911,177.0,1.0,0.98,1.504465,-0.000485,10.945384,0.001036,1693,0.14485,-0.01,0.0097,-0.00119,0.00512,0.00021,0.33775
153,156672,27.62861,172.2,1.0,0.98,1.422629,-4e-06,27.631444,0.002829,1859,0.15504,-0.01,0.00879,-0.00104,0.00568,-0.07275,0.18673
154,157696,20.40791,197.2,1.0,0.98,1.512594,0.000219,11.337406,0.002956,1768,0.15068,-0.01,0.00523,-0.00272,0.00527,-0.02204,0.17343
155,158720,35.47238,184.6,1.0,0.98,1.553619,-0.038006,8.894347,0.001068,1851,0.15464,-0.01,0.00703,0.00039,0.00479,-0.02828,0.22846
156,159744,36.38727,223.66667,0.83333,0.97,1.496137,-0.001039,8.712735,0.00134,1805,0.14878,-0.01,0.00703,-0.00034,0.0054,-0.00016,0.24678
157,160768,48.125,199.33333,1.0,0.97,1.527118,0.00044,4.378417,0.001093,1653,0.14229,-0.01,0.00638,8e-05,0.00493,0.00168,0.14155
158,161792,47.75436,211.42857,1.0,0.98,1.518658,-0.000655,17.818815,0.001048,1677,0.14438,-0.01,0.00888,0.00021,0.00541,-0.02685,0.33541
159,162816,31.98162,175.4,1.0,0.98,1.544552,-0.001238,8.403317,0.002505,1724,0.14687,-0.01,0.00752,7e-05,0.00541,-0.00242,0.19709
160,163840,41.76236,170.66667,1.0,0.98,1.478672,0.045513,8.694562,0.001423,1653,0.14232,-0.01,0.00878,-0.00014,0.00557,-0.02209,0.27254
161,164864,45.15847,144.42857,1.0,0.98,1.517809,-0.000874,11.360134,0.002742,1714,0.1438,-0.01,0.00898,0.00093,0.00488,-0.00181,0.32793
162,165888,43.52054,138.25,1.0,0.98,1.453204,-0.032733,12.310791,0.001107,1671,0.14408,-0.01,0.00692,0.00042,0.0049,-0.00231,0.35799
163,166912,41.45307,156.5,1.0,0.98,1.481582,-0.000832,16.061208,0.000698,1687,0.14294,-0.01,0.00964,0.00046,0.0048,-0.02321,0.36367
164,167936,38.0716,149.14286,1.0,0.98,1.457517,-0.001159,14.69906,0.000386,1762,0.14675,-0.01,0.00849,-0.00021,0.00492,-0.00454,0.29499
165,168960,41.20685,141.8,1.0,0.99,1.46068,-0.000652,22.718839,0.002217,1763,0.14558,-0.01,0.00735,-0.00029,0.00504,-0.0471,0.22478
166,169984,39.19974,147.33333,1.0,0.99,1.412372,-0.048651,10.405577,0.000856,1625,0.14968,-0.01,0.00656,-0.00106,0.00476,0.00023,0.27243
