iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
96,98304,-0.32166,450.0,0.0,0.12,1.817181,-0.003098,0.110574,0.004447,1751,-0.01,0.00389,-0.001,0.00648,-0.00095,0.0
97,99328,-1.04031,450.0,0.0,0.12,1.798405,0.004381,0.049263,0.003121,1855,-0.01,0.0024,-0.00172,0.00646,-0.00175,0.0
98,100352,12.53628,430.0,0.5,0.13,1.847312,-0.05075,6.43785,0.001915,1800,-0.01,0.00259,-0.00097,0.00692,-0.00079,0.03385
99,101376,-1.13755,450.0,0.0,0.13,1.836856,-0.006993,0.047352,0.007404,1588,-0.01,0.00211,-0.00148,0.00698,0.00027,0.0
100,102400,-1.10791,450.0,0.0,0.13,1.785754,-0.005983,0.071752,0.008519,1568,-0.01,0.00279,-0.00064,0.00771,-0.00035,0.0
101,103424,8.22723,450.0,0.33333,0.14,1.766343,0.017202,4.876846,0.006174,1746,-0.01,0.0034,-4e-05,0.00644,-0.0018,0.03224
102,104448,-0.93567,450.0,0.0,0.14,1.746461,-0.002481,0.132736,0.002939,2158,-0.01,0.00362,-0.00021,0.00488,-0.00212,0.0
103,105472,9.34922,382.75,0.25,0.15,1.720309,-0.000185,15.901478,0.003693,2333,-0.01,0.00458,0.00022,0.00563,-9e-05,0.0705
104,106496,9.05675,389.66667,0.33333,0.16,1.737376,0.017614,5.258736,0.002925,2146,-0.01,0.00504,0.00032,0.00582,-0.001,0.04133
105,107520,35.14297,177.5,1.0,0.18,1.735922,-0.000994,22.344313,0.000895,2145,-0.01,0.00291,0.0,0.00509,0.00078,0.1089
106,108544,15.56121,355.0,0.33333,0.19,1.780416,0.037815,12.618121,0.001831,2144,-0.01,0.00298,-0.00115,0.00736,-0.00963,0.08808
107,109568,23.96335,314.5,0.5,0.21,1.752226,0.000128,20.479586,0.001383,1971,-0.01,0.00393,-0.00142,0.00645,-0.01181,0.13148
108,110592,15.0069,333.75,0.5,0.23,1.732651,-0.081,32.811026,0.003453,2174,-0.01,0.00321,-0.00184,0.00655,-0.00419,0.1156
109,111616,6.95493,371.33333,0.33333,0.24,1.737528,0.017717,7.937276,0.001964,2017,-0.01,0.00466,-0.00143,0.0062,-0.00469,0.05206
110,112640,26.03191,279.66667,0.66667,0.26,1.769761,-0.001161,18.879846,0.001628,2096,-0.01,0.00517,0.00094,0.00607,-0.00195,0.1163
111,113664,-1.48014,450.0,0.0,0.25,1.764232,0.044352,2.344565,0.003243,2776,-0.01,0.0042,-0.00229,0.0041,-0.01034,0.0
112,114688,-0.69196,450.0,0.0,0.25,1.750942,0.002165,1.111551,0.003397,2941,-0.01,0.00319,-0.00372,0.00518,0.00058,0.0
113,115712,5.61638,398.16667,0.16667,0.25,1.770651,0.030328,9.954834,0.003416,1875,-0.01,0.00529,-0.00091,0.00703,0.00128,0.06988
114,116736,-1.24005,450.0,0.0,0.24,1.753897,0.001853,7.461431,0.002533,1843,-0.01,0.00375,-0.00585,0.00599,-0.05687,0.0
115,117760,-17.7968,450.0,0.0,0.24,1.794418,-0.01484,1.480014,0.00163,2111,-0.01,0.00258,-0.00344,0.00632,-0.01261,0.0
116,118784,-10.70031,450.0,0.0,0.22,1.761847,0.086197,0.573037,0.00126,1909,-0.01,0.00355,-0.00185,0.00644,-0.00117,0.0
117,119808,-0.66018,450.0,0.0,0.21,1.709166,-0.002002,0.298267,0.001119,1650,-0.01,0.00461,-0.00098,0.00717,-0.00065,0.0
118,120832,0.65012,450.0,0.0,0.21,1.680731,0.000322,0.600841,0.001204,2056,-0.01,0.0033,-0.0007,0.00509,-0.00431,0.0
119,121856,nan,nan,0.0,0.21,1.718154,-0.003127,0.19406,0.002443,2467,-0.01,0.00328,-0.00286,0.00395,6e-05,0.0
120,122880,-1.06808,450.0,0.0,0.19,1.735155,-0.003636,0.104379,0.005652,1880,-0.01,0.00406,-0.00015,0.00641,0.0034,0.0
121,123904,34.66859,261.66667,0.66667,0.2,1.754165,0.051685,20.837486,0.002498,1642,-0.01,0.00472,0.00043,0.00651,-8e-05,0.12518
122,124928,0.29791,450.0,0.0,0.2,1.717138,0.146836,0.395835,0.000962,1759,-0.01,0.00253,-0.003,0.00543,0.00075,0.0
123,125952,-1.32921,450.0,0.0,0.19,1.808646,0.038474,0.373711,0.002879,2153,-0.01,0.00098,-0.00178,0.00494,-0.0016,0.0
124,126976,-0.68913,450.0,0.0,0.17,1.81004,0.000162,0.101052,0.005859,1598,-0.01,0.003,-0.00022,0.00654,0.0003,0.0
125,128000,-0.63489,450.0,0.0,0.17,1.728038,-0.001532,0.303772,0.002234,1801,-0.01,0.00374,0.00103,0.00613,-0.00166,0.0
126,129024,nan,nan,0.0,0.17,1.766124,-0.001479,0.175102,0.001425,2205,-0.01,0.00179,-0.00104,0.00558,-0.00048,0.0
127,130048,-5.91523,450.0,0.0,0.17,1.794478,-0.034555,2.680034,0.004257,2337,-0.01,0.00166,0.00197,0.00552,-0.03224,0.0
128,131072,-1.112,450.0,0.0,0.17,1.777084,-0.045241,0.088503,0.005631,1831,-0.01,0.00315,0.00086,0.00665,-0.00205,0.0
129,132096,0.12425,450.0,0.0,0.17,1.744034,0.004432,0.242239,0.00639,2075,-0.01,0.00338,0.00153,0.00499,-0.00501,0.0
130,133120,0.57101,450.0,0.0,0.17,1.719743,0.014896,0.085772,0.005739,3042,-0.01,0.0012,0.00076,0.00348,0.00048,0.0
131,134144,-1.01855,450.0,0.0,0.17,1.640932,-0.047438,0.073638,0.008657,2269,-0.01,0.00452,0.00146,0.00498,-0.00333,0.0
132,135168,10.30685,344.33333,0.33333,0.18,1.657074,-0.000835,13.205458,0.003614,2302,-0.01,0.00546,0.00049,0.00399,-0.0049,0.05443
133,136192,nan,nan,0.0,0.18,1.542815,-0.002042,0.250878,0.001107,3545,-0.01,0.00311,0.00055,0.00306,-0.00571,0.0
134,137216,-1.63299,450.0,0.0,0.18,1.657468,0.024984,0.060149,0.00679,3158,-0.01,0.00389,-0.00097,0.00406,-0.0004,0.0
135,138240,4.96803,383.75,0.25,0.19,1.713624,-0.347265,41.620715,0.005075,2449,-0.01,0.00323,0.00084,0.00435,-0.00227,0.04507
136,139264,27.83059,253.83333,0.66667,0.22,1.716619,0.000768,44.521538,0.000567,1760,-0.01,0.0045,0.00079,0.0057,0.00338,0.20729
137,140288,49.40274,131.0,1.0,0.23,1.705821,0.017204,10.138555,0.001692,1927,-0.01,0.00225,0.00212,0.00567,-0.0035,0.06689
138,141312,12.67228,354.0,0.5,0.24,1.679962,-0.068569,24.110537,0.002671,2384,-0.01,0.00364,0.00294,0.00466,-0.00183,0.09704
139,142336,27.48269,283.5,0.5,0.26,1.72381,-0.073611,49.921748,0.005125,2317,-0.01,0.00593,0.00063,0.00624,0.0029,0.1866
140,143360,7.2116,352.66667,0.33333,0.26,1.726777,0.029925,6.926515,0.001338,1983,-0.01,0.00404,-0.0046,0.00551,-0.00439,0.03951
141,144384,27.90072,247.75,0.75,0.27,1.722015,0.055423,27.575822,0.003915,2070,-0.01,0.00365,-0.00478,0.00517,-0.0006,0.19604
142,145408,36.94982,208.0,1.0,0.27,1.740521,0.000116,11.681698,0.002534,2148,-0.01,0.00349,-0.00336,0.0038,-0.00571,0.07467
143,146432,3.1464,404.0,0.25,0.26,1.657799,-0.002246,7.081188,0.002182,2409,-0.01,0.00516,-0.00409,0.00386,-0.00351,0.04322
144,147456,12.67879,289.5,0.5,0.27,1.682065,-0.000414,14.292439,0.00108,2710,-0.01,0.00414,-0.0119,0.00401,-0.01227,0.06926
145,148480,12.89972,288.66667,0.5,0.27,1.691233,0.063494,19.375139,0.007141,2245,-0.01,0.0067,-0.00469,0.00546,-0.00182,0.13256
146,149504,10.28096,316.8,0.4,0.26,1.699003,-0.000788,19.001538,0.000681,2070,-0.01,0.00595,-0.00939,0.00597,-0.00519,0.10757
147,150528,39.76725,135.0,1.0,0.29,1.725172,0.000813,31.866435,0.002138,1913,-0.01,0.0039,-0.00893,0.00606,-0.01899,0.17337
148,151552,39.07584,133.66667,1.0,0.31,1.684311,0.026717,24.643143,0.001034,2197,-0.01,0.00437,-0.01278,0.00638,-0.01919,0.19525
149,152576,8.27547,324.0,0.4,0.33,1.712319,0.000102,20.197723,0.001244,2202,-0.01,0.0051,-0.00967,0.00662,-0.00567,0.11656
150,153600,18.10485,290.5,0.5,0.34,1.717707,-0.001827,15.198372,0.001046,2646,-0.01,0.0038,-0.0037,0.00617,0.00028,0.09129
151,154624,20.09471,296.0,0.5,0.36,1.74549,0.00767,26.989255,0.006395,2435,-0.01,0.00394,-0.01344,0.00584,-0.01939,0.17169
152,155648,-6.224,450.0,0.0,0.36,1.732886,0.004,6.807226,0.007798,2389,-0.01,0.00391,-0.02506,0.00542,-0.003,0.0
153,156672,20.52795,228.8,0.6,0.38,1.739398,-0.043863,39.819824,0.001543,2007,-0.01,0.00453,-0.00859,0.00634,-0.01459,0.19016
154,157696,39.61403,133.0,1.0,0.39,1.720287,-0.000967,14.332867,0.003502,2395,-0.01,0.00398,-0.02974,0.00537,-0.00013,0.0724
155,158720,5.91298,325.75,0.5,0.4,1.717668,0.002832,11.95384,0.003399,2308,-0.01,0.0049,-0.01871,0.00511,-0.00367,0.06773
156,159744,-9.2606,450.0,0.0,0.4,1.703059,0.001168,2.827764,0.006289,2519,-0.01,0.00517,-0.01784,0.00443,-0.00572,0.0
157,160768,11.15849,188.5,0.5,0.41,1.656434,0.022084,13.073543,0.001708,3083,-0.01,0.00307,-0.00263,0.0033,-0.02965,0.09982
158,161792,-1.75016,450.0,0.0,0.41,1.68471,-0.000439,0.751607,0.001263,2628,-0.01,0.00442,-0.00098,0.00531,0.00012,0.0
159,162816,-2.09997,450.0,0.0,0.41,1.732186,0.000617,0.652244,0.001445,2222,-0.01,0.00347,-0.00161,0.00467,0.00177,0.0
160,163840,-1.60147,450.0,0.0,0.41,1.776468,-0.000963,0.570782,0.003791,2107,-0.01,0.00294,-0.00241,0.00575,-0.00114,0.0
161,164864,18.65872,339.66667,0.33333,0.42,1.766115,0.019339,11.893563,0.002244,1924,-0.01,0.00368,0.00102,0.00638,0.00072,0.08859
162,165888,19.85053,320.2,0.4,0.44,1.743519,0.038156,23.263554,0.004105,1952,-0.01,0.00559,0.00122,0.00618,-0.00076,0.1458
163,166912,30.78672,256.2,0.6,0.46,1.773499,0.019588,32.264467,0.005396,2002,-0.01,0.00462,-0.00322,0.00484,-0.00101,0.21742
164,167936,19.24708,271.66667,0.66667,0.48,1.781751,0.030083,18.969229,0.002131,2563,-0.01,0.00321,-0.02377,0.003,-0.00141,0.14021
165,168960,2.85621,376.33333,0.33333,0.48,1.734747,-0.000799,8.560579,0.002087,2306,-0.01,0.00664,-0.01401,0.00484,-0.00343,0.04343
166,169984,22.4799,237.66667,0.66667,0.48,1.731611,-0.00065,15.331472,0.000306,2523,-0.01,0.00495,8e-05,0.00519,-0.00371,0.142
167,171008,25.05,220.2,0.8,0.48,1.745823,0.065461,24.250946,0.006447,2094,-0.01,0.00643,0.00077,0.00569,0.00055,0.21405
168,172032,16.61795,332.0,0.5,0.48,1.721221,-0.02683,15.068559,0.004475,2175,-0.01,0.00535,-0.01889,0.00569,-0.00235,0.1401
169,173056,29.34489,237.0,0.66667,0.48,1.690765,-0.028648,27.606866,0.001108,2247,-0.01,0.00582,-0.00696,0.00498,0.00062,0.16551
170,174080,12.66719,322.25,0.5,0.49,1.748409,0.015677,13.454644,0.004397,2492,-0.01,0.00475,-0.02009,0.00489,-0.00219,0.11807
171,175104,3.22126,285.0,0.4,0.48,1.737761,-0.000309,12.975507,0.002516,1960,-0.01,0.00667,-0.0038,0.00561,-0.0183,0.05874
172,176128,46.47436,147.5,1.0,0.49,1.751591,-0.001494,18.062516,0.001503,2082,-0.01,0.00393,-0.01817,0.0048,0.00064,0.14477
173,177152,20.37798,259.75,0.75,0.51,1.702655,0.013601,14.157289,0.001209,1943,-0.01,0.00498,-0.03262,0.00599,5e-05,0.12691
174,178176,18.39434,289.0,0.66667,0.51,1.683848,0.069861,14.934504,0.004575,2262,-0.01,0.00385,-0.04795,0.00532,-0.00375,0.13315
175,179200,-15.55309,450.0,0.0,0.49,1.672958,0.002715,4.337118,0.005644,2600,-0.01,0.00387,-0.01029,0.0039,-0.00698,0.0
176,180224,-2.25962,450.0,0.0,0.48,1.734547,-0.170208,1.259568,0.005999,2916,-0.01,0.00343,-0.01257,0.0044,-0.00133,0.0
