iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
39,39936,-6.17927,375.0,0.0,0.03,2.070416,-0.022617,0.079228,0.008038,1347,0.15441,0.0,0.0,-0.01,0.00716,-0.00061,-0.01819,-0.00042,0.0
40,40960,-5.45498,375.0,0.0,0.03,2.112354,0.020841,0.142557,0.006974,1179,0.14646,0.0,1.0,-0.01,0.01039,0.0004,-0.01545,-0.00788,0.0
41,41984,-6.1708,375.0,0.0,0.03,2.035443,-0.003542,0.161177,0.002646,1561,0.15772,0.0,1.0,-0.01,0.01052,-0.00046,-0.01055,-0.00616,0.0
42,43008,-4.49488,375.0,0.0,0.03,2.046946,-0.017601,0.09155,0.006947,1414,0.14161,0.0,1.0,-0.01,0.00934,-9e-05,-0.01495,-0.00386,0.0
43,44032,7.80317,278.0,0.5,0.04,1.998642,0.000871,12.263329,0.002482,1394,0.14652,0.5,0.0,-0.01,0.00792,0.00021,-0.01508,-0.01182,0.03839
44,45056,-5.52277,375.0,0.0,0.04,1.983694,0.028727,0.128063,0.007188,1560,0.14296,0.0,0.0,-0.01,0.00918,0.00029,-0.01186,-0.00856,0.0
45,46080,-5.19022,375.0,0.0,0.04,1.892178,-0.005444,0.126236,0.005514,1592,0.14476,0.0,0.0,-0.01,0.00591,2e-05,-0.01266,-0.00743,0.0
46,47104,8.84988,315.0,0.33333,0.05,1.92065,-0.000208,16.811938,0.003288,1460,0.13497,0.0,1.0,-0.01,0.00836,-0.00018,-0.01474,-0.00237,0.05639
47,48128,17.53578,328.33333,0.66667,0.07,2.024586,0.035743,16.746905,0.005412,1211,0.13023,0.0,0.0,-0.01,0.00981,0.00026,-0.01161,-0.00058,0.07635
48,49152,44.82363,298.66667,1.0,0.1,2.018712,0.003303,39.50604,0.004724,1235,0.12415,0.0,0.0,-0.01,0.01047,0.00059,-0.01453,-0.0031,0.17281
49,50176,-4.40968,375.0,0.0,0.1,2.041775,-0.018351,0.727447,0.004319,1488,0.13663,0.0,1.0,-0.01,0.00892,0.0005,-0.01247,-0.00823,0.0
50,51200,2.36741,359.5,0.25,0.11,2.083166,-0.001413,10.121218,0.007088,1444,0.12479,0.0,1.0,-0.01,0.01254,0.00055,-0.01488,-0.00491,0.04008
51,52224,-5.62786,375.0,0.0,0.11,2.038322,-0.000737,0.703013,0.005094,1459,0.13785,0.0,0.5,-0.01,0.00918,0.00098,-0.01161,-0.0096,0.0
52,53248,-0.30034,313.0,0.25,0.11,2.0422,0.013327,7.333955,0.005559,1471,0.14059,0.25,1.0,-0.01,0.0093,4e-05,-0.01561,-0.01085,0.02912
53,54272,17.61054,327.66667,0.66667,0.12,2.045378,0.00243,19.020994,0.00385,1230,0.13792,0.0,1.0,-0.01,0.00786,0.00037,-0.01499,-0.01291,0.07983
54,55296,17.83135,280.75,0.5,0.14,2.080738,0.05967,28.902899,0.008451,1557,0.14759,0.25,1.0,-0.01,0.00954,-0.00049,-0.0151,-0.0035,0.13975
55,56320,8.70398,360.5,0.5,0.14,2.008022,-0.001363,2.818604,0.00435,1338,0.13836,0.0,0.83333,-0.01,0.00677,-0.00171,-0.01534,-0.00485,0.03573
56,57344,11.91895,336.66667,0.66667,0.16,2.041519,0.000581,17.744946,0.001677,1266,0.14135,0.0,0.95238,-0.01,0.00937,-0.00096,-0.018,-0.021,0.06898
57,58368,-5.9959,322.2,0.2,0.17,1.974789,-0.000805,10.012265,0.001678,1187,0.13223,0.8,0.97297,-0.01,0.00955,-0.00128,-0.01605,-0.02194,0.0331
58,59392,30.93847,292.0,1.0,0.18,1.999312,0.027142,9.583107,0.004696,1280,0.14209,0.0,1.0,-0.01,0.00806,-0.00296,-0.01528,-0.00576,0.04734
59,60416,12.81482,331.33333,0.33333,0.19,1.967969,0.023429,19.347957,0.0031,1503,0.1231,0.0,0.9697,-0.01,0.00843,2e-05,-0.01742,-0.00355,0.08939
60,61440,-5.7773,375.0,0.0,0.19,1.976755,-0.002073,0.470255,0.003276,1266,0.12842,0.0,0.90909,-0.01,0.00765,-0.00026,-0.0173,-0.00252,0.0
61,62464,-7.6682,375.0,0.0,0.19,1.988746,0.011406,0.689094,0.004679,1341,0.14341,0.0,1.0,-0.01,0.00906,-0.00049,-0.01723,-0.00659,0.0
62,63488,-1.28896,348.25,0.25,0.2,1.945887,-0.000839,6.902648,0.00661,1482,0.13307,0.0,1.0,-0.01,0.01021,-0.00043,-0.01584,-0.00268,0.02835
63,64512,6.96119,259.42857,0.57143,0.24,1.914653,0.038489,23.530738,0.004263,1316,0.13,0.42857,0.88889,-0.01,0.01443,0.0002,-0.01567,-0.03628,0.11469
64,65536,18.21564,147.0,1.0,0.25,1.932208,-0.085932,12.500261,0.004534,1495,0.15141,0.0,0.0,-0.01,0.01275,0.00026,-0.01105,-0.04335,0.03122
65,66560,15.93014,240.14286,0.57143,0.29,1.975436,0.038155,37.236643,0.005737,1436,0.1401,0.42857,1.0,-0.01,0.01235,-0.00012,-0.01608,-0.00459,0.21859
66,67584,25.48105,222.4,0.8,0.33,2.043505,0.007412,38.60961,0.009111,1397,0.14712,0.2,0.95,-0.01,0.01701,-0.00092,-0.01306,-0.00377,0.1894
67,68608,26.64041,198.2,0.6,0.36,2.035718,0.003243,53.194767,0.007653,1431,0.16005,0.4,0.9,-0.01,0.01413,-0.00293,-0.01173,-0.04785,0.24026
68,69632,4.49753,233.33333,0.33333,0.37,2.036535,-0.00066,18.088717,0.007494,1329,0.16009,0.66667,0.95455,-0.01,0.01257,-0.00391,-0.01497,-0.03698,0.04178
69,70656,-2.36957,229.75,0.25,0.38,1.966701,0.002781,17.125186,0.007423,1412,0.15886,0.75,1.0,-0.01,0.01047,-0.00506,-0.01132,-0.03803,0.05593
70,71680,-6.74127,265.33333,0.0,0.38,1.974448,0.004458,5.820114,0.006794,1497,0.15923,0.66667,1.0,-0.01,0.00942,-0.00407,-0.01453,-0.0343,-0.00087
71,72704,1.01244,283.16667,0.33333,0.4,2.004356,0.003973,21.030518,0.005683,1564,0.15634,0.33333,0.98246,-0.01,0.01189,-0.00282,-0.01785,-0.00382,0.09484
72,73728,4.64331,249.0,0.25,0.4,2.072127,0.047004,12.700289,0.001994,1302,0.14827,0.5,1.0,-0.01,0.01091,-0.0012,-0.01383,-0.01877,0.05205
73,74752,-10.70784,171.0,0.0,0.4,1.88679,-0.018281,5.103929,0.008471,1999,0.15549,1.0,1.0,-0.01,0.01044,-0.0007,-0.01273,-0.03921,-0.00056
74,75776,2.48587,294.0,0.28571,0.4,1.97149,-0.07602,25.508166,0.003416,1480,0.13016,0.42857,0.97222,-0.01,0.0089,8e-05,-0.01709,-0.01412,0.09151
75,76800,33.0463,205.4,0.8,0.4,2.023912,0.100535,50.5583,0.005315,1459,0.14491,0.2,1.0,-0.01,0.01575,-0.00213,-0.0153,-0.01342,0.26064
76,77824,31.15703,191.33333,1.0,0.43,2.009676,-0.000569,26.691476,0.002767,1188,0.148,0.0,0.8,-0.01,0.01419,-0.00064,-0.01532,-0.00474,0.11703
77,78848,29.67274,198.66667,0.83333,0.47,1.943141,0.061273,48.983792,0.007002,1583,0.15223,0.16667,0.81081,-0.01,0.01424,-0.00053,-0.0192,-0.00917,0.29734
78,79872,3.95569,213.2,0.4,0.46,1.918138,0.061626,29.885097,0.005262,1781,0.18826,0.6,0.89744,-0.01,0.01171,-0.00711,-0.01907,-0.03258,0.08898
79,80896,4.88322,263.75,0.25,0.46,1.954762,-0.043189,19.700045,0.001871,1213,0.14632,0.5,0.95522,-0.01,0.01114,-0.00047,-0.01496,-0.02084,0.06227
80,81920,17.15299,179.8,0.6,0.46,1.960035,0.003185,40.619439,0.005622,1448,0.14718,0.4,0.9375,-0.01,0.01538,-0.00291,-0.01241,-0.03639,0.16675
81,82944,22.12904,188.71429,0.57143,0.47,1.95013,-0.000598,41.209725,0.002091,1373,0.14692,0.42857,0.98246,-0.01,0.01391,-0.00116,-0.01645,-0.01704,0.26819
82,83968,24.11896,162.66667,1.0,0.52,1.946132,0.003706,49.954605,0.006873,1465,0.15744,0.16667,0.73333,-0.01,0.01833,-0.00112,-0.01827,-0.01077,0.24391
83,84992,28.94463,189.4,0.6,0.54,1.930709,-0.001683,44.086663,0.000849,1379,0.16264,0.2,0.97468,-0.01,0.01496,-0.004,-0.01524,-0.01451,0.23561
84,86016,15.81979,157.83333,0.5,0.53,1.889013,0.011225,38.046409,0.003199,1458,0.16051,0.5,0.89474,-0.01,0.01768,-0.00242,-0.01511,-0.03097,0.18952
85,87040,6.81264,202.57143,0.42857,0.53,1.89761,0.003663,33.972065,0.007524,1298,0.15354,0.42857,0.95918,-0.01,0.0177,-0.00218,-0.01406,-0.05108,0.11111
86,88064,10.80192,168.5,0.5,0.53,1.980486,0.050225,25.366231,0.003504,1677,0.16781,0.75,0.8,-0.01,0.01416,-0.00335,-0.01912,-0.02182,0.12865
87,89088,-4.01791,221.25,0.25,0.5,1.953408,0.002003,16.151203,0.007721,1897,0.1697,1.0,0.98077,-0.01,0.0136,-0.00875,-0.01681,-0.05273,0.03656
88,90112,18.50249,192.0,0.57143,0.5,1.932064,0.002203,42.365298,0.005314,1317,0.14601,0.28571,0.9863,-0.01,0.01412,-0.00024,-0.01412,-0.0162,0.22141
89,91136,25.66033,157.5,0.66667,0.53,1.91641,-0.078391,59.748864,0.002114,1521,0.15798,0.33333,0.91304,-0.01,0.0146,-0.00176,-0.01809,-0.03583,0.29994
90,92160,19.66599,198.0,0.66667,0.56,1.933398,0.062575,27.29912,0.001812,1312,0.15083,0.33333,0.83333,-0.01,0.01466,0.00012,-0.01636,-0.01284,0.18786
91,93184,25.92614,154.6,1.0,0.59,1.862081,-0.003218,33.115656,0.004217,1308,0.16106,0.2,0.97143,-0.01,0.01268,-0.00289,-0.01562,-0.01995,0.20134
92,94208,10.81735,197.0,0.625,0.62,1.831648,-0.000602,35.797517,0.00156,1730,0.16563,0.375,0.95312,-0.01,0.01611,-0.00462,-0.0163,-0.03969,0.25124
93,95232,14.98526,128.4,0.6,0.62,1.86505,-0.021678,25.735132,0.002802,1225,0.14784,0.4,0.8,-0.01,0.01351,0.00079,-0.01251,-0.05796,0.12533
94,96256,29.86899,141.6,0.8,0.61,1.864204,0.000713,37.349864,0.003064,1268,0.14889,0.2,0.96154,-0.01,0.01486,-0.00158,-0.01505,-0.0429,0.23269
95,97280,22.62407,199.66667,0.83333,0.62,1.850849,0.002445,23.961629,0.002572,1284,0.15386,0.33333,0.92857,-0.01,0.01166,-0.00068,-0.01549,-0.00352,0.23584
96,98304,13.70994,170.5,0.5,0.62,1.858823,0.028483,39.6451,0.00619,1375,0.15768,0.5,0.96154,-0.01,0.01229,-0.00107,-0.01757,-0.03233,0.15526
97,99328,12.89809,184.33333,0.5,0.63,1.824103,0.001704,29.047727,0.003983,1408,0.14449,0.33333,0.88,-0.01,0.01093,-0.00055,-0.0178,-0.02512,0.15895
98,100352,7.89348,191.16667,0.66667,0.63,1.849762,-0.024135,27.375595,0.00199,1330,0.15788,0.5,0.875,-0.01,0.01248,-0.00099,-0.0148,-0.04934,0.13304
99,101376,39.17978,164.57143,1.0,0.64,1.958286,0.022463,35.486632,0.00535,1274,0.1448,0.0,0.95238,-0.01,0.01464,-0.00119,-0.01696,0.00127,0.33925
100,102400,43.41507,151.42857,1.0,0.67,1.880837,0.000118,44.141611,0.003343,1201,0.15493,0.0,0.88372,-0.01,0.01498,-0.00133,-0.0184,-0.0053,0.39146
101,103424,23.9025,149.0,0.83333,0.69,1.869401,-0.002235,27.221061,0.001312,1239,0.15565,0.16667,0.86364,-0.01,0.01525,-0.00014,-0.0188,-0.01089,0.19987
102,104448,38.97144,157.83333,1.0,0.72,1.846675,0.001097,29.96115,0.002835,1243,0.15604,0.0,0.96296,-0.01,0.01564,-0.00386,-0.01796,-0.01988,0.31374
103,105472,38.75809,151.0,1.0,0.76,1.825884,0.006796,38.696155,0.002941,1257,0.1639,0.14286,0.8913,-0.01,0.01559,-0.00608,-0.02018,-0.03715,0.40372
104,106496,24.71056,195.75,0.75,0.77,1.794609,9.8e-05,29.942748,0.002513,1343,0.166,0.25,0.9899,-0.01,0.0137,-0.0041,-0.02028,-0.00323,0.18173
105,107520,28.61345,175.875,0.75,0.78,1.785167,0.0013,46.066512,0.002094,1241,0.1503,0.375,0.90476,-0.01,0.01266,0.00024,-0.01766,-0.04204,0.3542
106,108544,5.4696,135.75,0.5,0.78,1.755396,0.053831,30.495312,0.00627,1398,0.1598,0.75,0.9,-0.01,0.01247,-0.00089,-0.01647,-0.04768,0.08444
107,109568,17.8032,183.2,0.8,0.78,1.75245,0.034276,34.448617,0.004779,1451,0.15498,0.4,0.75,-0.01,0.01325,0.0006,-0.01392,-0.06185,0.17098
108,110592,16.68466,212.375,0.625,0.76,1.791845,0.10548,25.947679,0.00208,1332,0.15349,0.375,0.84091,-0.01,0.01514,-0.00081,-0.01949,-0.00116,0.27748
109,111616,37.95451,135.4,0.8,0.77,1.829458,-0.126346,32.619219,0.001255,1185,0.1547,0.2,0.84615,-0.01,0.01315,-0.00086,-0.01623,-0.00698,0.23881
110,112640,24.73898,179.42857,0.85714,0.79,1.823553,-0.000686,25.657365,0.002287,1202,0.15965,0.14286,0.92405,-0.01,0.01425,-0.00361,-0.01814,-0.01732,0.25188
111,113664,41.84956,175.5,1.0,0.79,1.750436,0.00221,26.780892,0.007069,1431,0.17678,0.0,0.92,-0.01,0.01192,-0.00788,-0.01888,-0.02369,0.1313
112,114688,4.17884,232.66667,0.33333,0.76,1.794804,0.003056,14.774145,0.003413,1438,0.15855,0.66667,0.9918,-0.01,0.01025,-0.00564,-0.01432,-0.03242,0.11109
113,115712,23.95757,271.0,0.75,0.78,1.794018,0.022151,8.870256,0.003809,1208,0.15243,0.25,0.95,-0.01,0.01085,-0.00207,-0.01763,0.00129,0.14561
114,116736,31.32212,199.16667,0.66667,0.79,1.78686,-0.001187,24.491271,0.002051,1193,0.14558,0.33333,0.9697,-0.01,0.01302,-0.00439,-0.01941,-0.02657,0.25828
115,117760,42.64589,137.57143,0.85714,0.8,1.81021,0.141394,44.908914,0.005177,1291,0.13576,0.14286,0.92308,-0.01,0.01223,0.00034,-0.01571,-0.01483,0.37221
116,118784,30.6262,164.4,0.8,0.79,1.801216,0.015369,23.485597,0.002755,1293,0.14536,0.2,0.87097,-0.01,0.01313,-0.00111,-0.0175,-0.00805,0.21982
117,119808,26.68494,186.28571,0.85714,0.78,1.773302,-0.000796,21.784132,0.001254,1281,0.1411,0.14286,0.89286,-0.01,0.01342,-0.00224,-0.01891,-0.00394,0.28477
118,120832,22.64707,160.0,0.75,0.77,1.741894,-0.131161,53.622513,0.004414,1258,0.14419,0.5,0.89655,-0.01,0.01135,-0.00166,-0.01569,-0.05678,0.15082
119,121856,17.49765,186.28571,1.0,0.78,1.733318,-0.001229,31.376679,0.001701,1311,0.14419,0.28571,0.91358,-0.01,0.01427,-0.00328,-0.01774,-0.0319,0.23075
120,122880,33.29517,164.0,1.0,0.78,1.703328,-0.159857,43.326458,0.00307,1320,0.14937,0.2,0.90566,-0.01,0.01517,-0.00507,-0.01935,-0.01749,0.26817
121,123904,31.02122,190.14286,0.85714,0.77,1.71807,0.000159,25.455007,0.001887,1160,0.14296,0.14286,0.90741,-0.01,0.01322,-3e-05,-0.01689,-0.00402,0.30458
122,124928,38.04767,143.0,1.0,0.78,1.656001,-0.006742,25.095916,0.004884,1284,0.14781,0.0,0.92308,-0.01,0.01447,-0.00167,-0.018,-0.03004,0.11755
123,125952,9.5648,218.85714,0.71429,0.78,1.705363,0.002774,20.157488,0.003241,1327,0.14334,0.42857,0.91954,-0.01,0.01304,-0.00713,-0.02266,-0.01066,0.15312
124,126976,31.93118,190.66667,1.0,0.8,1.701503,-0.001158,24.817056,0.001022,1213,0.15517,0.16667,0.96629,-0.01,0.01503,-0.00309,-0.01973,-0.01782,0.27638
125,128000,21.80869,173.75,0.75,0.8,1.697549,0.039965,11.649041,0.001936,1278,0.14139,0.25,0.9697,-0.01,0.01073,-0.00206,-0.02178,-0.01354,0.13799
126,129024,19.52727,202.85714,0.85714,0.82,1.712274,-0.055367,23.34515,0.00242,1215,0.13563,0.42857,0.93023,-0.01,0.01432,-0.00113,-0.0165,-0.03268,0.22566
127,130048,47.46933,157.42857,1.0,0.83,1.711356,-0.062338,26.399936,0.005809,1220,0.14553,0.0,0.92453,-0.01,0.01441,-0.00245,-0.0186,0.00171,0.39179
128,131072,35.44975,155.5,0.875,0.83,1.750718,-0.001629,34.594847,0.002363,1151,0.14361,0.125,0.88636,-0.01,0.01681,-0.00089,-0.01668,-0.01222,0.3521
129,132096,11.58472,153.8,0.8,0.84,1.73947,-0.085351,26.897281,0.002888,1230,0.1462,0.6,0.97297,-0.01,0.01423,-0.00199,-0.01652,-0.04063,0.12099
130,133120,47.06113,135.66667,1.0,0.87,1.743971,0.005493,22.261179,0.00371,1128,0.14045,0.0,0.76923,-0.01,0.01379,0.00095,-0.01649,-0.00146,0.31853
131,134144,33.18215,153.66667,1.0,0.89,1.691205,-0.000117,28.607552,0.001876,1357,0.16137,0.0,0.84444,-0.01,0.01656,-0.0046,-0.01739,-0.02182,0.30501
132,135168,29.66164,189.25,0.875,0.89,1.710051,0.006286,26.756142,0.005593,1251,0.15691,0.25,0.96711,-0.01,0.01477,-0.00869,-0.01626,-0.00511,0.35354
133,136192,29.58177,134.0,0.875,0.9,1.730286,0.002975,43.212634,0.003672,1222,0.1477,0.25,0.90625,-0.01,0.01587,-0.00241,-0.01638,-0.02892,0.33427
134,137216,44.41481,133.0,1.0,0.91,1.729835,-0.033699,31.123663,0.001474,1185,0.1525,0.0,0.88235,-0.01,0.01406,-0.00149,-0.01615,-0.01418,0.38775
135,138240,35.44571,140.125,1.0,0.91,1.712002,-0.007996,33.263337,0.001328,1168,0.149,0.25,0.86207,-0.01,0.01656,-0.00169,-0.01758,-0.00791,0.36144
136,139264,12.77946,136.0,0.5,0.88,1.74021,0.00113,34.426812,0.003477,1238,0.15019,0.5,0.88889,-0.01,0.01498,-0.00048,-0.01712,-0.04424,0.15151
137,140288,33.05549,127.85714,0.85714,0.88,1.75765,-0.000494,29.499806,0.001579,1207,0.15723,0.28571,0.85185,-0.01,0.01718,-0.00037,-0.01726,-0.02858,0.31505
138,141312,39.20938,168.42857,1.0,0.9,1.7419,0.022405,23.874443,0.002079,1257,0.15538,0.0,0.89362,-0.01,0.01706,-0.00196,-0.01759,-0.00204,0.36769
139,142336,40.372,135.14286,0.85714,0.89,1.767821,0.005469,26.035052,0.003816,1248,0.16374,0.14286,1.0,-0.01,0.01482,-0.01095,-0.0182,-0.00772,0.37966
140,143360,27.1846,197.0,0.8,0.9,1.757437,-0.001621,24.001711,0.001733,1253,0.1636,0.0,0.98049,-0.01,0.01401,-0.00633,-0.0159,-0.00382,0.20339
141,144384,34.58339,145.0,1.0,0.9,1.774487,-0.033913,26.507812,0.001782,1164,0.14452,0.11111,0.89394,-0.01,0.01733,-0.00196,-0.01606,-0.0065,0.39101
142,145408,46.17225,124.85714,0.85714,0.9,1.869596,-0.061381,34.531222,0.001823,1150,0.14486,0.14286,0.90625,-0.01,0.01689,-0.00115,-0.01568,-0.00624,0.38675
143,146432,36.72317,132.14286,1.0,0.91,1.793798,0.00212,36.83585,0.001995,1271,0.1563,0.14286,0.94286,-0.01,0.01643,-0.00054,-0.01828,-0.01454,0.35433
144,147456,27.89698,124.0,0.8,0.9,1.731161,0.001089,45.964351,0.003868,1440,0.19151,0.2,0.86486,-0.01,0.01374,-0.01845,-0.01585,-0.02531,0.23298
145,148480,8.0582,204.57143,0.28571,0.85,1.692981,0.002228,31.63873,0.003406,1449,0.19549,0.42857,0.99727,-0.01,0.01229,-0.02406,-0.01639,-0.02191,0.18544
146,149504,41.82367,131.33333,1.0,0.85,1.676748,-0.005911,43.244089,0.001915,1385,0.17919,0.0,0.93258,-0.01,0.01449,-0.02027,-0.01731,-0.00518,0.37697
147,150528,20.54466,173.16667,0.83333,0.85,1.740796,0.002264,23.695584,0.008467,1486,0.17452,0.0,0.9803,-0.01,0.01534,-0.0177,-0.01943,-0.00572,0.24428
148,151552,15.73108,167.66667,0.5,0.83,1.752745,-0.000976,32.841224,0.003074,1420,0.15929,0.33333,0.96154,-0.01,0.01196,-0.00523,-0.01662,-0.03534,0.18356
