iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
51,52224,54.26439,172.1,0.8,0.67,1.232977,-0.003059,0.057507,0.002606,0.406099,0.025705,0.542154,51.386227,8.596008,54.101921,8.388598,4.0,0.00029232,10,632,0.18584,0.23532,0.07,0.1,1.0,,,-0.01,0.01422,-0.00194,-0.01886,-0.00508,0.74693
52,53248,70.55416,92.16667,1.0,0.74,1.491019,-0.003464,0.034066,0.004139,0.262664,0.026193,0.60213,54.310398,7.660386,58.222664,7.620016,4.0,0.00029217,12,658,0.17335,0.22833,0.05,0.08333,1.0,,,-0.01,0.01746,-0.00176,-0.01597,-0.00182,0.93673
53,54272,63.85324,84.5,0.9,0.78,1.447806,-0.001667,0.072086,0.002962,0.520518,0.022391,0.393797,59.071815,6.38694,59.886745,9.202861,4.0,0.00029201,10,656,0.16367,0.21844,0.04,0.1,0.93333,,,-0.01,0.01779,-0.0007,-0.01681,-0.00414,0.73404
54,55296,71.21582,86.71429,1.0,0.84,1.428802,-0.004295,0.022959,0.006051,0.40748,0.055734,0.601116,60.560925,6.202848,62.62933,6.438233,4.0,0.00029186,14,603,0.14896,0.20022,0.03,0.0,0.88889,,,-0.01,0.0153,0.00021,-0.01793,0.00074,1.09319
55,56320,66.9718,73.0625,0.9375,0.89,1.490527,-0.00193,0.034882,0.003464,0.288479,0.037074,0.483923,62.635563,5.603073,64.593636,7.63899,4.0,0.00029171,16,649,0.14484,0.19068,0.02,0.0625,0.76923,,,-0.01,0.01541,0.00055,-0.01864,0.00021,1.1364
56,57344,72.16482,70.25,1.0,0.9,1.454509,-0.003488,0.00927,0.00371,0.33294,0.048689,0.603945,64.264954,5.252397,66.279823,4.675454,4.0,0.00029155,12,660,0.13654,0.17231,0.02,0.0,0.85714,,,-0.01,0.01553,0.00033,-0.01771,0.00349,0.9023
57,58368,65.59648,74.69231,0.92308,0.94,1.363854,-0.002151,0.049213,0.003347,0.426804,0.045585,0.340293,65.390671,4.881593,64.99324,8.579869,4.0,0.0002914,13,620,0.14986,0.19745,0.02,0.07692,1.0,,,-0.01,0.01499,-0.00029,-0.01725,-0.00604,0.9567
58,59392,71.53279,77.93333,1.0,0.96,1.334052,-0.004326,0.008112,0.004354,0.237399,0.068011,0.584416,63.780819,4.665168,65.597923,4.56046,4.0,0.00029124,15,579,0.14368,0.18888,0.01,0.0,0.82353,,,-0.01,0.01496,-0.0009,-0.01717,0.00105,1.17689
59,60416,71.70614,75.46154,1.0,0.97,1.389854,-0.001774,0.006295,0.002542,0.213282,0.018066,0.606127,65.441833,4.728523,66.810013,4.305066,4.0,0.00029109,13,582,0.15019,0.18457,0.0,0.0,0.85,,,-0.01,0.01533,-4e-05,-0.01654,0.00205,1.00809
60,61440,72.02529,71.84615,1.0,0.97,1.344051,-0.004182,0.005344,0.005165,0.297256,0.06972,0.615092,66.293953,4.256707,67.221451,4.082565,4.0,0.00029094,13,523,0.15164,0.19465,0.0,0.0,0.88235,,,-0.01,0.01539,-0.00081,-0.01774,0.00162,1.01524
61,62464,71.86113,70.07143,1.0,0.98,1.293612,-0.003488,0.004238,0.003805,0.246762,0.049351,0.689226,66.931625,4.477926,67.776062,4.245781,4.0,0.00029078,14,585,0.15305,0.19673,0.0,0.0,0.9375,,,-0.01,0.01397,-0.00023,-0.01668,-0.0009,1.11916
62,63488,66.04886,93.42857,0.92857,0.98,1.251992,-0.003522,0.003397,0.002955,0.25812,0.028878,0.736234,67.241699,4.118834,67.662338,4.090233,4.0,0.00029063,14,583,0.15514,0.2005,0.01,0.07143,0.95455,,,-0.01,0.01361,-0.00046,-0.01754,-0.00094,1.041
63,64512,72.41069,65.93333,1.0,0.98,1.272921,-0.005343,0.00281,0.006358,0.335773,0.091727,0.539192,68.531006,3.398153,69.284889,2.842603,4.0,0.00029048,15,530,0.1389,0.18725,0.01,0.0,0.77778,,,-0.01,0.01573,0.00034,-0.01654,0.00335,1.14521
64,65536,71.90659,69.5,1.0,0.99,1.270458,-0.002559,0.003259,0.003756,0.233983,0.037912,0.558822,68.069923,3.420479,68.729439,3.21815,4.0,0.00029032,14,560,0.13842,0.18852,0.01,0.0,0.92857,,,-0.01,0.01693,-0.00061,-0.01701,-0.00019,1.05929
65,66560,72.08671,73.85714,1.0,0.99,1.150952,-0.003699,0.002716,0.004254,0.237356,0.039446,0.726858,68.164925,3.730897,68.529305,3.70875,4.0,0.00029017,14,593,0.13179,0.18234,0.01,0.07143,0.95652,,,-0.01,0.01535,-0.0014,-0.01684,0.00271,1.11289
66,67584,72.2036,70.73333,1.0,0.99,1.264698,-0.00387,0.001829,0.003383,0.217796,0.042759,0.594714,68.673393,2.909372,69.309761,2.574021,4.0,0.00029002,15,563,0.12909,0.18019,0.01,0.0,0.92308,,,-0.01,0.01734,-0.00043,-0.01548,0.00487,1.14019
67,68608,72.67766,68.46154,1.0,0.99,1.299205,-0.00361,0.002436,0.003901,0.261509,0.039551,0.726588,67.811546,3.398537,68.276543,3.685152,4.0,0.00028986,13,601,0.13793,0.18625,0.01,0.0,0.82609,,,-0.01,0.01876,-0.00056,-0.01813,0.00468,0.97237
68,69632,71.90977,74.5,1.0,0.99,1.305941,-0.002403,0.00171,0.004119,0.278688,0.035958,0.67375,68.885063,2.945823,69.164192,2.776358,4.0,0.00028971,14,531,0.12395,0.16237,0.01,0.0,0.9,,,-0.01,0.01669,0.00039,-0.01585,0.00312,1.04593
69,70656,72.32483,69.45455,1.0,0.99,1.266007,-0.003513,0.002138,0.004521,0.288012,0.051723,0.716848,68.019974,3.186391,68.092583,3.428588,4.0,0.00028956,11,605,0.13154,0.18085,0.01,0.0,0.83333,,,-0.01,0.01442,-0.00066,-0.01839,0.00186,0.84959
70,71680,70.93374,93.0,1.0,1.0,1.314814,-0.004826,0.002545,0.005702,0.256356,0.061,0.703519,67.90612,3.617512,67.854942,3.748551,4.0,0.0002894,12,619,0.14329,0.1905,0.0,0.08333,0.86207,,,-0.01,0.01381,-0.00106,-0.0181,0.00468,0.91497
71,72704,72.74262,70.57143,1.0,1.0,1.248135,-0.004075,0.002738,0.003997,0.28924,0.047363,0.781862,67.169731,4.107285,66.553627,4.464354,4.0,0.00028925,7,616,0.16526,0.2108,0.0,0.0,0.66667,,,-0.01,0.0141,-0.00222,-0.01689,0.00059,0.60281
72,73728,63.06084,125.45455,0.90909,0.99,1.257327,-0.003451,0.00323,0.005978,0.264983,0.077358,0.699755,66.456718,3.744003,66.27047,4.319981,4.0,0.00028909,11,636,0.15219,0.19843,0.01,0.09091,0.96296,,,-0.01,0.01552,-0.00126,-0.01679,0.00245,0.78463
73,74752,66.41426,96.85714,0.92857,0.98,1.274661,-0.003139,0.002502,0.003886,0.244517,0.029715,0.606045,66.460533,3.224568,67.345421,3.3905,4.0,0.00028894,14,591,0.12613,0.1595,0.02,0.0,0.94737,,,-0.01,0.01661,0.00024,-0.01523,0.00462,0.96523
74,75776,72.34403,70.64286,1.0,0.98,1.1937,-0.004608,0.001605,0.00336,0.195677,0.040771,0.533724,67.967224,2.406715,68.435867,2.525124,4.0,0.00028879,14,570,0.10803,0.14483,0.02,0.0,1.0,,,-0.01,0.01676,6e-05,-0.01588,0.00233,1.05655
75,76800,71.99372,73.58333,1.0,0.98,1.220726,-0.003015,0.002266,0.003809,0.247956,0.038609,0.750855,67.561737,3.425108,67.223877,3.947591,4.0,0.00028863,12,613,0.12904,0.16557,0.02,0.0,1.0,,,-0.01,0.01374,-0.00027,-0.01833,-0.00031,0.95533
76,77824,71.94069,74.88889,1.0,0.98,1.128822,-0.00244,0.001952,0.002055,0.227928,0.026088,0.827251,65.979683,4.029153,65.997719,4.632238,4.0,0.00028848,9,636,0.13758,0.17698,0.02,0.22222,1.0,,,-0.01,0.01534,-0.00097,-0.0202,0.00384,0.74972
77,78848,56.02167,133.3,0.8,0.96,1.086756,-0.003234,0.002086,0.003372,0.234277,0.03125,0.846197,65.344933,4.453548,65.343544,5.102242,4.0,0.00028833,10,573,0.13539,0.16953,0.04,0.1,1.0,,,-0.01,0.01343,-0.00146,-0.01789,0.00153,0.67671
78,79872,72.05989,75.45455,1.0,0.96,1.190146,-0.003277,0.002562,0.002781,0.221171,0.028076,0.811988,66.037735,4.263258,66.035172,5.033433,4.0,0.00028817,11,611,0.12754,0.16989,0.04,0.0,0.57143,,,-0.01,0.01433,0.00026,-0.01722,0.00166,0.89229
79,80896,65.32182,92.81818,0.90909,0.95,1.020697,-0.003228,0.002439,0.002679,0.213963,0.02267,0.827666,65.413948,4.485202,65.434402,5.155919,4.0,0.00028802,11,625,0.1285,0.16652,0.05,0.0,1.0,,,-0.01,0.01598,0.00017,-0.01613,-0.00097,0.91071
80,81920,59.91226,96.33333,0.83333,0.93,1.077685,-0.001039,0.018364,0.003113,0.174551,0.020368,0.464224,65.744545,4.548833,65.320389,8.044777,4.0,0.00028787,12,561,0.11222,0.14636,0.06,0.16667,1.0,,,-0.01,0.0155,0.00057,-0.01506,0.00267,0.85855
81,82944,65.13619,93.35714,0.92857,0.94,1.219941,-0.002468,0.027564,0.005931,0.23289,0.07101,0.193406,65.745834,3.638927,65.087227,8.050124,4.0,0.00028771,14,607,0.10418,0.13582,0.04,0.14286,1.0,,,-0.01,0.01756,0.00022,-0.01644,-0.00022,1.00383
82,83968,71.62439,83.08333,1.0,0.94,1.286941,-0.002926,0.002882,0.001943,0.181451,0.024763,0.415429,66.07196,2.978399,66.741203,3.011596,4.0,0.00028756,12,629,0.10818,0.13277,0.04,0.0,0.8,,,-0.01,0.01523,0.00074,-0.01699,-0.00014,0.91448
83,84992,66.0371,76.38462,0.92308,0.93,1.234637,-0.001776,0.02445,0.004262,0.258973,0.04398,0.338441,66.346939,3.62497,65.352127,8.366518,4.0,0.0002874,13,574,0.10299,0.13827,0.04,0.07692,0.66667,,,-0.01,0.01771,0.0003,-0.01541,-0.00176,0.96927
84,86016,70.73854,95.81818,1.0,0.93,1.242016,-0.004968,0.003454,0.005115,0.27218,0.057966,0.581095,65.425888,4.1063,66.239822,3.906129,4.0,0.00028725,11,636,0.11276,0.1526,0.04,0.27273,0.95652,,,-0.01,0.01502,-0.00075,-0.01574,0.00014,0.86887
85,87040,71.06625,87.0,1.0,0.94,1.352748,-0.004013,0.002946,0.004037,0.213482,0.047991,0.608935,66.606911,4.094059,66.947746,3.908569,4.0,0.0002871,12,625,0.11766,0.15947,0.03,0.0,1.0,,,-0.01,0.01428,-0.0003,-0.01701,0.002,0.91943
86,88064,70.47656,95.36364,1.0,0.95,1.269801,-0.00362,0.002392,0.003653,0.20242,0.035435,0.537621,66.548317,3.280975,66.673515,3.175439,4.0,0.00028694,11,592,0.12126,0.15693,0.02,0.0,0.92857,,,-0.01,0.01436,-0.00025,-0.01737,-0.00298,0.88278
87,89088,71.05678,89.36364,1.0,0.96,1.348497,-0.004033,0.002171,0.002776,0.184173,0.033552,0.53184,66.921898,3.173007,67.316742,3.030616,4.0,0.00028679,11,624,0.1096,0.1379,0.01,0.09091,0.8,,,-0.01,0.01483,0.00086,-0.01485,0.00222,0.83846
88,90112,71.11867,90.0,1.0,0.97,1.258752,-0.004755,0.002159,0.004301,0.222177,0.055036,0.471577,67.318611,3.014022,67.246582,2.83322,4.0,0.00028664,9,665,0.11929,0.16006,0.01,0.11111,0.875,,,-0.01,0.01387,-0.00014,-0.0146,-0.00226,0.72137
89,91136,71.61334,85.44444,1.0,0.98,1.391297,-0.00429,0.001589,0.002938,0.212637,0.028216,0.538749,67.440971,2.635661,67.361771,2.642883,4.0,0.00028648,9,642,0.14641,0.18438,0.0,0.0,0.71429,,,-0.01,0.01302,-1e-05,-0.01577,0.00079,0.70964
90,92160,66.9227,154.0,1.0,0.98,1.384763,-0.004356,0.002125,0.004102,0.215097,0.033517,0.469233,67.414833,2.767062,66.901169,2.742658,4.0,0.00028633,8,687,0.14004,0.16722,0.0,0.0,0.94444,,,-0.01,0.01255,9e-05,-0.01823,0.0003,0.58997
