iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
17,17408,15.04898,164.0,0.28571,0.09412,1.294561,-0.001743,1.269424,0.002063,1.122049,0.018799,0.210685,0.32385,4.22551,2.737483,10.405231,4.0,0.00029803,7,960,0.18138,0.22367,0.18824,0.0,0.85714,1.0,,,-0.01,0.01319,-0.00079,-0.01592,-0.0176,0.18777
18,18432,27.8341,99.0,0.44444,0.12766,1.296612,-0.001969,1.50387,0.002974,0.951439,0.02281,0.183213,3.040191,5.298947,6.69458,12.976673,4.0,0.00029791,9,941,0.19229,0.2417,0.17021,0.0,0.55556,1.0,,,-0.01,0.01172,-0.00092,-0.01797,-0.02336,0.38198
19,19456,22.74574,130.4,0.4,0.14141,0.970784,-0.000719,0.652302,0.000853,0.504566,0.004081,0.221165,7.752182,5.506449,9.707586,9.815331,4.0,0.00029779,5,1019,0.21825,0.27356,0.16162,0.09091,0.8,0.8,,,-0.01,0.01262,-0.00195,-0.01854,-0.0201,0.22664
20,20480,36.16919,136.18182,0.54545,0.2,1.072649,-0.00188,1.00333,0.002548,1.307118,0.02274,0.273314,8.821657,5.116228,13.870551,14.648658,4.0,0.00029767,11,973,0.20839,0.25921,0.1,0.05882,0.45455,1.0,,,-0.01,0.01372,-0.00164,-0.01878,-0.01779,0.66284
21,21504,40.38623,104.2,0.6,0.26,1.226927,-0.002293,0.665093,0.004532,0.910447,0.0384,0.367311,15.741832,7.543918,21.518873,15.234716,4.0,0.00029754,10,929,0.20234,0.2645,0.09,0.04348,0.5,0.9,,,-0.01,0.01641,-0.00056,-0.01972,-0.01976,0.56751
22,22528,32.4522,122.75,0.5,0.3,1.069321,-0.001752,0.377847,0.002536,0.52085,0.029053,0.442448,22.089674,9.62789,24.806585,14.052503,4.0,0.00029742,8,955,0.20773,0.26338,0.06,0.03704,0.375,1.0,,,-0.01,0.01671,-0.00152,-0.01762,-0.02161,0.42172
23,23552,27.64269,95.78571,0.42857,0.36,1.131208,-0.002154,0.45529,0.003288,0.590405,0.043004,0.301758,27.685986,8.934314,29.690088,15.499518,4.0,0.0002973,14,917,0.16924,0.22659,0.04,0.06061,0.57143,0.875,,,-0.01,0.01902,-0.00018,-0.01522,-0.0237,0.55039
24,24576,43.56273,75.27273,0.63636,0.43,1.224064,-0.001885,0.249314,0.002767,0.752264,0.022217,0.577627,32.088486,10.828291,34.603664,16.492887,4.0,0.00029717,11,904,0.17228,0.21773,0.04,0.05,0.54545,1.0,,,-0.01,0.01684,-0.00012,-0.01818,-0.01945,0.60508
25,25600,39.3506,72.16667,0.58333,0.47,1.254415,-0.001425,0.271206,0.002394,0.600174,0.023228,0.512837,33.918144,12.880238,34.874268,17.105555,4.0,0.00029705,12,901,0.18038,0.23386,0.04,0.04348,0.66667,1.0,,,-0.01,0.01383,-0.00193,-0.01859,-0.01802,0.592
26,26624,37.5193,68.55556,0.55556,0.49,1.137368,-0.001083,0.207848,0.001632,0.610207,0.019182,0.566506,32.513214,12.767541,32.385433,16.427673,4.0,0.00029693,9,934,0.18847,0.24818,0.04,0.04,0.55556,1.0,,,-0.01,0.01186,-0.00132,-0.01557,-0.01976,0.46546
27,27648,35.91484,111.92308,0.53846,0.53,1.09768,-0.001677,0.251426,0.003183,0.567232,0.02267,0.426824,37.09882,11.383213,37.851963,16.849794,4.0,0.00029681,13,923,0.17396,0.22545,0.05,0.05263,0.46154,0.92308,,,-0.01,0.01772,-0.00068,-0.01645,-0.01675,0.64205
28,28672,57.19021,104.72727,0.81818,0.58,1.18177,-0.002465,0.105198,0.003159,0.336138,0.041085,0.510357,43.494148,10.547981,47.534389,13.086816,4.0,0.00029668,11,925,0.16517,0.20897,0.06,0.04545,0.18182,1.0,,,-0.01,0.01659,-0.00102,-0.01694,-0.01094,0.80124
29,29696,47.29506,77.53846,0.69231,0.6,1.107013,-0.001287,0.165742,0.002503,0.450663,0.023507,0.351428,46.365696,9.397532,46.991192,14.596794,4.0,0.00029656,13,921,0.15809,0.22198,0.04,0.04054,0.61538,1.0,,,-0.01,0.01682,-0.00051,-0.01891,-0.02211,0.81802
30,30720,50.59891,70.90909,0.72727,0.61,1.053569,-0.001424,0.097863,0.000818,0.420287,0.010603,0.522778,47.26582,9.518965,47.212872,13.908461,4.0,0.00029644,11,937,0.15388,0.21191,0.03,0.03659,0.36364,1.0,,,-0.01,0.01408,-0.0005,-0.02057,-0.01527,0.7614
31,31744,53.84494,106.42857,0.78571,0.66,1.074356,-0.001979,0.093107,0.003443,0.338996,0.043283,0.514471,49.320614,9.643634,50.678841,13.818908,4.0,0.00029631,14,931,0.14218,0.194,0.03,0.04301,0.35714,0.94737,,,-0.01,0.01683,-0.00032,-0.01794,-0.01525,1.04583
32,32768,59.35948,65.75,0.83333,0.69,1.030452,-0.001601,0.077176,0.003706,0.256977,0.025879,0.572302,52.68185,10.135069,54.445038,14.1471,4.0,0.00029619,12,923,0.13552,0.18364,0.03,0.05,0.25,0.875,,,-0.01,0.01803,-0.00067,-0.01613,-0.00972,0.91789
33,33792,55.23313,66.28571,0.78571,0.72,1.074918,-0.00151,0.116639,0.003321,0.531258,0.035017,0.473121,54.327583,10.493333,52.992535,15.812002,4.0,0.00029607,14,916,0.13382,0.18687,0.03,0.04,0.28571,1.0,,,-0.01,0.01732,-0.00101,-0.01902,-0.01731,1.01387
34,34816,51.50976,90.0,0.73333,0.75,1.103413,-0.002257,0.088643,0.00291,0.387412,0.038504,0.466527,56.499611,10.949585,57.04118,14.343663,4.0,0.00029594,15,911,0.13004,0.17437,0.03,0.04,0.26667,0.95833,,,-0.01,0.01751,-0.00042,-0.01626,-0.01107,0.95745
35,35840,71.4999,72.53333,1.0,0.81,1.219178,-0.002623,0.029969,0.004086,0.265322,0.06121,0.160434,60.81646,8.217454,63.172737,7.239165,4.0,0.00029582,15,894,0.13178,0.17316,0.02,0.03,0.06667,1.0,,,-0.01,0.01799,-0.00027,-0.01662,-0.0063,1.23673
36,36864,66.65761,67.71429,0.92857,0.82,1.316818,-0.002946,0.042316,0.003957,0.358932,0.054967,0.505457,62.027618,8.122555,62.506046,10.955863,4.0,0.0002957,14,875,0.13333,0.18046,0.02,0.03,0.14286,1.0,,,-0.01,0.01674,-0.00095,-0.01969,-0.00096,0.98587
37,37888,65.96484,74.07143,0.92857,0.85,1.248683,-0.001223,0.025866,0.00476,0.272593,0.061523,0.440983,63.118382,7.305755,64.248215,8.229347,4.0,0.00029558,14,905,0.13605,0.18108,0.02,0.03,0.14286,0.8,,,-0.01,0.01754,-0.0001,-0.02116,-0.00663,1.07371
38,38912,72.14967,65.25,1.0,0.89,1.31093,-0.002511,0.008579,0.004354,0.334137,0.065813,0.26967,66.08773,5.333184,67.543045,4.382757,4.0,0.00029545,16,888,0.12001,0.16543,0.01,0.04,0.0,0.83333,,,-0.01,0.01888,0.00015,-0.01737,-0.00191,1.2398
39,39936,66.7995,66.07143,0.92857,0.9,1.306776,-0.001118,0.025564,0.002583,0.357893,0.039411,0.480595,66.795296,6.168907,67.005653,8.908588,4.0,0.00029533,14,894,0.12646,0.17291,0.01,0.03,0.07143,1.0,,,-0.01,0.01752,-0.00068,-0.01789,-0.00153,1.02709
40,40960,71.99332,71.5,1.0,0.94,1.230738,-0.002016,0.010293,0.004584,0.373597,0.065988,0.690754,67.22451,7.668911,67.433327,7.38404,4.0,0.00029521,14,918,0.12546,0.16639,0.01,0.04,0.0,0.84615,,,-0.01,0.01801,-0.00054,-0.01707,0.00019,1.17977
41,41984,71.9765,69.41667,1.0,0.97,1.205381,-0.002462,0.006832,0.003929,0.319798,0.047747,0.838245,67.070007,8.246265,66.829826,8.38928,4.0,0.00029508,12,923,0.13,0.17142,0.0,0.04,0.08333,1.0,,,-0.01,0.01756,-0.00115,-0.01437,-0.00446,1.06284
42,43008,64.84264,97.81818,0.90909,0.96,1.209367,-0.002539,0.003901,0.00339,0.306432,0.029157,0.918226,66.367874,8.785642,66.239174,8.959387,4.0,0.00029496,11,920,0.13978,0.17933,0.01,0.04,0.18182,1.0,,,-0.01,0.01471,-0.00122,-0.01933,0.0001,0.8823
43,44032,72.05503,72.0,1.0,0.96,1.31961,-0.002213,0.004834,0.003073,0.334343,0.043945,0.859887,67.463142,7.243949,66.911324,7.505537,4.0,0.00029484,11,911,0.14157,0.17195,0.01,0.04,0.0,1.0,,,-0.01,0.01377,-0.00155,-0.0177,-0.0015,0.91808
44,45056,64.3012,103.0,0.90909,0.97,1.282038,-0.0028,0.004709,0.005059,0.358952,0.064453,0.865496,66.63942,7.326029,65.94149,7.535367,4.0,0.00029472,11,921,0.14447,0.18221,0.02,0.04,0.09091,1.0,,,-0.01,0.01274,-0.00093,-0.02075,-0.00156,0.86601
45,46080,61.18324,119.625,0.875,0.96,1.086517,-0.001989,0.004918,0.002018,0.272495,0.020333,0.82647,65.633247,7.088014,65.003502,7.054514,4.0,0.00029459,8,981,0.15038,0.18223,0.03,0.04,0.125,1.0,,,-0.01,0.0117,-0.00086,-0.01782,-0.00093,0.69956
46,47104,71.77932,77.8,1.0,0.96,1.254744,-0.002879,0.003372,0.002998,0.327062,0.030413,0.869316,65.778099,5.947627,64.678772,6.507324,4.0,0.00029447,5,986,0.16133,0.20339,0.03,0.03,0.0,1.0,,,-0.01,0.00883,-0.00168,-0.01947,-0.00145,0.46119
47,48128,38.28586,217.2,0.6,0.94,1.258952,-0.003371,0.003222,0.002784,0.301936,0.032819,0.872251,64.398621,6.301432,63.274353,6.423582,4.0,0.00029435,5,1013,0.16738,0.21409,0.05,0.03,0.0,1.0,,,-0.01,0.00731,-0.00321,-0.02001,0.00183,0.27854
48,49152,30.85891,238.5,0.5,0.92,1.431431,-0.004083,0.006529,0.006031,0.291735,0.084298,0.775748,62.905659,7.424384,61.629864,7.297969,4.0,0.00029422,4,1005,0.16329,0.20533,0.07,0.03,0.0,1.0,,,-0.01,0.00723,-0.00241,-0.01711,-0.00146,0.17291
49,50176,39.8139,211.8,0.6,0.9,1.535955,-0.003235,0.003882,0.003196,0.305151,0.035052,0.848504,63.014141,5.985227,61.739841,6.456541,4.0,0.0002941,5,971,0.15276,0.19803,0.09,0.03,0.0,1.0,,,-0.01,0.00794,-0.0015,-0.01586,-0.00204,0.24147
50,51200,30.81577,209.375,0.5,0.87,1.523459,-0.00094,0.011475,0.003392,0.19464,0.031669,0.547174,62.931572,4.698861,62.073086,6.919144,4.0,0.00029398,8,936,0.14378,0.1863,0.12,0.03,0.125,1.0,,,-0.01,0.00866,-0.00026,-0.01635,-0.00035,0.31029
51,52224,68.00822,137.16667,1.0,0.87,1.598679,-0.00419,0.003929,0.004805,0.29072,0.063511,0.636097,62.568142,4.244861,62.105251,4.475775,4.0,0.00029386,6,950,0.15358,0.19197,0.12,0.02,0.0,1.0,,,-0.01,0.01001,-0.00111,-0.01539,0.00071,0.46448
52,53248,65.74475,173.66667,1.0,0.87,1.665163,-0.004432,0.003478,0.00546,0.273598,0.079276,0.612824,62.066433,4.025287,61.619968,4.124376,4.0,0.00029373,6,946,0.1496,0.18032,0.12,0.02,0.0,1.0,,,-0.01,0.00861,-0.00053,-0.01561,-3e-05,0.44668
53,54272,65.42024,187.83333,1.0,0.87,1.621914,-0.005071,0.002485,0.004804,0.308557,0.06522,0.658056,61.383781,3.448586,61.11681,3.721212,4.0,0.00029361,6,947,0.15228,0.17879,0.12,0.02,0.0,1.0,,,-0.01,0.00895,-0.00057,-0.01743,-0.00027,0.46146
54,55296,65.7836,171.28571,1.0,0.87,1.703092,-0.003216,0.002205,0.004753,0.263909,0.050572,0.735929,61.089626,3.599198,61.117504,4.011929,4.0,0.00029349,7,922,0.15408,0.18419,0.12,0.01,0.0,1.0,,,-0.01,0.0094,-0.00157,-0.01671,0.0013,0.51403
55,56320,66.66334,160.2,1.0,0.87,1.750466,-0.002866,0.002079,0.002455,0.220163,0.022008,0.742377,60.842468,3.599066,60.886494,3.94025,4.0,0.00029336,5,905,0.14845,0.17476,0.12,0.01,0.0,1.0,,,-0.01,0.01002,-0.00077,-0.01295,-0.00106,0.36142
56,57344,67.12241,155.25,1.0,0.87,1.671785,-0.005609,0.002187,0.005699,0.275744,0.05814,0.776467,61.061245,4.014856,61.490604,4.369167,4.0,0.00029324,8,908,0.1468,0.17498,0.12,0.02,0.0,0.86667,,,-0.01,0.01061,-0.00028,-0.01575,0.00223,0.58461
57,58368,68.73354,126.0,1.0,0.88,1.561695,-0.003196,0.004646,0.004767,0.204321,0.039655,0.574587,61.242432,4.226094,61.355019,4.554107,4.0,0.00029312,7,902,0.14024,0.16168,0.11,0.02,0.14286,1.0,,,-0.01,0.00991,-0.00091,-0.01729,-0.00305,0.54023
58,59392,61.52123,121.6,0.9,0.87,1.650935,-0.000737,0.017969,0.001901,0.117189,0.022496,0.486692,61.22625,4.527074,61.244503,8.355754,4.0,0.000293,10,893,0.14408,0.17164,0.11,0.03,0.1,0.90909,,,-0.01,0.01215,-0.00038,-0.01632,0.00173,0.68041
59,60416,68.71114,118.125,1.0,0.88,1.58104,-0.002656,0.006365,0.003382,0.186603,0.036342,0.431502,60.987484,4.444928,61.351135,4.497955,4.0,0.00029287,8,923,0.15095,0.19101,0.1,0.03,0.125,1.0,,,-0.01,0.0123,-0.00255,-0.01518,-0.0056,0.64494
60,61440,69.31664,121.0,1.0,0.88,1.637041,-0.00279,0.002897,0.004149,0.238618,0.03404,0.722522,61.779541,4.306015,62.62936,4.540267,4.0,0.00029275,9,911,0.1584,0.19252,0.1,0.04,0.11111,0.90476,,,-0.01,0.01354,-0.00163,-0.01447,0.00025,0.69658
61,62464,68.04051,135.125,1.0,0.9,1.639221,-0.006122,0.001778,0.005842,0.260879,0.070871,0.835935,62.399685,4.479822,62.800163,4.538506,4.0,0.00029263,8,914,0.16047,0.19963,0.08,0.04,0.0,1.0,,,-0.01,0.01158,-0.00105,-0.01756,-0.00018,0.60031
62,63488,68.91593,122.28571,1.0,0.93,1.524118,-0.004389,0.002756,0.003931,0.212445,0.044434,0.731764,62.72802,4.342182,63.276733,4.372522,4.0,0.0002925,7,926,0.14977,0.19208,0.05,0.06,0.14286,0.84615,,,-0.01,0.01372,-0.0009,-0.01584,-0.00148,0.55214
63,64512,69.35309,111.11111,1.0,0.98,1.606728,-0.004576,0.002806,0.004445,0.207723,0.050328,0.737446,63.984131,4.619476,64.578667,4.541744,4.0,0.00029238,9,906,0.14812,0.19163,0.01,0.06,0.44444,1.0,,,-0.01,0.01271,-0.00213,-0.01752,0.00139,0.67848
64,65536,62.09012,116.18182,0.90909,0.98,1.507137,-0.003272,0.026807,0.004996,0.228201,0.047747,0.267477,62.752411,4.931748,61.786404,8.259283,4.0,0.00029226,11,924,0.14488,0.19446,0.0,0.08,0.18182,0.95455,,,-0.01,0.01011,-0.00244,-0.01508,-0.0058,0.79421
65,66560,63.54887,95.45455,0.90909,0.97,1.406857,-0.00169,0.009308,0.002757,0.14575,0.010777,0.437135,63.33173,3.715454,63.742992,5.434593,4.0,0.00029214,11,937,0.13913,0.18483,0.0,0.08,0.09091,1.0,,,-0.01,0.01391,-0.00252,-0.01506,-0.00436,0.85442
66,67584,69.667,103.75,1.0,0.97,1.457533,-0.003636,0.003194,0.004646,0.234214,0.06243,0.63488,63.09314,3.779999,63.650421,4.054377,4.0,0.00029201,8,926,0.1491,0.1967,0.0,0.08,0.125,0.96552,,,-0.01,0.014,-0.00239,-0.01774,-0.00346,0.64667
67,68608,70.48839,94.54545,1.0,0.97,1.408353,-0.002806,0.002639,0.002775,0.204201,0.025391,0.724925,64.745049,4.003103,65.404861,4.184948,4.0,0.00029189,11,918,0.13745,0.1774,0.0,0.08,0.18182,1.0,,,-0.01,0.01364,-0.00132,-0.01718,-0.00014,0.88233
68,69632,62.90471,99.90909,0.90909,0.96,1.339926,-0.000576,0.028866,0.002503,0.204287,0.015834,0.23001,64.438042,4.687388,63.33844,8.202848,4.0,0.00029177,11,942,0.14492,0.18063,0.0,0.06,0.27273,1.0,,,-0.01,0.01255,-0.00145,-0.01944,-0.00392,0.86814
69,70656,70.35934,86.4,1.0,0.97,1.299757,-0.003168,0.004063,0.004181,0.231197,0.054269,0.709315,63.351868,4.39834,63.906696,4.971272,4.0,0.00029164,10,950,0.13858,0.18191,0.0,0.06,0.3,0.92308,,,-0.01,0.01159,-0.00103,-0.019,-0.00357,0.8667
70,71680,63.44909,114.90909,0.90909,0.96,1.409997,-0.003335,0.003586,0.004236,0.1763,0.039481,0.607234,64.714302,3.699373,65.131363,4.106096,4.0,0.00029152,11,917,0.14058,0.18585,0.01,0.07,0.54545,0.94444,,,-0.01,0.01407,-0.00051,-0.01721,-0.00442,0.80254
71,72704,65.17745,84.30769,0.92308,0.95,1.412083,-0.001146,0.026963,0.001327,0.121283,0.008998,0.18298,64.601479,3.847021,64.535522,7.757583,4.0,0.0002914,13,908,0.1364,0.18049,0.01,0.07,0.46154,0.94118,,,-0.01,0.01494,-0.00111,-0.01752,-0.00287,0.96204
72,73728,71.5221,78.66667,1.0,0.95,1.448674,-0.004619,0.003343,0.003869,0.215755,0.035331,0.64645,65.264847,3.499602,65.990959,3.991153,4.0,0.00029128,12,899,0.13989,0.18401,0.01,0.05,0.08333,1.0,,,-0.01,0.0162,-0.00076,-0.01776,0.00061,0.93405
73,74752,71.43027,81.85714,1.0,0.97,1.442161,-0.003292,0.002582,0.003237,0.206347,0.03139,0.623779,65.504745,3.648159,66.600327,3.585163,4.0,0.00029115,14,907,0.14895,0.1869,0.01,0.07,0.14286,0.85714,,,-0.01,0.01575,-0.00079,-0.0175,0.00204,1.11434
74,75776,71.74533,74.53846,1.0,0.97,1.459576,-0.003425,0.002616,0.004039,0.194979,0.042411,0.650431,67.201027,4.000139,68.097374,3.74487,4.0,0.00029103,13,887,0.14414,0.19301,0.01,0.07,0.07692,0.92,,,-0.01,0.01645,-0.00148,-0.01624,0.0013,1.00711
75,76800,71.11462,84.53846,1.0,0.97,1.453447,-0.005513,0.00186,0.004813,0.210316,0.057652,0.719912,67.313362,3.798218,67.854095,3.509332,4.0,0.00029091,13,887,0.17042,0.22063,0.01,0.1,0.07692,0.90323,,,-0.01,0.01584,-0.00119,-0.01755,0.00123,0.99831
76,77824,71.75331,72.23077,1.0,0.98,1.40183,-0.004461,0.00179,0.005231,0.2408,0.057199,0.637028,67.81218,3.148256,68.376183,2.971358,4.0,0.00029078,13,882,0.15392,0.20175,0.01,0.13,0.23077,0.88462,,,-0.01,0.0151,-0.00142,-0.01698,0.00024,0.99653
77,78848,72.01089,69.6875,1.0,0.99,1.418043,-0.004532,0.000925,0.00366,0.205933,0.039237,0.792579,68.503906,2.871652,69.121635,2.781051,4.0,0.00029066,16,874,0.1507,0.19904,0.0,0.16,0.0,0.87879,,,-0.01,0.01633,-0.00164,-0.01895,0.00562,1.18156
78,79872,71.80517,76.16667,1.0,1.0,1.384693,-0.00416,0.00157,0.00367,0.236802,0.037458,0.693637,68.88768,2.953087,68.882034,2.9811,4.0,0.00029054,12,899,0.16654,0.20906,0.0,0.16,0.0,0.91304,,,-0.01,0.01589,-0.00182,-0.01753,-0.00035,0.9338
79,80896,65.08537,89.46154,0.92308,0.99,1.188906,-0.000339,0.025439,0.002492,0.203721,0.025181,0.293523,68.334831,3.531705,66.912682,8.064672,4.0,0.00029042,13,939,0.16937,0.2144,0.0,0.16,0.38462,0.97059,,,-0.01,0.01557,-0.00267,-0.01887,-0.00273,1.10349
80,81920,65.40369,78.69231,0.92308,0.98,1.456826,-0.00209,0.027756,0.001663,0.25156,0.010219,0.240196,69.930527,3.225078,68.36216,8.077273,4.0,0.00029029,13,887,0.16371,0.20159,0.0,0.15,0.15385,0.94286,,,-0.01,0.01419,-0.00202,-0.01833,0.00249,0.88899
81,82944,56.98121,87.27273,0.81818,0.96,1.41009,-0.000903,0.042507,0.00258,0.3241,0.023577,0.377316,67.986252,4.666505,65.191803,11.147579,4.0,0.00029017,11,917,0.18004,0.21944,0.0,0.14,0.36364,0.96429,,,-0.01,0.00967,-0.0026,-0.01862,-0.00307,0.72896
82,83968,70.18187,93.1,1.0,0.96,1.417025,-0.001848,0.012491,0.002463,0.221241,0.021449,0.546706,65.402283,7.317883,64.621277,6.904937,4.0,0.00029005,10,920,0.17427,0.21954,0.0,0.16,0.4,0.90244,,,-0.01,0.01152,-0.00316,-0.01687,-0.0023,0.81482
83,84992,71.2817,78.5,1.0,0.96,1.353131,-0.002507,0.005433,0.002695,0.234586,0.028809,0.805878,64.055832,7.049403,64.285202,7.278596,4.0,0.00028992,10,934,0.16961,0.21048,0.0,0.16,0.1,0.97222,,,-0.01,0.01511,-0.00372,-0.01875,0.00554,0.83444
84,86016,70.58253,91.28571,1.0,0.96,1.461348,-0.003614,0.004572,0.004638,0.203312,0.042341,0.399196,65.916031,4.121403,66.383255,3.735865,4.0,0.0002898,14,898,0.18103,0.21516,0.0,0.18,0.14286,0.91228,,,-0.01,0.01293,-0.00209,-0.01952,0.00133,1.05786
85,87040,71.12759,80.58333,1.0,0.96,1.250754,-0.002576,0.003901,0.002929,0.20308,0.031982,0.755257,65.288284,4.631355,65.592773,5.220591,4.0,0.00028968,12,947,0.16088,0.19151,0.0,0.16,0.16667,0.91667,,,-0.01,0.01427,-0.00226,-0.01921,0.0019,1.03859
86,88064,70.57014,90.0,1.0,0.96,1.358564,-0.003035,0.003237,0.003694,0.212992,0.047782,0.578107,66.333969,3.544081,66.845833,3.609104,4.0,0.00028956,11,937,0.15872,0.19403,0.0,0.17,0.09091,0.89362,,,-0.01,0.01315,-0.00382,-0.01853,0.00227,0.88829
87,89088,70.72815,85.64286,1.0,0.96,1.417712,-0.003887,0.002517,0.004031,0.231199,0.064697,0.583211,66.967354,3.21407,67.266701,3.292667,4.0,0.00028943,14,925,0.16334,0.19604,0.0,0.22,0.07143,0.89474,,,-0.01,0.01209,-0.00216,-0.01877,0.00319,1.084
