iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-7.88003,294.0,0.0,0.0,1.455426,-0.00384,0.032591,0.002624,0.280819,0.030936,0.946858,-4.321239,4.412773,-4.437869,4.983341,4.0,0.00029898,5,961,0.25236,0.33806,0.17949,1.0,0.95918,,,-0.01,0.00936,-0.00389,-0.02647,-0.00652,-0.01439
12,12288,-7.77367,189.5,0.0,0.0,1.36319,-0.002817,0.041295,0.001781,0.277038,0.016811,0.939469,-4.321653,4.836514,-4.400397,5.037024,4.0,0.00029887,4,953,0.26075,0.34366,0.16279,1.0,0.92308,,,-0.01,0.00783,-0.00225,-0.02256,-0.01582,-0.01222
13,13312,-8.41582,279.66667,0.0,0.0,1.629768,-0.005588,0.030709,0.004094,0.368775,0.060477,0.959135,-4.85241,5.268494,-4.932806,5.91036,4.0,0.00029877,3,911,0.2427,0.3057,0.17391,0.66667,0.96774,,,-0.01,0.00754,-0.00189,-0.02362,-0.00404,-0.00511
14,14336,18.71705,294.4,0.4,0.03922,1.266835,-0.00267,1.704074,0.002141,1.254432,0.025216,0.288739,-4.1093,5.592446,-1.635166,11.334585,4.0,0.00029867,5,965,0.24778,0.31377,0.17647,0.4,0.875,,,-0.01,0.007,-0.00233,-0.03205,-0.00655,0.20631
15,15360,nan,nan,0.0,0.03922,1.171958,-0.006116,0.033471,0.004175,0.596564,0.058315,0.960471,-1.954286,5.896956,-1.760093,6.150627,4.0,0.00029857,0,978,0.24107,0.31249,0.17647,0.0,0.0,,,-0.01,0.00818,-0.00368,-0.02049,-0.00974,0.0
16,16384,-8.55288,326.28571,0.0,0.03448,1.150664,-0.003882,0.035514,0.003734,0.327931,0.044957,0.942535,-1.343935,6.326387,-1.411978,6.530629,4.0,0.00029846,7,976,0.24232,0.31388,0.2069,0.85714,1.0,,,-0.01,0.01075,-0.0026,-0.02704,-0.00491,-0.01345
17,17408,18.30205,148.33333,0.33333,0.04918,1.360205,-0.003685,0.718211,0.003757,0.86698,0.043143,0.498982,-1.192588,6.783858,0.116522,9.740646,4.0,0.00029836,3,946,0.2524,0.3341,0.19672,0.66667,1.0,,,-0.01,0.00946,-0.0023,-0.02631,-0.01066,0.09653
18,18432,21.07543,234.0,0.4,0.07576,1.359466,-0.00308,0.681984,0.003452,0.665027,0.046038,0.512761,-1.437739,7.056402,-0.021111,10.459977,4.0,0.00029826,5,934,0.2629,0.33582,0.19697,0.4,0.94444,,,-0.01,0.00862,-0.00186,-0.0304,-0.00602,0.19747
19,19456,20.73474,207.2,0.4,0.09859,1.056311,-0.002629,0.899581,0.002283,0.678138,0.028251,0.379534,1.016522,6.827722,3.237379,11.480471,4.0,0.00029816,5,986,0.24855,0.33208,0.1831,0.6,1.0,,,-0.01,0.00973,-0.00292,-0.02625,-0.01003,0.23392
20,20480,7.87832,216.2,0.2,0.10526,1.296935,-0.004259,0.462478,0.005416,0.684368,0.090123,0.51749,3.034561,7.359389,4.504157,9.794844,4.0,0.00029805,5,941,0.2342,0.29967,0.18421,0.6,1.0,,,-0.01,0.00948,-0.0025,-0.02379,-0.00681,0.09344
21,21504,29.83406,155.5,0.5,0.11538,0.889054,-0.001077,0.350234,0.001142,0.362967,0.006278,0.538762,6.622124,7.043526,7.589681,9.525204,4.0,0.00029795,2,1054,0.24789,0.30741,0.17949,0.5,0.9,,,-0.01,0.00726,-0.00429,-0.03364,-0.00437,0.13448
22,22528,27.90436,315.33333,0.5,0.14286,1.196034,-0.002151,0.601693,0.003149,0.423219,0.026437,0.458132,7.56777,8.181573,10.063139,12.248719,4.0,0.00029785,6,962,0.23909,0.29729,0.19048,0.16667,0.93478,,,-0.01,0.00854,-0.00309,-0.03352,-0.00376,0.31795
23,23552,20.45437,206.8,0.4,0.1573,1.46193,-0.003296,0.395918,0.002633,0.362626,0.026542,0.531475,11.430724,8.641097,13.29484,11.859488,4.0,0.00029775,5,908,0.24225,0.3024,0.19101,0.4,0.92857,,,-0.01,0.00894,-0.00175,-0.0326,-0.00208,0.1753
24,24576,19.23614,132.33333,0.33333,0.16304,1.264286,-0.002722,0.201439,0.002768,0.543986,0.033622,0.672941,14.272777,9.022295,14.380942,10.650141,4.0,0.00029764,3,968,0.2464,0.31374,0.18478,0.66667,1.0,,,-0.01,0.00626,-0.00257,-0.0304,-0.00397,0.09879
25,25600,-7.43653,280.0,0.0,0.15789,1.186876,-0.002186,0.055729,0.000789,0.691026,0.002546,0.887759,14.515463,8.907083,13.383567,9.262707,4.0,0.00029754,3,1016,0.26474,0.35012,0.18947,0.66667,0.87097,,,-0.01,0.00665,-0.00408,-0.02819,-0.00516,-0.00632
26,26624,-11.29785,365.5,0.0,0.15152,1.289054,-0.003425,0.032892,0.002326,0.486586,0.035714,0.920863,13.971248,9.187424,13.439658,9.332541,4.0,0.00029744,4,967,0.26711,0.34182,0.21212,0.25,0.88136,,,-0.01,0.00617,-0.00369,-0.02737,-0.00529,-0.00292
27,27648,5.68521,224.2,0.2,0.16,1.143721,-0.00259,0.153036,0.003163,0.30369,0.041434,0.604091,14.440694,7.355394,14.555215,9.439737,4.0,0.00029734,5,971,0.21402,0.27697,0.2,0.8,0.925,,,-0.01,0.00835,-0.0016,-0.0248,-0.00459,0.09697
28,28672,31.01682,197.33333,0.5,0.19,1.254919,-0.002094,0.353406,0.002561,0.386675,0.028041,0.417205,16.683895,7.490529,18.658731,12.12582,4.0,0.00029724,6,948,0.21521,0.28458,0.17,0.5,1.0,,,-0.01,0.00855,-0.00222,-0.02732,-0.00081,0.30374
29,29696,39.31173,160.2,0.6,0.22,1.487532,-0.003497,0.277617,0.003225,0.299997,0.019566,0.587729,17.955647,9.802134,20.004522,13.702452,4.0,0.00029713,5,883,0.2236,0.29036,0.17,0.4,0.95,,,-0.01,0.00844,-0.00199,-0.02806,-0.0023,0.26041
30,30720,28.29768,242.66667,0.5,0.25,1.196848,-0.003723,0.21213,0.003548,0.229946,0.042829,0.684819,20.129473,11.167883,21.610554,14.255928,4.0,0.00029703,6,968,0.21758,0.29539,0.19,0.16667,0.84848,,,-0.01,0.00894,-0.00226,-0.03154,-0.00299,0.31356
31,31744,67.82717,141.5,1.0,0.29,1.023399,-0.003758,0.184177,0.002277,0.363708,0.02696,0.644539,23.756853,10.529652,26.564062,13.313055,4.0,0.00029693,4,974,0.20122,0.27351,0.19,0.0,0.84615,,,-0.01,0.01077,-0.00242,-0.02851,-0.0007,0.46306
32,32768,30.11262,292.5,0.5,0.31,1.016544,-0.004646,0.085396,0.00299,0.283057,0.03847,0.814839,26.871677,11.377126,28.342257,13.301643,4.0,0.00029683,4,1019,0.23193,0.31049,0.21,0.25,0.97143,,,-0.01,0.00826,-0.00358,-0.03084,0.00149,0.24915
33,33792,65.40219,178.75,1.0,0.35,1.230212,-0.004363,0.148315,0.003246,0.242674,0.039202,0.555193,30.217546,10.601555,32.370018,12.071225,4.0,0.00029672,4,948,0.20348,0.27589,0.2,0.0,0.84615,,,-0.01,0.00945,-0.0013,-0.02385,0.00329,0.39295
34,34816,-6.34267,341.0,0.0,0.35,1.007276,-0.002973,0.05525,0.002633,0.676826,0.033657,0.77569,32.243328,9.548067,30.914984,9.906241,4.0,0.00029662,3,1021,0.21537,0.30106,0.22,0.66667,0.86364,,,-0.01,0.00865,-0.00252,-0.02523,-0.00552,-0.00354
35,35840,63.1498,232.5,1.0,0.37,0.970356,-0.00261,0.073908,0.002887,0.311807,0.032471,0.67122,32.38623,9.896493,33.007519,10.824146,4.0,0.00029652,2,1063,0.22834,0.30141,0.22,0.5,1.0,,,-0.01,0.00737,-0.00267,-0.02794,-0.00339,0.26214
36,36864,14.26237,304.0,0.28571,0.39,1.015285,-0.003416,0.083273,0.003205,0.297393,0.039795,0.690135,32.273335,9.804535,32.719551,11.586613,4.0,0.00029642,7,998,0.20748,0.27728,0.25,0.28571,0.9,,,-0.01,0.0103,-0.00257,-0.02731,-0.00128,0.23608
37,37888,39.01573,189.2,0.6,0.41,1.042012,-0.002411,0.097823,0.002216,0.278167,0.015555,0.621639,33.020416,9.510083,33.425209,11.994607,4.0,0.00029631,5,966,0.19901,0.27216,0.25,0.6,1.0,,,-0.01,0.01002,-0.00234,-0.02489,-0.00473,0.33374
38,38912,66.02079,187.2,1.0,0.45,0.979586,-0.004057,0.103818,0.002183,0.356479,0.031459,0.53574,32.428482,8.849668,35.198502,11.377523,4.0,0.00029621,5,973,0.18565,0.26268,0.25,0.2,0.95455,,,-0.01,0.01115,-0.00371,-0.02157,0.001,0.55777
39,39936,69.37982,118.0,1.0,0.48,0.915185,-0.004053,0.058732,0.002123,0.301668,0.026437,0.711603,35.395195,8.727304,37.34444,11.262071,4.0,0.00029611,4,1008,0.15688,0.2223,0.22,0.0,0.9,,,-0.01,0.00742,-0.0034,-0.02264,0.00765,0.49593
40,40960,46.61131,251.42857,0.71429,0.51,1.302192,-0.00284,0.05459,0.002565,0.248506,0.028599,0.685796,43.31284,10.423892,45.42205,10.89255,4.0,0.00029601,7,895,0.1768,0.25841,0.23,0.14286,0.98,,,-0.01,0.00864,-0.00068,-0.0217,0.00048,0.44083
41,41984,43.96128,121.0,0.66667,0.51,1.369024,-0.002672,0.051414,0.003309,0.499106,0.026018,0.685676,47.294014,8.668495,46.787868,10.436007,4.0,0.0002959,3,960,0.18987,0.26285,0.23,0.33333,1.0,,,-0.01,0.00713,-0.00061,-0.02756,0.00096,0.185
42,43008,-9.25836,327.66667,0.0,0.51,1.186371,-0.003603,0.033421,0.003237,0.585854,0.039097,0.792657,48.184559,8.739335,46.396637,10.36271,4.0,0.0002958,3,1006,0.21299,0.29699,0.24,0.33333,0.65116,,,-0.01,0.00621,-0.00133,-0.03055,-0.00372,-0.0031
43,44032,-7.36759,450.0,0.0,0.51,0.971104,-0.004499,0.010827,0.002397,0.478663,0.026751,0.927886,46.051617,9.440792,45.214424,9.534992,4.0,0.0002957,2,1053,0.22055,0.29085,0.26,0.0,0.79167,,,-0.01,0.0072,-0.00213,-0.03788,0.00068,0.0
44,45056,-10.42026,401.0,0.0,0.49,1.20994,-0.002235,0.026639,0.002851,0.487776,0.031355,0.832946,47.748688,9.43834,46.072468,11.095549,4.0,0.0002956,4,977,0.20755,0.27948,0.29,0.25,0.86486,,,-0.01,0.0068,-0.00231,-0.02994,-0.00059,-0.00295
45,46080,56.51047,374.0,1.0,0.49,1.090017,-0.0038,0.016648,0.002776,0.369953,0.03826,0.868659,47.26627,9.784464,46.418873,9.945052,4.0,0.00029549,1,1006,0.21231,0.28941,0.29,0.0,1.0,,,-0.01,0.00685,-0.00138,-0.02835,-0.0011,0.10079
46,47104,45.52699,278.5,0.75,0.51,0.985459,-0.002965,0.017603,0.003088,0.259348,0.038156,0.844379,47.161579,9.508456,47.246311,10.031103,4.0,0.00029539,4,1029,0.18696,0.24969,0.28,0.0,0.86667,,,-0.01,0.00775,-0.00211,-0.03556,0.00306,0.35279
47,48128,19.43228,351.4,0.4,0.51,1.263044,-0.003475,0.017967,0.003075,0.312753,0.036342,0.861167,48.471497,10.401454,47.98008,10.629289,4.0,0.00029529,5,944,0.20929,0.27356,0.3,0.0,0.88,,,-0.01,0.00806,-0.00103,-0.02634,-0.00308,0.18825
48,49152,64.66449,207.66667,1.0,0.52,0.991811,-0.002318,0.022949,0.002039,0.266791,0.026332,0.796611,47.344929,9.75861,47.18335,10.247865,4.0,0.00029519,3,1009,0.20414,0.2691,0.3,0.33333,0.85714,,,-0.01,0.00909,-0.00122,-0.02814,-0.00148,0.34989
49,50176,-6.04082,176.5,0.0,0.52,1.085098,-0.001511,0.035172,0.002908,0.45085,0.040597,0.748012,47.729412,9.288585,45.260021,11.448917,4.0,0.00029508,2,1009,0.22061,0.27928,0.3,1.0,1.0,,,-0.01,0.00765,-0.00125,-0.02861,-0.00221,-0.00647
50,51200,43.63872,273.85714,0.71429,0.57,1.278554,-0.002687,0.025067,0.002117,0.229214,0.020578,0.793261,47.458076,9.914571,48.558437,10.755272,4.0,0.00029498,7,929,0.18713,0.24592,0.28,0.42857,0.85714,,,-0.01,0.00976,-0.00035,-0.02273,0.00369,0.46142
51,52224,42.67551,237.16667,0.66667,0.6,1.279273,-0.003728,0.041263,0.005492,0.270072,0.095494,0.707625,48.236748,10.056821,48.153927,12.035591,4.0,0.00029488,6,918,0.1833,0.25427,0.27,0.16667,0.72727,,,-0.01,0.00791,-0.00093,-0.02332,-0.00032,0.37316
52,53248,56.64336,143.66667,0.83333,0.62,1.361378,-0.001429,0.047514,0.001273,0.156763,0.008196,0.644882,49.43858,9.683626,49.931713,11.705454,4.0,0.00029478,6,919,0.18923,0.25361,0.27,0.33333,1.0,,,-0.01,0.00812,0.00037,-0.02307,0.00304,0.45536
53,54272,46.86739,129.0,0.71429,0.61,1.533713,-0.00229,0.061559,0.002175,0.366535,0.025007,0.634043,49.816372,9.955463,48.472713,13.356525,4.0,0.00029468,7,883,0.21469,0.28676,0.26,0.42857,0.88889,,,-0.01,0.00882,-0.00111,-0.02251,-0.00507,0.41535
54,55296,43.34906,180.0,0.66667,0.61,1.196187,-0.003267,0.039967,0.002548,0.248575,0.024449,0.691604,48.598488,9.703879,48.247131,11.677893,4.0,0.00029457,6,945,0.21121,0.27664,0.26,0.33333,0.71429,,,-0.01,0.01041,-0.00099,-0.02559,-0.0004,0.4106
55,56320,38.87382,219.8,0.6,0.61,1.112456,-0.003304,0.033617,0.002651,0.247786,0.034563,0.763924,46.925476,10.507433,46.290619,12.35292,4.0,0.00029447,5,950,0.18449,0.2573,0.25,0.2,0.71429,,,-0.01,0.01012,-0.00126,-0.02186,-0.00039,0.31938
56,57344,55.06596,209.33333,0.83333,0.63,1.083114,-0.002769,0.031414,0.001985,0.203246,0.022042,0.694972,46.881294,10.277363,47.929485,10.880154,4.0,0.00029437,6,936,0.20314,0.2763,0.24,0.16667,1.0,,,-0.01,0.00967,-0.001,-0.02677,0.00042,0.54176
57,58368,54.90974,146.0,0.83333,0.65,1.345244,-0.003269,0.044208,0.004446,0.233019,0.058315,0.574583,49.334019,8.20448,49.627033,10.634395,4.0,0.00029427,6,895,0.19238,0.26045,0.21,0.16667,0.90909,,,-0.01,0.00935,-0.0008,-0.02349,-0.00026,0.45303
58,59392,45.86414,169.0,0.71429,0.66,1.377714,-0.001507,0.051686,0.001585,0.24779,0.009731,0.582627,49.212219,8.118994,48.640572,11.80852,4.0,0.00029416,7,893,0.19967,0.27269,0.19,0.28571,1.0,,,-0.01,0.00828,-0.00085,-0.02459,0.00043,0.43788
59,60416,55.27519,157.33333,0.83333,0.66,1.39421,-0.002787,0.037605,0.003178,0.234514,0.029471,0.618543,49.114117,8.166595,48.928467,10.783733,4.0,0.00029406,6,902,0.1987,0.274,0.19,0.16667,0.8,,,-0.01,0.00685,-0.00063,-0.02574,0.00179,0.4554
60,61440,65.3571,171.0,1.0,0.66,1.292566,-0.004758,0.019363,0.00518,0.329712,0.077881,0.784887,48.269581,9.517525,47.397705,10.038976,4.0,0.00029396,2,920,0.21197,0.28102,0.19,0.0,0.88889,,,-0.01,0.0079,-0.00094,-0.02583,-0.00223,0.19532
61,62464,39.65794,251.83333,0.66667,0.65,1.344376,-0.002214,0.027789,0.002596,0.184595,0.02002,0.711766,48.120884,8.849618,48.385502,10.585546,4.0,0.00029386,6,917,0.2246,0.28312,0.19,0.33333,0.65517,,,-0.01,0.00748,6e-05,-0.03127,0.00342,0.36703
62,63488,66.95364,169.6,1.0,0.67,1.500284,-0.003164,0.019687,0.002882,0.202245,0.021973,0.752595,49.15023,8.397011,49.779778,9.511084,4.0,0.00029375,5,878,0.21818,0.27636,0.18,0.0,0.66667,,,-0.01,0.00736,-0.00159,-0.02522,0.00332,0.42271
63,64512,50.44731,415.0,1.0,0.67,1.186333,-0.002989,0.012069,0.002639,0.292254,0.024065,0.863102,47.444267,9.731277,46.146301,9.799011,4.0,0.00029365,1,961,0.22241,0.271,0.18,0.0,0.75,,,-0.01,0.00723,-0.00216,-0.02498,-0.00092,0.09306
64,65536,57.90897,353.0,1.0,0.68,1.055284,-0.002992,0.011439,0.002232,0.253213,0.029297,0.850482,44.483479,9.292656,43.81498,9.345132,4.0,0.00029355,1,1036,0.25031,0.31017,0.18,0.0,0.85714,,,-0.01,0.00667,-0.00156,-0.02226,-0.00026,0.11017
65,66560,4.57165,421.2,0.2,0.69,1.189256,-0.004408,0.006616,0.002472,0.28148,0.021938,0.920061,44.015594,9.039295,43.362591,9.48045,4.0,0.00029345,5,965,0.21288,0.27704,0.18,0.2,0.82353,,,-0.01,0.00627,-0.00228,-0.03026,0.0005,0.09894
66,67584,-9.41232,450.0,0.0,0.69,1.41523,-0.00448,0.003485,0.003964,0.283043,0.047154,0.950403,45.691303,8.291876,45.015659,8.640195,4.0,0.00029334,2,913,0.19737,0.25338,0.18,0.0,0.75,,,-0.01,0.00855,-0.00084,-0.02479,0.00317,0.0
67,68608,62.22647,241.71429,1.0,0.71,1.447129,-0.003622,0.028439,0.003385,0.315267,0.033133,0.667191,45.443417,8.432497,47.316067,9.742008,4.0,0.00029324,7,904,0.20289,0.26141,0.16,0.0,0.7619,,,-0.01,0.00817,-0.00116,-0.02543,0.00352,0.57468
68,69632,64.7003,208.0,1.0,0.74,1.37052,-0.00529,0.020775,0.004581,0.241657,0.054408,0.757113,46.424091,8.812135,47.159615,9.895019,4.0,0.00029314,5,898,0.18602,0.24708,0.13,0.0,0.83871,,,-0.01,0.00865,-0.00093,-0.02289,-0.00119,0.42413
69,70656,40.3241,221.33333,0.66667,0.74,1.160548,-0.00201,0.022216,0.003032,0.188076,0.02975,0.778518,45.777901,8.956623,45.201115,10.808113,4.0,0.00029304,3,956,0.20643,0.26963,0.13,0.33333,0.73333,,,-0.01,0.00696,-0.00131,-0.0308,6e-05,0.20344
70,71680,59.03452,300.5,1.0,0.76,1.227628,-0.003758,0.01568,0.002423,0.246482,0.023821,0.830041,44.74667,9.543158,43.764214,10.174875,4.0,0.00029293,2,974,0.2356,0.31182,0.12,0.0,0.72727,,,-0.01,0.00803,-0.00358,-0.02536,-0.00331,0.19822
71,72704,36.53043,290.66667,0.66667,0.76,1.057679,-0.002437,0.023665,0.001739,0.232836,0.012277,0.819078,40.896854,10.779284,39.991657,12.201086,4.0,0.00029283,3,1001,0.21761,0.29242,0.11,0.66667,0.86667,,,-0.01,0.00708,-0.00211,-0.0266,0.0006,0.21301
72,73728,23.88601,342.25,0.5,0.74,1.222007,-0.003357,0.024824,0.004264,0.282808,0.063442,0.807428,41.050484,10.935135,40.189518,12.086214,4.0,0.00029273,4,937,0.2156,0.28693,0.12,0.75,0.73333,,,-0.01,0.00767,-0.00373,-0.0226,-0.00062,0.17478
73,74752,54.18693,230.71429,0.85714,0.75,1.421747,-0.003581,0.029829,0.003262,0.296393,0.030762,0.727683,42.958401,9.682537,44.872349,11.174147,4.0,0.00029263,7,881,0.18977,0.26227,0.12,0.14286,0.93333,,,-0.01,0.00949,-0.00261,-0.02364,0.0038,0.50216
74,75776,68.0811,147.4,1.0,0.76,1.296307,-0.004257,0.022742,0.003019,0.269767,0.034842,0.78032,45.249866,9.282801,46.359608,10.760107,4.0,0.00029252,5,900,0.19244,0.25516,0.12,0.0,0.86667,,,-0.01,0.00777,-0.00133,-0.0241,4e-05,0.45915
75,76800,61.32251,250.66667,1.0,0.77,1.118555,-0.002873,0.012429,0.00312,0.224659,0.038574,0.880724,47.064518,10.456945,47.495464,10.730654,4.0,0.00029242,3,923,0.20568,0.2772,0.12,0.33333,0.88235,,,-0.01,0.00712,-0.00105,-0.0221,0.00093,0.30514
76,77824,62.97119,240.33333,1.0,0.78,0.993955,-0.005287,0.008547,0.002941,0.215436,0.042341,0.909868,47.501778,10.018689,47.562984,10.355576,4.0,0.00029232,3,967,0.21142,0.27935,0.12,0.0,0.8,,,-0.01,0.00768,-0.00186,-0.02565,0.0007,0.34831
77,78848,21.53917,315.2,0.4,0.77,1.119755,-0.002225,0.029216,0.001628,0.172756,0.017892,0.717773,48.403957,9.441774,47.895531,10.862621,4.0,0.00029222,5,922,0.20354,0.28369,0.13,0.6,0.94444,,,-0.01,0.00844,-0.00202,-0.02503,0.0007,0.2024
78,79872,59.95148,285.0,1.0,0.77,1.172332,-0.003497,0.008892,0.002641,0.240958,0.021136,0.910594,49.744717,9.823771,49.397064,10.339013,4.0,0.00029212,2,922,0.2136,0.28598,0.13,0.0,0.66667,,,-0.01,0.00697,-0.00168,-0.02348,0.00136,0.19301
79,80896,40.70997,306.0,0.66667,0.77,1.171506,-0.004928,0.010362,0.003165,0.280193,0.043492,0.907305,48.441891,10.503656,47.527046,10.894057,4.0,0.00029201,3,911,0.22126,0.28883,0.13,0.66667,0.92308,,,-0.01,0.00772,-0.00194,-0.02663,-0.00258,0.19088
80,81920,47.03529,294.0,0.8,0.77,1.24547,-0.003459,0.018838,0.003045,0.19741,0.034249,0.816791,45.828548,10.228021,46.230904,10.858138,4.0,0.00029191,5,892,0.19819,0.26072,0.14,0.4,0.78571,,,-0.01,0.00964,-0.00109,-0.02193,0.00042,0.3539
81,82944,30.50002,168.33333,0.5,0.76,1.186971,-0.001976,0.067471,0.001615,0.391233,0.010498,0.599861,44.472595,10.478471,41.964993,13.655462,4.0,0.00029181,6,876,0.20086,0.26366,0.13,0.66667,1.0,,,-0.01,0.00905,-0.00107,-0.02273,-0.0055,0.2728
82,83968,12.01382,201.5,0.25,0.74,1.096502,-0.00285,0.044164,0.003766,0.353419,0.045933,0.751048,41.972424,12.092099,39.880543,13.862832,4.0,0.00029171,4,878,0.20327,0.26985,0.14,1.0,1.0,,,-0.01,0.00865,-0.00117,-0.02524,-0.00679,0.09573
83,84992,40.60482,251.0,0.66667,0.73,1.163422,-0.002748,0.036978,0.002328,0.178749,0.022147,0.753351,41.034557,10.833809,41.196434,12.895691,4.0,0.0002916,6,871,0.18638,0.25236,0.15,0.33333,0.92857,,,-0.01,0.00707,-0.0004,-0.02122,-0.0007,0.37037
84,86016,56.33347,177.66667,0.83333,0.73,1.14682,-0.003736,0.039799,0.002819,0.248631,0.036237,0.772777,41.980564,12.445255,43.172771,13.95887,4.0,0.0002915,6,860,0.19005,0.24443,0.16,0.33333,1.0,,,-0.01,0.00749,-0.00075,-0.02166,-0.00053,0.47949
85,87040,49.70985,128.75,0.75,0.73,0.948566,-0.002458,0.041901,0.00247,0.206032,0.030657,0.770648,40.341251,12.811698,40.132301,14.272395,4.0,0.0002914,4,918,0.22064,0.27177,0.16,0.75,0.0,,,-0.01,0.00678,-0.00089,-0.02711,-0.00573,0.34398
86,88064,23.02563,251.6,0.4,0.71,1.02632,-0.002317,0.030169,0.002248,0.197726,0.020752,0.802914,41.360901,11.561347,41.379505,12.863006,4.0,0.0002913,5,902,0.19534,0.25318,0.17,0.8,0.88889,,,-0.01,0.00739,-0.00124,-0.02347,-0.00052,0.21183
87,89088,43.94229,238.0,0.66667,0.7,1.068085,-0.003226,0.013481,0.00177,0.182761,0.017508,0.877342,46.118198,10.414265,46.274944,10.970742,4.0,0.00029119,3,900,0.18588,0.24245,0.18,0.33333,1.0,,,-0.01,0.0069,-0.00089,-0.02332,0.00357,0.2114
88,90112,44.17531,276.57143,0.71429,0.72,1.16144,-0.003687,0.020659,0.003235,0.223276,0.039342,0.784431,46.649113,9.338302,47.875042,10.172341,4.0,0.00029109,7,879,0.17468,0.24033,0.16,0.14286,0.88889,,,-0.01,0.00924,-0.0009,-0.01693,0.00198,0.4684
89,91136,57.4028,137.83333,0.83333,0.73,1.376487,-0.003167,0.042426,0.004286,0.189061,0.041783,0.655867,47.536766,9.421621,48.051044,11.599338,4.0,0.00029099,6,827,0.15585,0.21895,0.14,0.33333,1.0,,,-0.01,0.00958,4e-05,-0.01712,0.00372,0.40831
