iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
15,15360,-12.65166,450.0,0.0,0.0,1.723225,-0.118361,0.264153,0.004294,2487,0.14282,0.0,0.95238,-0.01,0.00611,-0.00442,-0.0209,-0.00453,0.0
16,16384,-8.71071,450.0,0.0,0.0,1.746109,-0.005427,0.318313,0.004964,3038,0.14679,0.0,1.0,-0.01,0.00651,-0.00335,-0.01617,-0.01222,0.0
17,17408,-7.1983,450.0,0.0,0.0,1.77113,-0.002414,0.266306,0.002347,3240,0.13648,0.0,1.0,-0.01,0.00631,-0.00101,-0.01695,-0.00358,0.0
18,18432,-7.21784,450.0,0.0,0.0,1.771066,-0.00455,0.196408,0.003335,2984,0.13509,0.0,0.94118,-0.01,0.00794,-0.00182,-0.01443,-0.00954,0.0
19,19456,-6.91093,322.25,0.0,0.0,1.699896,-0.004835,1.510876,0.004725,3803,0.13507,0.5,0.96,-0.01,0.00846,-0.00185,-0.01397,-0.03343,-0.00168
20,20480,2.49784,279.0,0.2,0.01923,1.831718,-0.104764,34.653029,0.002675,2205,0.12544,0.6,1.0,-0.01,0.00889,0.0004,-0.01286,-0.02404,0.05676
21,21504,4.33224,229.33333,0.33333,0.03636,1.772196,0.072519,20.878423,0.001817,3235,0.12751,0.66667,0.875,-0.01,0.00777,-0.00022,-0.00905,-0.03105,0.06796
22,22528,-6.94515,236.75,0.0,0.0339,1.812128,-0.003387,2.312599,0.001833,3040,0.12366,1.0,1.0,-0.01,0.00802,-0.00018,-0.01083,-0.03842,-0.00238
23,23552,-5.20581,418.5,0.0,0.03279,1.76404,-0.016157,0.756171,0.007351,3669,0.12965,0.5,1.0,-0.01,0.0068,-0.00146,-0.01405,-0.01969,-0.00074
24,24576,-6.12205,338.66667,0.0,0.03125,1.715115,-0.011321,0.98354,0.003286,3132,0.13261,0.66667,1.0,-0.01,0.00483,-0.00121,-0.01328,-0.01979,-0.00121
25,25600,-3.8179,450.0,0.0,0.0303,1.707274,-0.006513,0.21715,0.007034,2775,0.14469,0.0,0.92857,-0.01,0.00566,-0.00159,-0.01865,-0.00638,0.0
26,26624,-8.19941,450.0,0.0,0.02985,1.681298,0.054812,0.141732,0.005881,3244,0.14724,0.0,1.0,-0.01,0.00567,-0.0011,-0.01524,-0.00298,0.0
27,27648,-5.98101,450.0,0.0,0.02857,1.635599,0.161314,0.211517,0.004726,3125,0.146,0.0,1.0,-0.01,0.00457,-0.00132,-0.01386,-0.0051,0.0
28,28672,-4.91662,450.0,0.0,0.0274,1.702589,-0.004376,0.125305,0.004175,2622,0.14408,0.0,1.0,-0.01,0.00471,-0.00075,-0.01826,-0.00094,0.0
29,29696,-6.86474,450.0,0.0,0.02667,1.682985,-0.002481,0.13204,0.003372,2426,0.1428,0.0,1.0,-0.01,0.00457,-0.00047,-0.01673,-0.00174,0.0
30,30720,-9.20967,405.33333,0.0,0.02564,1.675742,0.037753,0.427179,0.003403,2687,0.15835,0.33333,1.0,-0.01,0.00551,-0.00079,-0.01865,-0.01286,-0.00052
31,31744,-6.76207,450.0,0.0,0.025,1.752977,-0.003678,0.134538,0.004798,2589,0.14223,0.0,1.0,-0.01,0.00551,-0.00019,-0.01556,-0.00319,0.0
32,32768,-9.20917,379.75,0.0,0.02381,1.722624,-0.054255,1.649051,0.003248,2523,0.13312,0.75,1.0,-0.01,0.00512,0.00047,-0.01222,-0.0305,-0.00138
33,33792,-11.15934,345.0,0.0,0.02353,1.710916,-0.022194,6.305434,0.005282,2563,0.14368,1.0,1.0,-0.01,0.00555,0.00039,-0.0194,-0.08307,-0.00048
34,34816,-12.90746,432.33333,0.0,0.02273,1.727758,-0.00214,4.734066,0.001299,2944,0.13372,0.66667,1.0,-0.01,0.00573,0.00037,-0.01475,-0.0517,-0.00053
35,35840,-10.58795,450.0,0.0,0.02222,1.760678,-0.062786,0.192584,0.007882,3355,0.14238,0.5,0.0,-0.01,0.00453,5e-05,-0.01498,-0.00351,0.0
36,36864,-15.63442,450.0,0.0,0.02174,1.784005,-0.006172,0.156753,0.008102,2335,0.13765,1.0,1.0,-0.01,0.00536,-0.00014,-0.01422,-0.00158,0.0
37,37888,-14.71964,440.5,0.0,0.02128,1.711594,-0.032941,0.535447,0.004531,2740,0.13538,1.0,0.0,-0.01,0.00483,0.00089,-0.01122,-0.00641,-0.00046
38,38912,18.82232,365.0,0.5,0.04082,1.798445,-0.001606,35.328393,0.002766,2193,0.13591,0.0,1.0,-0.01,0.00492,0.00082,-0.01511,-0.02126,0.12612
39,39936,11.61178,436.5,0.5,0.05,1.773852,2.2e-05,13.322969,0.002186,2333,0.14315,0.0,1.0,-0.01,0.00515,0.00096,-0.01495,-0.0016,0.04979
40,40960,-19.10811,392.0,0.0,0.05,1.770782,-0.001334,1.919413,0.002177,2310,0.15181,1.0,1.0,-0.01,0.00588,0.00017,-0.02045,-0.01764,-0.00041
41,41984,-8.27636,450.0,0.0,0.05,1.78109,-0.006812,0.189308,0.00575,2114,0.14942,0.0,0.625,-0.01,0.00524,0.00022,-0.01696,0.00022,0.0
42,43008,-6.64832,429.5,0.0,0.05,1.768066,-0.001176,0.505833,0.002235,1987,0.14043,0.5,0.66667,-0.01,0.00641,0.00057,-0.01415,-0.0038,-0.00033
43,44032,54.51077,250.0,1.0,0.06,1.754996,-0.002086,30.234556,0.003356,2316,0.15732,0.0,0.0,-0.01,0.00653,0.0009,-0.01417,-0.06384,0.08034
44,45056,-2.10894,366.6,0.2,0.07,1.825377,0.024112,13.73905,0.001653,2077,0.14537,0.4,1.0,-0.01,0.00493,0.00017,-0.01723,-0.0006,0.06294
45,46080,-16.08772,364.0,0.0,0.07,1.777803,-0.010203,7.943216,0.010615,2529,0.15931,1.0,0.0,-0.01,0.00621,0.0007,-0.01415,-0.08919,-0.00044
46,47104,0.64613,325.5,0.5,0.09,1.77325,0.044205,19.896571,0.006098,2325,0.15346,0.5,0.5,-0.01,0.00452,0.00031,-0.01695,-0.02721,0.09639
47,48128,0.61349,368.0,0.33333,0.1,1.810076,-0.001591,19.441558,0.001891,2488,0.16125,0.33333,1.0,-0.01,0.00367,0.00021,-0.01607,-0.02954,0.05867
48,49152,13.43571,357.5,0.5,0.11,1.764582,0.072355,19.423404,0.002299,2595,0.15955,0.0,1.0,-0.01,0.00572,-0.00091,-0.01411,-0.04456,0.06313
49,50176,11.8751,338.0,0.66667,0.13,1.917553,0.018858,24.326159,0.005244,2651,0.15196,0.33333,0.83333,-0.01,0.00637,0.00024,-0.01308,-0.04075,0.10494
50,51200,-3.64981,346.75,0.5,0.15,1.849864,-0.001287,12.263852,0.001521,2380,0.15798,0.5,0.5,-0.01,0.00565,-6e-05,-0.01309,-0.00495,0.04234
51,52224,-23.46976,449.0,1.0,0.16,1.832565,-0.000507,7.101225,0.002081,2383,0.16192,1.0,1.0,-0.01,0.00684,0.00032,-0.01674,-0.0398,0.01247
52,53248,0.21427,421.33333,0.33333,0.17,1.833345,0.035224,7.756496,0.003729,3161,0.20325,0.0,0.58065,-0.01,0.0058,-0.00126,-0.02753,-0.00465,0.0395
53,54272,-8.03994,450.0,0.0,0.17,1.772689,-0.003301,4.798512,0.004658,2833,0.15808,0.0,0.77778,-0.01,0.00611,-0.0022,-0.01798,-0.04036,0.0
54,55296,5.88363,352.66667,0.5,0.2,1.771108,-0.076143,39.627584,0.005373,2373,0.14826,0.33333,0.85714,-0.01,0.00655,2e-05,-0.01531,-0.00803,0.13982
55,56320,21.37067,177.4,0.6,0.23,1.834637,0.050548,38.120782,0.008178,2334,0.15119,0.6,0.88889,-0.01,0.00666,0.00154,-0.01481,-0.04914,0.21183
56,57344,-14.66486,303.0,0.0,0.23,1.87612,0.020295,12.176604,0.007282,2763,0.16296,1.0,0.55932,-0.01,0.00763,-0.0019,-0.01197,-0.07776,-0.00096
57,58368,-4.30109,245.83333,0.16667,0.22,1.820336,-0.000216,25.524491,0.00102,2365,0.15103,0.83333,1.0,-0.01,0.0067,-0.0039,-0.01406,-0.07007,0.08941
58,59392,11.01271,167.33333,0.33333,0.23,1.780795,0.090528,33.277585,0.002713,2631,0.17184,0.66667,0.83333,-0.01,0.00711,-0.00367,-0.0146,-0.06486,0.1031
59,60416,-7.76292,156.0,0.0,0.23,1.793641,0.117792,11.470319,0.007693,3589,0.1738,1.0,1.0,-0.01,0.00664,-0.00576,-0.01711,-0.05473,-0.00133
60,61440,-14.84176,358.2,0.0,0.23,1.747452,-0.002612,1.093959,0.004521,2515,0.14106,0.8,0.91129,-0.01,0.00696,-0.00069,-0.00972,-0.01001,-0.00091
61,62464,23.63466,291.0,0.66667,0.25,1.689136,0.051045,33.510246,0.006848,3171,0.15884,0.0,1.0,-0.01,0.00496,-0.00118,-0.00829,-0.00711,0.16575
62,63488,-5.77263,360.66667,0.0,0.25,1.623625,-0.080455,5.639537,0.003868,2601,0.1643,0.66667,0.8,-0.01,0.00641,-0.00056,-0.01127,-0.05346,-0.00105
63,64512,11.60569,315.5,0.5,0.26,1.593147,0.031607,10.960128,0.001788,2690,0.18083,0.0,0.33333,-0.01,0.0055,-5e-05,-0.01452,-0.00108,0.05127
64,65536,0.86433,387.75,0.25,0.27,1.693601,0.044119,14.665459,0.002595,2716,0.18625,0.25,0.75,-0.01,0.00567,-0.00193,-0.01564,-0.00234,0.07021
65,66560,9.4924,262.66667,0.33333,0.28,1.762526,0.051024,14.160719,0.001052,2388,0.16537,0.33333,0.56667,-0.01,0.00779,0.00027,-0.01428,-0.01254,0.0738
66,67584,-4.69661,450.0,0.0,0.28,1.733633,-0.030169,1.88456,0.005511,3238,0.18949,0.0,0.8,-0.01,0.0069,-0.00039,-0.01394,-0.00394,0.0
67,68608,37.72658,231.33333,0.66667,0.3,1.729621,0.00505,60.220609,0.008781,3429,0.1885,0.0,0.68421,-0.01,0.00604,-0.00089,-0.01355,0.00082,0.259
68,69632,2.24036,327.0,0.2,0.31,1.752584,0.016679,11.414983,0.00276,2668,0.17826,0.2,1.0,-0.01,0.00753,-0.00717,-0.01698,-0.01045,0.0513
69,70656,-7.10647,358.33333,0.0,0.3,1.790622,0.003491,9.475728,0.004606,2537,0.16543,0.33333,0.81395,-0.01,0.00799,0.00042,-0.01132,-0.06973,-0.00046
70,71680,-12.90648,198.6,0.0,0.28,1.693064,0.003121,7.869338,0.00756,2270,0.15578,1.0,1.0,-0.01,0.0083,0.00341,-0.01543,-0.07446,-0.00207
71,72704,-5.91309,178.5,0.5,0.29,1.686665,0.000184,13.334898,0.001425,3146,0.19534,0.5,1.0,-0.01,0.00493,0.00035,-0.02094,-0.0186,0.03832
72,73728,-8.85175,336.0,0.0,0.29,1.69823,-0.000433,9.023759,0.002313,2641,0.16327,0.66667,0.5,-0.01,0.00725,0.00041,-0.01724,-0.08281,-0.00047
73,74752,-8.40909,323.0,0.14286,0.28,1.739518,-0.039956,5.567882,0.003667,2422,0.15831,0.57143,0.625,-0.01,0.00849,0.0005,-0.01388,-0.02722,0.01399
74,75776,60.02169,133.5,1.0,0.3,1.781322,0.01852,46.139695,0.007209,2515,0.15368,0.0,0.0,-0.01,0.00635,0.00021,-0.0107,-0.00241,0.18921
75,76800,-28.29665,450.0,0.0,0.3,1.732668,0.0279,2.211611,0.00169,3567,0.21113,1.0,1.0,-0.01,0.00491,-0.00171,-0.01832,-0.05659,0.0
76,77824,-6.05811,450.0,0.0,0.29,1.725642,-0.001398,0.579127,0.003271,3417,0.21202,0.0,1.0,-0.01,0.00438,-0.00351,-0.02281,-0.00036,0.0
77,78848,-9.82538,450.0,0.0,0.27,1.779477,-0.005316,0.291963,0.00715,2288,0.15148,0.2,0.71429,-0.01,0.00418,-0.00033,-0.01419,-0.00285,0.0
78,79872,nan,nan,0.0,0.27,1.695203,-0.090951,0.27823,0.006326,2440,0.15062,0.0,0.0,-0.01,0.00533,0.00028,-0.01176,-0.00183,0.0
79,80896,20.00821,336.5,0.5,0.27,1.725648,-0.208347,58.048016,0.010437,2844,0.15665,0.0,0.66667,-0.01,0.00468,-0.00069,-0.01573,-0.00022,0.08727
80,81920,-5.65059,450.0,0.0,0.25,1.72914,-0.000294,7.291567,0.003456,2345,0.14987,0.0,1.0,-0.01,0.0059,-0.00043,-0.01463,-0.06362,0.0
81,82944,25.38286,303.5,0.5,0.25,1.790449,0.018452,21.711807,0.003152,2188,0.1521,0.0,1.0,-0.01,0.00574,0.00049,-0.01567,-0.03924,0.08231
82,83968,-25.20282,450.0,0.0,0.24,1.716166,0.020473,1.04671,0.001835,3261,0.186,1.0,1.0,-0.01,0.00456,-0.00294,-0.02587,-0.00223,0.0
83,84992,-23.54699,400.0,0.0,0.23,1.778278,-0.000574,0.437746,0.002503,3013,0.17343,0.66667,0.75,-0.01,0.00558,-0.00119,-0.01756,-0.00157,-0.00058
84,86016,-6.19227,450.0,0.0,0.21,1.823309,-0.005941,0.230312,0.007263,2328,0.15185,0.0,0.83333,-0.01,0.00595,-0.00012,-0.01325,-0.00146,0.0
85,87040,18.94582,186.0,1.0,0.21,1.823723,-0.001589,10.45149,0.004555,2512,0.15448,1.0,0.0,-0.01,0.00525,0.00013,-0.01099,-0.05001,0.06006
86,88064,16.83038,389.33333,0.66667,0.22,1.835669,0.000601,26.316523,0.001942,2425,0.15421,0.0,1.0,-0.01,0.00427,-0.00099,-0.01451,-0.03531,0.09447
87,89088,-12.38504,450.0,0.0,0.21,1.821084,-0.003702,0.496344,0.004473,2446,0.15511,0.5,0.71429,-0.01,0.00473,0.00051,-0.01634,-0.00027,0.0
88,90112,-6.18109,450.0,0.0,0.2,1.789878,-0.04356,0.366106,0.007109,2205,0.14836,0.0,0.0,-0.01,0.00508,0.00032,-0.01665,-0.00397,0.0
89,91136,-3.67668,428.0,0.5,0.21,1.695862,-0.046542,16.912015,0.007519,2768,0.14813,0.5,0.28571,-0.01,0.00505,0.00054,-0.0156,-0.01827,0.07419
90,92160,-6.09468,450.0,0.0,0.21,1.816375,-0.003579,4.137304,0.003533,2628,0.14509,0.0,1.0,-0.01,0.00476,-7e-05,-0.01411,-0.03914,0.0
91,93184,-6.58677,450.0,0.0,0.2,1.823609,-0.060281,3.420815,0.004132,2346,0.14146,0.0,1.0,-0.01,0.00312,-8e-05,-0.01635,-0.04082,0.0
92,94208,-9.98519,450.0,0.0,0.2,1.769899,-0.002845,0.284623,0.008227,2448,0.13183,0.0,0.0,-0.01,0.00407,-0.00047,-0.01868,-6e-05,0.0
93,95232,-14.85343,450.0,0.0,0.19,1.73534,-0.044011,3.870261,0.004219,2014,0.13645,0.33333,0.66667,-0.01,0.00605,0.00119,-0.0112,-0.04839,0.0
94,96256,-21.43202,371.0,0.0,0.19,1.771532,-0.053844,7.599505,0.003968,2805,0.1249,0.66667,1.0,-0.01,0.00659,0.00052,-0.01352,-0.09441,-0.00051
95,97280,-1.24866,396.25,0.25,0.2,1.762574,0.006522,13.640655,0.008221,2296,0.13258,0.5,0.42857,-0.01,0.00557,0.00102,-0.01243,-0.00726,0.05351
96,98304,-0.8929,341.0,0.5,0.2,1.710459,-0.043414,1.808366,0.002491,2584,0.14096,0.5,1.0,-0.01,0.00547,0.00061,-0.01338,-0.00383,0.04645
97,99328,5.44123,326.0,0.66667,0.21,1.72969,0.04675,20.138423,0.006221,2990,0.12587,0.33333,0.75,-0.01,0.00461,9e-05,-0.01619,-0.00013,0.09617
98,100352,18.14518,399.5,0.5,0.22,1.741776,0.041025,23.595217,0.004231,2155,0.12197,0.0,0.47619,-0.01,0.00515,0.00157,-0.0169,-0.03508,0.11892
99,101376,nan,nan,0.0,0.22,1.747164,-0.008166,1.176026,0.007644,2147,0.11388,0.0,0.0,-0.01,0.00452,0.00053,-0.01902,-0.00135,0.0
100,102400,-5.16117,450.0,0.0,0.22,1.658333,0.007826,1.546602,0.008548,2560,0.13013,0.0,0.66667,-0.01,0.00643,0.00085,-0.01631,-0.00195,0.0
101,103424,5.0825,414.66667,0.5,0.23,1.684914,0.052815,25.562646,0.00723,2410,0.1204,0.16667,0.71642,-0.01,0.00688,0.0009,-0.0124,-0.00445,0.14217
102,104448,12.61922,297.33333,0.66667,0.24,1.685967,0.000222,19.613724,0.004,2662,0.13453,0.0,0.625,-0.01,0.0046,-0.00229,-0.01697,-0.00324,0.08178
103,105472,-0.61903,307.0,0.33333,0.23,1.593764,-0.019305,13.590487,0.005294,3050,0.14671,0.66667,0.84848,-0.01,0.00653,0.00058,-0.01697,-0.06384,0.03295
104,106496,6.00501,450.0,0.5,0.24,1.62913,0.002573,9.500937,0.002406,2835,0.13724,0.0,0.72308,-0.01,0.00636,0.00123,-0.0182,-0.00334,0.04592
105,107520,0.43387,367.5,0.5,0.26,1.618743,-0.000349,19.315233,0.002432,3190,0.13435,0.25,0.67347,-0.01,0.00709,-0.00111,-0.01342,-0.00503,0.09268
106,108544,0.55724,244.66667,0.33333,0.27,1.567518,-0.001609,12.340061,0.003229,2404,0.12751,0.33333,1.0,-0.01,0.00755,-0.0011,-0.00969,-0.06227,0.02864
107,109568,-5.33399,306.5,0.0,0.27,1.652896,0.005499,2.649743,0.007861,2764,0.14779,0.5,0.9,-0.01,0.00554,-0.00528,-0.01609,-0.00772,-0.00047
108,110592,9.52355,301.2,0.6,0.29,1.616738,0.005002,30.971686,0.00748,2249,0.1395,0.4,0.92708,-0.01,0.00698,-0.0051,-0.01553,-0.03511,0.13882
109,111616,22.41037,283.33333,0.66667,0.31,1.64665,0.05185,25.601325,0.007316,2792,0.16704,0.0,0.75806,-0.01,0.00722,-0.01056,-0.01576,-0.00334,0.13547
110,112640,-7.82786,291.8,0.2,0.31,1.629156,0.008765,6.994754,0.004865,2522,0.14184,0.4,0.88325,-0.01,0.00821,-0.00108,-0.01449,-0.03704,0.01498
111,113664,-17.54925,435.0,0.0,0.29,1.658833,-0.001691,3.774301,0.004784,2642,0.14404,0.5,0.66667,-0.01,0.00602,0.00132,-0.01187,-0.02325,-0.00047
112,114688,27.99923,237.25,0.75,0.32,1.61177,0.067059,60.126476,0.005834,3096,0.13444,0.25,0.8,-0.01,0.0062,-0.00079,-0.01889,-0.029,0.23807
113,115712,-12.7156,245.5,0.0,0.32,1.637263,0.000114,7.474509,0.002912,2536,0.13769,1.0,0.84211,-0.01,0.00593,0.00044,-0.01152,-0.04388,-0.0009
114,116736,18.19075,353.0,0.5,0.33,1.638931,0.003215,29.175654,0.005959,2312,0.13976,0.25,0.59091,-0.01,0.00629,0.00084,-0.01332,-0.00309,0.13544
115,117760,12.40172,290.2,0.4,0.35,1.630893,0.050675,33.970999,0.003588,2590,0.1404,0.4,0.67442,-0.01,0.00735,-9e-05,-0.01192,-0.06779,0.17067
116,118784,-1.45396,333.33333,0.66667,0.36,1.720066,0.000652,11.597708,0.005784,2564,0.14812,0.66667,0.81818,-0.01,0.00768,-0.00106,-0.01043,-0.02137,0.04665
117,119808,15.26388,257.5,1.0,0.4,1.721246,0.000907,36.015964,0.004686,2645,0.14926,0.25,0.75824,-0.01,0.00847,-0.00215,-0.01721,-0.0034,0.16793
118,120832,5.00849,328.0,1.0,0.41,1.678045,0.004555,11.01918,0.00682,3508,0.15609,0.0,0.75,-0.01,0.00859,0.00388,-0.01563,-0.04707,0.02059
119,121856,2.50734,278.33333,0.5,0.41,1.666374,0.065942,24.089763,0.005383,3177,0.14802,0.33333,0.7619,-0.01,0.00979,-0.00199,-0.02093,-0.04894,0.11631
120,122880,24.454,230.33333,0.5,0.43,1.649685,0.050138,46.607018,0.005007,2231,0.13424,0.33333,0.62195,-0.01,0.00935,0.00197,-0.01405,0.00084,0.2388
121,123904,11.91538,197.66667,0.66667,0.44,1.653579,0.0005,26.805359,0.00287,2507,0.14966,0.33333,0.54545,-0.01,0.00867,0.00033,-0.0116,-0.08046,0.0829
122,124928,-12.2944,208.0,0.0,0.44,1.62564,0.00224,8.664948,0.006717,3470,0.16285,1.0,0.94444,-0.01,0.00591,-0.00624,-0.01686,-0.04443,-0.00191
123,125952,9.29881,325.0,0.6,0.47,1.669778,0.002788,49.001504,0.005125,2999,0.14725,0.6,0.84615,-0.01,0.00878,-0.00287,-0.01746,-0.04499,0.21909
124,126976,13.60574,176.5,0.625,0.5,1.661423,0.033613,52.666136,0.007739,2054,0.13277,0.375,0.83562,-0.01,0.01111,0.0016,-0.01361,-0.11585,0.23068
125,128000,19.66258,139.33333,0.66667,0.5,1.645395,0.069032,36.416214,0.007812,2817,0.17336,0.66667,1.0,-0.01,0.00654,-0.01317,-0.01506,-0.05467,0.1644
126,129024,-28.58287,112.0,0.0,0.5,1.647448,-0.043753,10.457025,0.006232,3496,0.2235,1.0,1.0,-0.01,0.00346,-0.03805,-0.02221,-0.06008,-0.00061
127,130048,-15.18108,450.0,0.0,0.49,1.694999,-0.001422,4.406166,0.009575,3416,0.17651,0.0,0.9646,-0.01,0.00641,-0.01342,-0.02064,-0.02206,0.0
128,131072,-13.93498,397.16667,0.16667,0.47,1.665012,-0.002878,20.993659,0.004691,2677,0.13919,0.5,0.91697,-0.01,0.00863,0.00141,-0.01614,-0.126,0.03419
129,132096,19.19579,146.0,0.5,0.47,1.6827,0.006131,34.102136,0.008162,2864,0.15387,0.5,0.0,-0.01,0.00706,-0.00053,-0.01699,-0.04721,0.10693
130,133120,-15.27778,287.0,0.0,0.45,1.603934,0.04016,8.341194,0.006024,3395,0.17855,0.66667,0.84783,-0.01,0.00677,-0.009,-0.00975,-0.0371,-0.00131
131,134144,8.38537,328.75,0.5,0.45,1.599264,0.00329,20.646217,0.00504,3123,0.15265,0.0,0.88372,-0.01,0.00853,-0.00085,-0.00778,-0.00543,0.10537
132,135168,3.02161,263.14286,0.28571,0.44,1.619191,-0.018657,32.548019,0.002548,2307,0.14169,0.71429,0.76471,-0.01,0.00888,0.00188,-0.01102,-0.08635,0.12048
133,136192,25.73918,123.4,0.8,0.46,1.593743,-0.004883,73.50895,0.004954,2788,0.14952,0.4,0.55556,-0.01,0.00877,0.0006,-0.01363,-0.05003,0.32206
134,137216,-7.85117,337.0,0.0,0.46,1.597699,-0.004348,8.749375,0.004371,3860,0.18448,1.0,1.0,-0.01,0.00587,-0.00946,-0.01468,-0.0189,-0.00076
135,138240,1.89015,263.0,0.33333,0.45,1.627001,0.016428,28.269567,0.004185,2543,0.13885,0.66667,1.0,-0.01,0.00852,-0.00183,-0.01623,-0.05357,0.13712
136,139264,-7.24052,391.0,0.0,0.45,1.76004,-0.017686,10.997524,0.00432,3128,0.17158,0.5,0.85507,-0.01,0.00642,-0.00821,-0.0133,-0.03793,-0.00057
137,140288,-8.36696,261.83333,0.0,0.42,1.59857,-0.001538,8.132096,0.010329,2829,0.14201,0.83333,0.91071,-0.01,0.00745,0.00014,-0.01486,-0.03461,-0.00256
138,141312,-7.58238,283.0,0.0,0.41,1.588899,0.001792,3.697574,0.006953,2813,0.14769,0.5,0.69388,-0.01,0.00601,0.0001,-0.02024,-0.01089,-0.0005
139,142336,56.6778,217.0,1.0,0.42,1.576988,0.033419,18.436376,0.005392,3309,0.13932,0.0,1.0,-0.01,0.00707,-0.00079,-0.01657,0.00091,0.11001
140,143360,26.27468,295.5,0.66667,0.44,1.664861,0.001056,42.234318,0.004977,2230,0.13014,0.0,0.80952,-0.01,0.00861,0.00065,-0.01409,0.00064,0.23713
141,144384,7.69797,247.83333,0.33333,0.43,1.698897,-0.000644,25.3463,0.002865,2007,0.13256,0.33333,0.73913,-0.01,0.00862,0.00109,-0.01547,-0.03021,0.11283
142,145408,31.88082,202.5,1.0,0.43,1.676029,0.004409,40.202577,0.006908,2510,0.13812,0.0,0.75,-0.01,0.00756,-0.0015,-0.02227,-0.00463,0.2153
143,146432,9.24605,259.5,0.5,0.42,1.671312,-0.001008,22.726959,0.006805,3811,0.14993,0.5,0.82353,-0.01,0.00767,-0.00346,-0.0153,-0.05036,0.06859
144,147456,13.81171,277.85714,0.71429,0.44,1.644403,0.07475,36.549474,0.003431,2706,0.12088,0.42857,0.82609,-0.01,0.00838,0.00062,-0.01278,-0.00576,0.24366
145,148480,6.03767,215.0,0.66667,0.45,1.631609,0.004297,17.446184,0.006729,2375,0.13758,0.33333,0.63158,-0.01,0.00801,0.00219,-0.01149,-0.03375,0.04163
146,149504,30.77059,192.33333,1.0,0.45,1.589707,0.107394,32.410268,0.003037,3198,0.13423,0.0,0.5,-0.01,0.00681,0.00178,-0.01463,-0.0041,0.21505
147,150528,1.64888,325.5,0.75,0.47,1.564748,1.7e-05,16.273487,0.003906,2474,0.13181,0.5,0.875,-0.01,0.01046,0.00069,-0.01406,-0.00481,0.05723
148,151552,30.10451,239.5,1.0,0.48,1.546472,-0.121509,45.82982,0.010098,2534,0.13559,0.0,0.61538,-0.01,0.00831,5e-05,-0.01601,-0.0495,0.21002
