iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
18,18432,-18.18295,117.25,0.0,0.0,1.95396,0.020428,10.500404,0.001565,2124,0.13729,1.0,1.0,-0.01,0.00822,-0.00443,-0.0094,-0.19239,-0.00146
19,19456,-19.40131,165.0,0.0,0.0,1.915632,-0.003154,7.002818,0.003473,2121,0.13711,1.0,0.94872,-0.01,0.00859,-0.00423,-0.01031,-0.10909,-0.00298
20,20480,-19.24812,133.0,0.0,0.0,1.904557,-0.001775,10.816825,0.000663,2627,0.14067,1.0,1.0,-0.01,0.00998,-0.00365,-0.013,-0.19675,-0.00189
21,21504,-21.26609,182.66667,0.0,0.0,1.889194,-0.002028,7.211146,0.001583,2073,0.13499,1.0,0.96939,-0.01,0.00824,-0.00579,-0.01183,-0.10509,-0.00325
22,22528,-14.31002,151.0,0.0,0.0,1.838861,0.000311,4.412277,0.000989,2465,0.15215,1.0,0.975,-0.01,0.00823,-0.00528,-0.01025,-0.09843,-0.00175
23,23552,-14.20645,177.2,0.0,0.0,1.851421,-0.036814,4.805781,0.000636,2552,0.16147,1.0,0.98276,-0.01,0.00838,-0.00894,-0.01031,-0.12101,-0.00234
24,24576,-18.47069,223.14286,0.0,0.0,1.78556,0.073325,7.758684,0.005765,2202,0.1471,1.0,0.98485,-0.01,0.00979,-0.00522,-0.01245,-0.10172,-0.00234
25,25600,-17.83482,127.66667,0.0,0.0,1.711064,-0.002283,11.218785,0.00357,2612,0.14361,1.0,1.0,-0.01,0.00781,-0.00482,-0.01086,-0.22318,-0.00138
26,26624,-25.04558,228.0,0.0,0.0,1.757099,-0.051027,5.507457,0.001432,2574,0.14323,1.0,0.97297,-0.01,0.00699,-0.00506,-0.01467,-0.10894,-0.00239
27,27648,-16.22863,202.33333,0.0,0.0,1.678106,-0.002095,5.519872,0.00187,2363,0.14724,1.0,0.91489,-0.01,0.00895,-0.0058,-0.01586,-0.08414,-0.0021
28,28672,-20.17274,142.75,0.0,0.0,1.638821,-0.001726,3.523245,0.001389,2449,0.15357,1.0,1.0,-0.01,0.00758,-0.00817,-0.01443,-0.06848,-0.00172
29,29696,-10.59166,205.22222,0.0,0.0,1.575729,-0.001387,2.657617,0.001478,2454,0.15784,0.88889,0.97761,-0.01,0.00826,-0.0038,-0.01502,-0.06379,-0.0035
30,30720,-15.9337,132.2,0.0,0.0,1.600566,0.080063,9.404107,0.003114,2358,0.16028,1.0,0.9,-0.01,0.00879,-0.00277,-0.01472,-0.12872,-0.00209
31,31744,-12.25908,218.16667,0.0,0.0,1.510533,-0.002182,5.472889,0.001692,2717,0.17055,0.83333,0.89873,-0.01,0.00962,-0.00438,-0.01637,-0.11129,-0.0025
32,32768,-12.01147,143.0,0.0,0.0,1.468048,-0.002931,4.186855,0.00198,3103,0.15279,1.0,0.86957,-0.01,0.01025,-0.00347,-0.01693,-0.089,-0.00233
33,33792,-14.8449,175.5,0.0,0.0,1.340608,0.144435,12.896783,0.002656,2630,0.13701,1.0,0.92,-0.01,0.01012,-0.00148,-0.00954,-0.21152,-0.00284
34,34816,-16.40749,173.71429,0.0,0.0,1.322682,-0.033517,7.79879,0.002058,2512,0.13666,1.0,0.92857,-0.01,0.00806,-0.00149,-0.00936,-0.1639,-0.00316
35,35840,-15.36312,142.5,0.0,0.0,1.324991,0.020374,2.483028,0.001196,2563,0.14953,1.0,0.7931,-0.01,0.00813,-0.00257,-0.01374,-0.0463,-0.00277
36,36864,-13.07943,178.57143,0.0,0.0,1.332991,-0.002085,3.554303,0.004418,2192,0.13928,1.0,1.0,-0.01,0.00914,-0.00375,-0.01274,-0.07682,-0.00235
37,37888,-6.57848,122.0,0.0,0.0,1.295842,-0.044465,1.44966,0.003321,2767,0.16836,1.0,0.89474,-0.01,0.00527,-0.00479,-0.01593,-0.03888,-0.00198
38,38912,-14.38883,300.5,0.0,0.0,1.218272,-0.004959,2.689465,0.002199,2818,0.16841,0.5,1.0,-0.01,0.00617,-0.00795,-0.01605,-0.05019,-0.0005
39,39936,-11.21573,277.71429,0.0,0.0,1.199521,-0.004396,4.324694,0.003043,2684,0.14711,0.57143,0.95402,-0.01,0.00695,-0.00537,-0.01572,-0.11242,-0.00192
40,40960,-6.81317,103.25,0.0,0.0,1.301223,-0.013922,1.859749,0.004461,2806,0.14596,1.0,1.0,-0.01,0.00754,-0.00557,-0.01326,-0.04028,-0.00183
41,41984,-13.82406,231.16667,0.0,0.0,1.278818,-0.001892,5.381338,0.001851,2552,0.13858,0.83333,0.98851,-0.01,0.00805,-0.00161,-0.01395,-0.1026,-0.0018
42,43008,-12.91649,184.44444,0.0,0.0,1.173905,-0.000977,3.767519,0.002568,2434,0.1211,0.88889,0.9,-0.01,0.00955,7e-05,-0.0102,-0.1068,-0.00356
43,44032,-9.07423,103.0,0.0,0.0,1.147937,-0.001638,7.341262,0.001111,2296,0.1173,1.0,0.69231,-0.01,0.00919,0.00086,-0.01111,-0.15954,-0.00374
44,45056,-13.60204,119.42857,0.0,0.0,1.237347,-0.002016,3.019305,0.001701,2426,0.1237,1.0,0.89474,-0.01,0.00704,-0.00225,-0.00946,-0.07053,-0.00297
45,46080,-9.27663,99.2,0.0,0.0,1.176554,-0.002516,4.769321,0.001992,2522,0.1237,1.0,0.90909,-0.01,0.00728,-0.00138,-0.01086,-0.11034,-0.00217
46,47104,-10.43091,191.0,0.0,0.0,1.216941,-0.000688,1.587992,0.001149,2453,0.12875,0.85714,0.82143,-0.01,0.00821,-0.00148,-0.01166,-0.05049,-0.00265
47,48128,-10.25805,145.42857,0.0,0.0,1.090955,-0.001313,5.243008,0.002518,2614,0.12026,0.85714,0.8,-0.01,0.0108,-0.00137,-0.01218,-0.12871,-0.00282
48,49152,-10.6637,189.5,0.0,0.0,1.165833,-0.034401,2.266608,0.001966,2958,0.11513,1.0,1.0,-0.01,0.00696,-0.0013,-0.0113,-0.04214,-0.00158
49,50176,-6.63573,153.33333,0.0,0.0,1.137093,-0.002239,2.307556,0.002184,2885,0.1183,0.83333,0.9,-0.01,0.00971,0.00083,-0.00953,-0.06424,-0.00258
50,51200,-8.47768,147.0,0.0,0.0,1.11962,-0.002865,2.210758,0.002312,2480,0.10877,1.0,0.95652,-0.01,0.00801,2e-05,-0.01035,-0.08488,-0.00263
51,52224,-6.3282,211.16667,0.0,0.0,1.04561,-0.001002,4.853984,0.001887,2573,0.09977,0.66667,0.57143,-0.01,0.00884,-0.00016,-0.01181,-0.09486,-0.00183
52,53248,-13.15113,149.375,0.0,0.0,1.055769,-0.001036,8.447541,0.000789,2764,0.09052,1.0,0.93333,-0.01,0.00918,0.0006,-0.00916,-0.14646,-0.00427
53,54272,-9.39924,128.3,0.0,0.0,1.029069,-0.001408,3.774974,0.000936,2436,0.07625,1.0,0.94737,-0.01,0.01052,0.00127,-0.00746,-0.09471,-0.00394
54,55296,-10.42777,87.88889,0.0,0.0,0.951892,-0.042095,4.046927,0.003414,2441,0.07488,1.0,1.0,-0.01,0.00985,0.00056,-0.00791,-0.12033,-0.00398
55,56320,-9.77174,166.5,0.0,0.0,1.034711,-0.018013,7.817575,0.002238,2926,0.10019,0.83333,0.92857,-0.01,0.00944,-0.00113,-0.01075,-0.15375,-0.00272
56,57344,-9.67808,101.0,0.0,0.0,1.049293,0.000404,1.544684,0.001453,3731,0.12406,1.0,0.66667,-0.01,0.008,-0.00375,-0.01362,-0.03127,-0.00215
57,58368,-8.21114,294.25,0.0,0.0,1.023075,-0.065698,0.761405,0.005313,4275,0.14183,0.75,0.87037,-0.01,0.00703,-0.00746,-0.02077,-0.0282,-0.0017
58,59392,-7.96825,215.0,0.0,0.0,0.850253,-0.042045,0.830174,0.00306,2701,0.10136,0.83333,0.96552,-0.01,0.00878,-2e-05,-0.01239,-0.03442,-0.00198
59,60416,-5.49819,209.5,0.0,0.0,1.03538,-0.001475,4.33936,0.005762,2663,0.11621,0.66667,0.85714,-0.01,0.00718,-0.00209,-0.01566,-0.09272,-0.00187
60,61440,-5.9401,84.0,0.0,0.0,1.093882,0.09795,1.239283,0.004228,2810,0.13608,1.0,0.0,-0.01,0.00425,-0.00321,-0.02021,-0.00937,-0.00046
61,62464,-12.32558,450.0,0.0,0.0,1.001118,-0.002416,0.395863,0.005941,3049,0.12839,0.33333,0.81667,-0.01,0.00502,-0.00234,-0.01796,3e-05,0.0
62,63488,-17.72537,450.0,0.0,0.0,0.936749,-0.073177,0.27012,0.003359,2779,0.12547,0.5,0.75556,-0.01,0.00583,-0.00031,-0.01259,0.00082,0.0
63,64512,-5.10645,450.0,0.0,0.0,0.929088,-0.09829,0.155138,0.006181,2580,0.11325,0.0,0.77551,-0.01,0.00637,-0.00061,-0.01355,0.00099,0.0
64,65536,nan,nan,0.0,0.0,1.103558,-0.017741,0.213552,0.004971,2945,0.14742,0.0,0.0,-0.01,0.00258,0.00061,-0.01662,-0.00128,0.0
65,66560,-6.8269,326.66667,0.0,0.0,1.016064,-0.032012,1.603842,0.004433,2561,0.13241,0.33333,0.5493,-0.01,0.00524,-0.00025,-0.01753,-0.02596,-0.00124
66,67584,-7.55228,325.33333,0.0,0.0,0.99458,0.018209,0.421699,0.004626,2435,0.11876,0.33333,0.58065,-0.01,0.00551,-0.00099,-0.01474,-0.00948,-0.0004
67,68608,-5.55874,329.0,0.0,0.0,0.918371,0.002066,1.309985,0.003688,2550,0.1223,0.33333,0.76,-0.01,0.0037,-0.0003,-0.01257,-0.02301,-0.00042
68,69632,-11.7827,357.0,0.0,0.0,1.061547,-0.00292,0.135338,0.003152,2672,0.13968,0.5,1.0,-0.01,0.00403,-5e-05,-0.01697,0.00111,-0.00044
69,70656,-6.8762,450.0,0.0,0.0,0.90773,-0.041357,3.630966,0.004369,2666,0.13211,0.0,0.59459,-0.01,0.00314,8e-05,-0.01697,-0.06406,0.0
70,71680,-7.77375,384.4,0.0,0.0,0.93002,-0.002055,1.09535,0.001826,2832,0.11444,0.2,0.45,-0.01,0.00547,0.00125,-0.0127,-0.02204,-0.00048
71,72704,-10.37901,140.75,0.0,0.0,0.91966,-0.000941,6.143668,0.001736,2946,0.12172,1.0,1.0,-0.01,0.0053,0.00111,-0.01256,-0.10479,-0.00202
72,73728,-17.87067,273.75,0.0,0.0,0.999935,-0.001519,3.191122,0.001903,2783,0.11991,1.0,0.68293,-0.01,0.00486,0.00123,-0.01435,-0.04281,-0.00139
73,74752,-10.05174,450.0,0.0,0.0,1.115622,-0.002856,0.36,0.002801,2890,0.13444,0.5,0.64286,-0.01,0.00281,0.00272,-0.01849,0.00064,0.0
74,75776,-7.87157,450.0,0.0,0.0,1.104047,-0.000462,2.480939,0.002428,2616,0.11833,0.0,0.5,-0.01,0.00426,0.00133,-0.01557,-0.02674,0.0
75,76800,-12.86508,450.0,0.0,0.0,1.120883,-0.000278,2.090545,0.002449,2725,0.10841,0.33333,0.48611,-0.01,0.00356,0.0042,-0.01201,-0.02889,0.0
76,77824,-9.16373,278.5,0.0,0.0,1.042438,-0.002558,2.295166,0.002834,2686,0.09819,0.5,0.47778,-0.01,0.00627,0.00772,-0.01006,-0.03095,-0.00085
77,78848,-8.79148,320.0,0.0,0.0,1.010499,-0.002686,0.963012,0.003025,2669,0.09254,0.6,0.46875,-0.01,0.0055,0.00422,-0.00912,-0.01887,-0.00086
78,79872,17.50196,286.0,0.5,0.01,1.057891,0.021047,22.755699,0.007514,3059,0.11023,0.0,0.47059,-0.01,0.00518,0.00413,-0.00985,-0.00044,0.071
79,80896,-8.40887,329.33333,0.0,0.01,1.110816,-0.003008,0.598604,0.002919,3030,0.12413,0.66667,0.51546,-0.01,0.00459,0.00063,-0.01195,-0.00758,-0.0005
80,81920,-1.44439,450.0,0.0,0.01,1.139314,0.003901,1.96874,0.004003,2848,0.12842,0.0,0.35593,-0.01,0.00452,0.00448,-0.00935,-0.02146,0.0
81,82944,-3.68976,450.0,0.0,0.01,1.033439,-0.016917,0.358119,0.00429,2232,0.1087,0.0,0.61194,-0.01,0.00517,0.00622,-0.00796,0.00179,0.0
82,83968,-1.66422,450.0,0.0,0.01,1.198804,-0.004813,0.249965,0.004565,2626,0.13955,0.0,0.44578,-0.01,0.00343,0.00599,-0.01347,0.00071,0.0
83,84992,-12.6886,450.0,0.0,0.01,1.103119,-0.001524,3.41011,0.002817,2533,0.12087,0.5,0.63816,-0.01,0.00447,0.00631,-0.00969,-0.02964,0.0
84,86016,-2.80446,450.0,0.0,0.01,1.096931,-0.005112,0.238251,0.007136,2374,0.10858,0.0,0.52778,-0.01,0.00446,0.00711,-0.00987,0.0004,0.0
85,87040,-4.18524,267.5,0.0,0.01,1.148435,-0.001723,2.606499,0.003915,2260,0.11574,0.5,0.39683,-0.01,0.00377,0.01166,-0.00799,-0.0277,-0.00033
86,88064,-9.1015,450.0,0.0,0.01,1.230058,-0.002558,0.276881,0.005739,2434,0.1213,0.33333,0.46914,-0.01,0.00383,0.007,-0.00821,0.00199,0.0
87,89088,-20.70124,450.0,0.0,0.01,1.157605,-0.040095,1.944761,0.005862,2657,0.12279,1.0,0.42029,-0.01,0.00413,0.01158,-0.00782,-0.02104,0.0
88,90112,-1.6283,450.0,0.0,0.01,1.048109,0.00633,0.329667,0.002829,2476,0.0982,0.0,0.43866,-0.01,0.00332,0.00684,-0.00699,0.00261,0.0
89,91136,-0.43768,450.0,0.0,0.01,1.197867,-0.001783,2.123331,0.00244,2549,0.12133,0.0,0.43878,-0.01,0.00429,0.00573,-0.01006,-0.0188,0.0
90,92160,-8.12433,450.0,0.0,0.01,1.103657,-0.00192,0.282799,0.002792,2368,0.11187,0.5,0.37143,-0.01,0.00569,0.00405,-0.01018,0.00152,0.0
91,93184,-4.98453,450.0,0.0,0.01,1.130059,0.161585,0.227519,0.003976,2356,0.11621,0.0,0.55191,-0.01,0.00439,0.00532,-0.01242,0.00263,0.0
92,94208,-9.87656,450.0,0.0,0.01,1.083886,-0.052737,1.149747,0.002962,2305,0.10558,0.5,0.4381,-0.01,0.00654,0.0069,-0.00979,-0.01018,0.0
93,95232,-1.06704,450.0,0.0,0.01,1.133037,-0.003395,0.254158,0.003738,2298,0.11185,0.0,0.45455,-0.01,0.0056,0.01019,-0.01085,0.00123,0.0
94,96256,nan,nan,0.0,0.01,1.158616,-0.005042,0.256721,0.004043,2302,0.11648,0.0,0.0,-0.01,0.00513,0.00419,-0.01186,0.00196,0.0
95,97280,-4.96716,450.0,0.0,0.01,1.02271,-0.002312,0.238336,0.004436,2050,0.09343,0.2,0.50154,-0.01,0.00481,0.00644,-0.0106,0.00525,0.0
96,98304,-3.58702,268.0,0.0,0.01,1.092711,0.006796,0.538637,0.004041,2099,0.10199,0.5,0.3913,-0.01,0.00636,0.00529,-0.01095,-0.00474,-0.0003
97,99328,-4.31138,327.33333,0.0,0.01,1.04656,-0.00221,0.506849,0.003634,2023,0.09387,0.33333,0.56962,-0.01,0.00608,0.00351,-0.00986,-0.0053,-0.00031
98,100352,-3.9125,450.0,0.0,0.01,1.015063,-0.019734,0.218931,0.003162,2377,0.08264,0.0,0.56962,-0.01,0.00606,0.0036,-0.01247,-0.00094,0.0
99,101376,-4.25508,450.0,0.0,0.01,0.99693,-0.000654,2.167729,0.003201,2656,0.0815,0.0,0.625,-0.01,0.00425,0.00065,-0.00706,-0.01906,0.0
100,102400,-4.91053,450.0,0.0,0.01,1.027196,-0.004325,1.283138,0.004707,2843,0.07839,0.25,0.55914,-0.01,0.00599,0.00168,-0.00563,-0.00982,0.0
101,103424,nan,nan,0.0,0.01,1.152894,-0.046492,0.220041,0.004309,2480,0.09937,0.0,0.0,-0.01,0.00451,0.00346,-0.01053,0.00301,0.0
102,104448,-6.63073,450.0,0.0,0.01,1.023921,-0.00276,0.133368,0.004081,2181,0.08587,0.25,0.61345,-0.01,0.00481,0.00011,-0.00949,0.00286,0.0
103,105472,-6.11824,450.0,0.0,0.01,1.254565,-0.100715,0.14009,0.005515,2206,0.11464,0.0,0.71875,-0.01,0.00784,-0.00263,-0.01196,0.00133,0.0
104,106496,-4.53599,450.0,0.0,0.01,0.962612,-0.065543,0.104493,0.003529,2185,0.0897,0.0,0.64151,-0.01,0.00584,0.00157,-0.0091,0.00086,0.0
105,107520,-4.8493,450.0,0.0,0.01,1.194977,0.009108,1.451468,0.009455,2400,0.09341,0.0,0.66019,-0.01,0.00579,-0.00304,-0.01067,-0.02145,0.0
106,108544,-6.54994,450.0,0.0,0.01,1.16524,-0.002373,2.429719,0.003654,2562,0.10246,0.0,0.65909,-0.01,0.00528,-0.00026,-0.00965,-0.02302,0.0
107,109568,-11.25542,396.8,0.0,0.01,1.066449,-0.039586,0.160977,0.005275,2082,0.09162,0.6,0.73626,-0.01,0.00706,-0.00447,-0.00775,0.00252,-0.00033
108,110592,nan,nan,0.0,0.01,1.139803,0.039079,0.1009,0.003984,2160,0.09039,0.0,0.0,-0.01,0.00786,0.00149,-0.00821,0.00264,0.0
109,111616,-4.2713,450.0,0.0,0.01,1.047809,-0.002992,0.118375,0.003765,2121,0.08226,0.0,0.77778,-0.01,0.00722,-0.00192,-0.00717,0.00207,0.0
110,112640,-5.08052,450.0,0.0,0.01,1.036661,-0.039874,1.522747,0.005356,2198,0.07806,0.0,0.73239,-0.01,0.00712,-0.00347,-0.00595,-0.02205,0.0
111,113664,-2.25693,450.0,0.0,0.01,1.0165,-0.069034,2.183798,0.001353,2142,0.07367,0.0,0.60976,-0.01,0.00577,-0.00168,-0.00584,-0.01979,0.0
112,114688,-14.52727,450.0,0.0,0.01,1.166979,-0.004796,0.098219,0.005374,2192,0.09326,0.5,0.89394,-0.01,0.00636,-0.00328,-0.00492,0.00152,0.0
113,115712,-7.06617,450.0,0.0,0.01,1.09053,-0.033784,0.113198,0.005288,2359,0.08062,0.0,0.83333,-0.01,0.0056,-0.00146,-0.00361,0.00257,0.0
114,116736,-11.96794,450.0,0.0,0.01,0.961424,-0.00022,2.708795,0.002983,2261,0.06362,0.4,0.72464,-0.01,0.00411,-0.00063,-0.00398,-0.02787,0.0
115,117760,-20.00439,133.0,0.0,0.01,1.002538,-0.000482,4.578768,0.003438,2511,0.06453,1.0,0.0,-0.01,0.00529,-7e-05,-0.00396,-0.04615,-0.00034
116,118784,-2.97173,450.0,0.0,0.01,1.040271,-0.023186,0.072219,0.006839,2347,0.07081,0.0,0.85714,-0.01,0.00358,-0.00123,-0.00236,0.00294,0.0
117,119808,-3.34555,450.0,0.0,0.01,1.133212,-0.047245,0.063349,0.001525,2499,0.08512,0.0,0.76923,-0.01,0.00561,-0.00085,-0.00319,0.00119,0.0
118,120832,-7.82799,450.0,0.0,0.01,1.022614,-0.00148,0.065616,0.002255,2316,0.0707,0.25,0.65,-0.01,0.00487,-0.00033,-0.00338,0.00346,0.0
119,121856,-2.04467,450.0,0.0,0.01,1.040689,-0.0377,0.054118,0.004997,2366,0.07973,0.0,1.0,-0.01,0.00398,-0.00169,-0.00305,0.00141,0.0
120,122880,-2.86427,450.0,0.0,0.0,1.024377,-0.002367,0.070955,0.002284,2319,0.08275,0.0,0.0,-0.01,0.00838,-0.00186,-0.0033,0.0027,0.0
121,123904,-12.87572,450.0,0.0,0.0,0.956992,0.000116,6.88062,0.001388,2332,0.06925,0.5,0.75,-0.01,0.00609,-0.00088,-0.00161,-0.07163,0.0
122,124928,-24.90633,450.0,0.0,0.0,0.892919,-0.001984,0.060666,0.00282,2386,0.06602,1.0,1.0,-0.01,0.00402,-0.00066,-0.00257,0.00373,0.0
123,125952,-2.65636,450.0,0.0,0.0,0.887902,0.022013,0.049979,0.003221,2404,0.05047,0.0,1.0,-0.01,0.00311,-0.00023,-0.00417,0.00116,0.0
124,126976,-3.90617,450.0,0.0,0.0,0.940616,-0.001945,0.036819,0.00259,2622,0.04688,0.0,0.0,-0.01,0.00299,0.00035,-0.00311,0.00174,0.0
125,128000,-2.6209,450.0,0.0,0.0,0.871147,-0.002247,0.046474,0.004389,2486,0.03532,0.0,0.2,-0.01,0.00402,0.0007,-0.00353,0.00459,0.0
126,129024,-3.02702,450.0,0.0,0.0,0.910499,-0.00129,2.240068,0.002419,2359,0.04032,0.0,0.0,-0.01,0.00339,-3e-05,-0.00333,-0.02133,0.0
127,130048,-1.99915,450.0,0.0,0.0,0.94121,-0.002706,0.087075,0.004505,2216,0.0439,0.0,0.0,-0.01,0.0033,0.00033,-0.00437,0.00444,0.0
128,131072,-3.24733,450.0,0.0,0.0,1.050224,-0.033987,1.736216,0.003764,2286,0.053,0.0,0.6,-0.01,0.00492,-0.00065,-0.00307,-0.023,0.0
129,132096,-12.25857,450.0,0.0,0.0,0.903633,0.069432,0.16934,0.004134,2292,0.05144,0.5,1.0,-0.01,0.00258,-0.00049,-0.00264,0.0054,0.0
130,133120,-3.60407,450.0,0.0,0.0,0.976241,0.06231,0.049573,0.004209,2350,0.06685,0.0,1.0,-0.01,0.00288,-0.00078,-0.00395,0.00038,0.0
131,134144,-14.78558,284.5,0.0,0.0,0.997347,-0.000359,2.802192,0.004168,2429,0.07246,1.0,0.66667,-0.01,0.00256,-0.00137,-0.00349,-0.02943,-0.00032
132,135168,-4.13308,378.2,0.0,0.0,0.911727,-0.042991,0.450046,0.002311,2244,0.06282,0.2,0.85714,-0.01,0.00368,-0.0004,-0.00269,-0.0025,-0.00031
133,136192,-3.52319,450.0,0.0,0.0,0.979298,-0.000546,2.705622,0.002138,2727,0.07956,0.0,0.0,-0.01,0.00449,-0.00098,-0.0037,-0.04524,0.0
134,137216,-14.98195,450.0,0.0,0.0,0.966068,-0.034396,0.102367,0.004436,2641,0.06479,0.5,0.66667,-0.01,0.00367,-0.00031,-0.0031,0.00333,0.0
135,138240,-15.00383,450.0,0.0,0.0,1.069369,-0.003079,0.032609,0.006101,2688,0.06754,0.66667,0.0,-0.01,0.00229,-0.00105,-0.00281,0.00149,0.0
136,139264,-2.44921,450.0,0.0,0.0,0.873401,-0.001434,0.070744,0.001964,2239,0.04873,0.0,0.5,-0.01,0.00256,0.00036,-0.00361,0.00679,0.0
137,140288,-4.01545,450.0,0.0,0.0,1.017555,-0.079307,0.033375,0.003061,2222,0.04503,0.0,1.0,-0.01,0.00215,-0.00021,-0.00375,0.002,0.0
138,141312,-2.95308,450.0,0.0,0.0,1.047961,-0.003088,0.022524,0.007895,2433,0.04728,0.0,1.0,-0.01,0.00188,-6e-05,-0.00297,0.00165,0.0
139,142336,-3.6674,450.0,0.0,0.0,0.945729,0.088292,3.273279,0.00257,2326,0.03303,0.0,1.0,-0.01,0.00207,0.0003,-0.00318,-0.02534,0.0
140,143360,-4.22833,331.0,0.0,0.0,0.974485,0.33618,3.578533,0.006421,2539,0.03629,0.33333,0.0,-0.01,0.00251,0.00036,-0.00305,-0.00389,-0.00035
141,144384,-2.7338,450.0,0.0,0.0,1.050912,-0.000471,0.056881,0.002362,2535,0.03561,0.0,0.75,-0.01,0.00291,0.0008,-0.00296,0.0024,0.0
142,145408,-9.70464,360.25,0.0,0.0,1.113338,0.012772,0.34147,0.005945,2522,0.03481,0.5,0.5,-0.01,0.00325,0.00041,-0.00273,-0.00669,-0.00036
143,146432,-2.34666,450.0,0.0,0.0,0.877673,-0.010927,0.122744,0.006736,2724,0.03357,0.0,0.0,-0.01,0.00295,0.00098,-0.00224,0.00557,0.0
144,147456,-2.2938,450.0,0.0,0.0,0.979687,-0.001974,0.044392,0.005524,2462,0.03649,0.0,0.33333,-0.01,0.00351,0.00042,-0.00395,0.00256,0.0
145,148480,-1.896,450.0,0.0,0.0,1.114692,-0.00192,0.026453,0.005831,2546,0.0308,0.0,0.0,-0.01,0.00311,0.00036,-0.00399,0.00217,0.0
146,149504,-3.33431,450.0,0.0,0.0,0.941494,-0.001828,0.027959,0.003565,2278,0.0336,0.0,1.0,-0.01,0.00267,-0.00012,-0.00419,8e-05,0.0
147,150528,-2.96707,450.0,0.0,0.0,0.833145,-0.002199,0.044914,0.003808,2387,0.03293,0.0,0.83333,-0.01,0.00373,0.00026,-0.00347,0.00397,0.0
148,151552,-3.28023,450.0,0.0,0.0,0.917848,-0.001412,3.862084,0.002079,2462,0.02647,0.0,0.0,-0.01,0.00303,0.00091,-0.00345,-0.03588,0.0
