iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
11,11264,-4.46903,175.0,0.0,0.0,2.075718,0.026855,0.229058,0.004008,1161,0.14881,1.0,1.0,,,-0.01,0.01471,-0.00143,-0.01644,-0.01897,-0.00275
12,12288,-2.99921,113.14286,0.0,0.0,1.957463,-0.062596,0.237276,0.005754,1179,0.15101,1.0,1.0,,,-0.01,0.01312,-0.00129,-0.01631,-0.025,-0.00279
13,13312,-3.77976,128.25,0.0,0.0,2.054982,-0.005207,0.219568,0.005416,1187,0.14812,1.0,1.0,,,-0.01,0.01346,0.0001,-0.01589,-0.01961,-0.00322
14,14336,-3.97419,148.66667,0.0,0.0,2.111065,-0.004389,0.16553,0.003667,1083,0.14653,1.0,1.0,,,-0.01,0.01376,-0.00028,-0.01559,-0.02371,-0.00296
15,15360,-3.33223,104.27273,0.0,0.0,2.082398,0.062075,0.2022,0.007559,1012,0.13844,1.0,1.0,,,-0.01,0.0153,-0.0022,-0.01595,-0.02294,-0.00376
16,16384,-3.41283,104.57143,0.0,0.0,2.065238,0.025386,0.15955,0.006646,1032,0.14146,1.0,1.0,,,-0.01,0.01251,-0.00096,-0.01428,-0.01993,-0.00239
17,17408,-3.50907,110.0,0.0,0.0,1.955385,-0.134152,0.216609,0.004953,1182,0.16339,1.0,1.0,,,-0.01,0.01254,-0.00074,-0.01719,-0.01802,-0.00118
18,18432,-4.39176,196.42857,0.0,0.0,1.964628,0.104569,0.140595,0.003448,1319,0.15224,0.71429,1.0,,,-0.01,0.01134,-0.0002,-0.0158,-0.01586,-0.00225
19,19456,-2.44734,164.44444,0.11111,0.01,2.028953,-0.003082,4.334441,0.006636,1091,0.14573,1.0,1.0,,,-0.01,0.01362,5e-05,-0.01619,-0.01927,0.01073
20,20480,-3.53235,107.1,0.0,0.01,2.120192,-0.046304,0.198114,0.004864,1052,0.13948,1.0,1.0,,,-0.01,0.01206,-0.00081,-0.01352,-0.02811,-0.00359
21,21504,-3.40442,103.625,0.0,0.01,1.99443,-0.091068,0.203749,0.005927,1064,0.13579,1.0,1.0,,,-0.01,0.01257,-0.00032,-0.01618,-0.02324,-0.00285
22,22528,-3.18832,81.38462,0.0,0.01,1.97445,-0.002001,0.17376,0.003998,1104,0.13189,1.0,1.0,,,-0.01,0.01256,0.00031,-0.01425,-0.03662,-0.00491
23,23552,-3.90693,142.0,0.0,0.01,1.879122,-0.006061,0.137623,0.007746,1365,0.13834,1.0,1.0,,,-0.01,0.01196,-0.00085,-0.014,-0.02657,-0.00277
24,24576,-3.25047,85.375,0.0,0.01,1.897704,-0.007065,0.118201,0.007655,1180,0.13531,1.0,1.0,,,-0.01,0.01179,-0.00047,-0.01312,-0.02395,-0.00318
25,25600,-3.44398,136.33333,0.0,0.01,1.839182,-0.003422,0.130427,0.003938,1090,0.13782,0.91667,1.0,,,-0.01,0.01327,-0.00057,-0.01489,-0.02956,-0.00371
26,26624,-3.13958,79.88889,0.0,0.01,1.821214,-0.004399,0.131796,0.005095,1121,0.13508,1.0,0.0,,,-0.01,0.01455,0.00023,-0.01225,-0.03253,-0.00339
27,27648,-0.90591,102.8,0.2,0.03,1.712672,0.019436,7.595394,0.002736,1180,0.1404,1.0,0.0,,,-0.01,0.01586,0.00022,-0.01655,-0.03202,0.02592
28,28672,-3.63953,94.25,0.0,0.03,1.713372,-0.002922,0.232343,0.002207,1128,0.13401,1.0,0.0,,,-0.01,0.01164,-0.00096,-0.01705,-0.03066,-0.0046
29,29696,-2.36949,106.91667,0.16667,0.04,1.783124,-0.000211,4.375347,0.00474,1089,0.12287,0.91667,1.0,,,-0.01,0.01292,0.00089,-0.01323,-0.03372,0.0096
30,30720,-1.15012,74.63636,0.18182,0.06,1.862713,0.013166,6.567721,0.002144,1028,0.12644,1.0,0.0,,,-0.01,0.01389,0.00101,-0.01585,-0.03029,0.02203
31,31744,-3.06725,78.1,0.0,0.06,1.869906,-0.014425,0.19631,0.003568,1163,0.13259,1.0,0.0,,,-0.01,0.01413,-0.00044,-0.01541,-0.03298,-0.00438
32,32768,4.91715,123.25,0.25,0.08,1.881016,-0.00461,32.812464,0.007158,1424,0.12807,1.0,1.0,,,-0.01,0.01536,-0.00063,-0.01523,-0.02152,0.09891
33,33792,18.16139,129.22222,0.44444,0.12,2.026291,-0.001313,72.755332,0.008324,1154,0.13678,0.77778,0.0,,,-0.01,0.01733,-7e-05,-0.01326,-0.01157,0.23667
34,34816,-3.04452,174.0,0.25,0.13,2.019002,-0.045644,0.994951,0.00541,1214,0.14939,1.0,0.0,,,-0.01,0.0132,4e-05,-0.01465,-0.01663,-0.00084
35,35840,19.25514,159.5,0.5,0.16,2.057435,0.002896,53.583198,0.007403,1258,0.14135,0.83333,0.0,,,-0.01,0.01489,9e-05,-0.01492,-0.00987,0.18664
36,36864,4.97822,200.5,0.33333,0.18,2.105383,-0.001503,16.04541,0.003367,1026,0.14102,1.0,0.0,,,-0.01,0.01324,-0.00027,-0.01684,-0.00667,0.05786
37,37888,26.43241,186.0,1.0,0.19,2.074125,0.002554,5.397884,0.005621,1248,0.15721,1.0,0.0,,,-0.01,0.01009,-0.00017,-0.01836,-0.01069,0.04119
38,38912,-4.69738,295.85714,0.14286,0.2,1.998729,-0.002958,4.73733,0.004285,1488,0.15536,1.0,1.0,,,-0.01,0.01285,-0.00205,-0.01869,-0.0119,0.01263
39,39936,-4.13544,220.33333,0.0,0.2,2.00583,-0.003642,0.42922,0.004941,1174,0.14478,1.0,0.0,,,-0.01,0.01018,-0.00085,-0.01811,-0.01363,-0.00077
40,40960,10.42367,262.66667,0.66667,0.22,1.991526,0.001309,20.252701,0.007528,1455,0.15761,1.0,1.0,,,-0.01,0.01187,-0.00105,-0.01857,-0.00526,0.07533
41,41984,6.18598,254.8,0.4,0.22,2.062253,0.003829,15.919202,0.007407,1105,0.14771,1.0,1.0,,,-0.01,0.0115,-0.00031,-0.01807,-0.00704,0.06696
42,43008,31.49929,327.0,1.0,0.23,2.03456,-0.002194,9.889756,0.003277,1239,0.15607,1.0,0.0,,,-0.01,0.01066,-0.00026,-0.01701,-0.00691,0.05119
43,44032,-3.65157,333.2,0.2,0.24,1.992783,-0.002189,4.456584,0.004959,1491,0.18693,1.0,1.0,,,-0.01,0.01109,-0.00541,-0.0219,-0.0047,0.01527
44,45056,2.63914,262.5,0.25,0.25,2.02568,-0.001103,9.909376,0.004927,1063,0.15274,1.0,1.0,,,-0.01,0.01152,-0.00065,-0.02001,-0.01045,0.04326
45,46080,-4.38356,109.0,0.0,0.25,1.948753,0.051456,1.677898,0.007251,1636,0.19679,1.0,0.0,,,-0.01,0.0093,-0.01122,-0.01957,-0.00711,-0.00052
46,47104,-4.58337,337.0,0.2,0.25,1.947481,0.041644,4.369445,0.004727,1551,0.18563,1.0,1.0,,,-0.01,0.00963,-0.00821,-0.0208,-0.00335,0.01741
47,48128,9.82472,311.75,0.25,0.26,1.974768,0.046726,19.568196,0.006713,1210,0.16018,1.0,0.9375,,,-0.01,0.01247,-0.00324,-0.01572,-0.00652,0.08503
48,49152,4.93283,200.0,0.33333,0.27,1.965713,-0.002466,11.443982,0.001832,1425,0.18599,1.0,1.0,,,-0.01,0.01046,-0.01035,-0.02122,-0.00669,0.04482
49,50176,14.35993,239.0,0.5,0.3,1.956015,0.00622,52.806601,0.007208,1277,0.16824,1.0,0.93939,,,-0.01,0.01436,-0.00634,-0.01793,-0.00941,0.22783
50,51200,26.33348,178.0,1.0,0.31,2.093427,-0.002766,9.620817,0.005869,1227,0.17593,1.0,1.0,,,-0.01,0.01103,-0.00731,-0.02219,-0.00515,0.0419
51,52224,12.76975,280.25,0.75,0.33,2.225552,-0.063087,21.748686,0.00526,1410,0.17554,0.75,1.0,,,-0.01,0.01377,-0.00375,-0.02309,-0.00432,0.11585
52,53248,-7.10183,308.5,0.0,0.32,1.981992,-0.03251,1.800387,0.006593,1275,0.16974,1.0,1.0,,,-0.01,0.01,-0.00994,-0.02027,-0.00715,-0.00041
53,54272,9.87289,210.0,0.2,0.33,1.996148,0.047767,20.675942,0.005109,1183,0.1556,0.8,1.0,,,-0.01,0.01339,-0.00157,-0.01771,-0.00727,0.09635
54,55296,17.1884,236.6,0.4,0.35,1.994961,0.039981,22.252591,0.003305,1014,0.1534,0.8,1.0,,,-0.01,0.01256,-0.00131,-0.01672,-0.00402,0.13589
55,56320,31.6976,244.0,1.0,0.38,2.022427,0.009744,53.806458,0.010632,1347,0.17183,0.8,1.0,,,-0.01,0.01433,-0.00885,-0.02172,-0.00448,0.28527
56,57344,nan,nan,0.0,0.38,2.089962,0.004603,3.469322,0.004253,1188,0.16657,0.0,0.0,,,-0.01,0.00813,-0.00942,-0.02039,-0.00296,0.0
57,58368,-7.80154,375.0,0.0,0.38,2.05178,-0.001723,2.28457,0.009823,1161,0.17105,1.0,1.0,,,-0.01,0.00997,-0.01099,-0.02284,-0.00258,0.0
58,59392,-10.21448,359.2,0.0,0.35,2.001378,-0.000908,1.900655,0.008314,1080,0.15465,1.0,1.0,,,-0.01,0.01056,-0.00704,-0.02232,-0.00526,-0.00037
59,60416,nan,nan,0.0,0.35,1.870707,0.133191,1.590194,0.0086,1561,0.1858,0.0,0.0,,,-0.01,0.00617,-0.00899,-0.01473,-0.00552,0.0
60,61440,-6.28521,323.0,0.0,0.33,1.908743,-0.006724,0.820033,0.006084,1248,0.16913,1.0,0.9,,,-0.01,0.00982,-0.00658,-0.01677,-0.00576,-0.00042
61,62464,0.6503,320.0,0.2,0.33,1.880317,-0.016784,7.499128,0.003567,1179,0.1672,1.0,0.92308,,,-0.01,0.01138,-0.00391,-0.02114,-0.00179,0.04934
62,63488,14.3867,219.6,0.6,0.34,1.874083,-0.078239,45.061879,0.005031,1199,0.15964,1.0,0.86667,,,-0.01,0.01243,-0.00596,-0.01857,-0.01208,0.13231
63,64512,4.04221,209.4,0.2,0.32,1.76999,-0.002317,14.756034,0.001373,1389,0.15586,1.0,1.0,,,-0.01,0.01028,-0.00897,-0.01777,-0.0104,0.07447
64,65536,36.65288,185.5,1.0,0.35,1.897697,0.002697,54.360609,0.006316,1458,0.15834,1.0,0.90909,,,-0.01,0.01324,-0.01275,-0.01677,-0.00325,0.25156
65,66560,19.17112,338.33333,0.66667,0.37,1.903414,0.042685,18.394741,0.008334,1414,0.15567,0.66667,0.95122,,,-0.01,0.0093,-0.0142,-0.01643,-0.00291,0.1298
66,67584,9.13448,311.0,0.5,0.38,1.943631,0.003341,10.283954,0.00983,1291,0.16415,1.0,0.9375,,,-0.01,0.01033,-0.01076,-0.02297,-0.004,0.04057
67,68608,0.33294,295.0,0.2,0.37,1.882621,0.060293,11.577077,0.005236,1319,0.17279,1.0,1.0,,,-0.01,0.01244,-0.01001,-0.02913,-0.00458,0.05852
68,69632,-8.59533,306.5,0.0,0.35,1.896679,0.000254,1.934152,0.005879,1090,0.14805,1.0,0.96552,,,-0.01,0.00896,-0.00215,-0.02077,-0.0085,-0.00037
69,70656,29.89115,218.0,1.0,0.36,1.907431,-0.001352,20.141498,0.002314,1162,0.16388,1.0,1.0,,,-0.01,0.01063,-0.00582,-0.02215,-0.00301,0.09748
70,71680,14.60366,270.5,0.5,0.37,1.879406,0.001398,25.491968,0.003244,1274,0.16778,0.75,1.0,,,-0.01,0.01208,-0.00685,-0.02395,-0.00466,0.12572
71,72704,7.08438,289.0,0.5,0.39,1.903413,0.005273,22.903037,0.008226,1234,0.14437,1.0,1.0,,,-0.01,0.01427,-0.00367,-0.02145,-0.00405,0.1141
72,73728,36.64685,185.75,1.0,0.42,1.954705,0.000616,46.334746,0.005302,1226,0.15552,1.0,0.88889,,,-0.01,0.01218,-0.00288,-0.0238,-0.00352,0.22231
73,74752,40.40091,265.5,1.0,0.44,1.991432,-0.078573,25.152501,0.004212,1222,0.16002,1.0,0.75,,,-0.01,0.00986,-0.01193,-0.0225,-0.00045,0.13462
74,75776,-7.53832,322.8,0.0,0.42,2.004324,-0.001039,3.522239,0.007079,1057,0.14371,1.0,0.95,,,-0.01,0.00752,-0.00947,-0.02049,-0.00337,-0.00035
75,76800,-8.82994,308.0,0.0,0.39,2.021839,0.01875,2.881865,0.007118,1005,0.1458,0.33333,1.0,,,-0.01,0.00817,-0.00258,-0.01888,-0.00744,-0.00033
76,77824,17.71023,277.75,0.75,0.41,1.878913,0.005825,32.811533,0.007288,1510,0.17475,0.5,0.83333,,,-0.01,0.01454,-0.00455,-0.01665,-0.009,0.16638
77,78848,9.05834,239.5,0.5,0.41,1.889075,-0.349333,42.804711,0.003288,1141,0.14034,1.0,0.92308,,,-0.01,0.01166,-0.00456,-0.0187,-0.00694,0.07688
78,79872,4.80979,236.5,0.25,0.4,1.925195,0.020188,11.107898,0.003861,1249,0.16121,1.0,0.8,,,-0.01,0.0129,-0.00396,-0.02059,-0.00622,0.05665
79,80896,23.90055,216.0,0.71429,0.44,2.01698,0.042431,38.456049,0.005421,1034,0.13495,0.85714,1.0,,,-0.01,0.01503,-0.00072,-0.0176,-0.00668,0.23726
80,81920,34.87405,132.66667,0.66667,0.45,1.989367,0.002107,34.581231,0.003056,1251,0.1468,0.66667,1.0,,,-0.01,0.01156,-0.00611,-0.01228,-0.00938,0.16685
81,82944,-4.36821,188.0,0.0,0.42,1.920468,0.002387,4.892487,0.005703,1611,0.16241,1.0,0.88889,,,-0.01,0.00748,-0.01021,-0.01786,-0.01175,-0.00168
82,83968,-1.19192,320.83333,0.16667,0.4,1.879298,0.039156,7.264537,0.002582,1147,0.13656,1.0,1.0,,,-0.01,0.01042,-0.00132,-0.01623,-0.01085,0.03839
83,84992,16.31818,159.66667,0.66667,0.42,1.916633,-0.050567,17.305562,0.001721,1164,0.15094,1.0,0.0,,,-0.01,0.01295,-0.00109,-0.01788,-0.00331,0.0813
84,86016,33.48195,181.0,1.0,0.47,1.921183,0.060122,32.365032,0.005191,1082,0.16069,0.8,0.4,,,-0.01,0.01432,-0.00079,-0.01923,-0.00108,0.23056
85,87040,23.81562,273.0,0.8,0.5,2.009918,0.000328,32.528388,0.001348,1052,0.15938,0.8,0.88889,,,-0.01,0.01258,-0.00569,-0.02241,-0.00246,0.17933
86,88064,18.41643,244.4,0.8,0.52,1.963367,-0.001624,26.382671,0.001219,1134,0.15313,0.8,1.0,,,-0.01,0.01249,-0.0049,-0.02025,-0.00689,0.16251
87,89088,44.64559,198.0,1.0,0.52,1.990597,-0.002414,13.950843,0.001935,1166,0.1554,1.0,1.0,,,-0.01,0.00893,-0.00367,-0.02141,-0.00138,0.06756
88,90112,9.87435,319.25,0.5,0.53,1.92172,-0.003055,14.849025,0.002989,1191,0.16725,1.0,0.86667,,,-0.01,0.01155,-0.00543,-0.02767,-0.00358,0.09307
89,91136,10.08999,347.5,0.5,0.52,1.93395,-0.067776,27.429465,0.002567,1180,0.15826,0.25,0.90476,,,-0.01,0.01306,-0.00182,-0.01796,-0.00055,0.10161
90,92160,18.88518,135.6,0.4,0.51,1.911529,-0.002323,15.965694,0.0015,1238,0.16818,0.8,0.0,,,-0.01,0.0147,-0.002,-0.01808,-0.01131,0.16611
91,93184,18.29371,222.625,0.625,0.54,1.923226,0.004383,43.422165,0.007173,1182,0.15866,0.75,1.0,,,-0.01,0.01752,-0.00265,-0.01579,-0.00354,0.2449
92,94208,44.92564,158.0,1.0,0.56,1.928537,0.035185,18.067425,0.001769,1099,0.16997,0.5,0.0,,,-0.01,0.01199,-0.00317,-0.02143,-0.00438,0.12042
93,95232,33.14875,183.0,0.75,0.56,1.886867,-0.000736,36.599908,0.002811,1277,0.19013,0.5,1.0,,,-0.01,0.0131,-0.00725,-0.0227,-0.00163,0.24283
94,96256,-7.85321,375.0,0.0,0.55,1.938301,0.000108,4.932997,0.008507,1148,0.17153,0.75,1.0,,,-0.01,0.01039,-0.00644,-0.01804,-0.00695,0.0
95,97280,26.46263,174.5,0.5,0.55,1.942535,-0.001782,19.204392,0.001322,1348,0.19249,1.0,0.0,,,-0.01,0.01007,-0.00722,-0.02165,-0.00426,0.10108
96,98304,4.99469,354.5,0.5,0.53,1.92145,0.023226,9.140361,0.005253,1321,0.17776,1.0,0.95238,,,-0.01,0.0114,-0.00585,-0.02059,-0.00554,0.07046
97,99328,6.22877,255.14286,0.42857,0.52,1.96564,0.001761,22.893619,0.001816,945,0.16316,0.85714,0.85714,,,-0.01,0.0154,-0.00164,-0.01873,-0.00762,0.11934
98,100352,13.11653,144.5,0.5,0.55,1.954179,-0.001945,22.03886,0.001694,1020,0.15519,0.83333,0.66667,,,-0.01,0.01537,-0.00109,-0.0171,-0.01072,0.12392
99,101376,19.5414,146.55556,0.66667,0.56,1.994796,0.034569,26.02694,0.012073,1034,0.14724,0.66667,1.0,,,-0.01,0.01442,-0.00056,-0.01629,-0.00789,0.24716
100,102400,33.49464,162.33333,0.66667,0.56,2.003634,-0.001235,25.974608,0.001257,1023,0.1565,0.33333,1.0,,,-0.01,0.01341,-0.001,-0.01885,-0.00698,0.13381
101,103424,51.53756,186.0,1.0,0.57,1.963568,0.030131,26.286504,0.00272,1403,0.17416,1.0,0.71429,,,-0.01,0.01332,-0.00756,-0.02026,-0.00055,0.19096
102,104448,12.18003,353.75,0.5,0.56,1.893044,-0.001599,17.886156,0.00242,1458,0.17756,0.75,0.92857,,,-0.01,0.01092,-0.00788,-0.02509,-0.00293,0.13086
103,105472,3.38219,294.6,0.4,0.56,1.935701,0.000313,10.11522,0.003051,1146,0.15414,1.0,0.93333,,,-0.01,0.01205,-0.00034,-0.02001,-0.00826,0.06281
104,106496,16.92131,186.5,0.83333,0.6,1.918769,0.05481,28.486432,0.00267,1362,0.16448,1.0,1.0,,,-0.01,0.01526,-0.00241,-0.01666,-0.00775,0.19768
105,107520,20.29243,228.25,0.75,0.62,1.954233,0.004338,15.707054,0.002549,1017,0.15345,0.75,1.0,,,-0.01,0.01364,-0.00072,-0.01857,-0.00782,0.11934
106,108544,13.31385,206.25,0.5,0.6,1.892923,0.006489,18.548621,0.002788,1329,0.16436,0.75,1.0,,,-0.01,0.01325,-0.0011,-0.02403,-0.00336,0.1109
107,109568,8.14993,215.0,0.33333,0.59,1.920463,0.009905,11.342234,0.00416,1293,0.17056,1.0,1.0,,,-0.01,0.00975,-0.00251,-0.02824,-0.00141,0.06289
108,110592,-6.02698,308.0,0.0,0.55,1.920002,0.002013,4.626492,0.005583,1067,0.15159,1.0,1.0,,,-0.01,0.01123,-0.00281,-0.02305,-0.00409,-0.00037
109,111616,23.97284,232.4,0.6,0.54,1.923484,0.00213,34.213862,0.008201,1099,0.15354,0.2,0.83333,,,-0.01,0.01413,-7e-05,-0.01704,-0.00444,0.18791
110,112640,8.01404,268.6,0.4,0.53,1.900312,-0.001753,17.794287,0.002722,1361,0.16212,1.0,1.0,,,-0.01,0.01232,-0.00119,-0.0167,-0.00756,0.09551
111,113664,-4.23381,221.75,0.0,0.51,1.935454,-0.053139,4.750255,0.003357,1082,0.14362,1.0,1.0,,,-0.01,0.01252,-0.00041,-0.01885,-0.00923,-0.00115
112,114688,18.91794,179.28571,0.71429,0.53,1.984735,0.031858,19.429498,0.005555,1079,0.14299,0.85714,1.0,,,-0.01,0.01536,1e-05,-0.02015,-0.00641,0.20998
113,115712,22.57442,160.83333,0.66667,0.53,1.976632,0.003511,27.426658,0.00452,1160,0.15267,1.0,0.0,,,-0.01,0.01467,-9e-05,-0.01784,-0.00743,0.21358
114,116736,10.64413,188.8,0.4,0.51,1.924629,-0.000316,20.076869,0.001103,1272,0.16187,0.8,1.0,,,-0.01,0.01388,-0.00238,-0.01965,-0.01034,0.10695
115,117760,45.39977,182.0,1.0,0.51,1.883083,-0.106626,30.262717,0.001678,1351,0.18205,0.0,0.0,,,-0.01,0.01045,-0.00243,-0.02532,-0.0089,0.08818
116,118784,8.9071,251.875,0.5,0.54,1.910203,-0.000546,18.537162,0.000413,1240,0.1733,1.0,0.9,,,-0.01,0.01306,-0.0034,-0.02285,-0.00711,0.18546
117,119808,-4.35387,211.33333,0.0,0.52,1.951385,-0.002645,5.656396,0.00331,1102,0.16257,1.0,0.0,,,-0.01,0.00928,-0.0012,-0.0204,-0.01076,-0.00078
118,120832,56.82679,166.0,1.0,0.52,1.922975,-0.002313,20.517316,0.001393,1266,0.18643,0.0,0.0,,,-0.01,0.01182,-0.00962,-0.02383,-0.00449,0.09437
119,121856,5.81285,299.14286,0.28571,0.51,1.935278,-0.002317,12.486156,0.001248,1106,0.1569,1.0,1.0,,,-0.01,0.0133,-0.00287,-0.01938,-0.00414,0.11555
120,122880,12.10216,160.33333,0.33333,0.49,1.905043,-0.000262,24.867379,0.001315,1082,0.14858,1.0,1.0,,,-0.01,0.01149,-0.00104,-0.01721,-0.01399,0.12707
121,123904,16.45156,197.25,1.0,0.5,1.892967,-0.002783,15.580843,0.001456,1115,0.15046,1.0,1.0,,,-0.01,0.01399,-0.00376,-0.02098,-0.00481,0.10515
122,124928,5.21043,236.4,0.4,0.5,1.910488,-0.020218,8.853082,0.002099,1148,0.14826,1.0,0.9375,,,-0.01,0.01209,-0.00374,-0.02058,-0.00595,0.07483
123,125952,33.62987,229.16667,0.83333,0.51,1.987405,0.039153,25.831738,0.006599,967,0.13597,0.83333,1.0,,,-0.01,0.01467,-0.00013,-0.02094,-0.00057,0.24509
124,126976,62.4931,152.75,1.0,0.54,2.015675,0.064302,35.73072,0.003841,1069,0.15434,0.25,1.0,,,-0.01,0.01213,-0.0013,-0.0206,0.0007,0.33027
125,128000,32.43329,226.5,1.0,0.54,1.958743,-0.001066,23.011193,0.002054,1131,0.14856,1.0,0.66667,,,-0.01,0.01463,-0.00072,-0.01873,-0.00564,0.20071
126,129024,31.18962,201.2,0.8,0.54,1.972919,-0.073301,38.318197,0.00302,1173,0.14662,0.8,1.0,,,-0.01,0.01474,0.00013,-0.01873,-0.00428,0.23917
127,130048,15.37994,236.33333,0.5,0.53,1.965903,0.025134,19.789578,0.002578,1075,0.16056,1.0,0.8,,,-0.01,0.01409,-0.00236,-0.02298,-0.00394,0.15308
128,131072,25.19743,198.0,0.8,0.56,1.927853,-0.015195,17.570755,0.001961,1003,0.14428,1.0,0.5,,,-0.01,0.01184,-0.0,-0.02089,-0.00485,0.17376
129,132096,20.89986,146.5,0.5,0.58,1.906531,-0.001026,22.114361,0.000998,1079,0.15676,0.66667,1.0,,,-0.01,0.01513,-7e-05,-0.0171,-0.00965,0.18797
130,133120,34.72344,169.6,0.8,0.6,1.927679,-0.000933,28.821537,0.001473,1028,0.15663,0.6,1.0,,,-0.01,0.01251,-0.00176,-0.02272,-0.00884,0.23483
131,134144,26.707,167.57143,0.71429,0.62,1.908691,0.00655,36.029412,0.00491,1143,0.14976,0.85714,0.85714,,,-0.01,0.01531,-0.00048,-0.0188,-0.00567,0.29847
132,135168,23.05127,166.14286,0.57143,0.61,1.871573,0.120438,30.363371,0.000897,1167,0.14015,0.71429,0.66667,,,-0.01,0.01536,-0.00058,-0.01935,-0.00344,0.26368
133,136192,25.82148,186.66667,0.66667,0.62,1.957804,0.052548,28.373849,0.001905,986,0.14551,0.66667,0.33333,,,-0.01,0.01727,-0.00087,-0.02073,-0.0007,0.20278
134,137216,51.66122,159.375,1.0,0.65,1.957476,0.039792,38.062644,0.002663,1006,0.16254,0.125,1.0,,,-0.01,0.01719,-0.00151,-0.02335,-0.00101,0.5332
135,138240,25.03351,188.0,1.0,0.67,1.906536,0.000487,15.769295,0.003718,1026,0.15647,0.5,1.0,,,-0.01,0.01322,-0.0018,-0.02328,-0.00427,0.07321
136,139264,30.42283,186.83333,0.83333,0.7,1.894014,0.000491,27.030693,0.001459,1142,0.16333,0.33333,1.0,,,-0.01,0.01476,-0.00341,-0.02662,-0.00132,0.27497
137,140288,37.22065,196.85714,0.71429,0.72,2.01688,0.008583,28.916037,0.003476,951,0.14378,0.28571,1.0,,,-0.01,0.01641,0.00036,-0.01915,0.00095,0.31845
138,141312,32.07414,180.75,0.75,0.74,1.95661,0.059227,24.560942,0.001568,1122,0.17057,0.5,0.5,,,-0.01,0.01677,-0.00078,-0.02156,-0.00307,0.18594
139,142336,32.15451,173.25,0.875,0.76,1.96873,0.00055,28.346635,0.002265,1002,0.15174,0.5,0.5,,,-0.01,0.01688,-0.00027,-0.01898,-0.00192,0.32691
140,143360,51.3155,140.28571,1.0,0.79,1.875937,0.049194,31.406906,0.004124,988,0.14812,0.28571,0.71429,,,-0.01,0.01633,-0.00037,-0.02077,-0.00121,0.42945
141,144384,33.66681,108.8,0.6,0.77,1.867951,-0.001101,45.52359,0.000602,1237,0.16303,0.4,0.0,,,-0.01,0.01794,8e-05,-0.01719,-0.00452,0.25339
142,145408,30.57657,199.66667,0.83333,0.76,1.850211,-0.00111,31.361776,0.000766,1268,0.168,0.5,1.0,,,-0.01,0.01806,-0.00301,-0.01803,-0.00182,0.29964
143,146432,34.92379,161.0,0.875,0.77,1.889571,-0.079782,34.166183,0.001866,1042,0.15239,0.25,0.875,,,-0.01,0.01885,-0.00035,-0.01959,-0.00042,0.36232
144,147456,45.73083,145.375,1.0,0.8,1.860617,-0.001096,28.686502,0.001205,1007,0.15815,0.25,1.0,,,-0.01,0.01799,-0.00368,-0.02153,0.00143,0.45151
145,148480,52.34647,138.16667,1.0,0.83,1.833651,-0.000754,41.503217,0.000853,1039,0.16028,0.33333,0.88889,,,-0.01,0.01604,-0.00185,-0.01881,-0.00261,0.39991
