iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
50,51200,9.94839,249.0,0.75,0.91,1.658299,-0.052013,19.025354,0.003199,2022,0.15087,-0.01,0.00604,-0.00013,0.0051,-0.08214,0.11232
51,52224,13.73502,278.5,1.0,0.91,1.606145,0.02851,8.132181,0.001092,1885,0.15285,-0.01,0.00559,-0.00049,0.0044,-0.02072,0.05029
52,53248,21.31165,286.6,0.8,0.9,1.609103,-0.000157,8.943815,0.002027,2167,0.16243,-0.01,0.00855,-0.00069,0.00347,-0.00083,0.17128
53,54272,14.65279,269.2,0.8,0.89,1.645772,0.000161,10.291689,0.000805,1933,0.14099,-0.01,0.00712,-0.0001,0.00506,-0.01315,0.10197
54,55296,14.05094,215.8,1.0,0.9,1.560428,-0.000312,22.025981,0.000577,2009,0.14639,-0.01,0.01064,-0.00053,0.00498,-0.08743,0.1508
55,56320,30.2336,190.0,1.0,0.91,1.568521,-0.059197,17.484146,0.00062,1817,0.13997,-0.01,0.00774,0.00041,0.00535,-0.05267,0.15414
56,57344,22.22613,170.14286,0.71429,0.89,1.58752,-0.000449,16.516053,0.000301,1938,0.14824,-0.01,0.00632,-0.00138,0.00554,-0.02344,0.23646
57,58368,25.42701,214.0,0.8,0.88,1.517543,0.000477,14.59559,0.001045,1880,0.14826,-0.01,0.00725,-0.0011,0.00474,-0.05861,0.20375
58,59392,37.48743,178.16667,1.0,0.88,1.51128,0.000846,16.924108,0.001067,1895,0.15194,-0.01,0.00926,-0.00017,0.00501,-0.00042,0.26509
59,60416,29.03873,177.42857,0.85714,0.87,1.624871,-0.082147,16.831587,0.001006,1720,0.13963,-0.01,0.009,0.00018,0.00498,-0.01908,0.26203
60,61440,39.65031,148.4,1.0,0.88,1.6336,-0.039379,14.32581,0.000258,1786,0.13562,-0.01,0.0111,-0.00141,0.00599,-0.02615,0.21506
61,62464,29.61462,151.375,0.875,0.87,1.589617,-0.000549,21.469425,0.001005,1811,0.13323,-0.01,0.01037,0.00011,0.00523,-0.04586,0.31885
62,63488,26.16802,140.14286,0.71429,0.88,1.581311,0.094448,18.225066,0.000848,1744,0.13281,-0.01,0.00924,0.0,0.00601,-0.00608,0.21351
63,64512,48.52314,136.6,1.0,0.88,1.543804,-0.000288,10.218255,0.000486,1830,0.14103,-0.01,0.00889,-0.00086,0.00498,0.00032,0.26462
64,65536,26.91437,193.14286,0.85714,0.87,1.533021,0.000312,23.609996,0.000798,1887,0.1418,-0.01,0.00886,-0.00014,0.00531,-0.04089,0.23777
65,66560,35.8457,145.16667,1.0,0.88,1.521646,-0.000131,10.276522,0.000295,1877,0.14409,-0.01,0.0108,-0.0004,0.00556,-0.02039,0.26487
66,67584,31.35659,189.33333,0.83333,0.87,1.542798,-0.001798,7.51446,0.000765,1773,0.13684,-0.01,0.00881,-0.00029,0.00519,0.00052,0.22001
67,68608,36.15968,153.0,0.85714,0.87,1.53511,-9e-05,20.836781,0.000617,1764,0.13615,-0.01,0.00952,-0.00071,0.00575,-0.02629,0.29471
68,69632,39.56825,159.5,1.0,0.89,1.520893,-0.012794,17.495492,0.000957,1864,0.14135,-0.01,0.01051,-8e-05,0.0045,-0.02119,0.27737
69,70656,34.86035,154.16667,1.0,0.89,1.453453,-0.000676,13.800522,0.000395,1830,0.14592,-0.01,0.00894,-0.00075,0.0046,-0.02565,0.25277
70,71680,22.11125,162.85714,0.57143,0.87,1.485355,-0.045212,22.540742,0.0005,1832,0.14107,-0.01,0.00811,-0.00034,0.00473,-0.04747,0.2004
71,72704,0.01948,183.66667,0.5,0.84,1.47574,-0.000544,28.238298,0.000668,2062,0.14716,-0.01,0.00838,-0.00116,0.00469,-0.06902,0.11452
72,73728,31.25249,177.57143,0.85714,0.85,1.539291,0.0002,16.440104,0.000113,1986,0.13586,-0.01,0.01096,-0.00088,0.00491,-0.01941,0.28107
73,74752,16.92391,151.25,0.75,0.85,1.535322,-0.011877,19.344467,0.000324,1851,0.14071,-0.01,0.00914,-0.00036,0.00579,-0.01804,0.10632
74,75776,27.01409,168.42857,0.85714,0.84,1.525723,-0.021696,10.774985,0.000558,1759,0.13773,-0.01,0.00872,-0.00064,0.00545,-0.02905,0.21574
75,76800,33.45534,142.83333,0.83333,0.84,1.564873,-0.00097,14.386019,0.001183,1808,0.13711,-0.01,0.00934,-0.00029,0.00517,-0.02372,0.25822
76,77824,25.03598,181.125,1.0,0.84,1.563953,-0.001234,16.724563,0.000525,1954,0.13634,-0.01,0.00846,0.00032,0.0051,-0.011,0.26995
77,78848,21.78557,169.6,0.8,0.84,1.498468,-0.067758,12.792612,0.000237,1879,0.14015,-0.01,0.00746,-6e-05,0.00481,-0.01747,0.14167
78,79872,32.51283,165.4,0.8,0.85,1.552124,-0.00036,14.707201,0.001089,1734,0.13352,-0.01,0.0093,0.00017,0.00517,-0.03283,0.17827
79,80896,12.91788,201.0,0.6,0.83,1.58147,0.007951,17.536353,0.000829,1801,0.13956,-0.01,0.00719,-0.00061,0.00561,-0.05646,0.12166
80,81920,38.42822,157.0,1.0,0.84,1.611323,-0.000459,14.987864,0.000712,1824,0.14033,-0.01,0.01008,-0.00104,0.00588,-0.00976,0.33041
81,82944,28.5551,200.66667,0.83333,0.83,1.620095,-0.103224,14.025737,0.000624,1945,0.13997,-0.01,0.00949,-0.00147,0.00465,-0.02105,0.21954
82,83968,35.10936,163.0,1.0,0.84,1.603159,-0.000691,10.488909,0.000478,1786,0.13667,-0.01,0.00842,-0.00199,0.00556,-0.01984,0.2266
83,84992,24.32245,187.33333,0.66667,0.83,1.627054,-0.000832,15.988789,0.000984,1796,0.13756,-0.01,0.00772,-0.0006,0.00542,-0.01551,0.17633
84,86016,37.70121,167.66667,1.0,0.83,1.643452,0.047295,7.644088,0.00108,1782,0.14051,-0.01,0.0082,-0.00099,0.00573,-0.00076,0.24479
85,87040,35.44217,175.28571,1.0,0.83,1.562866,-0.000536,19.911535,0.000493,1853,0.14305,-0.01,0.01139,-0.0007,0.00508,-0.01924,0.28307
86,88064,23.66683,152.0,1.0,0.84,1.631967,-0.005272,20.311524,0.000509,1746,0.14009,-0.01,0.00967,-0.00135,0.00543,-0.05214,0.16868
87,89088,35.54048,157.28571,1.0,0.87,1.574544,-0.001678,12.335671,0.002433,1861,0.14772,-0.01,0.00908,0.00024,0.00513,-0.00178,0.30816
88,90112,28.80285,197.66667,0.66667,0.87,1.605362,0.001116,12.445493,0.00076,1888,0.14443,-0.01,0.00728,-0.00203,0.0058,-0.00809,0.21307
89,91136,35.82914,164.0,1.0,0.88,1.646268,-0.092527,17.804196,0.00059,1787,0.14,-0.01,0.01035,-0.00087,0.00465,-0.02351,0.19992
90,92160,33.87195,159.57143,1.0,0.9,1.634393,0.006787,11.092165,0.001113,1816,0.13972,-0.01,0.01058,-0.00098,0.00549,-0.00129,0.28689
91,93184,30.11374,154.33333,0.83333,0.89,1.495941,-0.015752,14.824688,0.000981,1801,0.14176,-0.01,0.00719,-0.00264,0.00581,-0.04481,0.21818
92,94208,47.1461,160.83333,1.0,0.9,1.524647,-0.000481,15.809859,0.000867,1833,0.1438,-0.01,0.00971,-0.0013,0.00457,-0.01776,0.31514
93,95232,17.82381,159.375,0.625,0.87,1.595715,-0.000252,28.018872,0.000526,1834,0.13323,-0.01,0.01216,-0.00034,0.00464,-0.06396,0.22308
94,96256,28.45154,135.5,1.0,0.89,1.574755,0.001604,21.15128,0.00083,1792,0.13535,-0.01,0.01021,-0.00098,0.00574,-0.03125,0.30571
95,97280,36.95535,128.85714,1.0,0.91,1.588902,0.00045,19.382258,0.000562,1890,0.13802,-0.01,0.0114,0.00025,0.00505,-0.01865,0.33361
96,98304,26.79515,132.5,1.0,0.92,1.590779,5.4e-05,22.841999,0.000863,1761,0.13261,-0.01,0.0104,-0.00142,0.00567,-0.06914,0.29414
97,99328,41.58172,125.71429,1.0,0.92,1.559016,-0.123848,19.874689,0.000279,1752,0.1405,-0.01,0.01077,-0.00073,0.00495,-0.04787,0.3334
98,100352,26.61601,164.0,0.875,0.93,1.577959,0.000455,12.226445,0.000702,1795,0.14206,-0.01,0.01019,-0.00102,0.0055,-0.00119,0.29167
99,101376,29.83628,131.625,1.0,0.93,1.614356,-0.059449,23.521234,0.000482,1743,0.13572,-0.01,0.011,-0.00187,0.00489,-0.05653,0.31404
100,102400,41.80126,141.6,1.0,0.93,1.57787,-0.019082,15.952977,0.0008,1708,0.13825,-0.01,0.00752,-0.00136,0.00565,-0.02412,0.23669
101,103424,41.97588,152.75,1.0,0.93,1.602938,-0.017512,18.245271,0.000822,1881,0.14922,-0.01,0.00843,-0.00185,0.0055,-0.03356,0.19319
102,104448,19.54867,231.28571,0.71429,0.91,1.630385,-0.000103,9.359565,0.000522,1859,0.14817,-0.01,0.00676,-0.00212,0.00533,-0.00189,0.19722
103,105472,27.01775,195.33333,1.0,0.92,1.649534,-0.000905,10.901112,0.000188,1774,0.13714,-0.01,0.00538,-0.00035,0.00619,-0.01869,0.10453
104,106496,37.24579,223.8,1.0,0.93,1.641185,-9.5e-05,9.010576,0.000279,1827,0.1399,-0.01,0.00817,-0.00173,0.00535,-0.00231,0.20642
105,107520,33.68529,203.5,1.0,0.93,1.634193,-0.001219,7.514454,0.000584,1791,0.14046,-0.01,0.00714,-0.00233,0.00574,-0.00083,0.1489
106,108544,27.3698,216.5,1.0,0.93,1.67224,-0.023514,17.83003,0.00116,1781,0.13858,-0.01,0.00835,-0.0017,0.00492,-0.03728,0.21703
107,109568,30.36335,211.0,1.0,0.93,1.585799,0.000169,18.434604,0.000554,1745,0.14297,-0.01,0.00933,-0.00185,0.00569,-0.04564,0.19083
108,110592,34.78415,192.5,1.0,0.94,1.612364,-0.001278,13.524385,0.000645,1884,0.13903,-0.01,0.00757,-0.00157,0.00537,-0.02928,0.15797
109,111616,29.78338,205.28571,1.0,0.96,1.600737,-0.000613,9.744825,0.001071,1763,0.13579,-0.01,0.00963,-0.00209,0.00524,0.00116,0.27106
110,112640,25.62685,163.0,1.0,0.97,1.532413,-0.000865,22.926467,0.000843,1801,0.13908,-0.01,0.01115,-0.00263,0.00551,-0.05947,0.22989
111,113664,32.57753,161.42857,0.85714,0.96,1.523384,-0.062929,18.213474,0.000847,1716,0.13643,-0.01,0.00927,-0.00184,0.00559,-0.05056,0.26368
112,114688,20.9452,178.0,1.0,0.96,1.538613,0.081207,16.829088,0.000806,1919,0.14531,-0.01,0.00892,-0.00175,0.00505,-0.01916,0.14482
113,115712,27.4289,212.2,1.0,0.96,1.617,-0.000496,14.44719,0.000726,1765,0.13663,-0.01,0.00692,-0.00175,0.00571,-0.02017,0.16642
114,116736,37.15372,194.83333,1.0,0.96,1.592393,-0.000598,17.04414,0.001116,1854,0.14348,-0.01,0.0094,-0.00312,0.0048,-0.03429,0.2657
115,117760,18.03808,259.0,1.0,0.96,1.618639,-0.076882,19.437619,0.001454,1980,0.14434,-0.01,0.00607,-0.00036,0.00506,-0.04568,0.06117
116,118784,10.42228,233.6,0.8,0.95,1.615551,0.041428,4.352713,0.000674,1982,0.1495,-0.01,0.00597,-0.0014,0.00531,0.00075,0.10896
117,119808,28.82695,296.33333,0.66667,0.94,1.599145,-0.000922,4.748975,0.000911,1824,0.14594,-0.01,0.00453,-0.00075,0.00593,-0.00079,0.09342
118,120832,14.66975,307.0,1.0,0.94,1.547206,0.02681,23.843539,0.002426,2073,0.15291,-0.01,0.0035,-0.00062,0.00581,-0.05943,0.06202
119,121856,-10.02761,375.0,0.0,0.92,1.600391,0.07705,0.594945,0.005494,1790,0.14082,-0.01,0.00136,-0.00061,0.00604,0.00012,0.0
120,122880,-0.95241,375.0,0.0,0.89,1.559564,0.000973,0.214731,0.004844,1708,0.13474,-0.01,0.00208,-2e-05,0.00589,0.00014,0.0
121,123904,-0.92503,375.0,0.0,0.87,1.538132,-0.000509,0.4834,0.006038,1772,0.14031,-0.01,0.00228,0.00013,0.00556,-0.001,0.0
122,124928,-0.90908,375.0,0.0,0.83,1.556188,-0.0013,0.559607,0.001281,1826,0.14503,-0.01,0.00215,0.0002,0.00543,-0.00059,0.0
123,125952,8.58719,371.5,0.5,0.82,1.553002,-0.003046,1.916017,0.002015,1960,0.14853,-0.01,0.00384,0.00014,0.00493,-0.00072,0.02299
124,126976,21.83133,350.75,0.5,0.8,1.522238,-0.000492,4.70068,0.001324,1991,0.14638,-0.01,0.00588,-0.00067,0.00502,-0.00125,0.10773
125,128000,15.86668,292.75,0.75,0.8,1.523889,-0.001108,7.855766,0.000482,1896,0.146,-0.01,0.00793,0.00021,0.00474,-0.01895,0.09062
126,129024,40.61147,188.25,1.0,0.81,1.522573,-0.074945,9.015782,0.001457,2049,0.15696,-0.01,0.00735,9e-05,0.0048,-0.00974,0.20261
127,130048,19.39969,255.83333,0.83333,0.8,1.555331,-0.000165,6.337958,0.000432,1968,0.14102,-0.01,0.00939,-6e-05,0.00462,-0.01348,0.16354
128,131072,37.15821,167.85714,1.0,0.8,1.500416,0.132272,7.763287,0.001112,1795,0.13706,-0.01,0.00971,0.00069,0.00539,-3e-05,0.28641
129,132096,40.90962,163.66667,1.0,0.8,1.497427,0.001013,11.636766,0.001175,1861,0.14044,-0.01,0.01192,-0.00092,0.00419,-0.00029,0.27606
130,133120,33.40026,151.75,1.0,0.8,1.478367,-0.000928,20.480911,0.000277,1824,0.13846,-0.01,0.01049,-0.00058,0.00496,-0.05089,0.33505
131,134144,34.22291,152.5,1.0,0.8,1.533587,0.045441,14.452204,0.000794,1783,0.13968,-0.01,0.01029,0.00076,0.00473,-0.00231,0.24636
132,135168,24.77919,142.85714,0.71429,0.78,1.665704,0.014147,22.867387,0.001011,1780,0.13448,-0.01,0.00975,0.00078,0.0053,-0.05775,0.21221
133,136192,24.5803,144.16667,0.83333,0.78,1.504154,-5e-05,17.412765,0.000248,1824,0.14478,-0.01,0.00869,0.00052,0.0055,-0.02425,0.20309
134,137216,21.2525,170.57143,0.71429,0.76,1.543752,0.192215,18.643728,0.001703,1856,0.14846,-0.01,0.00915,-0.00156,0.00505,-0.03708,0.2189
135,138240,31.61386,155.28571,0.85714,0.75,1.584488,0.005696,20.539648,0.001287,1847,0.14034,-0.01,0.01029,0.00125,0.00499,-0.05039,0.26547
136,139264,0.70468,164.75,0.75,0.74,1.565683,0.07002,11.900933,0.000737,2096,0.14784,-0.01,0.00741,-1e-05,0.00591,-0.01791,0.07402
137,140288,24.99137,145.5,0.83333,0.74,1.590322,0.040511,13.73977,0.002069,1887,0.14247,-0.01,0.00875,0.00152,0.005,-0.0558,0.21407
138,141312,35.01529,175.42857,0.85714,0.77,1.531769,0.021661,13.134681,0.001596,1989,0.14536,-0.01,0.00921,-0.00022,0.0053,-0.02161,0.32833
139,142336,37.02972,159.0,0.875,0.84,1.608045,-0.000152,29.771998,0.001309,1877,0.13705,-0.01,0.01353,0.00029,0.00536,-0.02033,0.3614
140,143360,34.67812,108.0,0.81818,0.87,1.611567,-0.047298,32.879754,0.001434,1760,0.1369,-0.01,0.01355,-0.00142,0.00529,-0.0145,0.45885
141,144384,38.37991,115.57143,1.0,0.87,1.559419,0.052423,28.345801,0.00054,1821,0.13769,-0.01,0.01115,-0.00147,0.00542,-0.01479,0.31941
142,145408,33.76901,115.57143,1.0,0.88,1.615956,0.075876,36.897646,0.008507,1931,0.14979,-0.01,0.01366,-0.01074,0.00535,-0.04038,0.31034
143,146432,27.601,147.0,0.875,0.87,1.595372,-0.000403,24.054139,0.000786,1858,0.147,-0.01,0.01042,-0.01135,0.00488,-0.03458,0.30447
144,147456,44.4004,118.0,1.0,0.87,1.612677,0.000901,23.632003,0.001032,1861,0.1495,-0.01,0.01327,-0.00934,0.00442,-0.00223,0.3642
145,148480,19.50826,148.28571,0.71429,0.85,1.596194,-0.132789,26.465108,0.001073,2001,0.15981,-0.01,0.00931,-0.00831,0.00516,-0.01002,0.21877
146,149504,21.74284,132.0,0.83333,0.86,1.608307,0.000234,33.528558,0.001147,2136,0.16404,-0.01,0.01084,-0.00443,0.00383,-0.07746,0.23426
147,150528,20.27032,197.375,0.625,0.84,1.640764,-0.00035,11.452427,0.000272,1946,0.14398,-0.01,0.00989,0.00044,0.00501,-0.01053,0.23798
148,151552,36.18161,129.85714,0.85714,0.85,1.635032,0.020094,17.244674,0.001215,1743,0.1399,-0.01,0.01044,-0.00043,0.0051,-0.03835,0.28421
149,152576,29.39958,148.0,1.0,0.86,1.657453,0.0012,21.791656,0.000861,1812,0.14218,-0.01,0.00931,8e-05,0.00499,-0.02617,0.31505
150,153600,36.32746,155.0,1.0,0.87,1.634702,-0.03231,19.790654,0.00052,1748,0.13983,-0.01,0.01052,-0.00093,0.00536,-0.0512,0.26311
151,154624,37.75425,166.66667,1.0,0.88,1.661592,-0.000536,9.77951,0.000273,1882,0.13949,-0.01,0.00858,-0.00037,0.00529,-0.00226,0.15063
152,155648,30.89287,187.75,1.0,0.89,1.696291,0.009802,6.49414,0.000604,1816,0.14031,-0.01,0.00903,-0.00045,0.00508,-0.00056,0.28446
153,156672,30.71945,172.2,1.0,0.89,1.610946,-0.067946,14.533818,0.000986,1858,0.14518,-0.01,0.00827,-0.00042,0.00582,-0.02554,0.19669
154,157696,31.72591,196.85714,1.0,0.91,1.576074,0.069765,12.305016,0.000522,1889,0.14344,-0.01,0.01081,-0.00082,0.00458,-0.00944,0.27044
155,158720,33.12433,181.66667,1.0,0.92,1.578806,0.012132,5.651427,0.001458,1761,0.14346,-0.01,0.00695,-0.00102,0.0053,0.00112,0.10866
156,159744,42.56476,169.4,1.0,0.92,1.61513,0.009744,8.013949,0.001301,1892,0.14473,-0.01,0.00962,-0.00111,0.00547,-0.00345,0.24492
157,160768,25.94767,189.83333,0.66667,0.9,1.575346,-0.000534,19.245798,0.000532,1829,0.14185,-0.01,0.0082,0.00028,0.00482,-0.03905,0.19092
158,161792,34.4985,147.14286,1.0,0.9,1.593584,-0.010109,7.389816,0.00053,1893,0.14557,-0.01,0.00976,0.00055,0.00442,-0.00311,0.30473
159,162816,17.06744,182.25,0.625,0.88,1.612593,-0.000221,15.288563,0.000427,1907,0.14693,-0.01,0.00974,-0.00057,0.00485,-0.02371,0.19042
160,163840,30.04339,140.28571,0.85714,0.87,1.594325,-0.017721,13.759472,0.000796,1840,0.14144,-0.01,0.00939,0.00084,0.00534,-0.05168,0.27241
161,164864,28.42762,146.57143,0.85714,0.89,1.62763,-0.000664,16.53856,0.000242,1774,0.14445,-0.01,0.01086,-0.0005,0.00535,-0.01144,0.24574
162,165888,27.26019,147.42857,1.0,0.9,1.646546,0.016734,24.20935,0.000245,1923,0.14925,-0.01,0.00949,-0.00064,0.00497,-0.07671,0.28099
163,166912,32.93318,153.28571,1.0,0.92,1.634718,-0.000452,10.791247,0.000249,1850,0.1468,-0.01,0.01011,-0.00147,0.0054,-0.00353,0.28861
164,167936,25.2959,163.2,1.0,0.93,1.619124,-0.000743,15.607705,0.000339,1859,0.14355,-0.01,0.00942,-0.00203,0.00541,-0.02577,0.17388
165,168960,25.18013,145.57143,0.71429,0.91,1.627042,-0.000524,19.587547,0.000881,1844,0.14393,-0.01,0.00975,-0.00032,0.00503,-0.02558,0.2271
166,169984,29.79763,144.71429,0.85714,0.9,1.595167,-0.000557,16.029274,0.000495,1824,0.13967,-0.01,0.00791,-0.00046,0.00489,-0.03773,0.23894
