iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
53,54272,0.46786,375.0,0.0,0.11,1.403057,-0.00506,0.048726,0.006163,1969,-0.01,0.00321,-0.00039,0.00397,-0.00446,0.0
54,55296,14.9142,375.0,0.5,0.12,1.411504,-0.030954,3.926701,0.007961,1990,-0.01,0.00458,-0.0009,0.0041,-0.01397,0.05802
55,56320,-4.59664,375.0,0.0,0.11,1.462079,-0.004297,2.901253,0.004913,1849,-0.01,0.00376,0.00084,0.00444,-0.03923,0.0
56,57344,-7.62993,330.33333,0.0,0.1,1.460191,-0.00409,0.537596,0.002119,1995,-0.01,0.00288,-0.00022,0.00511,-0.01015,-0.00046
57,58368,-2.08018,375.0,0.0,0.1,1.462447,0.02361,0.061981,0.006794,2240,-0.01,0.00365,-0.00119,0.00435,-0.00242,0.0
58,59392,-0.67738,375.0,0.0,0.09,1.441495,-0.020402,0.951104,0.005025,1850,-0.01,0.00467,0.00015,0.00547,-0.01862,0.0
59,60416,-3.03849,283.8,0.2,0.09,1.490359,-0.000692,3.83482,0.003238,1982,-0.01,0.00785,0.00036,0.00538,-0.01326,0.0093
60,61440,15.03328,247.33333,0.66667,0.11,1.540858,0.037425,11.169081,0.003485,1609,-0.01,0.00585,-0.00034,0.00673,-0.00489,0.06033
61,62464,37.4637,348.5,1.0,0.12,1.554469,0.007828,19.129846,0.000503,1705,-0.01,0.00479,-0.0004,0.00574,-0.0556,0.0912
62,63488,0.92026,352.33333,0.33333,0.13,1.595569,0.012662,4.329361,0.00272,1768,-0.01,0.00383,9e-05,0.00579,-0.00307,0.03729
63,64512,-6.00017,342.25,0.0,0.13,1.531729,0.278435,4.476208,0.002323,2067,-0.01,0.00423,-0.00031,0.00572,-0.01078,-0.00049
64,65536,17.40598,248.33333,0.5,0.15,1.597796,0.054082,29.293005,0.003887,1789,-0.01,0.00866,0.00063,0.00587,-0.00706,0.15664
65,66560,23.95619,334.5,1.0,0.15,1.612024,-0.00036,13.677083,0.000918,1969,-0.01,0.00695,0.00076,0.00567,-0.01026,0.07856
66,67584,28.21414,177.75,0.75,0.18,1.611866,0.002569,49.379457,0.003087,2306,-0.01,0.00735,-0.00089,0.00572,-0.05256,0.23366
67,68608,5.96908,250.28571,0.28571,0.2,1.694928,-0.041504,32.020144,0.001241,1831,-0.01,0.00747,0.00061,0.00542,-0.02918,0.12983
68,69632,-6.6367,204.5,0.0,0.2,1.686859,-0.064548,10.353278,0.00722,2352,-0.01,0.00421,-0.00957,0.00531,-0.06602,-0.00237
69,70656,-9.87329,297.0,0.0,0.2,1.611053,-0.11354,1.886884,0.008008,2335,-0.01,0.00429,-0.00804,0.00434,-0.01044,-0.00059
70,71680,1.03733,375.0,0.33333,0.21,1.614883,-0.002203,5.287813,0.004067,2579,-0.01,0.00373,-0.00968,0.00327,-0.00302,0.03057
71,72704,-3.02094,375.0,0.0,0.21,1.655855,0.10719,8.986,0.004319,2198,-0.01,0.00513,-0.00241,0.00394,-0.03451,0.0
72,73728,11.35888,189.66667,0.33333,0.22,1.602045,-0.019345,18.233356,0.003837,2310,-0.01,0.00659,0.00051,0.00399,-0.0219,0.08842
73,74752,-2.17018,319.2,0.2,0.22,1.578974,0.036359,5.758124,0.00302,2104,-0.01,0.00587,-0.00124,0.00516,-0.01182,0.0266
74,75776,23.43323,204.5,0.66667,0.25,1.655667,0.061899,42.332265,0.006281,2152,-0.01,0.0088,-2e-05,0.00532,-0.01668,0.26233
75,76800,2.36514,212.0,0.5,0.26,1.628153,0.022711,10.000565,0.004098,2247,-0.01,0.00837,-0.01189,0.00472,-0.01951,0.04363
76,77824,-4.2838,233.33333,0.0,0.26,1.578802,0.011418,2.790506,0.00782,1778,-0.01,0.00609,-0.0168,0.00553,-0.01209,-0.0008
77,78848,14.43861,269.6,0.4,0.28,1.57522,0.000571,21.92205,0.001925,1628,-0.01,0.00725,-0.01047,0.00565,-0.01161,0.10962
78,79872,14.59156,191.85714,0.57143,0.32,1.573574,0.03843,40.821611,0.002643,1755,-0.01,0.00878,-0.00785,0.00523,-0.07381,0.2005
79,80896,30.28716,127.8,1.0,0.36,1.658783,0.003458,40.108209,0.00363,1721,-0.01,0.00974,-0.00361,0.00552,-0.00686,0.22038
80,81920,0.65969,215.16667,0.33333,0.38,1.668289,0.105624,28.18431,0.003217,2032,-0.01,0.00898,-0.01482,0.00545,-0.04971,0.09891
81,82944,9.4559,167.0,0.57143,0.42,1.684336,0.000364,25.952519,0.000727,1753,-0.01,0.00977,-0.00232,0.0056,-0.02272,0.13756
82,83968,22.13515,140.66667,0.66667,0.44,1.639041,-0.000956,21.537643,0.002486,2306,-0.01,0.00768,-0.0123,0.00473,-0.03465,0.14623
83,84992,11.58856,210.0,0.6,0.45,1.66174,-0.073777,38.962524,0.003318,2616,-0.01,0.00986,-0.01548,0.00414,-0.03287,0.16579
84,86016,1.4066,228.0,0.33333,0.43,1.644649,-0.000138,18.804366,0.000763,2119,-0.01,0.00789,-0.0124,0.00448,-0.03881,0.08464
85,87040,-5.95345,212.0,0.0,0.43,1.65532,-0.000156,6.428146,0.005864,2274,-0.01,0.00423,-0.0338,0.00408,-0.02052,-0.00104
86,88064,7.58846,285.0,0.5,0.44,1.643219,-0.000659,8.068705,0.003109,2051,-0.01,0.00353,-0.02054,0.00452,0.00022,0.04864
87,89088,2.77265,352.6,0.2,0.42,1.680506,0.008948,6.939888,0.003251,1755,-0.01,0.00427,-0.01777,0.00507,-0.00036,0.05967
88,90112,11.51932,300.0,0.33333,0.41,1.622233,-0.000239,11.432574,0.001479,1797,-0.01,0.00564,-0.01065,0.00493,-0.00203,0.06281
89,91136,17.86333,341.0,0.5,0.4,1.598708,-0.002036,12.279619,0.00361,1841,-0.01,0.00563,-0.01332,0.00507,-0.03128,0.05839
90,92160,8.16616,318.5,0.5,0.41,1.598083,0.000587,7.686279,0.001591,1866,-0.01,0.00538,-0.01064,0.00489,-0.00312,0.05919
91,93184,3.46675,305.0,0.5,0.42,1.598902,0.030158,10.901115,0.003749,1876,-0.01,0.00736,-0.01135,0.00459,-0.02661,0.07308
92,94208,21.1122,159.0,0.75,0.44,1.646771,-0.000387,19.32417,0.001907,1601,-0.01,0.00644,-0.00973,0.00453,-0.00699,0.11341
93,95232,19.85642,253.14286,0.71429,0.48,1.676381,0.003415,36.851402,0.003538,1624,-0.01,0.01018,-0.00219,0.00555,-0.05043,0.24077
94,96256,35.87554,128.66667,0.83333,0.52,1.725343,-0.010084,44.495285,0.017457,1896,-0.01,0.00816,-0.0088,0.00505,-0.03586,0.31929
95,97280,12.08202,193.66667,0.66667,0.53,1.776882,-0.082375,21.768335,0.001686,1744,-0.01,0.00954,-0.0172,0.0047,-0.01954,0.16201
96,98304,23.1841,183.0,1.0,0.57,1.715367,0.001871,34.831953,0.001274,1946,-0.01,0.00756,-0.00595,0.0051,-0.03543,0.2878
97,99328,15.57135,191.5,0.75,0.58,1.729257,0.000788,25.928463,0.004077,2120,-0.01,0.00714,-0.0061,0.00411,-0.03187,0.14604
98,100352,0.64811,276.0,0.25,0.58,1.703352,-0.001485,8.570592,0.002746,2215,-0.01,0.00614,-0.00268,0.00466,-0.01763,0.03036
99,101376,24.27274,173.14286,0.71429,0.58,1.725757,0.006489,33.54536,0.003986,1820,-0.01,0.00921,-0.00073,0.00594,-0.00892,0.26884
100,102400,31.47939,164.71429,0.85714,0.59,1.754147,0.054044,30.544786,0.001441,1770,-0.01,0.00909,-0.00942,0.00513,-0.00599,0.31962
101,103424,36.66373,110.0,1.0,0.6,1.726871,-0.001018,28.941027,0.001171,2371,-0.01,0.00749,-0.01494,0.00484,-0.03252,0.14789
102,104448,9.68227,256.6,0.4,0.6,1.702878,0.089199,32.049332,0.009278,2412,-0.01,0.00828,-0.01403,0.00473,-0.01084,0.15446
103,105472,11.59815,213.375,0.5,0.59,1.740989,0.071362,21.556009,0.007617,1628,-0.01,0.00899,-0.00978,0.00548,-0.02535,0.16125
104,106496,19.0234,165.0,0.75,0.59,1.710906,-0.043175,28.499468,0.001924,2141,-0.01,0.00805,-0.00636,0.00357,-0.03934,0.18149
105,107520,-6.88526,310.5,0.0,0.59,1.700265,0.001568,8.976107,0.004084,2469,-0.01,0.00488,-0.00805,0.00339,-0.02922,-0.00129
106,108544,4.86048,268.6,0.2,0.58,1.696361,-0.036669,9.867802,0.001526,2011,-0.01,0.00726,-0.00559,0.00507,-0.01569,0.06882
107,109568,27.5588,208.33333,0.83333,0.62,1.67617,7.8e-05,27.805083,0.000663,1589,-0.01,0.00746,-0.00192,0.00556,-0.01663,0.23299
108,110592,20.80374,207.5,0.75,0.64,1.63753,0.027594,20.15055,0.001499,1703,-0.01,0.00759,-0.00554,0.00511,-0.01019,0.14023
109,111616,12.42823,308.0,1.0,0.65,1.639644,-0.000769,14.727523,0.004177,1815,-0.01,0.00712,-0.00767,0.00333,-0.06067,0.07843
110,112640,16.22114,235.57143,0.71429,0.67,1.611549,0.000724,19.619531,0.000387,1774,-0.01,0.0088,0.00025,0.00511,-0.0123,0.21246
111,113664,25.10229,174.33333,0.83333,0.68,1.662766,0.000827,16.487736,0.00129,1602,-0.01,0.00814,-0.00094,0.00554,-0.00587,0.18936
112,114688,36.80517,189.5,1.0,0.71,1.655646,0.024173,21.566182,0.000481,1516,-0.01,0.01018,-0.00188,0.00565,-0.02926,0.24978
113,115712,32.70842,172.57143,1.0,0.71,1.649254,-6.3e-05,22.749642,0.000743,1584,-0.01,0.01007,-0.0042,0.00523,-0.02142,0.30032
114,116736,14.26873,175.25,0.75,0.73,1.589665,0.002476,15.089376,0.003254,1686,-0.01,0.00858,-0.00296,0.00535,-0.03464,0.10372
115,117760,12.79199,173.2,0.6,0.71,1.583963,-0.010642,15.92108,0.000489,1789,-0.01,0.00884,-0.00152,0.00546,-0.08109,0.1254
116,118784,13.42177,176.375,0.625,0.69,1.595378,-0.000569,16.654789,0.000938,1680,-0.01,0.00938,-0.00052,0.00596,-0.02834,0.23186
117,119808,18.78987,148.14286,0.71429,0.7,1.615297,0.029885,28.00077,0.000901,1648,-0.01,0.00893,-0.00348,0.00511,-0.12323,0.24282
118,120832,18.18431,173.75,1.0,0.71,1.599433,-0.001367,23.097329,0.00051,1824,-0.01,0.00898,-0.00708,0.00538,-0.03671,0.15638
119,121856,10.86955,186.16667,0.66667,0.71,1.556819,-0.006954,13.600434,0.002327,1632,-0.01,0.00754,-0.00295,0.00512,-0.02234,0.13549
120,122880,31.16602,156.25,1.0,0.73,1.515895,0.031277,23.672558,0.003227,1552,-0.01,0.01171,-0.0035,0.00587,-0.04701,0.33531
121,123904,29.45237,130.625,1.0,0.78,1.471433,-0.081117,33.347021,0.002349,1628,-0.01,0.01161,-0.00086,0.00473,-0.04573,0.30726
122,124928,23.00212,118.57143,0.71429,0.79,1.53989,0.001205,38.37202,0.002288,1685,-0.01,0.01115,-0.00525,0.00483,-0.03528,0.24357
123,125952,10.20294,143.0,0.66667,0.81,1.53307,0.027123,38.47836,0.000914,1628,-0.01,0.01468,0.00106,0.00612,-0.08154,0.21734
124,126976,19.21693,94.8,0.7,0.79,1.560302,-0.000716,42.440332,0.000786,1635,-0.01,0.01359,-0.00137,0.00594,-0.07898,0.31469
125,128000,24.00333,92.36364,0.81818,0.8,1.578778,-0.000697,51.21377,0.000631,1607,-0.01,0.0128,0.00055,0.00537,-0.07731,0.41123
126,129024,23.59626,143.22222,0.66667,0.77,1.559041,0.068935,27.576323,0.001679,1688,-0.01,0.01228,-0.00179,0.00646,-0.00837,0.31953
127,130048,25.91968,93.42857,0.71429,0.76,1.585429,0.036637,34.540522,0.001514,1620,-0.01,0.01348,-0.00166,0.00552,-0.06998,0.24995
128,131072,29.01759,105.91667,0.75,0.77,1.563528,0.001658,37.066369,0.002058,1590,-0.01,0.01432,-0.00396,0.00648,-0.01725,0.48458
129,132096,24.89211,92.54545,0.72727,0.77,1.549775,-0.023686,37.882914,0.002337,1521,-0.01,0.01327,0.0001,0.00612,-0.05334,0.37077
130,133120,26.48333,89.55556,0.77778,0.77,1.605464,0.002616,56.785026,0.003499,1656,-0.01,0.01456,-0.00191,0.0051,-0.04322,0.36652
131,134144,41.96188,83.0,1.0,0.77,1.596887,0.034034,27.71317,0.002004,1921,-0.01,0.01347,-0.00458,0.00513,-0.00214,0.3954
132,135168,13.5812,190.0,0.55556,0.73,1.650675,0.004823,37.5493,0.00645,1970,-0.01,0.01018,-0.00716,0.00564,-0.02846,0.23022
133,136192,24.35662,118.5,1.0,0.77,1.665519,0.075268,36.945242,0.005385,1590,-0.01,0.01303,-0.00092,0.00543,-0.07155,0.37075
134,137216,34.36336,109.25,0.875,0.78,1.706052,-0.011906,27.678253,0.003059,1468,-0.01,0.01184,0.00021,0.00643,-0.05212,0.32862
135,138240,7.07074,151.71429,0.57143,0.77,1.708801,0.004902,28.339166,0.00338,1811,-0.01,0.01101,0.00029,0.00543,-0.04602,0.13816
136,139264,30.91376,134.14286,1.0,0.77,1.730966,0.056529,29.248653,0.000689,1588,-0.01,0.01192,-0.00025,0.00548,-0.0534,0.25877
137,140288,30.29995,129.42857,1.0,0.8,1.750687,-0.024949,31.430938,0.001405,1519,-0.01,0.01148,0.00015,0.00623,-0.04196,0.28222
138,141312,29.55564,131.88889,0.88889,0.81,1.697735,-0.048243,24.726042,0.002111,1499,-0.01,0.01324,-0.00011,0.00602,-0.00857,0.35564
139,142336,13.48997,141.83333,0.66667,0.81,1.643643,0.017336,49.032934,0.003886,1733,-0.01,0.01022,-0.00878,0.00504,-0.1244,0.18239
140,143360,12.78331,123.16667,0.5,0.8,1.547423,0.002002,30.567702,0.003056,1810,-0.01,0.01026,-0.03002,0.00555,-0.06405,0.19363
141,144384,13.97181,151.625,0.5,0.78,1.578543,0.002657,35.305419,0.00278,1798,-0.01,0.01099,-0.01939,0.0063,-0.03631,0.25734
142,145408,26.27977,145.625,0.875,0.79,1.619726,-0.126763,34.771018,0.001106,1620,-0.01,0.01285,-0.0023,0.00592,-0.01346,0.31324
143,146432,44.07154,113.33333,1.0,0.8,1.631699,0.010724,38.405208,0.007715,1908,-0.01,0.0116,-0.01486,0.00472,-0.05397,0.36384
144,147456,26.44338,132.77778,0.77778,0.79,1.548074,-0.102421,41.65949,0.001162,1751,-0.01,0.01302,-0.03562,0.00596,-0.03823,0.36858
145,148480,16.15152,125.66667,0.66667,0.8,1.597715,0.008248,39.947076,0.0057,1578,-0.01,0.0134,-0.01193,0.00572,-0.0491,0.26609
146,149504,28.91891,113.0,0.75,0.77,1.602441,-0.035564,39.066404,0.000982,1444,-0.01,0.01405,-0.00035,0.00546,-0.042,0.44524
147,150528,32.60595,94.85714,0.71429,0.76,1.633602,0.090542,57.268765,0.004433,1694,-0.01,0.01391,-0.00138,0.00544,-0.04853,0.32191
148,151552,40.78784,102.5,1.0,0.79,1.6316,0.002246,36.54149,0.001773,1947,-0.01,0.013,-0.00856,0.00483,-0.018,0.4407
149,152576,9.35875,188.33333,0.5,0.76,1.594788,-0.000518,29.891563,0.001758,1958,-0.01,0.01031,-0.00605,0.00572,-0.05071,0.18189
150,153600,24.90941,173.0,0.71429,0.74,1.574018,-0.251342,40.023555,0.001178,1691,-0.01,0.01142,-0.0093,0.00545,-0.01292,0.26405
151,154624,30.71068,113.0,1.0,0.75,1.62648,0.106878,23.678672,0.002177,1583,-0.01,0.01118,0.00021,0.00592,-0.01955,0.25398
152,155648,30.23276,192.83333,0.66667,0.73,1.667431,-0.00021,28.662621,0.001874,1745,-0.01,0.0116,0.00023,0.00507,-0.09462,0.23917
153,156672,26.46277,124.625,0.875,0.76,1.6607,-0.000264,25.298182,0.001593,1741,-0.01,0.01079,-0.00154,0.00551,-0.04343,0.38671
154,157696,18.14059,200.14286,0.71429,0.78,1.610135,0.009093,20.918967,0.001687,1618,-0.01,0.01002,-0.00141,0.00533,-0.06178,0.22211
155,158720,8.47516,145.71429,0.71429,0.77,1.548274,0.084695,28.80176,0.00292,1545,-0.01,0.01206,0.00016,0.00482,-0.09103,0.15827
156,159744,28.58668,140.28571,1.0,0.78,1.6098,-0.000729,17.852835,0.000587,1561,-0.01,0.01208,0.00016,0.00529,-0.02301,0.27352
157,160768,28.57795,151.16667,0.83333,0.78,1.559572,0.003119,43.514403,0.003635,1767,-0.01,0.01022,-0.00121,0.00479,-0.0654,0.24477
158,161792,10.84407,219.75,0.75,0.78,1.552784,0.066174,34.056739,0.001141,1888,-0.01,0.00974,-0.00095,0.004,-0.09855,0.12181
159,162816,1.89459,193.4,0.6,0.77,1.562203,0.022608,26.383615,0.002408,1770,-0.01,0.00766,-0.00634,0.00529,-0.0406,0.10535
160,163840,2.29246,210.6,0.4,0.76,1.562261,-0.027645,19.086201,0.005692,1787,-0.01,0.00773,-0.00116,0.0055,-0.09445,0.08509
161,164864,24.10404,194.8,1.0,0.77,1.620314,0.033951,13.105574,0.00234,1816,-0.01,0.01042,-0.00402,0.00557,-0.04577,0.22773
162,165888,26.18165,201.0,0.875,0.78,1.597024,0.027149,15.157224,0.002593,1567,-0.01,0.00979,-0.00257,0.00555,-0.04469,0.29854
163,166912,31.86095,168.25,1.0,0.8,1.551992,0.064956,15.560029,0.002211,1728,-0.01,0.00986,-0.00152,0.00473,-0.03019,0.19562
164,167936,27.51331,178.57143,0.85714,0.79,1.567894,-0.001402,16.212296,0.000705,1672,-0.01,0.01,-0.00235,0.00537,-0.0339,0.27747
165,168960,21.95105,125.85714,0.71429,0.79,1.588053,0.000731,17.128387,0.001118,1539,-0.01,0.00866,-0.00367,0.00598,-0.02647,0.23158
166,169984,34.57598,154.28571,0.85714,0.81,1.579907,-0.000196,13.972571,0.000632,1443,-0.01,0.00937,-0.0025,0.00548,-0.01427,0.26134
167,171008,43.85369,180.6,1.0,0.81,1.600505,0.015265,14.334883,0.002089,1477,-0.01,0.00901,-0.00736,0.0054,0.00048,0.23278
168,172032,32.3439,156.25,0.75,0.81,1.576257,0.087882,20.333294,0.002219,1528,-0.01,0.00736,-0.00368,0.00497,-0.0271,0.15221
169,173056,12.669,227.33333,0.66667,0.81,1.607917,-0.001001,10.733092,0.00182,1610,-0.01,0.00886,-0.00325,0.00569,-0.03365,0.13999
170,174080,37.68025,209.6,1.0,0.81,1.61514,0.010535,14.576525,0.001801,1651,-0.01,0.00981,-0.00458,0.00522,-0.02091,0.23486
171,175104,6.7508,265.5,1.0,0.82,1.589192,-0.003826,6.088632,0.005306,1745,-0.01,0.00891,-0.00253,0.00609,0.0015,0.03687
172,176128,31.14705,212.25,0.875,0.83,1.63604,-0.001422,13.044366,0.002895,1534,-0.01,0.01074,-0.00194,0.00585,-0.02694,0.27928
173,177152,27.32565,188.4,1.0,0.84,1.625356,0.009101,13.957235,0.000804,1683,-0.01,0.0101,-0.00371,0.00561,-0.0306,0.21591
174,178176,27.18751,235.0,1.0,0.84,1.608115,-0.000715,24.868611,0.00148,1589,-0.01,0.00843,-0.0041,0.00503,-0.06808,0.1638
175,179200,19.47346,230.75,1.0,0.84,1.569883,-0.001202,6.007558,0.001702,1667,-0.01,0.00881,-0.00335,0.00615,-0.00131,0.13441
176,180224,25.9314,181.83333,0.66667,0.83,1.507077,-0.101096,29.398344,0.004383,1600,-0.01,0.00831,-0.00121,0.00573,-0.07328,0.20521
