iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
35,35840,-3.73986,388.0,0.0,0.0202,1.75306,-0.001664,1.079866,0.001254,4253,0.1194,0.5,1.0,-0.01,0.00307,-0.00142,0.00203,-0.02079,-0.00107
36,36864,-3.82237,345.0,0.0,0.02,1.808281,-0.045351,1.35938,0.006847,3235,0.13406,0.5,1.0,-0.01,0.00621,0.0004,0.00406,-0.02394,-0.00149
37,37888,-1.95327,450.0,0.0,0.02,1.756141,-0.104496,0.125592,0.006174,2301,0.13898,0.0,1.0,-0.01,0.00419,0.00035,0.0052,-0.00598,0.0
38,38912,-5.79788,209.0,0.0,0.02,1.77295,-0.034264,0.609067,0.009909,3743,0.14238,1.0,1.0,-0.01,0.00229,-0.00104,0.00203,-0.02565,-0.00084
39,39936,3.90306,386.66667,0.33333,0.03,1.759598,-0.002725,9.084068,0.007862,3650,0.12305,0.0,0.7,-0.01,0.00383,-0.00114,0.00293,-0.00793,0.04483
40,40960,-1.71859,450.0,0.0,0.03,1.771167,-0.038339,0.068291,0.007941,2927,0.11549,0.0,1.0,-0.01,0.00579,0.00059,0.00467,-0.00527,0.0
41,41984,-1.56191,450.0,0.0,0.03,1.727336,0.108466,0.060651,0.007014,3265,0.1462,0.0,1.0,-0.01,0.00345,0.00011,0.00295,-0.01568,0.0
42,43008,-3.13043,392.33333,0.0,0.03,1.719232,-0.003397,1.058629,0.007404,3662,0.11462,0.33333,1.0,-0.01,0.00502,0.0012,0.00435,-0.01247,-0.00084
43,44032,-1.70345,450.0,0.0,0.03,1.780554,-0.006116,0.053402,0.005268,2664,0.12497,0.0,1.0,-0.01,0.00433,0.0002,0.00379,-0.00721,0.0
44,45056,-2.30036,450.0,0.0,0.03,1.748695,-0.005511,0.063175,0.007577,2886,0.1232,0.0,0.0,-0.01,0.00429,0.0014,0.00451,-0.00854,0.0
45,46080,14.71601,334.0,0.5,0.04,1.76053,0.02771,14.010943,0.004655,3356,0.10755,0.0,0.66667,-0.01,0.00412,0.00106,0.00302,-0.00628,0.0802
46,47104,-1.58263,450.0,0.0,0.04,1.726254,0.03706,0.133864,0.002842,3201,0.12372,0.0,1.0,-0.01,0.00543,9e-05,0.0036,-0.00707,0.0
47,48128,-1.81308,450.0,0.0,0.04,1.704062,-0.004728,0.094995,0.006668,3192,0.13022,0.0,1.0,-0.01,0.00467,0.00016,0.00367,-0.00768,0.0
48,49152,-1.53866,450.0,0.0,0.04,1.734312,-0.025081,0.064924,0.004957,2933,0.13187,0.0,0.0,-0.01,0.00439,-0.00046,0.00374,-0.0048,0.0
49,50176,-1.5254,450.0,0.0,0.04,1.656731,0.019444,0.049786,0.007659,3099,0.11578,0.0,1.0,-0.01,0.00324,0.0002,0.00231,-0.00885,0.0
50,51200,-2.24106,450.0,0.0,0.04,1.750421,-0.058996,0.072608,0.007653,2873,0.11091,0.0,1.0,-0.01,0.00466,0.00107,0.00482,-0.00302,0.0
51,52224,15.01495,307.0,0.5,0.06,1.725421,0.001552,22.891958,0.004767,2497,0.12513,0.0,1.0,-0.01,0.00522,0.00165,0.00403,-0.00572,0.11409
52,53248,-1.89826,450.0,0.0,0.06,1.740375,0.008816,0.171949,0.003997,3115,0.13859,0.0,1.0,-0.01,0.00493,0.00189,0.00191,-0.01002,0.0
53,54272,-1.14102,450.0,0.0,0.06,1.725577,0.00566,0.084308,0.004567,3900,0.11569,0.0,0.0,-0.01,0.00386,0.00015,0.00157,-0.0066,0.0
54,55296,-1.58578,450.0,0.0,0.06,1.742865,-0.036734,0.070658,0.006304,2940,0.11274,0.0,0.75,-0.01,0.00499,4e-05,0.00365,-0.00125,0.0
55,56320,-1.52082,450.0,0.0,0.06,1.73765,-0.005116,0.092615,0.004256,2508,0.13797,0.0,1.0,-0.01,0.00426,0.00069,0.00441,-0.00529,0.0
56,57344,-1.58525,450.0,0.0,0.06,1.680312,-0.00256,0.054402,0.0044,2739,0.12739,0.0,1.0,-0.01,0.00294,-0.00018,0.00457,0.00023,0.0
57,58368,-0.17757,450.0,0.0,0.06,1.660822,0.044121,3.333375,0.012505,2927,0.12681,0.0,0.0,-0.01,0.00307,-0.00035,0.00417,-0.02899,0.0
58,59392,-5.18796,450.0,0.0,0.06,1.754217,-0.042972,2.058814,0.004507,2024,0.12012,0.25,1.0,-0.01,0.00539,0.00023,0.00515,-0.02617,0.0
59,60416,-8.98407,450.0,0.0,0.06,1.754915,-0.004593,0.067411,0.007762,2308,0.12731,0.5,1.0,-0.01,0.00426,0.00086,0.00433,-0.00303,0.0
60,61440,-1.6063,450.0,0.0,0.06,1.733675,-0.005177,0.042597,0.006891,2909,0.12221,0.0,0.0,-0.01,0.00231,-7e-05,0.00332,-0.00212,0.0
61,62464,-0.99237,450.0,0.0,0.06,1.795821,0.029309,0.017334,0.00649,2304,0.12629,0.0,1.0,-0.01,0.00433,0.00022,0.005,4e-05,0.0
62,63488,8.81255,414.0,0.33333,0.07,1.863943,-0.001647,6.877681,0.004606,1781,0.12711,0.0,1.0,-0.01,0.00353,0.00028,0.00627,0.00021,0.03182
63,64512,44.68966,290.0,1.0,0.08,1.811477,-0.000982,10.919551,0.002588,1823,0.12566,0.0,0.0,-0.01,0.00368,0.00058,0.00545,-0.00227,0.04993
64,65536,28.54739,323.0,1.0,0.11,1.799219,-0.103247,32.603478,0.005201,2066,0.12909,0.0,1.0,-0.01,0.00352,1e-05,0.00538,-0.00075,0.11691
65,66560,-0.75065,450.0,0.0,0.11,1.782605,-0.03934,0.196375,0.005351,1892,0.1375,0.0,1.0,-0.01,0.00489,0.00024,0.00511,-0.00178,0.0
66,67584,-0.67159,450.0,0.0,0.11,1.722367,-0.002116,0.172777,0.005879,2212,0.13865,0.0,0.66667,-0.01,0.00326,-0.00019,0.00417,-0.00142,0.0
67,68608,-0.54229,450.0,0.0,0.1,1.693049,-0.001122,0.155836,0.003791,2328,0.13394,0.0,0.0,-0.01,0.00356,0.00014,0.00441,-0.00054,0.0
68,69632,-1.37885,450.0,0.0,0.1,1.738242,8e-06,0.130069,0.002146,1985,0.13866,0.0,1.0,-0.01,0.00427,-0.00027,0.00482,-0.0025,0.0
69,70656,-1.35043,450.0,0.0,0.1,1.689766,-0.001909,0.152973,0.004794,2087,0.14697,0.0,1.0,-0.01,0.0032,3e-05,0.00475,-0.00478,0.0
70,71680,-0.60316,450.0,0.0,0.1,1.750808,-0.000577,1.870519,0.001591,2175,0.14605,0.0,1.0,-0.01,0.00397,-0.00052,0.00463,-0.01725,0.0
71,72704,-1.085,450.0,0.0,0.1,1.733165,-0.00424,0.031945,0.006556,1982,0.1314,0.0,0.0,-0.01,0.00327,-0.00028,0.0064,-0.0005,0.0
72,73728,-7.22787,450.0,0.0,0.09,1.749849,-0.005818,0.027638,0.008171,1716,0.12703,0.5,1.0,-0.01,0.00451,0.00059,0.0063,6e-05,0.0
73,74752,9.6494,406.0,0.25,0.1,1.758916,-0.164488,23.733861,0.008072,1714,0.13603,0.0,1.0,-0.01,0.0046,0.00053,0.00629,-0.00057,0.04151
74,75776,36.04911,217.33333,1.0,0.13,1.709532,0.043702,25.589061,0.002334,2001,0.13683,0.0,1.0,-0.01,0.00445,0.00058,0.00595,-0.00107,0.14314
75,76800,11.75526,422.33333,0.33333,0.14,1.777178,-0.001837,5.688747,0.001952,1912,0.13665,0.0,0.0,-0.01,0.00657,0.00056,0.00596,-0.00107,0.04417
76,77824,6.96353,340.5,0.5,0.15,1.71021,-0.002142,9.942606,0.00347,2839,0.15111,0.0,0.0,-0.01,0.00392,0.0008,0.00241,-0.02638,0.03205
77,78848,5.57891,356.25,0.5,0.17,1.704108,-0.001153,7.913525,0.003167,1987,0.12911,0.25,0.0,-0.01,0.0055,4e-05,0.006,-0.00436,0.03786
78,79872,11.96911,286.6,0.4,0.18,1.703226,-0.000341,20.398846,0.002971,1914,0.13624,0.4,0.0,-0.01,0.00506,0.00107,0.00515,-0.01226,0.10152
79,80896,6.23634,347.0,1.0,0.19,1.655487,0.000911,4.834224,0.005181,2203,0.13834,0.0,0.0,-0.01,0.00401,0.0006,0.00543,-0.02588,0.01028
80,81920,-4.70306,262.33333,0.0,0.19,1.636399,-0.000606,1.137405,0.00162,2533,0.13941,0.66667,0.5,-0.01,0.00335,-0.00054,0.00479,-0.00937,-0.001
81,82944,-2.33355,379.75,0.0,0.19,1.635771,0.072641,1.55282,0.002613,2040,0.13044,0.25,1.0,-0.01,0.00472,0.00032,0.00596,-0.01142,-0.00041
82,83968,-4.57367,450.0,0.0,0.19,1.670557,0.063708,0.100452,0.007001,1935,0.13434,0.5,0.0,-0.01,0.00401,0.00088,0.00656,0.00037,0.0
83,84992,nan,nan,0.0,0.19,1.642344,-0.000944,1.378279,0.005845,2285,0.12982,0.0,0.0,-0.01,0.00245,0.00067,0.00469,-0.01682,0.0
84,86016,-1.95989,450.0,0.0,0.18,1.622094,-0.005003,0.065432,0.007638,2508,0.11633,0.25,0.5,-0.01,0.00296,0.00075,0.00475,0.00209,0.0
85,87040,-0.64309,450.0,0.0,0.18,1.607653,-0.01675,0.112154,0.006663,1798,0.12367,0.0,0.0,-0.01,0.00468,0.00091,0.00533,-0.00208,0.0
86,88064,nan,nan,0.0,0.18,1.595747,-0.00108,5.907654,0.002663,2448,0.12284,0.0,0.0,-0.01,0.00389,0.00091,0.00467,-0.06064,0.0
87,89088,0.00702,450.0,0.0,0.18,1.530923,-0.060257,0.030313,0.007048,3860,0.11279,0.0,0.0,-0.01,0.00216,-0.00029,0.00366,-0.00062,0.0
88,90112,-4.55812,450.0,0.0,0.18,1.488125,-0.051937,0.041976,0.004484,2255,0.11317,0.25,0.0,-0.01,0.00517,0.00099,0.00534,0.00063,0.0
89,91136,3.13763,383.66667,0.33333,0.19,1.518711,0.001543,8.729909,0.005988,1993,0.1175,0.33333,0.0,-0.01,0.00383,0.00129,0.00474,0.00024,0.03888
90,92160,nan,nan,0.0,0.19,1.449729,-0.06589,0.055809,0.003683,2320,0.12851,0.0,0.0,-0.01,0.00224,0.00019,0.00457,-0.00045,0.0
91,93184,-0.09582,450.0,0.0,0.17,1.436111,-0.004856,0.033192,0.005049,2150,0.13193,0.0,0.0,-0.01,0.00242,5e-05,0.00486,0.00058,0.0
92,94208,-0.49719,450.0,0.0,0.17,1.516099,-0.033748,0.059049,0.004264,1895,0.12833,0.0,0.6,-0.01,0.00373,0.00117,0.00544,0.00014,0.0
93,95232,-1.41435,450.0,0.0,0.17,1.470398,-0.002077,0.046632,0.002002,2102,0.13162,0.0,0.66667,-0.01,0.00433,0.00051,0.00552,0.00135,0.0
94,96256,-9.00173,311.0,0.0,0.17,1.469218,-0.03146,0.880964,0.005175,2393,0.13899,1.0,0.0,-0.01,0.00228,2e-05,0.00544,-0.01351,-0.00044
95,97280,-0.67879,415.0,0.0,0.17,1.484669,-0.002672,0.568286,0.00548,1867,0.12829,0.2,0.625,-0.01,0.00514,0.00097,0.00613,-0.00757,-0.00036
96,98304,0.13097,450.0,0.0,0.17,1.446872,-0.004165,0.096157,0.004673,2402,0.13147,0.0,0.75,-0.01,0.00323,7e-05,0.00494,-0.00101,0.0
97,99328,-5.0613,253.0,0.0,0.17,1.500119,-0.002674,0.700659,0.006638,2640,0.139,1.0,0.0,-0.01,0.00211,0.00059,0.00524,-0.0046,-0.00051
98,100352,-0.6419,450.0,0.0,0.17,1.558906,-0.004432,0.04013,0.005374,2374,0.13149,0.0,1.0,-0.01,0.00268,-0.00026,0.00515,0.00205,0.0
99,101376,21.15125,295.33333,0.5,0.2,1.527156,0.045897,28.552408,0.004966,1885,0.12184,0.0,0.66667,-0.01,0.00503,0.00122,0.00597,0.00093,0.15303
100,102400,28.85447,207.75,0.75,0.21,1.550922,0.064597,47.787145,0.00651,1858,0.13144,0.0,0.46667,-0.01,0.00544,0.00147,0.00602,0.00068,0.27417
101,103424,16.8949,136.66667,0.83333,0.26,1.598396,0.024854,34.259319,0.007608,1831,0.15229,0.5,0.83333,-0.01,0.00651,-0.00035,0.00499,-0.05645,0.18514
102,104448,11.1371,177.8,0.6,0.29,1.527045,0.001541,35.697865,0.006069,1889,0.15925,0.4,0.82609,-0.01,0.00674,-0.00329,0.00432,-0.08854,0.13168
103,105472,22.29811,111.0,0.75,0.32,1.627344,0.00631,48.803796,0.007969,2545,0.16392,0.75,1.0,-0.01,0.00558,-0.00596,0.00452,-0.09258,0.24558
104,106496,-7.12176,263.6,0.0,0.32,1.681752,0.068621,3.463516,0.0071,2551,0.17884,0.6,0.93443,-0.01,0.00818,-0.0162,0.00403,-0.02033,-0.00148
105,107520,33.8033,200.25,1.0,0.33,1.668203,0.004973,39.758197,0.004242,2382,0.15486,0.0,0.84483,-0.01,0.00593,-0.00804,0.00479,0.00081,0.21868
106,108544,21.95763,237.0,0.75,0.34,1.751523,-0.254676,44.523436,0.008983,2605,0.16098,0.25,0.96809,-0.01,0.00634,-0.01118,0.00463,-0.00409,0.19042
107,109568,-3.66291,348.0,0.33333,0.33,1.734956,-0.001095,16.248113,0.005491,3039,0.17598,0.66667,0.97826,-0.01,0.00639,-0.01594,0.00426,-0.07709,0.01493
108,110592,-8.69843,277.5,0.0,0.31,1.546649,-0.033249,6.485037,0.012408,2686,0.1563,0.83333,0.9781,-0.01,0.00831,-0.00775,0.00494,-0.05665,-0.00213
109,111616,16.46235,167.4,0.6,0.32,1.643815,0.00572,30.439952,0.006594,2309,0.13828,0.4,0.97222,-0.01,0.00836,-0.00214,0.00483,-0.02143,0.1597
110,112640,21.41418,178.0,0.6,0.35,1.674105,-0.024193,32.347822,0.004155,2100,0.15845,0.4,0.86364,-0.01,0.00791,-0.0057,0.00459,-0.01057,0.18298
111,113664,36.42678,118.0,1.0,0.37,1.738632,0.065184,17.895484,0.005798,2942,0.20435,0.0,0.90476,-0.01,0.00423,-0.03457,0.00344,-0.00389,0.14928
112,114688,7.53121,338.0,0.4,0.39,1.655413,0.00244,16.507109,0.00647,2474,0.18184,0.2,0.95568,-0.01,0.00666,-0.01993,0.00437,-0.01058,0.12202
113,115712,3.23686,201.8,0.2,0.4,1.57116,0.007192,19.839589,0.004955,2571,0.14185,0.6,0.9697,-0.01,0.00765,-0.00289,0.00373,-0.0605,0.09763
114,116736,9.3325,202.5,0.5,0.42,1.649888,0.003513,25.252456,0.008375,2523,0.15223,0.5,0.96875,-0.01,0.00718,-0.02299,0.00526,-0.04629,0.12028
115,117760,17.41047,242.4,0.6,0.44,1.697705,0.090795,26.993593,0.005986,2045,0.15431,0.4,0.97059,-0.01,0.00598,-0.01478,0.00572,-0.03105,0.17795
116,118784,16.59902,247.66667,0.66667,0.48,1.617693,-0.000337,36.72627,0.004624,1819,0.15365,0.33333,0.96571,-0.01,0.0071,-0.00953,0.006,-0.07607,0.20242
117,119808,37.29478,150.33333,1.0,0.54,1.601045,0.003956,50.996641,0.005565,2020,0.15509,0.0,0.84722,-0.01,0.00734,-0.00199,0.00529,-0.06228,0.32071
118,120832,0.66155,111.14286,0.28571,0.56,1.562495,-0.001319,27.391569,0.002338,2133,0.16268,0.71429,0.7,-0.01,0.00943,-0.00646,0.00503,-0.06054,0.11478
119,121856,23.88588,217.75,0.75,0.57,1.603481,0.001647,41.269456,0.005908,2036,0.15829,0.25,0.98039,-0.01,0.00848,-0.00873,0.00501,-0.00319,0.32312
120,122880,9.4265,146.57143,0.71429,0.57,1.532442,0.014529,33.826945,0.008382,2149,0.16003,0.57143,0.94872,-0.01,0.00984,-0.0014,0.00439,-0.11809,0.18949
121,123904,11.26373,114.75,0.75,0.56,1.442322,0.002926,23.554371,0.003306,2223,0.16051,0.25,0.625,-0.01,0.0082,-0.00224,0.00314,-0.05603,0.0922
122,124928,20.74579,114.75,0.75,0.57,1.493461,0.006918,31.643944,0.007171,2537,0.1817,0.25,0.66667,-0.01,0.00798,-0.0072,0.00361,-0.05969,0.16018
123,125952,4.64899,255.4,0.6,0.56,1.507751,0.012008,19.07941,0.00573,2348,0.1855,0.6,0.82308,-0.01,0.00804,-0.01228,0.00438,-0.01797,0.13928
124,126976,19.14358,202.75,0.625,0.58,1.596882,0.033808,33.118822,0.007951,2133,0.18008,0.375,0.97826,-0.01,0.00929,-0.00883,0.00342,-0.02241,0.26822
125,128000,34.75934,163.83333,0.83333,0.59,1.594606,0.006521,42.644592,0.011233,1913,0.18227,0.16667,0.93651,-0.01,0.00691,-0.01278,0.00454,-0.04987,0.3269
126,129024,8.80231,151.66667,0.33333,0.59,1.532173,0.000561,23.549412,0.007586,2142,0.19474,0.66667,0.94,-0.01,0.00771,-0.02278,0.00463,-0.03158,0.07573
127,130048,18.19171,224.5,0.83333,0.63,1.570187,0.005474,28.612997,0.007586,2203,0.193,0.33333,0.92578,-0.01,0.00679,-0.02344,0.00401,-0.00197,0.22288
128,131072,11.79166,203.2,0.4,0.62,1.560299,-0.118255,45.216521,0.005011,2284,0.18897,0.4,0.99672,-0.01,0.00694,-0.01495,0.00419,-0.02283,0.14919
129,132096,23.12665,182.8,0.6,0.62,1.573713,0.001936,32.690995,0.006576,2483,0.1803,0.2,0.95031,-0.01,0.0079,-0.01611,0.00451,-0.07124,0.22247
130,133120,8.08988,192.5,0.5,0.62,1.569595,0.003916,21.63245,0.004941,2016,0.16851,0.5,0.89175,-0.01,0.00921,-0.01004,0.00461,-0.03912,0.1539
131,134144,27.82667,156.0,0.75,0.64,1.634658,0.023676,31.1287,0.004266,2399,0.20882,0.25,0.8913,-0.01,0.00638,-0.02318,0.00443,-0.03432,0.19926
132,135168,30.84288,187.25,0.75,0.66,1.595842,0.001955,29.110155,0.006631,2222,0.21114,0.0,0.98529,-0.01,0.00567,-0.04073,0.00467,-0.00677,0.22366
133,136192,-9.47669,349.0,0.2,0.63,1.587519,0.014807,12.898201,0.006937,2894,0.18477,0.6,0.96443,-0.01,0.00678,-0.0276,0.00454,-0.03179,0.02762
134,137216,9.69878,257.66667,0.66667,0.64,1.675158,0.004787,23.108803,0.00678,3141,0.19597,0.0,0.93455,-0.01,0.00569,-0.02719,0.00248,-0.01115,0.09429
135,138240,3.1145,204.4,0.4,0.62,1.540226,0.017451,29.561681,0.003815,2836,0.16406,0.6,0.98113,-0.01,0.00719,-0.01208,0.00339,-0.09512,0.12455
136,139264,22.5162,204.5,0.5,0.6,1.564089,0.005032,33.717737,0.008298,2169,0.14272,0.33333,0.93023,-0.01,0.00847,-0.00065,0.00538,-0.02857,0.20721
137,140288,13.46601,204.8,0.6,0.61,1.594877,0.014009,20.531922,0.007471,2724,0.17046,0.4,0.97619,-0.01,0.00817,-0.00583,0.00555,-0.03119,0.15494
138,141312,21.08742,150.8,0.6,0.61,1.594374,0.015145,31.616063,0.004783,2888,0.17113,0.4,0.90323,-0.01,0.00547,-0.00493,0.00464,-0.02322,0.21788
139,142336,6.27931,298.75,0.5,0.6,1.559605,0.000762,22.639623,0.00726,2611,0.15561,0.5,0.8972,-0.01,0.00702,-0.00416,0.00547,-0.05819,0.09533
140,143360,30.20395,214.33333,0.66667,0.61,1.609234,-0.029171,33.789402,0.006375,3318,0.17373,0.33333,0.96875,-0.01,0.00518,-0.0113,0.00408,-0.01442,0.19856
141,144384,50.71546,111.0,1.0,0.61,1.578256,0.084386,23.551872,0.011929,4371,0.2088,0.0,0.5,-0.01,0.00282,-0.02176,0.00297,-0.07385,0.12676
142,145408,-0.25862,396.33333,0.16667,0.57,1.587544,0.031309,13.99706,0.006422,2944,0.15114,0.66667,0.97619,-0.01,0.00706,-0.00823,0.00549,-0.0009,0.10257
143,146432,-1.7132,450.0,0.0,0.56,1.626606,0.002872,10.581147,0.007855,2754,0.1576,0.0,1.0,-0.01,0.00526,-0.00508,0.00398,-0.00122,0.0
144,147456,-18.72575,273.5,0.0,0.54,1.763173,-0.123042,8.939841,0.007906,3094,0.16856,1.0,1.0,-0.01,0.00319,-0.01015,0.00261,-0.02404,-0.00057
145,148480,7.07779,370.4,0.4,0.53,1.66213,0.074346,23.32146,0.005987,3103,0.15689,0.2,0.86385,-0.01,0.00587,-0.00609,0.00379,-0.04351,0.12175
146,149504,26.75819,247.57143,0.57143,0.54,1.59277,-0.039181,42.810701,0.005788,2264,0.13582,0.0,0.85556,-0.01,0.00956,0.0005,0.00589,-0.05654,0.23716
147,150528,47.66006,100.0,1.0,0.54,1.676804,0.000433,38.27864,0.002516,2761,0.1477,0.0,0.25,-0.01,0.00615,-0.00729,0.00408,-0.03304,0.24842
148,151552,42.04913,96.0,1.0,0.54,1.644043,0.001904,18.970087,0.004434,3814,0.13712,0.0,0.75,-0.01,0.00327,-0.00769,0.00297,-0.00675,0.10603
149,152576,-13.04336,450.0,0.0,0.5,1.600301,0.089969,11.131046,0.018157,4178,0.13658,0.5,0.83607,-0.01,0.005,-0.01109,0.00276,-0.08008,0.0
150,153600,7.12735,334.33333,0.33333,0.51,1.584991,0.048445,15.286829,0.002946,2767,0.13391,0.33333,0.9771,-0.01,0.0067,0.0009,0.00434,-0.02499,0.08922
151,154624,-5.29886,450.0,0.0,0.5,1.748168,0.006867,7.925267,0.008833,3692,0.17769,0.5,1.0,-0.01,0.00531,-0.00413,0.00316,-0.04409,0.0
