iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
30,30720,3.92945,118.22222,0.33333,0.25,1.95531,0.026427,18.149508,0.003706,1171,0.13681,0.66667,0.875,,,-0.01,0.01619,-0.0015,-0.01631,-0.01723,0.08387
31,31744,4.45618,99.57143,0.28571,0.26,2.000161,3.8e-05,20.54296,0.000931,1102,0.13993,0.85714,0.875,,,-0.01,0.01333,-0.00055,-0.01455,-0.02513,0.06796
32,32768,-3.64979,130.33333,0.0,0.24,1.94152,0.001445,2.57626,0.005889,1259,0.14359,1.0,1.0,,,-0.01,0.01404,-0.00303,-0.01322,-0.02689,-0.00403
33,33792,20.30228,96.81818,0.54545,0.27,1.979176,0.00406,71.351566,0.00702,1076,0.13643,0.45455,0.91667,,,-0.01,0.01669,-0.00075,-0.0151,-0.01646,0.30548
34,34816,0.2895,132.0,0.2,0.27,2.001816,-0.000167,8.429347,0.003914,1173,0.15013,0.8,1.0,,,-0.01,0.0117,-0.00233,-0.01705,-0.01427,0.02591
35,35840,26.08105,162.875,0.75,0.31,2.022847,-0.16385,118.355126,0.006,1112,0.14576,0.375,0.92857,,,-0.01,0.01762,-0.0006,-0.0154,-0.00964,0.29832
36,36864,15.59869,126.2,0.6,0.34,2.028542,0.01608,21.844827,0.001609,1086,0.1516,0.8,1.0,,,-0.01,0.01372,-0.00172,-0.01861,-0.01164,0.11579
37,37888,16.3685,158.0,0.4,0.34,2.038139,-0.001796,31.833143,0.00138,1216,0.1685,0.6,0.94118,,,-0.01,0.01231,-0.00408,-0.02458,-0.00902,0.14253
38,38912,2.3779,233.0,0.33333,0.33,2.024459,-0.001354,16.153564,0.003029,1178,0.15971,0.5,0.9661,,,-0.01,0.01395,-0.00337,-0.02095,-0.00977,0.07095
39,39936,7.34361,173.14286,0.28571,0.34,2.012806,-9.4e-05,19.223944,0.001432,1004,0.14513,0.85714,1.0,,,-0.01,0.01522,-0.00182,-0.01927,-0.01401,0.09119
40,40960,-3.59744,114.57143,0.0,0.33,1.986248,-0.049245,4.111535,0.007784,1254,0.15469,1.0,1.0,,,-0.01,0.01187,-0.00229,-0.0157,-0.02344,-0.003
41,41984,14.31811,112.1,0.4,0.33,2.017856,-0.000358,47.857142,0.00629,1057,0.14108,0.6,1.0,,,-0.01,0.01544,-0.00042,-0.01767,-0.0152,0.20816
42,43008,3.37021,156.57143,0.14286,0.33,2.020777,0.000472,12.10131,0.003525,1134,0.1443,0.85714,1.0,,,-0.01,0.00993,-0.00121,-0.01627,-0.0178,0.06602
43,44032,24.19792,137.16667,0.66667,0.35,2.05274,0.033005,43.073747,0.009032,1210,0.151,0.5,0.8,,,-0.01,0.01507,-0.00211,-0.01974,-0.00945,0.2255
44,45056,0.81562,230.0,0.2,0.34,2.028002,-0.001656,11.107468,0.003251,1238,0.17121,0.6,1.0,,,-0.01,0.01237,-0.00417,-0.02101,-0.00908,0.04304
45,46080,19.34549,171.85714,0.71429,0.38,2.058524,0.000481,47.039812,0.002196,1133,0.15481,0.28571,0.94872,,,-0.01,0.01436,-0.00204,-0.02048,-0.01092,0.21711
46,47104,16.35348,157.0,0.75,0.4,1.998236,0.084561,24.420625,0.001942,1538,0.17647,0.25,0.82353,,,-0.01,0.01335,-0.0041,-0.01876,-0.01706,0.15029
47,48128,14.29577,193.625,0.625,0.45,2.068714,0.001301,38.391164,0.00473,1118,0.14997,0.75,0.91111,,,-0.01,0.01724,-0.00183,-0.01906,-0.00783,0.19267
48,49152,15.56208,110.4,0.4,0.45,2.052531,-0.00156,26.951967,0.001061,1137,0.14906,0.6,0.9,,,-0.01,0.01414,-0.00298,-0.02026,-0.01301,0.12411
49,50176,9.38881,198.4,0.6,0.44,2.010193,-0.000617,26.49682,0.002667,1319,0.16194,0.6,0.97143,,,-0.01,0.01202,-0.00486,-0.01995,-0.01811,0.10944
50,51200,0.91063,180.83333,0.33333,0.44,1.968724,6.5e-05,13.371927,0.009027,1442,0.16487,0.83333,0.93333,,,-0.01,0.01091,-0.00452,-0.02202,-0.01582,0.04992
51,52224,23.24936,169.5,0.66667,0.43,1.999118,0.062136,38.072884,0.002318,1119,0.15448,0.33333,1.0,,,-0.01,0.01515,-0.00238,-0.01919,-0.01,0.22418
52,53248,24.09394,146.6,0.8,0.45,1.96699,-0.001866,35.873544,0.000896,1291,0.16247,0.4,0.9,,,-0.01,0.01227,-0.00263,-0.01818,-0.01005,0.20715
53,54272,34.18411,178.28571,0.85714,0.48,1.993387,0.05239,65.7319,0.009138,1485,0.17589,0.42857,0.95238,,,-0.01,0.01522,-0.00774,-0.02712,-0.00065,0.45204
54,55296,23.93107,212.8,0.8,0.5,2.055109,-0.000998,22.447281,0.005015,914,0.14869,0.2,0.94286,,,-0.01,0.01198,-0.00541,-0.02,-0.00221,0.15485
55,56320,50.46681,164.57143,1.0,0.55,2.022646,-0.000933,58.424694,0.001022,955,0.14763,0.0,0.93258,,,-0.01,0.01637,-0.00185,-0.01883,-0.00613,0.42225
56,57344,43.85988,129.44444,1.0,0.63,1.958631,-0.086883,88.105459,0.003205,1032,0.15454,0.11111,0.94545,,,-0.01,0.01686,-0.00381,-0.02221,-0.00532,0.51113
57,58368,27.18816,162.66667,0.83333,0.66,2.01638,0.017052,33.30155,0.000994,1146,0.16958,0.33333,0.91176,,,-0.01,0.01474,-0.00607,-0.02985,-0.00486,0.26067
58,59392,40.7665,162.42857,1.0,0.71,1.970408,-5.4e-05,53.534922,0.00109,1071,0.15547,0.14286,0.9726,,,-0.01,0.01577,-0.0043,-0.02303,-0.00607,0.39701
59,60416,34.57444,152.375,0.75,0.73,1.989496,-0.000221,49.602342,0.001304,1115,0.15911,0.375,0.95312,,,-0.01,0.01525,-0.00406,-0.01851,-0.00444,0.39707
60,61440,48.22721,136.0,1.0,0.78,2.061408,-0.050426,40.816244,0.001072,999,0.15247,0.0,0.92727,,,-0.01,0.01618,-0.00377,-0.02281,-0.00088,0.42726
61,62464,45.84722,140.5,1.0,0.8,2.025882,-0.070554,53.344213,0.001952,1007,0.15647,0.0,0.9434,,,-0.01,0.01655,-0.00547,-0.02375,-0.00174,0.34657
62,63488,45.36694,185.8,1.0,0.8,1.980948,-0.001029,33.227981,0.001745,1070,0.16326,0.0,0.94118,,,-0.01,0.0149,-0.0038,-0.01831,-0.00584,0.31049
63,64512,48.64496,140.33333,1.0,0.83,1.992211,-6e-05,49.395731,0.001729,1145,0.15629,0.0,0.96875,,,-0.01,0.01539,-0.0025,-0.01805,-0.0042,0.4146
64,65536,27.82322,193.85714,0.85714,0.86,1.922043,0.034628,29.517011,0.001198,1312,0.16823,0.42857,0.96825,,,-0.01,0.01624,-0.00489,-0.01837,-0.00681,0.34699
65,66560,49.66057,125.55556,1.0,0.91,2.023359,0.002009,51.947352,0.003207,968,0.14128,0.0,0.92593,,,-0.01,0.01771,-0.00064,-0.021,-0.00038,0.53021
66,67584,61.62786,110.0,1.0,0.93,1.980681,-0.001218,41.80945,0.000515,1063,0.15349,0.0,1.0,,,-0.01,0.01271,-0.00368,-0.0231,-0.00167,0.39524
67,68608,35.71985,206.2,1.0,0.93,1.955486,-0.001157,24.631093,0.001248,1164,0.16605,0.0,0.93548,,,-0.01,0.01269,-0.00467,-0.03066,-0.00127,0.28124
68,69632,45.96756,191.16667,1.0,0.95,1.907686,0.070513,25.990893,0.002225,1007,0.15448,0.0,0.94737,,,-0.01,0.01251,-0.00415,-0.0242,-0.00216,0.35664
69,70656,49.34731,133.28571,1.0,0.96,1.963877,0.000226,36.884324,0.001314,994,0.15315,0.0,0.91667,,,-0.01,0.01473,-0.00203,-0.02322,-0.00109,0.42102
70,71680,54.08873,136.18182,1.0,0.96,1.939807,0.000827,45.765319,0.002596,907,0.14003,0.0,0.96721,,,-0.01,0.01667,-0.00197,-0.02127,0.00172,0.65202
71,72704,60.40758,118.85714,1.0,0.97,1.90817,0.056513,30.605323,0.00129,959,0.14474,0.0,0.875,,,-0.01,0.01396,-0.00146,-0.02266,-0.00084,0.48511
72,73728,48.832,139.125,1.0,0.97,1.881339,-0.007111,32.962342,0.002569,977,0.1486,0.0,0.92683,,,-0.01,0.0149,-0.002,-0.02082,-0.00281,0.4796
73,74752,49.51177,142.0,1.0,0.98,1.917076,-0.035135,25.591066,0.003237,1009,0.14779,0.0,0.94595,,,-0.01,0.01071,-0.00477,-0.02585,0.00022,0.3073
74,75776,51.78187,154.71429,1.0,0.99,1.841955,-0.000663,33.150274,0.001493,1004,0.14389,0.0,0.96,,,-0.01,0.01248,-0.00463,-0.02274,-0.00042,0.43546
75,76800,39.78185,160.5,0.75,0.98,1.913321,-0.086411,31.784206,0.004482,1051,0.15055,0.0,0.96226,,,-0.01,0.0108,-0.00679,-0.02292,-0.00406,0.20493
76,77824,30.31299,197.8,0.8,0.97,1.859487,0.037956,22.538992,0.005125,1078,0.14725,0.0,0.95402,,,-0.01,0.01112,-0.00753,-0.0211,-0.00127,0.21861
77,78848,37.84067,216.71429,0.71429,0.95,1.850434,0.071707,26.071347,0.001975,1019,0.14305,0.14286,0.984,,,-0.01,0.0122,-0.0055,-0.02415,-0.00052,0.34854
78,79872,61.52799,114.71429,1.0,0.95,1.854443,-0.00123,38.641995,0.00128,965,0.13859,0.0,0.95,,,-0.01,0.01067,-0.00418,-0.02433,0.00097,0.48839
79,80896,45.66505,185.25,0.875,0.95,1.825922,0.063019,26.392761,0.00423,1014,0.14269,0.0,0.97581,,,-0.01,0.01098,-0.00504,-0.02544,-0.00111,0.46665
80,81920,44.50712,135.85714,0.85714,0.94,1.767496,0.007974,33.507744,0.00176,1002,0.12915,0.14286,1.0,,,-0.01,0.01032,-0.00245,-0.01763,-0.00307,0.39801
81,82944,49.44057,130.42857,1.0,0.94,1.767531,-0.033561,29.29471,0.000935,979,0.13816,0.14286,0.95,,,-0.01,0.01287,-0.00231,-0.0205,-0.00179,0.42049
82,83968,54.34684,119.77778,1.0,0.94,1.733569,0.0118,31.639065,0.002062,948,0.13631,0.0,0.82979,,,-0.01,0.01365,-0.00221,-0.0203,-0.00065,0.55931
83,84992,51.46376,112.85714,1.0,0.94,1.733753,8.3e-05,33.121519,0.001842,931,0.13982,0.14286,0.97872,,,-0.01,0.01209,-0.00355,-0.01844,-0.00124,0.40854
84,86016,52.33514,128.66667,1.0,0.94,1.833187,-0.030963,25.323246,0.001764,927,0.1365,0.0,0.91489,,,-0.01,0.01251,-0.00119,-0.02164,0.00193,0.52726
85,87040,58.90063,132.11111,1.0,0.94,1.773178,0.158051,41.165015,0.001653,920,0.13573,0.0,0.95745,,,-0.01,0.01227,-0.00236,-0.0216,-0.00241,0.59566
86,88064,47.60787,133.33333,1.0,0.94,1.762734,0.085875,34.780894,0.001771,1002,0.14324,0.0,0.93023,,,-0.01,0.01465,-0.00191,-0.02286,-0.00118,0.53205
87,89088,41.97327,119.0,0.8,0.93,1.776414,9.6e-05,30.450364,0.001621,983,0.13881,0.4,0.92308,,,-0.01,0.01125,-0.00126,-0.02078,-0.00503,0.25207
88,90112,52.0438,131.7,1.0,0.93,1.802661,0.019644,22.150375,0.001236,947,0.13914,0.0,0.83333,,,-0.01,0.01421,0.00029,-0.02163,-0.00278,0.60736
89,91136,50.35447,115.28571,1.0,0.95,1.819165,-0.000348,20.202768,0.000737,893,0.13566,0.14286,0.88,,,-0.01,0.01211,-0.00092,-0.02058,0.00138,0.38738
90,92160,48.17651,126.71429,1.0,0.97,1.791048,-0.001771,23.926963,0.001982,979,0.14387,0.0,0.90323,,,-0.01,0.01423,-0.00169,-0.02131,-0.00384,0.4062
91,93184,40.41471,158.0,0.77778,0.95,1.740197,-0.001918,27.216119,0.001173,932,0.13929,0.11111,0.89744,,,-0.01,0.01245,-0.00097,-0.01916,-0.00287,0.43284
92,94208,50.71151,123.5,1.0,0.96,1.712512,-0.01128,17.239897,0.002734,943,0.12971,0.125,0.88889,,,-0.01,0.01289,-0.00105,-0.02191,-0.00026,0.45543
93,95232,60.20704,119.66667,1.0,0.97,1.765075,-0.044329,22.664582,0.002448,943,0.13438,0.0,0.875,,,-0.01,0.01217,-0.00145,-0.01973,-0.00189,0.39865
94,96256,51.02798,166.66667,0.83333,0.96,1.756603,-0.000357,18.963152,0.000602,1035,0.1384,0.16667,0.86111,,,-0.01,0.01032,-0.00126,-0.01966,0.00108,0.36864
95,97280,50.60735,178.5,1.0,0.96,1.757416,0.011396,21.220475,0.0009,1061,0.14348,0.16667,0.89796,,,-0.01,0.01155,-0.00481,-0.02314,-0.0013,0.38141
96,98304,45.38662,166.71429,1.0,0.96,1.772581,-0.000152,19.376135,0.002322,1009,0.13741,0.14286,0.98246,,,-0.01,0.01232,-0.00202,-0.0229,-0.00132,0.3856
97,99328,56.83652,170.28571,1.0,0.96,1.767166,-0.037703,17.569089,0.001886,967,0.13627,0.0,0.98246,,,-0.01,0.01271,-0.00308,-0.02227,-0.00026,0.45528
98,100352,48.05743,148.57143,1.0,0.96,1.768667,-0.001308,17.769407,0.00319,1046,0.13341,0.0,1.0,,,-0.01,0.01272,-0.00164,-0.02164,-0.00095,0.41746
99,101376,60.03942,136.16667,1.0,0.96,1.755344,-0.00244,13.048678,0.00167,936,0.12573,0.0,0.94444,,,-0.01,0.01206,-0.00063,-0.01992,0.00208,0.38022
100,102400,48.99143,123.85714,0.85714,0.95,1.77013,0.009585,19.047861,0.002191,983,0.12645,0.14286,0.86957,,,-0.01,0.01179,-0.00095,-0.02226,-0.00328,0.40261
101,103424,55.11916,141.33333,0.88889,0.95,1.696035,-0.066407,20.990633,0.00213,919,0.12252,0.0,1.0,,,-0.01,0.01396,-0.00108,-0.02163,0.00249,0.53236
102,104448,57.20336,110.7,1.0,0.95,1.712381,-0.027604,22.671227,0.001454,953,0.12146,0.0,0.85714,,,-0.01,0.01467,-0.00065,-0.02186,-0.00119,0.62463
103,105472,60.98005,120.375,1.0,0.95,1.646558,-0.029319,22.977248,0.001731,956,0.12517,0.0,0.90323,,,-0.01,0.01277,-0.00144,-0.02025,-0.00167,0.54499
104,106496,55.43296,130.28571,1.0,0.96,1.674384,-0.029307,24.175215,0.002811,1060,0.12931,0.0,0.90909,,,-0.01,0.01125,-0.00106,-0.0193,-0.00254,0.48271
105,107520,43.84807,151.71429,0.85714,0.96,1.661406,-0.001884,13.515593,0.002023,959,0.12131,0.14286,1.0,,,-0.01,0.01257,-0.00059,-0.0184,-0.00107,0.34947
106,108544,56.44412,118.22222,1.0,0.96,1.598665,-0.002199,13.504082,0.001724,1013,0.12411,0.0,0.94286,,,-0.01,0.01525,-0.00219,-0.02173,0.00075,0.59717
107,109568,53.32591,146.75,0.875,0.95,1.557232,-0.000864,12.508282,0.001577,952,0.11807,0.125,0.92,,,-0.01,0.01426,-0.00127,-0.02236,0.00219,0.47042
108,110592,59.26869,104.66667,1.0,0.96,1.515615,-0.04403,26.402031,0.001709,941,0.1143,0.0,0.875,,,-0.01,0.01319,-0.0014,-0.02094,-0.0024,0.57351
109,111616,48.33582,118.125,0.875,0.95,1.497295,-0.035107,23.714263,0.002686,1020,0.11716,0.125,0.90625,,,-0.01,0.01199,-0.00041,-0.01961,-0.00251,0.47014
110,112640,61.80056,108.875,1.0,0.95,1.521559,0.045934,14.591637,0.002411,988,0.116,0.0,0.85714,,,-0.01,0.01449,-0.00129,-0.02055,-0.00092,0.58409
111,113664,55.95021,133.5,0.9,0.94,1.504947,0.017394,10.217896,0.00172,921,0.11469,0.2,0.97727,,,-0.01,0.01397,-0.00249,-0.02037,0.00241,0.61652
112,114688,58.16671,109.44444,0.88889,0.94,1.465421,0.099717,17.097165,0.004888,928,0.11368,0.11111,1.0,,,-0.01,0.01298,-0.00267,-0.01956,-5e-05,0.57121
113,115712,61.97248,112.0,1.0,0.95,1.441536,-0.000426,21.471625,0.001324,910,0.10921,0.0,0.86957,,,-0.01,0.01419,-0.00065,-0.01935,-0.00018,0.65981
114,116736,57.78198,101.4,1.0,0.95,1.565948,-0.014058,16.204628,0.003713,952,0.11941,0.0,0.77778,,,-0.01,0.01202,-0.00142,-0.02119,-5e-05,0.32024
115,117760,49.32727,149.125,0.875,0.94,1.498621,-0.047967,17.273905,0.00208,974,0.11845,0.125,0.94545,,,-0.01,0.01302,-0.00209,-0.01953,-0.00136,0.4671
116,118784,50.66815,138.2,0.9,0.93,1.430262,-0.078387,40.834682,0.002661,922,0.10166,0.1,0.87097,,,-0.01,0.01025,-0.00058,-0.01736,0.00144,0.56106
117,119808,56.09197,112.71429,1.0,0.94,1.32866,-0.047889,18.454511,0.002052,954,0.11243,0.0,0.95455,,,-0.01,0.01354,-0.00156,-0.01948,-0.00253,0.43644
118,120832,53.83141,127.11111,1.0,0.94,1.400526,-0.053786,12.30533,0.001372,904,0.10805,0.22222,0.94286,,,-0.01,0.01495,-0.00159,-0.0221,0.00037,0.53552
119,121856,65.55129,110.3,1.0,0.95,1.364984,0.024892,10.831891,0.002218,888,0.1056,0.0,0.83784,,,-0.01,0.0135,-0.00094,-0.01926,0.00182,0.67381
120,122880,53.31097,117.375,0.875,0.95,1.375992,-0.000627,27.884517,0.001372,922,0.10508,0.25,0.96875,,,-0.01,0.01324,-0.00213,-0.02066,-0.0001,0.45987
121,123904,61.51422,109.88889,1.0,0.95,1.343804,0.162392,18.794764,0.002771,883,0.10503,0.0,0.88571,,,-0.01,0.01268,-0.00092,-0.0214,0.00023,0.58144
122,124928,66.6394,116.625,1.0,0.95,1.424365,-0.001381,12.023218,0.001411,892,0.10566,0.0,0.89655,,,-0.01,0.01174,-0.00064,-0.01824,0.00188,0.55052
123,125952,57.11709,128.5,1.0,0.96,1.429024,-0.00171,13.547668,0.00215,917,0.10613,0.125,0.90625,,,-0.01,0.01201,-0.00159,-0.01968,0.00072,0.49408
124,126976,64.03095,119.75,1.0,0.97,1.444818,-0.001492,9.729649,0.001187,902,0.10338,0.0,0.86207,,,-0.01,0.01559,-0.00088,-0.0181,0.00244,0.53394
125,128000,64.70817,113.45455,1.0,0.97,1.438172,-0.001999,9.369147,0.001918,884,0.10167,0.0,0.90698,,,-0.01,0.01419,-0.00101,-0.01993,0.00267,0.73097
126,129024,67.15569,111.33333,1.0,0.97,1.456821,0.164213,23.4747,0.001705,880,0.09706,0.0,0.97143,,,-0.01,0.01389,-0.00231,-0.01993,0.0006,0.6215
127,130048,60.85861,100.18182,1.0,0.99,1.384293,-0.068463,10.947168,0.00237,880,0.09654,0.18182,0.92857,,,-0.01,0.01538,-0.00064,-0.01988,0.00152,0.70225
128,131072,57.43081,105.44444,1.0,0.99,1.442687,-0.001,14.92646,0.002425,908,0.09561,0.0,0.80952,,,-0.01,0.01477,-0.00022,-0.02088,0.00078,0.54698
129,132096,65.53152,107.0,1.0,0.99,1.523502,-0.031028,20.083417,0.002248,886,0.10313,0.0,0.84211,,,-0.01,0.01405,0.0004,-0.01769,-0.00103,0.61169
130,133120,46.78715,127.25,1.0,0.99,1.507442,-0.000926,21.531394,0.001434,977,0.10358,0.125,0.9375,,,-0.01,0.01446,-0.0005,-0.01897,-0.00206,0.44047
131,134144,46.24961,114.0,0.875,0.99,1.558301,0.000264,19.159977,0.001981,937,0.10865,0.25,0.92308,,,-0.01,0.01194,-0.00059,-0.01756,-0.00378,0.41079
132,135168,58.72153,124.42857,1.0,0.99,1.532753,0.040052,20.946243,0.00138,913,0.10671,0.0,1.0,,,-0.01,0.01574,-0.00089,-0.017,-0.0013,0.44478
133,136192,46.12133,151.55556,0.88889,0.98,1.605747,-0.000927,19.258645,0.000947,949,0.10411,0.11111,0.88889,,,-0.01,0.01469,-0.00057,-0.01684,-0.00259,0.48397
134,137216,50.11507,134.83333,1.0,0.98,1.642572,-0.000938,16.331534,0.001605,955,0.10823,0.0,1.0,,,-0.01,0.01362,-0.0004,-0.01819,-0.0022,0.34475
135,138240,50.70155,137.0,1.0,0.98,1.677466,-0.018237,16.822245,0.002265,948,0.11258,0.0,0.78571,,,-0.01,0.01458,0.00032,-0.01764,-0.00046,0.44235
136,139264,54.06526,139.71429,1.0,0.98,1.722926,-0.027419,19.520443,0.001741,971,0.10953,0.14286,0.91667,,,-0.01,0.01238,-0.00049,-0.02025,0.0009,0.41649
137,140288,52.76879,122.42857,1.0,0.98,1.653721,-0.000844,19.262962,0.001178,980,0.11009,0.0,0.90476,,,-0.01,0.01515,-0.00096,-0.02112,-0.0013,0.41236
138,141312,50.58897,141.88889,0.88889,0.97,1.73743,-0.067147,23.483406,0.003427,936,0.10113,0.22222,0.85714,,,-0.01,0.01392,-0.00018,-0.01845,-0.00095,0.49242
139,142336,55.99916,127.14286,1.0,0.97,1.735635,-0.001505,14.464043,0.000596,956,0.10814,0.0,0.85714,,,-0.01,0.01477,-0.0003,-0.01882,-0.00034,0.41928
140,143360,59.48454,135.85714,1.0,0.97,1.676761,-0.016807,17.964715,0.002295,962,0.10889,0.0,1.0,,,-0.01,0.01364,-0.00139,-0.02009,-0.00402,0.45644
141,144384,44.69731,149.875,1.0,0.97,1.642207,0.000106,16.714682,0.001915,992,0.10353,0.25,0.90323,,,-0.01,0.01505,-0.00055,-0.01828,0.00049,0.41191
142,145408,57.20194,130.42857,1.0,0.97,1.666887,-0.001414,18.580197,0.001772,1000,0.11454,0.0,0.89474,,,-0.01,0.01363,-0.00052,-0.01773,-0.00238,0.45017
143,146432,47.07714,134.375,1.0,0.97,1.653641,-0.00067,18.979436,0.001044,973,0.10848,0.0,0.77778,,,-0.01,0.01458,2e-05,-0.01584,-0.00247,0.41589
144,147456,57.93244,122.75,1.0,0.97,1.723306,-0.005271,16.190742,0.001572,924,0.10958,0.0,0.88889,,,-0.01,0.01399,-0.00025,-0.01747,-0.00068,0.48637
