iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
19,19456,19.92262,123.25,0.75,0.21505,1.97816,0.004322,32.75626,0.005894,1245,0.15915,0.75,0.85714,,,-0.01,0.01371,-0.01023,-0.01485,-0.01125,0.13253
20,20480,2.70024,235.4,0.2,0.21429,1.939039,0.078623,13.445035,0.00503,1399,0.17914,0.8,0.9375,,,-0.01,0.00907,-0.01332,-0.0105,-0.01698,0.06695
21,21504,-4.76215,200.25,0.0,0.21,1.844842,-0.000448,2.159059,0.007357,1598,0.15604,1.0,1.0,,,-0.01,0.0119,-0.01169,-0.01274,-0.01767,-0.00171
22,22528,6.2538,196.5,0.16667,0.22,1.954254,0.03762,22.353303,0.002525,1450,0.15387,0.66667,1.0,,,-0.01,0.01563,-0.01553,-0.01301,-0.011,0.10742
23,23552,1.42575,212.0,0.33333,0.24,1.90109,0.04748,14.135247,0.003657,1134,0.15624,0.66667,0.97561,,,-0.01,0.01187,-0.01636,-0.01294,-0.0171,0.05851
24,24576,19.81492,143.18182,0.63636,0.31,1.98726,0.003355,77.991009,0.004515,1046,0.13904,0.63636,0.96226,,,-0.01,0.01849,-0.00701,-0.01399,-0.01092,0.31981
25,25600,20.23141,112.0,0.6,0.34,2.075239,-0.00104,34.275774,0.002484,1041,0.14311,0.6,1.0,,,-0.01,0.01487,-0.00836,-0.01151,-0.01703,0.13621
26,26624,6.65533,133.5,0.5,0.37,2.012097,-0.01793,24.068678,0.00188,1159,0.13776,0.875,0.95,,,-0.01,0.01688,-0.00723,-0.01179,-0.01607,0.10978
27,27648,10.05977,114.85714,0.28571,0.39,2.001595,-0.000593,28.782712,0.000974,1220,0.14051,0.71429,0.875,,,-0.01,0.01321,-0.01062,-0.01181,-0.01664,0.13087
28,28672,14.72078,207.6,0.4,0.41,1.989339,-0.000903,27.928983,0.000529,1178,0.15124,0.6,1.0,,,-0.01,0.0124,-0.01136,-0.01603,-0.01425,0.13532
29,29696,14.29069,157.71429,0.57143,0.44,1.981592,-0.002671,34.393081,0.003127,1347,0.15824,0.85714,0.91667,,,-0.01,0.01455,-0.01224,-0.01708,-0.00833,0.21162
30,30720,8.2179,240.75,0.25,0.45,1.979909,0.066139,16.594035,0.002776,1194,0.14471,0.25,1.0,,,-0.01,0.0128,-0.00834,-0.01284,-0.01335,0.07146
31,31744,11.55415,149.625,0.625,0.46,1.910717,0.063946,28.658594,0.001665,1241,0.14365,0.625,0.91667,,,-0.01,0.01895,-0.00482,-0.01368,-0.01568,0.17762
32,32768,14.93972,141.66667,0.44444,0.45,1.958378,0.001136,34.012474,0.002592,1122,0.15443,0.66667,0.9,,,-0.01,0.01451,-0.00948,-0.01546,-0.0127,0.21778
33,33792,24.88434,125.75,0.5,0.45,1.960753,0.024198,41.439798,0.003184,968,0.14062,0.625,0.97059,,,-0.01,0.01559,-0.00794,-0.01717,-0.01199,0.25618
34,34816,15.30093,111.55556,0.44444,0.43,2.007005,-0.167576,58.073033,0.002764,1045,0.14268,0.66667,0.94444,,,-0.01,0.01616,-0.00669,-0.01253,-0.01491,0.20155
35,35840,1.45248,120.33333,0.16667,0.44,1.951736,-0.04054,17.443285,0.011055,1243,0.15678,1.0,0.93333,,,-0.01,0.01257,-0.0124,-0.01436,-0.01852,0.04177
36,36864,-3.5538,105.6,0.0,0.43,1.800918,-0.03555,6.309218,0.007672,1416,0.16175,1.0,1.0,,,-0.01,0.01192,-0.01327,-0.01111,-0.02236,-0.00236
37,37888,8.54344,229.28571,0.42857,0.44,1.866584,-0.001148,23.413372,0.002141,1110,0.14329,0.57143,1.0,,,-0.01,0.01416,-0.00989,-0.01526,-0.0107,0.12938
38,38912,20.23092,111.57143,0.42857,0.45,1.86448,0.007272,40.913332,0.006294,1169,0.15185,0.57143,1.0,,,-0.01,0.01251,-0.01223,-0.01169,-0.01521,0.21804
39,39936,20.53605,150.14286,0.71429,0.43,1.879289,0.003131,44.413483,0.004052,1212,0.16195,0.71429,0.97297,,,-0.01,0.01577,-0.01844,-0.01281,-0.00786,0.24208
40,40960,15.27419,219.8,0.8,0.45,1.934834,-0.000928,26.644127,0.004567,1164,0.16256,0.6,1.0,,,-0.01,0.01396,-0.02166,-0.01329,-0.00898,0.14646
41,41984,21.37228,127.83333,0.5,0.45,1.912427,-0.002067,33.121164,0.00094,1179,0.15801,0.66667,0.91667,,,-0.01,0.01217,-0.01454,-0.01506,-0.0111,0.20619
42,43008,4.84199,181.33333,0.33333,0.45,1.892794,-0.002779,19.943123,0.002129,1207,0.1612,0.66667,1.0,,,-0.01,0.01185,-0.01914,-0.0187,-0.00719,0.08327
43,44032,16.06603,222.8,0.6,0.46,1.859873,0.00647,22.001726,0.004198,1222,0.15699,0.8,1.0,,,-0.01,0.01034,-0.01768,-0.01833,-0.00756,0.15796
44,45056,10.32768,216.0,0.5,0.46,1.778392,-0.00211,20.431374,0.001621,1147,0.16848,0.5,0.97674,,,-0.01,0.01212,-0.00873,-0.01627,-0.01017,0.09334
45,46080,0.82257,252.66667,0.33333,0.45,1.793048,-0.001716,11.794024,0.003783,1346,0.18901,0.66667,1.0,,,-0.01,0.01,-0.01518,-0.01696,-0.00807,0.02826
46,47104,18.47718,281.0,0.5,0.46,1.78064,-0.000903,32.773016,0.001445,1504,0.17867,0.5,0.97222,,,-0.01,0.0149,-0.02079,-0.01993,-0.00844,0.18419
47,48128,5.02286,241.33333,0.5,0.46,1.764176,-0.018632,12.584573,0.006151,1235,0.15449,0.83333,0.96296,,,-0.01,0.01472,-0.00839,-0.01503,-0.00589,0.09501
48,49152,34.51292,129.55556,0.77778,0.48,1.823026,0.003201,65.186532,0.006462,1063,0.14612,0.33333,1.0,,,-0.01,0.01655,-0.00112,-0.01791,-0.00778,0.39909
49,50176,34.18982,133.66667,0.83333,0.51,1.786971,-0.203217,67.457289,0.002526,1166,0.1683,0.5,0.9375,,,-0.01,0.01439,-0.00867,-0.02042,-0.00951,0.29982
50,51200,27.81926,199.66667,0.83333,0.53,1.882901,0.007058,39.856089,0.001788,1175,0.15221,0.33333,0.94737,,,-0.01,0.01622,-0.00513,-0.01319,-0.00785,0.25887
51,52224,22.68197,153.57143,0.85714,0.55,1.81213,-0.001179,34.352407,0.001359,1097,0.1528,0.28571,0.86667,,,-0.01,0.0154,-0.00409,-0.01755,-0.00696,0.22886
52,53248,33.97763,167.0,1.0,0.6,1.820727,-0.062716,37.448474,0.001895,1169,0.15404,0.16667,0.82353,,,-0.01,0.01537,-0.00665,-0.01499,-0.00648,0.29732
53,54272,31.70254,136.28571,0.85714,0.65,1.760827,-0.000764,39.922783,0.001638,1164,0.15929,0.28571,0.83333,,,-0.01,0.01509,-0.00793,-0.0162,-0.00492,0.32587
54,55296,34.75017,137.2,0.7,0.69,1.793369,0.00095,49.334463,0.001942,1028,0.14366,0.4,1.0,,,-0.01,0.01661,-0.00506,-0.01562,-0.00695,0.44509
55,56320,46.20223,107.55556,0.88889,0.7,1.771309,0.059349,48.217568,0.00638,1028,0.14133,0.22222,0.89474,,,-0.01,0.01716,-0.00427,-0.01551,-0.00254,0.49425
56,57344,46.02733,102.45455,0.90909,0.73,1.850161,-0.000237,54.681194,0.00202,965,0.14504,0.09091,0.89474,,,-0.01,0.01822,-0.00329,-0.01604,-0.00286,0.59212
57,58368,55.70105,108.6,1.0,0.77,1.802283,-0.001111,34.10135,0.001075,1078,0.15589,0.0,0.85714,,,-0.01,0.01177,-0.00666,-0.01701,-0.00411,0.35899
58,59392,40.27045,140.28571,1.0,0.8,1.825244,0.109723,35.33535,0.001511,1130,0.17311,0.14286,0.85185,,,-0.01,0.01556,-0.01292,-0.02136,-0.00365,0.41182
59,60416,34.67678,170.125,0.75,0.82,1.784871,-0.000374,49.241191,0.002108,1162,0.17693,0.0,0.94737,,,-0.01,0.01561,-0.01177,-0.01783,-0.00339,0.4332
60,61440,50.84182,124.77778,1.0,0.87,1.839735,0.00023,40.518633,0.001628,956,0.15264,0.11111,0.875,,,-0.01,0.0179,-0.00777,-0.01773,-0.00206,0.56522
61,62464,50.035,97.0,1.0,0.88,1.876511,-0.060892,64.247877,0.001313,1050,0.16344,0.14286,0.72727,,,-0.01,0.01382,-0.00606,-0.01904,-0.0034,0.4674
62,63488,35.58211,145.85714,0.85714,0.88,1.864366,-0.001712,38.301986,0.002558,1011,0.16209,0.14286,1.0,,,-0.01,0.01438,-0.01017,-0.01785,-0.00453,0.33541
63,64512,28.32135,174.14286,0.85714,0.89,1.833197,-0.031709,20.580569,0.001543,1028,0.15415,0.0,0.94118,,,-0.01,0.01288,-0.00652,-0.02009,-0.00415,0.2954
64,65536,39.12053,142.4,0.8,0.89,1.797627,0.001991,33.881134,0.005683,1057,0.16306,0.2,0.9375,,,-0.01,0.01321,-0.00625,-0.01733,-0.00548,0.26384
65,66560,26.98389,162.33333,0.66667,0.86,1.843446,-0.051939,38.52123,0.004318,1036,0.15922,0.22222,0.86364,,,-0.01,0.01511,-0.0074,-0.01773,-0.00588,0.35022
66,67584,44.93633,112.11111,0.88889,0.86,1.857052,-0.044359,50.095578,0.004624,959,0.15489,0.11111,0.90244,,,-0.01,0.01676,-0.0087,-0.01848,-0.00281,0.48841
67,68608,45.38374,102.75,1.0,0.9,1.816316,-0.001279,45.673492,0.001035,937,0.15361,0.125,1.0,,,-0.01,0.01561,-0.00754,-0.01783,-0.00756,0.43683
68,69632,45.24628,118.71429,1.0,0.9,1.761752,-0.001352,30.349541,0.001068,1000,0.15925,0.0,0.95833,,,-0.01,0.01513,-0.00667,-0.01949,-0.00206,0.41938
69,70656,40.65083,150.0,0.9,0.9,1.819923,0.041907,27.732648,0.001142,965,0.15588,0.2,0.96154,,,-0.01,0.01745,-0.008,-0.0177,-0.00088,0.51435
70,71680,54.09021,102.71429,1.0,0.9,1.740951,0.010188,25.683548,0.00151,887,0.14889,0.0,0.82353,,,-0.01,0.01672,-0.00609,-0.0177,0.00161,0.42367
71,72704,49.787,112.6,1.0,0.9,1.735964,-0.001508,33.35703,0.002283,945,0.1487,0.0,0.93103,,,-0.01,0.0146,-0.00586,-0.01789,-0.00497,0.59295
72,73728,44.50285,125.14286,1.0,0.92,1.690313,-0.000605,26.342162,0.003233,923,0.15792,0.0,0.94286,,,-0.01,0.0141,-0.00841,-0.0205,-0.00389,0.39115
73,74752,33.47407,122.125,0.875,0.91,1.648499,0.001565,29.531662,0.002758,1017,0.15617,0.125,0.83333,,,-0.01,0.01392,-0.00354,-0.01839,-0.00685,0.35858
74,75776,41.14455,127.6,0.9,0.91,1.707057,-0.000635,31.867442,0.000638,926,0.15044,0.2,0.90625,,,-0.01,0.0169,-0.00921,-0.01785,-0.00328,0.50587
75,76800,46.8948,105.625,0.875,0.91,1.700091,-8.3e-05,37.004378,0.001329,992,0.15311,0.25,0.85714,,,-0.01,0.0156,-0.00409,-0.01818,-0.00442,0.47218
76,77824,33.18444,157.28571,0.85714,0.91,1.697984,0.057728,33.485399,0.006095,986,0.14999,0.28571,0.83333,,,-0.01,0.01166,-0.00178,-0.01658,-0.00302,0.29572
77,78848,23.23703,124.625,0.625,0.91,1.656488,-0.026033,28.392283,0.003766,1014,0.15456,0.5,0.90909,,,-0.01,0.01444,-0.00388,-0.01551,-0.01,0.26686
78,79872,50.54851,116.5,1.0,0.91,1.710317,-0.001309,25.973719,0.001588,1000,0.15567,0.16667,1.0,,,-0.01,0.01334,-0.00354,-0.01576,-0.00188,0.37237
79,80896,46.88276,158.5,0.875,0.91,1.662314,-0.001636,25.958035,0.001252,957,0.15204,0.0,0.85,,,-0.01,0.01256,-0.00433,-0.01595,-0.00141,0.4528
80,81920,43.49162,146.6,1.0,0.91,1.660469,0.000173,35.296883,0.001187,1006,0.15049,0.1,1.0,,,-0.01,0.01448,-0.00508,-0.01822,-0.00181,0.55053
81,82944,50.21548,113.0,1.0,0.92,1.682339,-0.069804,30.011687,0.003126,956,0.13644,0.11111,0.875,,,-0.01,0.0151,-0.00386,-0.01646,-0.00219,0.53213
82,83968,32.72747,105.66667,0.66667,0.89,1.692762,-0.108259,39.101682,0.001979,921,0.14617,0.33333,0.88889,,,-0.01,0.01267,-0.00193,-0.016,-0.00752,0.36844
83,84992,44.24665,124.2,1.0,0.89,1.749461,-0.00099,20.025251,0.000832,951,0.1478,0.2,1.0,,,-0.01,0.01122,-0.00534,-0.0174,-0.00192,0.26304
84,86016,26.5364,164.5,0.66667,0.87,1.761503,-0.000515,31.128137,0.00167,1007,0.15355,0.16667,1.0,,,-0.01,0.00999,-0.00295,-0.0173,-0.00766,0.22373
85,87040,24.37933,186.16667,0.66667,0.85,1.746776,0.000462,29.259575,0.001637,1052,0.14985,0.5,0.95,,,-0.01,0.01225,-0.00782,-0.01321,-0.00658,0.21926
86,88064,40.89838,138.66667,0.88889,0.86,1.694826,0.001073,38.315589,0.001232,1017,0.14756,0.22222,0.94444,,,-0.01,0.01364,-0.0027,-0.01705,-0.00368,0.47739
87,89088,41.99862,124.44444,0.88889,0.85,1.718344,-0.002125,28.968837,0.001728,1027,0.14405,0.33333,0.90909,,,-0.01,0.01488,-0.00404,-0.01673,-0.00256,0.45834
88,90112,51.58988,114.375,1.0,0.86,1.71343,-0.000389,33.012094,0.00154,944,0.14306,0.25,0.83333,,,-0.01,0.01531,-0.00146,-0.0158,-0.00217,0.48163
89,91136,53.48378,105.54545,1.0,0.88,1.719742,0.001109,41.194992,0.00327,983,0.14567,0.09091,0.8,,,-0.01,0.01654,-0.00268,-0.01565,-0.00366,0.67988
90,92160,47.86317,119.875,1.0,0.9,1.67276,-0.020979,18.491405,0.001098,998,0.14526,0.125,0.91667,,,-0.01,0.01543,-0.00381,-0.01638,0.00071,0.45136
91,93184,59.10778,102.22222,1.0,0.91,1.709562,-0.055087,31.357199,0.004297,933,0.13611,0.11111,0.83333,,,-0.01,0.01738,-4e-05,-0.01709,0.0007,0.56789
92,94208,55.95928,96.0,1.0,0.91,1.687432,-0.020816,32.428722,0.002357,908,0.13543,0.07143,0.9,,,-0.01,0.01891,-0.00501,-0.01759,-0.0019,0.86083
93,95232,35.85169,95.33333,0.83333,0.9,1.661024,-0.001932,33.14396,0.001534,1029,0.14296,0.16667,1.0,,,-0.01,0.01467,-0.00319,-0.01823,-0.00711,0.27159
94,96256,46.90662,124.5,0.875,0.92,1.668476,0.089243,44.827621,0.003486,1048,0.15352,0.0,0.66667,,,-0.01,0.01652,-0.00209,-0.01799,-0.00411,0.4849
95,97280,29.266,155.28571,0.71429,0.9,1.711567,-0.000172,21.451826,0.000757,1019,0.15121,0.42857,0.85714,,,-0.01,0.01438,-0.00434,-0.01814,-0.00125,0.26321
96,98304,53.98749,107.54545,1.0,0.94,1.614949,0.053991,36.311902,0.000798,984,0.14429,0.09091,0.94444,,,-0.01,0.01795,-0.00476,-0.01677,-0.0038,0.70344
97,99328,44.06621,124.22222,1.0,0.95,1.713717,0.007847,18.606612,0.004329,1021,0.14339,0.11111,0.94118,,,-0.01,0.01633,-0.00436,-0.01745,-0.00092,0.49051
98,100352,53.18796,111.6,1.0,0.96,1.694118,-0.001325,22.792746,0.001855,944,0.14186,0.1,0.83333,,,-0.01,0.01517,-0.00319,-0.01699,-5e-05,0.59721
99,101376,56.37157,103.625,1.0,0.96,1.625113,0.008479,29.661203,0.002716,1002,0.14506,0.0,0.84615,,,-0.01,0.0169,-0.00417,-0.01586,-0.00336,0.53355
100,102400,48.90282,96.16667,1.0,0.96,1.64875,-0.001034,34.671771,0.000999,1055,0.14663,0.0,0.66667,,,-0.01,0.01394,-0.00151,-0.01687,-0.00376,0.36668
101,103424,35.0204,176.625,0.75,0.94,1.661245,-0.000866,32.727958,0.002002,1091,0.15325,0.25,0.94737,,,-0.01,0.01469,-0.00686,-0.01676,-0.00246,0.39484
102,104448,45.91392,118.0,0.9,0.93,1.723987,-0.000427,34.840845,0.001791,1036,0.14437,0.2,0.86667,,,-0.01,0.01908,-0.00373,-0.01595,-0.0007,0.57345
103,105472,58.80425,105.18182,1.0,0.93,1.723108,-0.052597,28.214275,0.002924,965,0.13537,0.0,0.90909,,,-0.01,0.01993,-0.00199,-0.01573,-0.00034,0.73841
104,106496,49.76157,101.7,0.9,0.93,1.700635,-0.000169,28.059281,0.001928,927,0.13355,0.2,0.83333,,,-0.01,0.01817,-0.00223,-0.01725,-0.00169,0.54503
105,107520,49.07927,119.33333,1.0,0.93,1.728006,-0.001008,23.674587,0.000962,1032,0.14179,0.16667,0.88889,,,-0.01,0.01396,-0.00383,-0.01488,-0.00055,0.36126
106,108544,62.65385,109.22222,1.0,0.95,1.703452,-0.00088,15.725336,0.001451,925,0.13603,0.22222,0.78571,,,-0.01,0.01498,-0.00311,-0.01638,0.00065,0.60893
107,109568,55.77995,121.55556,0.88889,0.95,1.661017,-0.002364,23.786572,0.001605,930,0.13982,0.0,0.8,,,-0.01,0.01582,-0.00128,-0.01576,0.00183,0.55039
108,110592,51.11861,125.7,0.9,0.94,1.58753,0.074658,19.762593,0.003158,944,0.13964,0.0,0.95,,,-0.01,0.01773,-0.00457,-0.0165,0.00033,0.57852
109,111616,55.52014,102.8,1.0,0.94,1.556232,0.015324,46.56854,0.002632,974,0.13053,0.1,0.86364,,,-0.01,0.01997,-0.0063,-0.0146,-0.00348,0.6364
110,112640,44.67114,104.3,1.0,0.94,1.577311,-0.000108,38.159918,0.001198,1063,0.13967,0.0,0.93333,,,-0.01,0.01984,-0.00394,-0.01585,-0.00615,0.57989
111,113664,41.48256,95.54545,0.90909,0.94,1.578306,-0.000354,29.423521,0.001528,977,0.13559,0.18182,0.76923,,,-0.01,0.01838,-0.00229,-0.01553,-0.00469,0.53229
112,114688,60.60066,99.25,1.0,0.95,1.643131,0.009585,15.019737,0.003571,918,0.1374,0.0,0.83333,,,-0.01,0.01559,-0.00035,-0.01786,0.00179,0.51449
113,115712,51.4015,107.33333,1.0,0.96,1.60975,-0.057582,17.723581,0.002285,956,0.14524,0.33333,0.7,,,-0.01,0.01467,-0.00118,-0.01687,-0.00169,0.34729
114,116736,41.10416,170.5,0.83333,0.95,1.673106,-0.078886,17.879873,0.002683,981,0.14849,0.0,1.0,,,-0.01,0.01217,-0.00197,-0.01792,0.00025,0.29238
115,117760,49.68789,156.71429,0.85714,0.94,1.644704,-0.00534,27.263343,0.001551,969,0.14199,0.0,1.0,,,-0.01,0.01407,-0.00179,-0.02079,-0.00202,0.40724
116,118784,27.4249,146.0,0.5,0.92,1.616846,-0.000162,26.387645,0.002397,1056,0.15633,0.33333,0.77778,,,-0.01,0.01283,-0.00398,-0.01838,-0.00181,0.22163
117,119808,54.55626,146.08333,1.0,0.92,1.664179,-0.040886,14.741187,0.002711,936,0.14279,0.16667,1.0,,,-0.01,0.01492,-0.00288,-0.01836,0.00231,0.73841
118,120832,61.40989,103.75,1.0,0.92,1.626673,-0.001063,28.503667,0.001415,921,0.13311,0.0,0.8,,,-0.01,0.01475,-0.00145,-0.01847,0.0015,0.5257
119,121856,51.7899,120.85714,1.0,0.93,1.59426,-0.109941,36.8505,0.002298,1033,0.13482,0.0,0.81818,,,-0.01,0.01826,-0.0036,-0.01623,-0.00366,0.44627
120,122880,57.75455,100.14286,1.0,0.93,1.639846,0.044071,13.284362,0.004226,1037,0.14762,0.0,0.75,,,-0.01,0.01562,-0.00398,-0.01905,0.00309,0.49195
121,123904,30.10532,164.9,0.6,0.9,1.539353,0.022427,41.475344,0.004675,1061,0.14482,0.5,1.0,,,-0.01,0.01297,-0.00422,-0.01699,-0.00551,0.40933
122,124928,57.11017,99.11111,1.0,0.9,1.597783,-0.128786,17.742387,0.004948,996,0.13289,0.0,0.875,,,-0.01,0.01939,-0.00186,-0.01718,0.00074,0.58394
123,125952,57.35029,105.54545,1.0,0.91,1.626336,0.059356,18.266558,0.001691,902,0.12945,0.0,0.94118,,,-0.01,0.01962,-0.00315,-0.01764,0.00301,0.66476
124,126976,62.0566,92.7,1.0,0.91,1.607316,0.014716,14.62075,0.002368,922,0.1374,0.0,0.83333,,,-0.01,0.01844,-0.00143,-0.01603,0.00027,0.66865
125,128000,50.0028,97.4,0.9,0.91,1.582796,-0.000971,25.228942,0.00145,930,0.13177,0.1,0.90909,,,-0.01,0.01721,-0.00173,-0.01579,0.00025,0.54972
126,129024,54.2397,111.0,0.90909,0.91,1.581521,0.000158,33.263132,0.002351,922,0.13389,0.09091,0.83333,,,-0.01,0.01667,-0.00098,-0.01676,-0.00056,0.64166
127,130048,57.49039,104.0,1.0,0.94,1.520176,-0.000781,18.009789,0.001513,920,0.13194,0.125,1.0,,,-0.01,0.01588,-0.00157,-0.01873,0.00098,0.49719
128,131072,48.61787,105.8,1.0,0.94,1.474599,-0.000441,37.642239,0.001625,980,0.13966,0.0,0.88889,,,-0.01,0.01617,-0.00129,-0.01682,-0.00182,0.56703
129,132096,58.34672,97.38462,1.0,0.94,1.476477,0.002283,20.453465,0.002318,929,0.13013,0.0,0.66667,,,-0.01,0.01911,0.00049,-0.01676,0.00056,0.82931
130,133120,56.77731,90.55556,1.0,0.94,1.494749,0.229629,45.911573,0.002875,915,0.13006,0.0,0.5,,,-0.01,0.01808,0.00081,-0.01502,-0.00033,0.54094
131,134144,54.96273,90.57143,1.0,0.97,1.538322,0.120354,46.866406,0.003867,954,0.13959,0.14286,1.0,,,-0.01,0.01601,-0.00056,-0.01792,0.00098,0.42737
132,135168,41.88571,135.09091,0.81818,0.96,1.476418,0.000144,25.805176,0.001505,962,0.1339,0.18182,1.0,,,-0.01,0.01558,-0.00264,-0.02112,-0.00382,0.54133
133,136192,54.17541,93.5,1.0,0.96,1.46013,0.036358,31.291799,0.003031,966,0.12417,0.25,0.85714,,,-0.01,0.01493,-0.0019,-0.01543,-0.00122,0.49085
134,137216,41.29323,98.44444,0.77778,0.94,1.526977,0.019288,46.209538,0.002893,989,0.13474,0.33333,0.66667,,,-0.01,0.0181,-0.00099,-0.01908,-0.00486,0.44261
135,138240,50.95943,118.36364,0.90909,0.94,1.491336,-0.047166,21.618651,0.002392,943,0.1244,0.0,0.9,,,-0.01,0.01817,-0.00098,-0.01938,-0.00013,0.62616
136,139264,56.62338,94.1,1.0,0.95,1.484834,0.04835,27.803446,0.002555,969,0.13095,0.1,0.4,,,-0.01,0.01755,0.00022,-0.02009,-0.00223,0.64261
137,140288,43.24388,106.7,0.9,0.94,1.433495,0.0087,35.587043,0.002187,996,0.13157,0.3,1.0,,,-0.01,0.01799,-0.00135,-0.02023,-0.00183,0.52066
138,141312,47.29067,132.125,0.875,0.93,1.59276,-0.002178,22.237054,0.002263,955,0.12977,0.25,1.0,,,-0.01,0.01965,0.00021,-0.01817,0.00049,0.42698
139,142336,45.82816,112.5,1.0,0.93,1.528829,-0.039401,26.101762,0.004367,991,0.13774,0.375,0.83333,,,-0.01,0.01507,-0.00077,-0.0153,-0.00187,0.43156
140,143360,61.14713,112.875,1.0,0.93,1.611866,-0.000805,14.907737,0.002135,979,0.13604,0.0,1.0,,,-0.01,0.0157,-0.00261,-0.0172,0.00199,0.54538
141,144384,52.39138,145.11111,0.88889,0.92,1.605707,0.203215,39.201335,0.00396,924,0.13335,0.0,0.78571,,,-0.01,0.0164,-0.00019,-0.018,0.00131,0.51507
142,145408,55.10491,117.55556,1.0,0.92,1.669965,-0.026115,17.596225,0.003167,955,0.1386,0.0,0.6,,,-0.01,0.01511,-0.0002,-0.01723,-0.00056,0.55278
143,146432,52.47533,108.6,0.9,0.93,1.671477,0.037316,14.800577,0.003165,918,0.12976,0.3,0.71429,,,-0.01,0.01608,0.00011,-0.01849,0.00166,0.56529
144,147456,57.70022,106.875,1.0,0.93,1.710665,-0.000663,20.518265,0.001877,942,0.13624,0.125,0.8,,,-0.01,0.01585,-0.00063,-0.01983,-0.00044,0.50498
